Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
27174,4,Extend,>>,1478,129.85,395,368,588
27285,4,Extend,>>,1440,129.93,393,366,586
27395,4,Extend,>>,1402,127.56,392,367,588
27504,4,Extend,>>,1364,124.31,391,369,583
27614,4,Extend,>>,1326,121.05,392,368,585
27723,4,Extend,>>,1288,117.8,392,369,586
27833,4,Extend,>>,1250,114.46,393,367,584
27944,4,Extend,>>,1212,111.12,393,368,583
28054,4,Extend,>>,1174,107.69,392,370,585
28164,4,Extend,>>,1136,104.44,391,366,585
28274,4,Extend,>>,1098,101.19,391,367,581
28384,4,Extend,>>,1060,97.93,392,369,583
28493,4,Extend,>>,1022,94.59,389,365,582
28603,4,Extend,>>,984,91.34,389,370,587
28714,4,Extend,>>,946,88.0,391,367,581
28823,4,Extend,>>,908,84.84,389,363,581
28934,4,Extend,>>,870,81.49,387,368,581
29043,4,Extend,>>,832,78.24,387,366,578
29154,4,Extend,>>,794,74.99,388,364,573
29263,4,Extend,>>,756,71.56,388,365,574
29373,4,Extend,>>,718,68.31,387,367,573
29483,4,Extend,>>,680,65.05,387,366,569
29592,4,Extend,>>,642,61.8,384,365,566
29702,4,Extend,>>,604,58.64,384,366,562
29813,4,Extend,>>,566,55.47,380,364,557
29922,4,Extend,>>,528,52.31,377,364,561
30032,4,Extend,>>,490,48.79,373,363,555
30142,4,Extend,>>,452,45.54,374,365,550
30252,4,Extend,>>,414,42.2,372,364,544
30362,4,Extend,>>,376,38.86,372,363,540
30472,4,Extend,>>,338,35.6,371,363,529
30582,4,Extend,>>,300,32.44,370,361,525
30692,4,Extend,>>,262,29.19,366,361,516
30802,4,Extend,>>,224,25.76,364,357,511
30912,4,Extend,>>,186,22.51,363,362,506
31022,4,Extend,>>,148,19.25,356,359,500
31131,4,Extend,>>,110,16.0,355,354,494
31242,4,Extend,>>,72,12.75,350,355,486
31352,4,Extend,>>,34,9.49,348,352,480
31462,4,Extend,>>,-4,6.42,345,353,476
31572,4,Extend,>>,-42,3.25,344,354,466
31681,4,Extend,>>,-80,-0.09,337,348,460
31791,4,Extend,>>,-118,-3.43,335,343,449
31901,4,Extend,>>,-156,-6.59,333,335,436
32011,4,Extend,>>,-194,-9.85,330,327,433
32121,4,Extend,>>,-232,-13.45,332,327,422
32232,4,Extend,>>,-270,-16.7,330,309,408
32341,4,Extend,>>,-308,-19.69,328,301,395
32451,4,Extend,>>,-346,-22.77,325,291,389
32562,4,Extend,>>,-384,-25.85,320,286,379
32671,4,Extend,>>,-422,-29.01,320,284,375
32782,4,Extend,>>,-460,-32.18,317,282,376
32892,4,Extend,>>,-498,-35.34,314,278,374
33002,4,Extend,>>,-536,-38.77,314,274,373
33112,4,Extend,>>,-574,-41.93,311,272,364
33222,4,Extend,>>,-612,-45.1,307,268,373
33332,4,Extend,>>,-650,-48.53,309,268,369
33442,4,Extend,>>,-688,-51.6,308,266,367
33553,4,Extend,>>,-726,-54.86,307,266,368
33663,4,Extend,>>,-764,-58.11,305,266,370
33773,4,Extend,>>,-802,-61.27,305,265,366
33882,4,Extend,<<,-802,-64.35,307,268,370
33992,4,Extend,<<,-764,-65.49,307,271,372
34102,4,Extend,<<,-726,-65.58,309,271,378
34213,4,Extend,<<,-688,-63.74,311,272,374
34323,4,Extend,<<,-650,-61.01,311,271,377
34433,4,Extend,<<,-612,-57.85,312,272,378
34543,4,Extend,<<,-574,-54.51,311,270,377
34653,4,Extend,<<,-536,-51.16,309,270,374
34763,4,Extend,<<,-498,-47.91,310,274,376
34873,4,Extend,<<,-460,-44.66,311,271,375
34983,4,Extend,<<,-422,-41.41,312,276,380
35093,4,Extend,<<,-384,-38.07,312,276,381
35202,4,Extend,<<,-346,-34.64,312,275,379
35313,4,Extend,<<,-308,-31.3,311,277,376
35423,4,Extend,<<,-270,-28.13,314,279,379
35532,4,Extend,<<,-232,-24.79,316,283,378
35644,4,Extend,<<,-194,-21.36,314,281,380
35754,4,Extend,<<,-156,-18.02,316,281,381
35864,4,Extend,<<,-118,-14.68,318,287,385
35973,4,Extend,<<,-80,-11.34,320,293,390
36084,4,Extend,<<,-42,-8.09,319,294,396
36194,4,Extend,<<,-4,-4.75,321,295,402
36304,4,Extend,<<,34,-1.32,321,298,411
36414,4,Extend,<<,72,1.93,321,303,421
36523,4,Extend,<<,110,5.27,321,301,429
36633,4,Extend,<<,148,8.62,325,307,434
36742,4,Extend,<<,186,11.96,328,306,437
36852,4,Extend,<<,224,15.21,330,306,439
36962,4,Extend,<<,262,18.55,334,307,447
37071,4,Extend,<<,300,21.89,339,307,450
37181,4,Extend,<<,338,25.23,343,309,457
37290,4,Extend,<<,376,28.48,346,313,463
37401,4,Extend,<<,414,31.82,346,314,467
37510,4,Extend,<<,452,35.16,346,315,466
37620,4,Extend,<<,490,38.42,346,316,466
37730,4,Extend,<<,528,41.85,349,316,472
37840,4,Extend,<<,566,45.27,346,317,472
37950,4,Extend,<<,604,48.62,349,314,472
38060,4,Extend,<<,642,52.04,353,317,480
38169,4,Extend,<<,680,55.21,350,323,490
38279,4,Extend,<<,718,58.64,351,323,492
38388,4,Extend,<<,756,61.98,350,325,498
38498,4,Extend,<<,794,65.32,347,317,501
38608,4,Extend,<<,832,68.84,350,324,503
38718,4,Extend,<<,870,72.09,349,327,503
38827,4,Extend,<<,908,75.43,350,331,502
38937,4,Extend,<<,946,78.86,351,326,504
39046,4,Extend,<<,984,82.2,348,327,507
39156,4,Extend,<<,1022,85.45,349,327,511
39266,4,Extend,<<,1060,88.79,349,342,518
39376,4,Extend,<<,1098,92.13,349,339,524
39486,4,Extend,<<,1136,95.38,351,340,521
39595,4,Extend,<<,1174,98.9,352,337,524
39705,4,Extend,<<,1212,102.07,342,337,525
39814,4,Extend,<<,1250,105.49,349,339,535
39924,4,Extend,<<,1288,108.84,349,338,532
40034,4,Extend,<<,1326,112.26,351,337,532
40144,4,Extend,<<,1364,115.6,350,339,532
40253,4,Extend,<<,1402,118.86,350,337,538
40363,4,Extend,<<,1440,122.11,350,336,541
40472,4,Extend,<<,1478,125.45,350,336,538
57546,4,Extend,>>,1478,129.93,391,384,606
57656,4,Extend,>>,1440,129.93,390,382,605
57765,4,Extend,>>,1402,127.56,389,384,604
57875,4,Extend,>>,1364,124.31,392,380,603
57986,4,Extend,>>,1326,120.97,390,382,603
58096,4,Extend,>>,1288,117.71,389,378,603
58205,4,Extend,>>,1250,114.37,390,380,601
58315,4,Extend,>>,1212,111.12,390,382,603
58425,4,Extend,>>,1174,107.69,388,380,603
58534,4,Extend,>>,1136,104.44,388,379,602
58645,4,Extend,>>,1098,101.19,390,382,602
58755,4,Extend,>>,1060,97.93,388,380,605
58866,4,Extend,>>,1022,94.59,387,381,602
58976,4,Extend,>>,984,91.25,388,378,602
59087,4,Extend,>>,946,87.91,386,381,602
59197,4,Extend,>>,908,84.84,389,379,600
59307,4,Extend,>>,870,81.49,387,381,602
59417,4,Extend,>>,832,78.07,388,379,597
59528,4,Extend,>>,794,74.81,389,380,597
59638,4,Extend,>>,756,71.56,386,379,593
59748,4,Extend,>>,718,68.22,385,378,593
59858,4,Extend,>>,680,64.97,389,380,589
59967,4,Extend,>>,642,61.71,388,376,586
60077,4,Extend,>>,604,58.46,388,379,575
60187,4,Extend,>>,566,55.3,388,376,562
60297,4,Extend,>>,528,52.13,384,375,557
60407,4,Extend,>>,490,48.79,381,369,542
60517,4,Extend,>>,452,45.45,385,366,533
60626,4,Extend,>>,414,42.02,378,360,520
60737,4,Extend,>>,376,38.86,379,359,511
60847,4,Extend,>>,338,35.52,374,354,500
60958,4,Extend,>>,300,32.26,367,352,490
61069,4,Extend,>>,262,29.01,359,349,478
61179,4,Extend,>>,224,25.58,356,345,462
61290,4,Extend,>>,186,22.33,349,339,449
61400,4,Extend,>>,148,18.99,344,339,439
61511,4,Extend,>>,110,15.82,338,333,423
61622,4,Extend,>>,72,12.48,332,329,410
61731,4,Extend,>>,34,9.32,339,321,399
61841,4,Extend,>>,-4,6.15,335,318,395
61951,4,Extend,>>,-42,2.99,336,314,385
62061,4,Extend,>>,-80,-0.62,337,307,380
62170,4,Extend,>>,-118,-4.04,337,302,377
62282,4,Extend,>>,-156,-7.3,336,298,377
62392,4,Extend,>>,-194,-10.37,332,292,373
62501,4,Extend,>>,-232,-13.45,331,289,373
