Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
27304,4,Extend,>>,1478,129.93,398,367,604
27414,4,Extend,>>,1440,129.93,396,364,602
27524,4,Extend,>>,1402,127.65,397,363,601
27633,4,Extend,>>,1364,124.4,395,365,601
27743,4,Extend,>>,1326,121.05,395,364,600
27852,4,Extend,>>,1288,117.89,398,363,601
27962,4,Extend,>>,1250,114.55,396,366,602
28072,4,Extend,>>,1212,111.21,393,362,601
28181,4,Extend,>>,1174,107.78,396,362,599
28290,4,Extend,>>,1136,104.44,395,364,603
28400,4,Extend,>>,1098,101.27,395,362,602
28510,4,Extend,>>,1060,98.02,395,362,602
28620,4,Extend,>>,1022,94.68,395,362,601
28730,4,Extend,>>,984,91.34,397,355,600
28839,4,Extend,>>,946,88.09,394,363,597
28949,4,Extend,>>,908,84.92,393,364,599
29058,4,Extend,>>,870,81.58,392,361,596
29168,4,Extend,>>,832,78.15,394,361,593
29278,4,Extend,>>,794,74.99,393,364,591
29388,4,Extend,>>,756,71.74,392,362,591
29497,4,Extend,>>,718,68.57,392,361,589
29607,4,Extend,>>,680,65.14,392,360,588
29717,4,Extend,>>,642,61.89,393,358,582
29826,4,Extend,>>,604,58.64,390,368,581
29936,4,Extend,>>,566,55.47,388,361,574
30046,4,Extend,>>,528,52.31,391,362,572
30156,4,Extend,>>,490,48.88,393,361,566
30265,4,Extend,>>,452,45.63,390,359,562
30375,4,Extend,>>,414,42.2,387,358,557
30485,4,Extend,>>,376,39.03,387,360,550
30594,4,Extend,>>,338,35.78,387,356,539
30704,4,Extend,>>,300,32.53,386,353,536
30813,4,Extend,>>,262,29.27,383,355,528
30923,4,Extend,>>,224,25.85,384,354,520
31032,4,Extend,>>,186,22.68,379,349,513
31142,4,Extend,>>,148,19.43,376,347,502
31252,4,Extend,>>,110,16.26,376,345,498
31361,4,Extend,>>,72,13.01,366,343,490
31471,4,Extend,>>,34,9.76,361,343,482
31581,4,Extend,>>,-4,6.51,353,337,470
31691,4,Extend,>>,-42,3.34,347,329,456
31800,4,Extend,>>,-80,-0.09,342,331,452
31911,4,Extend,>>,-118,-3.34,335,326,446
32020,4,Extend,>>,-156,-6.51,332,327,437
32130,4,Extend,>>,-194,-9.76,331,324,419
32240,4,Extend,>>,-232,-13.01,328,314,405
32350,4,Extend,>>,-270,-16.35,326,313,398
32460,4,Extend,>>,-308,-19.87,325,308,388
32569,4,Extend,>>,-346,-22.95,322,305,380
32680,4,Extend,>>,-384,-26.2,315,301,378
32789,4,Extend,>>,-422,-29.45,310,295,376
32899,4,Extend,>>,-460,-32.7,310,292,375
33009,4,Extend,>>,-498,-35.87,309,291,369
33118,4,Extend,>>,-536,-39.12,305,284,370
33228,4,Extend,>>,-574,-42.2,307,282,371
33338,4,Extend,>>,-612,-45.27,304,279,369
33448,4,Extend,>>,-650,-48.53,302,274,370
33558,4,Extend,>>,-688,-51.52,302,269,367
33668,4,Extend,>>,-726,-54.59,304,269,366
33778,4,Extend,>>,-764,-57.85,302,269,370
33887,4,Extend,>>,-802,-60.92,304,267,369
33997,4,Extend,<<,-802,-64.0,303,268,373
34107,4,Extend,<<,-764,-65.05,308,270,375
34217,4,Extend,<<,-726,-65.05,309,272,378
34326,4,Extend,<<,-688,-63.65,312,273,377
34436,4,Extend,<<,-650,-61.01,311,274,377
34546,4,Extend,<<,-612,-57.76,309,273,377
34656,4,Extend,<<,-574,-54.51,311,272,377
34765,4,Extend,<<,-536,-51.16,310,273,376
34875,4,Extend,<<,-498,-47.91,310,273,374
34985,4,Extend,<<,-460,-44.66,313,275,373
35095,4,Extend,<<,-422,-41.41,312,274,371
35204,4,Extend,<<,-384,-38.07,310,274,373
35315,4,Extend,<<,-346,-34.64,314,275,373
35425,4,Extend,<<,-308,-31.38,313,278,372
35535,4,Extend,<<,-270,-28.22,315,280,374
35646,4,Extend,<<,-232,-24.79,314,280,373
35756,4,Extend,<<,-194,-21.45,316,281,375
35866,4,Extend,<<,-156,-18.11,317,282,380
35976,4,Extend,<<,-118,-14.68,319,288,378
36086,4,Extend,<<,-80,-11.43,320,292,382
36195,4,Extend,<<,-42,-8.18,320,294,385
36305,4,Extend,<<,-4,-4.84,319,295,391
36415,4,Extend,<<,34,-1.41,321,300,394
36524,4,Extend,<<,72,1.93,322,301,397
36634,4,Extend,<<,110,5.19,323,302,397
