Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
27204,6,Extend,>>,1086,95.47,393,369,590
27314,6,Extend,>>,1044,95.47,392,368,584
27424,6,Extend,>>,1002,93.19,389,359,585
27533,6,Extend,>>,960,89.41,390,365,584
27643,6,Extend,>>,918,85.71,392,367,584
27753,6,Extend,>>,876,82.02,389,368,584
27863,6,Extend,>>,834,78.33,392,365,585
27974,6,Extend,>>,792,74.55,392,365,582
28084,6,Extend,>>,750,71.03,391,365,584
28193,6,Extend,>>,708,67.43,389,366,582
28303,6,Extend,>>,666,63.74,392,364,582
28413,6,Extend,>>,624,60.04,391,367,583
28523,6,Extend,>>,582,56.44,390,366,581
28633,6,Extend,>>,540,52.84,388,366,578
28743,6,Extend,>>,498,49.14,389,363,577
28853,6,Extend,>>,456,45.54,389,358,578
28963,6,Extend,>>,414,42.02,388,364,577
29073,6,Extend,>>,372,38.51,389,365,574
29183,6,Extend,>>,330,35.08,386,366,574
29292,6,Extend,>>,288,31.56,387,365,570
29402,6,Extend,>>,246,27.96,385,364,569
29512,6,Extend,>>,204,24.53,383,364,567
29622,6,Extend,>>,162,21.19,384,365,564
29731,6,Extend,>>,120,17.67,382,361,560
29842,6,Extend,>>,78,14.33,375,363,558
29952,6,Extend,>>,36,10.81,371,363,557
30061,6,Extend,>>,-6,7.21,372,362,551
30171,6,Extend,>>,-48,3.69,371,361,546
30281,6,Extend,>>,-90,0.26,372,362,542
30391,6,Extend,>>,-132,-3.25,371,361,534
30502,6,Extend,>>,-174,-6.68,367,358,526
30611,6,Extend,>>,-216,-10.11,367,358,521
30721,6,Extend,>>,-258,-13.71,363,359,514
30831,6,Extend,>>,-300,-17.14,359,357,504
30941,6,Extend,>>,-342,-20.75,362,356,497
31050,6,Extend,>>,-384,-24.26,354,358,494
31161,6,Extend,>>,-426,-27.69,351,353,488
31271,6,Extend,>>,-468,-31.3,348,351,481
31381,6,Extend,>>,-510,-34.73,347,350,479
31491,6,Extend,>>,-552,-38.33,344,350,472
31601,6,Extend,>>,-594,-41.85,340,349,464
31711,6,Extend,>>,-636,-45.36,334,346,452
31820,6,Extend,>>,-678,-49.23,332,339,446
31930,6,Extend,>>,-720,-52.92,328,331,436
32040,6,Extend,>>,-762,-56.53,327,322,428
32151,6,Extend,>>,-804,-60.31,330,314,418
32261,6,Extend,>>,-846,-63.74,325,303,405
32370,6,Extend,>>,-888,-67.69,330,299,389
32481,6,Extend,>>,-930,-71.21,323,289,378
32591,6,Extend,>>,-972,-74.81,320,283,375
32701,6,Extend,>>,-1014,-78.68,318,281,371
32811,6,Extend,>>,-1056,-82.29,312,278,372
32922,6,Extend,>>,-1098,-86.15,312,275,368
33032,6,Extend,>>,-1140,-89.76,312,275,368
33141,6,Extend,>>,-1182,-93.36,309,272,367
33252,6,Extend,>>,-1224,-97.05,309,271,373
33361,6,Extend,>>,-1266,-100.84,306,267,368
33472,6,Extend,>>,-1308,-104.7,306,266,368
33582,6,Extend,>>,-1350,-108.22,301,264,368
33692,6,Extend,>>,-1392,-111.74,302,265,365
33802,6,Extend,>>,-1434,-115.52,303,265,367
33912,6,Extend,<<,-1434,-118.95,306,269,367
34022,6,Extend,<<,-1392,-120.18,310,272,378
34132,6,Extend,<<,-1350,-120.18,311,272,376
34242,6,Extend,<<,-1308,-118.51,309,271,376
34352,6,Extend,<<,-1266,-115.52,310,271,377
34463,6,Extend,<<,-1224,-111.91,310,272,376
34573,6,Extend,<<,-1182,-108.31,311,271,376
34682,6,Extend,<<,-1140,-104.7,312,271,375
34792,6,Extend,<<,-1098,-101.1,309,274,376
34902,6,Extend,<<,-1056,-97.41,312,273,377
35012,6,Extend,<<,-1014,-93.71,310,273,378
35122,6,Extend,<<,-972,-89.93,312,272,380
35233,6,Extend,<<,-930,-86.33,312,277,379
35342,6,Extend,<<,-888,-82.73,312,278,377
35452,6,Extend,<<,-846,-79.12,313,277,377
35563,6,Extend,<<,-804,-75.34,313,280,377
35673,6,Extend,<<,-762,-71.65,315,280,377
35783,6,Extend,<<,-720,-67.96,315,282,382
35893,6,Extend,<<,-678,-64.18,317,289,388
36003,6,Extend,<<,-636,-60.48,318,293,392
36113,6,Extend,<<,-594,-56.97,320,293,394
36223,6,Extend,<<,-552,-53.27,320,295,406
36333,6,Extend,<<,-510,-49.49,322,299,413
36442,6,Extend,<<,-468,-45.98,321,303,421
36552,6,Extend,<<,-426,-42.2,321,305,430
36662,6,Extend,<<,-384,-38.42,324,309,434
36772,6,Extend,<<,-342,-34.73,328,305,438
36881,6,Extend,<<,-300,-31.21,328,305,438
36991,6,Extend,<<,-258,-27.52,335,307,447
37100,6,Extend,<<,-216,-23.74,337,309,451
37210,6,Extend,<<,-174,-20.04,343,308,456
37320,6,Extend,<<,-132,-16.44,345,310,462
37430,6,Extend,<<,-90,-12.66,345,313,466
37539,6,Extend,<<,-48,-9.05,345,314,465
37649,6,Extend,<<,-6,-5.36,345,316,465
