Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
27175,6,Extend,>>,1086,95.47,380,348,548
27286,6,Extend,>>,1044,95.47,378,351,546
27395,6,Extend,>>,1002,93.19,377,353,544
27506,6,Extend,>>,960,89.49,377,352,545
27615,6,Extend,>>,918,85.71,376,350,536
27725,6,Extend,>>,876,82.02,377,351,545
27834,6,Extend,>>,834,78.42,375,349,543
27944,6,Extend,>>,792,74.64,377,351,545
28054,6,Extend,>>,750,71.12,374,349,544
28164,6,Extend,>>,708,67.43,379,350,543
28274,6,Extend,>>,666,63.91,376,351,549
28384,6,Extend,>>,624,60.22,377,349,542
28494,6,Extend,>>,582,56.62,376,349,541
28603,6,Extend,>>,540,53.19,376,350,538
28713,6,Extend,>>,498,49.49,373,348,532
28823,6,Extend,>>,456,45.89,374,347,536
28932,6,Extend,>>,414,42.46,374,347,536
29042,6,Extend,>>,372,38.86,374,346,531
29151,6,Extend,>>,330,35.43,376,348,526
29261,6,Extend,>>,288,32.0,375,348,521
29370,6,Extend,>>,246,28.31,371,347,517
29481,6,Extend,>>,204,24.79,371,346,518
29591,6,Extend,>>,162,21.45,371,348,513
29701,6,Extend,>>,120,17.85,371,350,509
29810,6,Extend,>>,78,14.42,370,347,506
29920,6,Extend,>>,36,10.81,369,345,497
30030,6,Extend,>>,-6,7.12,367,345,488
30141,6,Extend,>>,-48,3.43,368,342,477
30251,6,Extend,>>,-90,0.0,364,340,473
30361,6,Extend,>>,-132,-3.52,364,338,462
30471,6,Extend,>>,-174,-6.95,361,335,448
30581,6,Extend,>>,-216,-10.46,360,335,448
30692,6,Extend,>>,-258,-14.15,353,331,439
30801,6,Extend,>>,-300,-17.58,353,326,435
30911,6,Extend,>>,-342,-21.27,349,326,428
31021,6,Extend,>>,-384,-24.79,343,323,422
31132,6,Extend,>>,-426,-28.22,333,323,421
31241,6,Extend,>>,-468,-31.82,332,319,411
31351,6,Extend,>>,-510,-35.34,330,317,405
31461,6,Extend,>>,-552,-39.03,330,315,393
31570,6,Extend,>>,-594,-42.73,326,313,382
31680,6,Extend,>>,-636,-46.51,326,308,372
31790,6,Extend,>>,-678,-50.29,324,309,365
31899,6,Extend,>>,-720,-54.07,320,303,364
32010,6,Extend,>>,-762,-57.58,317,305,366
32120,6,Extend,>>,-804,-61.1,311,303,366
32230,6,Extend,>>,-846,-64.79,311,296,363
32339,6,Extend,>>,-888,-68.48,308,290,363
32450,6,Extend,>>,-930,-71.91,305,286,363
32561,6,Extend,>>,-972,-75.6,306,283,364
32670,6,Extend,>>,-1014,-79.3,307,281,364
32780,6,Extend,>>,-1056,-82.81,306,277,363
32890,6,Extend,>>,-1098,-86.59,304,273,365
33000,6,Extend,>>,-1140,-90.2,303,270,363
33110,6,Extend,>>,-1182,-93.63,303,272,361
33220,6,Extend,>>,-1224,-97.14,304,262,364
33330,6,Extend,>>,-1266,-100.57,304,268,362
33440,6,Extend,>>,-1308,-104.35,304,267,370
33550,6,Extend,>>,-1350,-107.78,303,267,363
33660,6,Extend,>>,-1392,-111.3,300,266,364
33770,6,Extend,>>,-1434,-114.99,298,265,364
33881,6,Extend,<<,-1434,-118.51,305,268,367
33991,6,Extend,<<,-1392,-119.74,313,272,375
34101,6,Extend,<<,-1350,-119.74,312,270,374
34211,6,Extend,<<,-1308,-118.51,309,273,375
34320,6,Extend,<<,-1266,-115.43,310,272,373
34431,6,Extend,<<,-1224,-111.82,309,269,377
34541,6,Extend,<<,-1182,-108.22,311,271,372
34650,6,Extend,<<,-1140,-104.62,310,271,371
34761,6,Extend,<<,-1098,-101.01,309,272,371
34871,6,Extend,<<,-1056,-97.32,310,272,370
34981,6,Extend,<<,-1014,-93.71,311,277,370
35091,6,Extend,<<,-972,-89.93,313,274,369
35201,6,Extend,<<,-930,-86.24,309,278,370
35310,6,Extend,<<,-888,-82.73,312,279,371
35420,6,Extend,<<,-846,-79.03,314,282,374
35530,6,Extend,<<,-804,-75.34,315,285,372
35640,6,Extend,<<,-762,-71.56,317,289,375
35751,6,Extend,<<,-720,-67.96,318,288,375
35861,6,Extend,<<,-678,-64.09,320,290,376
35971,6,Extend,<<,-636,-60.48,319,291,378
36081,6,Extend,<<,-594,-56.88,322,296,384
36191,6,Extend,<<,-552,-53.27,325,296,397
36301,6,Extend,<<,-510,-49.49,330,298,410
36410,6,Extend,<<,-468,-45.89,330,300,416
36522,6,Extend,<<,-426,-42.11,329,301,431
36632,6,Extend,<<,-384,-38.42,328,303,439
36742,6,Extend,<<,-342,-34.73,330,303,442
36851,6,Extend,<<,-300,-31.12,329,306,463
36961,6,Extend,<<,-258,-27.43,328,309,476
37071,6,Extend,<<,-216,-23.74,330,314,489
37181,6,Extend,<<,-174,-20.04,330,318,506
37292,6,Extend,<<,-132,-16.35,329,320,512
37401,6,Extend,<<,-90,-12.66,332,322,523
37511,6,Extend,<<,-48,-8.97,331,322,529
37621,6,Extend,<<,-6,-5.27,333,330,533
37731,6,Extend,<<,36,-1.58,332,336,542
37841,6,Extend,<<,78,2.2,330,336,545
37951,6,Extend,<<,120,5.8,329,335,543
38063,6,Extend,<<,162,9.49,330,337,549
38174,6,Extend,<<,204,13.36,330,335,544
38285,6,Extend,<<,246,16.97,330,333,545
38396,6,Extend,<<,288,20.57,331,336,542
38507,6,Extend,<<,330,24.18,330,331,541
38618,6,Extend,<<,372,27.96,332,331,539
38729,6,Extend,<<,414,31.65,331,329,537
38841,6,Extend,<<,456,35.25,333,331,536
38952,6,Extend,<<,498,38.86,335,328,532
39063,6,Extend,<<,540,42.64,335,329,532
39174,6,Extend,<<,582,46.33,337,322,530
39285,6,Extend,<<,624,50.02,337,328,530
39396,6,Extend,<<,666,53.8,339,327,529
39507,6,Extend,<<,708,57.41,339,330,531
39619,6,Extend,<<,750,61.1,338,327,528
39730,6,Extend,<<,792,64.88,338,326,528
39842,6,Extend,<<,834,68.48,338,328,529
39953,6,Extend,<<,876,72.18,340,328,529
40064,6,Extend,<<,918,75.87,339,328,532
40175,6,Extend,<<,960,79.56,340,328,527
40286,6,Extend,<<,1002,83.16,340,328,527
40396,6,Extend,<<,1044,86.86,340,329,529
40508,6,Extend,<<,1086,90.64,340,329,529
57739,6,Extend,>>,1086,95.47,386,368,562
57850,6,Extend,>>,1044,95.47,382,365,561
57961,6,Extend,>>,1002,93.1,381,363,560
58073,6,Extend,>>,960,89.41,380,365,560
58183,6,Extend,>>,918,85.71,382,366,564
58293,6,Extend,>>,876,82.02,384,365,560
58404,6,Extend,>>,834,78.33,382,363,557
58516,6,Extend,>>,792,74.55,379,361,558
58627,6,Extend,>>,750,71.03,379,363,560
58738,6,Extend,>>,708,67.43,381,364,556
58848,6,Extend,>>,666,63.82,381,364,558
58959,6,Extend,>>,624,60.04,383,365,556
59070,6,Extend,>>,582,56.53,383,366,555
59179,6,Extend,>>,540,53.01,380,365,555
59291,6,Extend,>>,498,49.32,380,365,556
59401,6,Extend,>>,456,45.8,379,361,551
59510,6,Extend,>>,414,42.29,380,361,551
59620,6,Extend,>>,372,38.77,379,363,550
59730,6,Extend,>>,330,35.34,378,363,547
59841,6,Extend,>>,288,31.91,378,359,544
59952,6,Extend,>>,246,28.31,377,359,543
60062,6,Extend,>>,204,24.7,375,360,534
60172,6,Extend,>>,162,21.36,377,362,535
60283,6,Extend,>>,120,17.85,375,360,527
60394,6,Extend,>>,78,14.24,374,357,528
60505,6,Extend,>>,36,10.81,377,357,524
60616,6,Extend,>>,-6,7.21,373,358,517
60725,6,Extend,>>,-48,3.6,371,354,507
60837,6,Extend,>>,-90,0.09,374,357,498
60948,6,Extend,>>,-132,-3.43,372,348,490
61059,6,Extend,>>,-174,-6.86,370,354,479
61171,6,Extend,>>,-216,-10.46,370,351,470
61282,6,Extend,>>,-258,-14.07,365,350,464
61392,6,Extend,>>,-300,-17.49,359,343,454
61502,6,Extend,>>,-342,-21.19,354,343,445
61613,6,Extend,>>,-384,-24.62,345,338,445
61723,6,Extend,>>,-426,-28.13,342,336,434
61835,6,Extend,>>,-468,-31.82,334,331,426
61946,6,Extend,>>,-510,-35.25,325,331,413
62057,6,Extend,>>,-552,-39.03,325,328,395
62168,6,Extend,>>,-594,-42.64,321,322,382
62279,6,Extend,>>,-636,-46.51,317,318,374
62391,6,Extend,>>,-678,-50.37,316,312,371
62503,6,Extend,>>,-720,-54.15,313,305,365
62614,6,Extend,>>,-762,-57.76,312,300,366
62725,6,Extend,>>,-804,-61.54,310,295,366
62835,6,Extend,>>,-846,-65.41,309,288,363
62947,6,Extend,>>,-888,-69.27,307,284,362
63059,6,Extend,>>,-930,-72.7,307,275,366
63171,6,Extend,>>,-972,-76.4,306,275,365
63282,6,Extend,>>,-1014,-80.0,308,271,362
63393,6,Extend,>>,-1056,-83.43,306,274,363
63506,6,Extend,>>,-1098,-87.03,306,271,363
63617,6,Extend,>>,-1140,-90.46,306,271,363
63728,6,Extend,>>,-1182,-93.89,303,270,363
63839,6,Extend,>>,-1224,-97.41,304,267,364
63950,6,Extend,>>,-1266,-100.84,304,268,363
64060,6,Extend,>>,-1308,-104.62,307,265,364
64171,6,Extend,>>,-1350,-108.13,300,265,361
64282,6,Extend,>>,-1392,-111.65,301,266,366
64392,6,Extend,>>,-1434,-115.25,298,264,363
64503,6,Extend,<<,-1434,-118.77,305,268,366
64614,6,Extend,<<,-1392,-120.0,309,273,372
64726,6,Extend,<<,-1350,-120.09,309,272,373
64838,6,Extend,<<,-1308,-118.51,312,271,373
64949,6,Extend,<<,-1266,-115.43,308,273,372
65060,6,Extend,<<,-1224,-111.82,308,272,372
65174,6,Extend,<<,-1182,-108.22,308,270,371
65288,6,Extend,<<,-1140,-104.53,309,270,372
65401,6,Extend,<<,-1098,-101.01,306,272,374
65514,6,Extend,<<,-1056,-97.32,307,273,373
65629,6,Extend,<<,-1014,-93.63,308,277,374
65742,6,Extend,<<,-972,-89.85,309,277,375
65856,6,Extend,<<,-930,-86.15,309,276,371
65968,6,Extend,<<,-888,-82.64,312,280,373
66078,6,Extend,<<,-846,-79.03,313,282,378
66191,6,Extend,<<,-804,-75.34,314,285,375
66305,6,Extend,<<,-762,-71.56,318,287,375
66417,6,Extend,<<,-720,-67.96,320,286,374
66530,6,Extend,<<,-678,-64.09,327,290,379
66643,6,Extend,<<,-636,-60.4,336,291,383
66757,6,Extend,<<,-594,-56.88,336,296,383
66871,6,Extend,<<,-552,-53.19,336,296,385
66984,6,Extend,<<,-510,-49.41,337,298,389
67097,6,Extend,<<,-468,-45.8,339,296,393
67210,6,Extend,<<,-426,-42.11,343,298,394
67323,6,Extend,<<,-384,-38.33,346,299,397
67437,6,Extend,<<,-342,-34.73,344,301,400
67552,6,Extend,<<,-300,-31.03,346,299,399
67666,6,Extend,<<,-258,-27.43,350,304,404
67779,6,Extend,<<,-216,-23.65,351,305,409
67893,6,Extend,<<,-174,-19.96,353,305,416
68005,6,Extend,<<,-132,-16.35,351,305,417
68116,6,Extend,<<,-90,-12.66,355,307,425
68227,6,Extend,<<,-48,-8.97,355,307,429
68338,6,Extend,<<,-6,-5.27,354,306,445
68450,6,Extend,<<,36,-1.58,354,310,457
68562,6,Extend,<<,78,2.11,357,311,469
68673,6,Extend,<<,120,5.8,354,311,476
68784,6,Extend,<<,162,9.49,357,316,488
68895,6,Extend,<<,204,13.27,363,318,489
69005,6,Extend,<<,246,16.97,364,318,496
69116,6,Extend,<<,288,20.57,367,323,499
69227,6,Extend,<<,330,24.18,383,322,501
69339,6,Extend,<<,372,27.87,389,323,508
69451,6,Extend,<<,414,31.65,387,325,510
69561,6,Extend,<<,456,35.25,384,328,515
69671,6,Extend,<<,498,38.86,382,337,515
69782,6,Extend,<<,540,42.55,384,339,527
69893,6,Extend,<<,582,46.33,383,341,528
70004,6,Extend,<<,624,50.02,383,338,528
70116,6,Extend,<<,666,53.8,381,341,528
70228,6,Extend,<<,708,57.41,381,338,527
70340,6,Extend,<<,750,61.1,383,338,525
70451,6,Extend,<<,792,64.79,383,341,527
70562,6,Extend,<<,834,68.4,383,341,527
70673,6,Extend,<<,876,72.18,382,339,520
70785,6,Extend,<<,918,75.87,380,338,525
70895,6,Extend,<<,960,79.56,379,340,524
71006,6,Extend,<<,1002,83.16,381,338,524
71116,6,Extend,<<,1044,86.86,380,338,525
71227,6,Extend,<<,1086,90.64,379,335,522
88424,6,Extend,>>,1086,95.47,380,365,548
88536,6,Extend,>>,1044,95.47,378,361,545
88646,6,Extend,>>,1002,93.19,378,363,543
88756,6,Extend,>>,960,89.41,378,363,543
88867,6,Extend,>>,918,85.71,377,362,549
88978,6,Extend,>>,876,82.02,376,361,542
89089,6,Extend,>>,834,78.33,376,362,546
89199,6,Extend,>>,792,74.64,377,363,544
89311,6,Extend,>>,750,71.03,377,361,544
89422,6,Extend,>>,708,67.43,381,361,542
89533,6,Extend,>>,666,63.82,374,361,542
89644,6,Extend,>>,624,60.04,374,362,543
89756,6,Extend,>>,582,56.44,378,362,540
89868,6,Extend,>>,540,52.92,375,361,540
89979,6,Extend,>>,498,49.32,374,360,538
90090,6,Extend,>>,456,45.63,376,361,541
90201,6,Extend,>>,414,42.2,375,364,535
90312,6,Extend,>>,372,38.68,375,359,536
90423,6,Extend,>>,330,35.16,373,357,533
90534,6,Extend,>>,288,31.74,370,357,529
90645,6,Extend,>>,246,28.04,371,357,525
90756,6,Extend,>>,204,24.62,368,358,522
90868,6,Extend,>>,162,21.19,364,357,516
90979,6,Extend,>>,120,17.58,364,354,513
91090,6,Extend,>>,78,14.15,363,355,507
91201,6,Extend,>>,36,10.55,360,357,498
91313,6,Extend,>>,-6,6.95,360,356,489
91423,6,Extend,>>,-48,3.34,353,355,489
91535,6,Extend,>>,-90,-0.09,352,354,481
91647,6,Extend,>>,-132,-3.52,342,353,478
91758,6,Extend,>>,-174,-6.95,335,350,470
91870,6,Extend,>>,-216,-10.46,333,349,462
91981,6,Extend,>>,-258,-13.98,332,348,453
92093,6,Extend,>>,-300,-17.49,328,346,444
92204,6,Extend,>>,-342,-21.27,327,336,427
92316,6,Extend,>>,-384,-24.79,326,330,414
92427,6,Extend,>>,-426,-28.48,325,323,405
92537,6,Extend,>>,-468,-32.18,324,319,396
92649,6,Extend,>>,-510,-35.78,325,308,383
92760,6,Extend,>>,-552,-39.56,320,300,377
92872,6,Extend,>>,-594,-43.25,321,293,370
92983,6,Extend,>>,-636,-46.86,322,288,369
93094,6,Extend,>>,-678,-50.55,318,285,372
93206,6,Extend,>>,-720,-54.24,318,285,366
93318,6,Extend,>>,-762,-57.85,319,282,364
93429,6,Extend,>>,-804,-61.27,314,278,365
93540,6,Extend,>>,-846,-64.88,314,278,362
93652,6,Extend,>>,-888,-68.66,311,276,362
93763,6,Extend,>>,-930,-72.18,311,275,364
93875,6,Extend,>>,-972,-75.87,312,273,366
93986,6,Extend,>>,-1014,-79.56,304,272,366
94096,6,Extend,>>,-1056,-82.99,304,272,364
94207,6,Extend,>>,-1098,-86.68,296,271,366
94318,6,Extend,>>,-1140,-90.29,302,271,366
94430,6,Extend,>>,-1182,-94.07,303,270,361
94542,6,Extend,>>,-1224,-97.76,303,270,363
94653,6,Extend,>>,-1266,-101.27,302,267,365
