Time(ms),SensorA0,SensorA1,SensorA2
21807,536,476,741
21822,528,471,737
21902,538,485,749
21917,534,480,738
21931,526,470,733
22012,536,487,749
22026,529,479,738
22041,528,476,731
22121,540,484,744
22136,534,477,735
22150,534,478,742
22231,537,487,748
22246,531,480,736
22260,529,477,734
22341,542,488,745
22355,533,479,734
22370,539,486,728
22450,544,486,740
22465,533,479,738
22479,528,477,734
22560,539,485,751
22574,528,478,738
22589,524,474,731
22669,539,482,748
22684,542,486,748
22698,541,486,748
22779,546,491,757
22793,551,498,766
22808,554,499,769
22889,553,496,771
22903,556,502,773
22918,552,497,776
22999,550,496,765
23013,544,494,761
23028,542,491,760
23109,538,488,755
23123,538,488,752
23138,535,491,746
23218,537,486,751
23233,531,483,748
23247,531,485,748
23328,532,483,746
23342,530,482,746
23357,529,479,739
23437,529,479,743
23452,525,477,744
23466,521,478,740
23547,519,473,738
23561,519,472,734
23576,514,457,729
23657,514,465,726
23671,510,465,725
23686,509,461,716
23766,507,456,714
23781,504,457,710
23795,502,452,709
23876,501,456,709
23890,500,451,705
23905,497,455,705
23985,495,454,702
24000,494,451,700
24014,491,451,699
24095,490,448,696
24109,489,449,696
24124,486,445,692
24204,485,442,693
24219,480,435,681
24233,478,435,683
24314,474,430,679
24328,471,428,673
24343,467,419,671
24424,463,422,671
24439,463,424,667
24453,458,423,667
24534,458,423,666
24548,455,418,663
24563,456,417,664
24644,454,419,664
24658,455,419,661
24673,449,410,662
24754,447,419,662
24769,443,413,659
24784,444,414,660
24865,446,417,661
24880,442,417,659
24894,439,412,652
24975,436,415,653
24989,430,409,651
25004,430,410,650
25084,434,409,652
25099,429,407,652
25113,428,406,645
25194,427,405,645
25209,424,402,641
25223,420,402,641
25304,419,403,641
25318,417,403,636
25333,412,395,633
25414,415,403,639
25428,412,402,633
25443,410,397,631
25523,409,402,636
25538,405,398,635
25553,403,398,630
25633,404,396,630
25648,404,396,626
25662,402,394,624
25743,404,394,627
25757,402,395,623
25772,401,392,625
25852,402,394,626
25867,400,391,628
25881,399,391,619
25962,400,393,624
25976,397,390,621
25991,395,387,619
26072,400,392,621
26086,396,388,617
26100,397,390,617
26181,395,387,620
26196,392,385,614
26210,392,383,612
26291,394,384,611
26305,392,385,614
26320,389,382,612
26400,392,381,613
26415,391,378,607
26429,388,376,604
26510,390,378,606
26524,390,376,606
26539,386,374,602
26619,391,378,605
26634,388,373,604
26648,387,372,596
26729,388,372,600
26743,388,370,598
26758,386,369,594
26838,389,373,597
26853,387,370,593
26867,383,368,590
26948,388,373,594
26962,386,371,592
26977,385,367,591
27058,386,370,589
27072,384,359,587
27086,384,370,585
27167,383,369,587
27182,383,365,584
27196,384,365,581
27277,387,368,582
27291,386,372,581
27306,380,363,575
27386,384,366,580
27401,380,365,581
27415,381,363,575
27496,384,366,580
27510,381,362,574
27525,383,363,576
27605,384,363,576
27620,381,363,576
27634,381,359,573
27715,383,364,580
27729,387,359,574
27744,383,362,573
27824,384,363,578
27839,383,360,577
27853,381,358,574
27934,382,362,577
27948,383,358,569
27963,380,353,571
28043,384,356,573
28058,383,353,572
28072,379,354,567
28153,383,356,573
28167,382,354,572
28182,380,355,569
28262,387,357,573
28277,383,353,569
28291,379,350,568
28372,381,351,571
28386,375,355,569
28401,381,352,568
28481,383,352,572
28496,380,350,572
28510,381,354,567
28591,382,352,573
28605,381,352,574
28620,378,348,568
28700,383,352,573
28715,380,351,569
28729,379,349,566
28810,382,349,573
28824,380,349,569
28839,378,349,570
28919,383,351,573
28934,380,350,568
28948,378,346,568
29029,380,347,570
29044,380,348,571
29059,377,347,566
29140,381,348,572
29155,379,347,567
29170,378,345,564
29251,381,347,569
29266,381,347,568
29281,378,347,568
30629,381,354,575
30643,382,351,572
30658,382,351,570
30738,379,351,568
30753,378,350,568
30768,379,348,568
30849,379,352,568
30865,379,349,568
30880,379,351,567
30961,381,351,563
30976,379,350,565
30991,377,347,564
31072,380,348,567
31087,377,351,569
31102,378,349,566
31183,379,349,570
31198,378,349,567
31212,377,350,564
31293,379,350,567
31308,380,349,566
31323,375,349,567
31405,379,349,567
31420,377,347,563
31435,379,348,566
31516,378,351,566
31531,378,349,565
31546,377,349,564
31627,380,349,563
31642,380,349,567
31657,379,349,563
31738,378,349,562
31753,376,348,563
31769,374,349,563
31850,380,351,564
31865,380,347,562
31880,377,346,560
31961,378,354,564
31976,379,345,562
31992,376,347,558
32073,378,348,561
32088,378,345,558
32103,380,349,556
32185,378,346,557
32200,379,349,553
32215,376,346,553
32296,379,348,554
32311,377,348,554
32326,378,346,553
32407,377,347,553
32423,377,344,549
32437,377,348,548
32518,379,347,549
32533,375,345,548
32549,374,344,547
32630,378,345,547
32645,376,344,544
32660,377,345,542
32741,377,345,542
32756,376,346,542
32771,375,341,538
32852,378,345,538
32866,376,343,540
32881,374,342,534
32961,377,347,533
32977,376,344,532
32992,374,341,531
33073,377,344,526
33087,376,345,526
33102,378,340,522
33183,376,344,523
33198,375,344,516
33213,373,341,519
33294,376,342,512
33308,374,340,510
33323,372,337,508
33403,375,339,507
33418,374,335,505
33432,373,333,500
33513,373,335,499
33527,373,334,497
33542,372,331,495
33623,371,328,492
33637,369,331,493
33652,365,331,492
33732,360,328,486
33746,357,330,481
33761,355,328,482
33842,352,334,478
33856,347,329,475
33871,349,327,472
33952,343,329,471
33967,345,329,469
33982,342,326,468
34063,342,327,463
34078,344,328,461
34094,343,327,459
34175,345,329,452
34190,342,320,454
34204,341,329,448
34285,340,328,448
34300,340,326,446
34315,344,325,440
34397,341,323,436
34412,338,324,437
34427,337,317,429
34508,345,317,425
34523,337,315,423
34538,337,317,423
34620,334,314,412
34635,338,314,406
34650,336,313,406
34731,337,311,397
34746,337,308,393
34761,333,305,395
34842,338,308,384
34857,336,303,383
34872,333,303,380
34953,336,307,379
34969,334,305,376
34984,332,301,372
35065,333,302,370
35080,335,302,369
35095,331,305,369
35176,331,301,368
35191,330,303,367
35206,329,300,363
35286,329,298,366
35301,331,300,366
35316,328,297,365
35396,329,298,363
35412,328,298,363
35427,328,297,363
35508,327,296,365
35523,324,293,365
35538,326,296,363
35618,323,289,365
35634,322,287,364
35650,322,283,362
35731,321,280,366
35746,319,283,360
35761,319,281,364
35843,317,281,367
35857,316,279,362
35873,314,278,364
35954,316,279,364
35969,312,276,365
35984,314,275,361
36065,312,273,368
36080,316,275,371
36095,311,273,366
36176,320,275,367
36192,314,273,368
36207,311,271,361
36288,311,272,368
36303,309,266,369
36319,308,269,367
36399,311,268,366
36415,310,272,365
36429,308,267,365
36510,311,271,370
36525,306,268,369
36540,308,269,367
36621,307,268,371
36637,307,266,367
36652,306,258,363
36733,306,266,363
36749,304,267,370
36764,304,264,366
36845,305,268,368
36860,303,267,369
36875,301,264,367
36957,305,264,369
36972,304,265,369
36987,300,265,367
37068,306,264,366
37084,302,265,367
37099,300,263,367
37179,302,261,367
37195,298,262,365
37210,302,264,366
37291,303,265,367
37307,303,265,368
37322,300,261,367
37403,304,267,369
37418,305,265,370
37433,306,266,369
37514,305,265,372
37529,306,267,376
37544,308,270,374
37625,307,268,374
37641,307,269,377
37656,310,272,375
37737,309,271,375
37752,307,269,373
37767,311,268,373
37848,307,270,374
37863,309,269,374
37879,306,267,375
37960,307,270,375
37975,307,270,373
37990,307,269,371
38071,307,269,375
38086,308,269,373
38102,306,267,372
38183,307,270,372
38198,309,269,373
38213,307,269,373
38294,308,272,374
38309,306,269,372
38325,306,270,371
38406,307,270,373
38421,308,273,372
38436,306,272,371
38518,311,272,372
38533,308,269,372
38549,308,272,371
38630,307,272,371
38645,308,272,371
38660,309,272,371
38741,311,274,372
38757,308,274,373
38772,307,272,370
38853,313,280,371
38869,308,275,371
38884,308,274,369
38965,309,277,370
38980,311,279,368
38996,310,278,369
39077,311,281,372
39092,311,281,372
39108,311,283,370
39189,313,283,373
39204,311,283,372
39219,311,284,372
39300,313,286,374
39315,312,287,377
39331,313,286,374
39412,312,289,375
39427,311,287,376
39442,312,290,376
39522,314,290,380
39537,312,293,378
39552,311,292,378
39634,314,294,383
39649,314,291,385
39664,315,295,383
39745,316,295,390
39761,314,294,391
39775,316,294,390
39856,317,298,393
39871,315,297,393
39887,315,297,392
39968,314,298,391
39983,315,297,390
39998,314,297,391
40079,318,299,394
40094,316,300,394
40110,316,298,400
40191,316,299,410
40206,316,302,414
40221,318,300,412
40302,317,299,422
40317,317,303,422
40332,316,302,424
40414,316,301,429
40429,317,302,430
40444,316,301,429
40525,317,302,436
40541,315,301,431
40556,317,300,433
40638,319,303,439
40653,317,303,440
40668,315,302,439
40749,317,303,446
40764,317,303,446
40778,316,304,445
40859,319,303,454
40874,320,306,452
40889,319,305,458
40970,319,307,460
40985,321,307,467
41000,322,311,469
41081,323,308,476
41096,321,308,469
41111,321,308,468
41192,324,308,469
41207,321,308,468
41222,322,308,468
41303,321,309,490
41319,323,311,483
41334,320,309,484
41415,325,314,486
41430,323,310,482
41445,324,308,485
41526,327,312,477
41541,328,313,479
41556,327,308,476
41637,329,312,477
41652,327,310,478
41667,327,311,477
41748,329,313,488
41762,330,313,492
41778,329,312,501
41859,338,320,508
41874,340,320,510
41889,342,319,507
41969,340,320,508
41984,340,317,511
41999,339,321,510
42080,341,320,513
42095,343,319,511
42111,342,316,511
42192,342,320,512
42207,344,321,511
42222,344,324,507
42303,347,322,509
42318,347,321,508
42333,347,320,507
42414,348,320,509
42429,347,320,506
42444,346,319,506
42525,347,317,501
42540,348,319,507
42555,346,318,506
42636,350,320,509
42651,350,320,505
42666,348,319,507
42747,349,320,507
42762,348,322,505
42778,349,321,505
42858,350,319,505
42874,350,320,507
42889,348,319,502
42971,351,320,506
42986,349,320,505
43001,350,320,505
43082,352,320,504
43097,353,318,506
43112,352,317,504
43193,354,317,504
43208,354,317,505
43223,354,318,504
43303,353,319,503
43318,352,323,502
43333,353,320,506
43414,351,318,505
43429,351,318,503
43445,350,320,500
43526,352,317,504
43540,353,319,501
43555,350,319,503
43635,350,321,504
43651,351,320,502
43666,349,316,504
43747,350,319,502
43762,347,320,503
43776,348,321,503
43857,348,319,502
43873,350,320,502
43887,349,317,502
43968,349,318,502
43983,349,318,502
43998,349,317,501
44079,349,318,502
44095,349,319,502
44110,349,317,500
46459,351,318,500
46474,351,320,496
46489,350,318,500
46570,349,319,497
46585,348,318,496
46600,346,317,493
46681,350,318,495
46696,347,313,493
46711,348,313,492
46793,349,317,496
46808,351,317,498
46823,347,309,492
46904,347,316,497
46919,347,314,494
46934,346,312,491
47015,347,316,498
47030,348,314,494
47045,347,313,492
47127,352,319,497
47141,345,316,494
47156,345,316,493
47237,350,318,496
47252,344,313,493
47267,347,313,490
47348,351,314,494
47364,345,315,493
47379,346,316,490
47460,348,316,497
47476,348,314,491
47491,344,316,492
47572,352,317,494
47587,345,313,493
47602,345,314,490
47683,346,316,493
47697,345,315,489
47712,346,316,492
47793,347,317,498
47809,347,316,490
47824,344,317,491
47905,349,316,495
47920,344,315,493
47935,344,314,488
48017,348,316,501
48032,347,314,490
48047,347,312,489
48128,347,316,494
48143,348,315,492
48158,347,314,493
48239,349,317,494
48254,349,316,491
48269,346,312,479
48350,349,315,493
48365,348,317,491
48380,347,313,488
48461,350,316,497
48476,350,314,491
48492,346,312,490
48573,353,317,495
48588,352,317,492
48603,347,314,491
48684,353,318,494
48699,351,313,495
48714,351,311,491
48795,356,316,498
48810,353,316,496
48825,354,313,493
48906,356,318,502
48922,356,316,500
48937,356,314,495
49018,360,317,504
49034,361,315,502
49050,358,314,501
49130,362,317,507
49145,357,316,508
49160,359,314,503
49241,361,315,515
49256,363,322,517
49271,358,316,514
49352,360,328,532
49367,365,325,527
49381,362,327,527
49462,368,329,539
49478,367,329,540
49493,368,326,537
49574,373,338,552
49589,370,335,551
49604,367,334,547
49686,383,338,557
49701,381,339,553
49716,385,337,551
49797,398,342,564
49812,399,341,559
49828,400,339,559
49909,411,343,566
49924,410,341,565
49939,412,342,567
50020,423,354,577
50035,426,348,576
50049,426,347,574
50130,433,362,594
50145,431,364,592
50161,431,365,600
50242,442,377,617
50257,445,379,607
50272,443,377,612
50353,465,382,617
50368,466,376,620
50384,464,377,613
50464,481,382,627
50480,475,383,622
50495,470,380,624
50576,477,395,634
50591,474,388,627
50606,470,383,628
50687,473,397,640
50702,470,397,640
50717,466,397,636
50798,472,411,650
50814,465,401,647
50828,463,406,646
50909,474,415,654
50924,470,418,651
50939,468,414,648
51020,480,424,661
51035,478,419,659
51050,476,419,658
51132,490,434,666
51147,485,429,660
51162,486,429,658
51243,495,446,670
51258,492,439,673
51274,488,436,669
51355,506,451,685
51370,502,438,676
51385,501,442,677
51467,511,456,687
51482,507,448,683
51497,508,453,686
51578,518,461,695
51593,512,454,691
51608,512,452,687
51690,523,461,705
51705,519,458,698
51719,519,457,700
51800,531,466,708
51815,526,461,709
51830,525,458,705
51911,542,469,717
51926,538,469,713
51941,535,467,711
52023,541,470,719
52038,540,472,714
52053,532,463,715
52134,543,476,728
52149,540,472,723
52165,541,473,718
52246,544,480,727
52261,541,479,726
52276,538,474,721
52357,550,482,735
52372,546,478,724
52387,540,479,730
52469,553,486,733
52484,548,483,735
52499,547,481,726
52580,559,492,741
52595,556,490,738
52610,549,479,731
52691,561,492,744
52707,557,490,738
52722,554,486,735
52803,565,494,746
52819,557,488,739
52834,557,493,737
52915,563,494,749
52930,561,492,747
52945,554,485,739
53027,563,496,753
53042,558,492,747
53057,554,486,741
53137,565,496,756
53152,558,491,749
53168,554,487,745
53249,565,500,757
53263,566,502,765
53278,568,505,764
53359,574,504,766
53374,578,510,775
53390,581,514,779
53471,579,512,777
53486,578,513,778
53501,576,510,776
53582,576,510,779
53597,577,511,780
53614,571,510,774
53695,575,507,774
53710,567,502,771
53725,570,503,765
53807,566,507,771
53821,566,501,763
53836,562,498,763
53917,564,499,757
53933,563,495,753
53948,560,494,746
54030,562,494,752
54045,558,495,748
54060,555,492,746
54142,555,491,748
54157,547,491,743
54172,543,486,744
54254,536,491,744
54269,533,484,737
54284,531,482,730
54365,528,483,734
54380,525,484,731
54395,527,479,728
54476,526,476,732
54491,524,475,728
54507,520,474,726
54588,517,475,728
54603,518,469,722
54618,515,470,721
54698,513,470,726
54713,511,468,720
54728,506,467,719
54810,500,469,718
54825,497,463,722
54840,499,464,713
54921,480,465,721
54936,474,462,715
54951,475,460,712
55032,472,459,712
55047,467,454,699
55062,467,451,693
55143,463,458,705
55158,464,454,703
55173,462,452,699
55254,456,451,698
55269,456,449,696
55283,453,448,694
55365,449,446,693
55380,446,447,688
55395,444,444,686
55476,443,443,686
55491,442,441,684
55506,441,442,683
55587,441,438,684
55602,435,436,680
55617,438,437,677
55698,431,436,680
55713,428,432,676
55728,426,430,671
55809,420,428,671
55824,422,426,672
55838,417,426,669
55919,420,425,668
55933,417,419,664
55948,414,417,661
56029,414,414,662
56045,413,413,660
56060,411,413,658
56141,411,411,655
56156,404,409,653
56171,404,408,653
56252,401,408,651
56267,397,403,648
56282,399,405,649
56363,396,404,646
56379,393,404,645
56394,393,404,649
56475,392,401,646
56490,395,400,638
56505,391,397,638
56586,390,402,638
56601,389,399,633
56615,387,395,635
56696,385,397,636
56711,380,397,633
56726,380,398,630
56807,380,397,632
56822,376,394,628
56837,376,395,624
56918,378,395,626
56933,376,390,623
56948,377,393,622
57028,381,393,625
57043,376,391,620
57058,374,388,620
57138,376,390,621
57153,375,387,619
57167,374,385,614
57248,375,385,615
57263,374,385,613
57278,373,382,609
57359,376,386,610
57374,372,383,612
57389,372,382,611
57469,374,381,613
57485,372,384,609
57500,373,382,613
57581,372,386,610
57596,371,383,609
57611,370,379,609
57693,373,382,612
57708,379,380,610
57723,371,379,606
57804,373,386,610
57819,374,384,609
57834,370,382,607
57914,372,383,611
57930,371,381,609
57945,372,381,607
58026,382,385,612
58041,379,383,606
58056,378,373,607
58137,380,384,611
58152,378,384,607
58167,375,382,606
58248,379,382,617
58263,378,380,606
58278,375,382,605
58359,377,385,609
58374,373,381,606
58389,373,380,607
58471,376,384,610
58486,377,382,609
58500,374,383,611
58582,375,383,610
58597,374,375,606
58612,374,380,603
58693,377,381,608
58708,376,381,605
58723,374,384,604
58804,381,382,610
58819,376,380,603
58834,373,376,604
58915,378,380,606
58930,376,381,606
58945,375,379,604
59026,382,382,605
59040,377,379,604
59055,374,378,604
59136,378,384,607
59150,376,380,605
59164,377,382,602
59245,379,380,605
59260,378,384,605
59274,379,381,603
59355,381,382,608
59370,378,379,605
59384,377,381,602
59465,380,382,606
59480,380,384,604
59495,377,380,606
59575,379,387,607
59590,378,383,604
59604,377,378,600
59685,379,384,604
59699,378,382,603
59714,374,379,604
59794,380,383,607
59809,376,381,603
59823,379,381,600
59904,379,383,606
59918,379,380,602
59933,376,379,603
61280,382,377,609
61295,380,382,608
61309,382,391,608
61390,381,383,606
61404,378,378,605
61418,374,378,601
61499,380,380,605
61513,376,378,602
61528,378,379,602
61608,381,381,604
61623,380,382,603
61638,378,380,601
61718,379,382,604
61733,380,382,604
61747,377,380,600
61828,379,386,603
61842,382,380,603
61857,378,381,602
61937,380,378,604
61952,381,377,600
61967,379,380,602
62047,380,380,604
62062,379,379,604
62077,380,377,594
62158,379,379,602
62173,380,379,602
62189,377,378,603
62270,380,378,603
62285,380,381,602
62300,380,381,601
62381,381,384,603
62396,379,379,601
62411,378,378,600
62492,379,379,604
62507,379,378,600
62522,379,380,597
62603,380,378,600
62618,379,377,602
62632,379,375,596
62713,379,378,598
62728,379,377,599
62743,380,380,597
62823,381,380,598
62838,377,378,596
62853,378,373,595
62934,380,376,597
62949,377,379,595
62964,378,377,595
63045,379,378,596
63060,378,375,591
63075,378,378,591
63156,377,375,593
63171,376,376,591
63186,376,373,587
63267,376,378,588
63282,376,377,591
63297,376,374,588
63377,377,380,587
63392,377,375,582
63407,371,374,583
63488,376,376,585
63503,374,383,581
63519,372,373,582
63601,375,376,582
63615,374,373,581
63630,372,371,576
63711,375,373,580
63725,373,373,580
63741,372,373,579
63822,374,375,579
63838,371,374,577
63853,372,369,574
63934,371,371,571
63949,370,373,577
63964,370,369,570
64045,371,373,573
64059,369,374,573
64075,369,371,567
64155,370,372,569
64170,369,368,568
64185,368,370,563
64266,370,370,564
64281,367,369,562
64296,366,369,559
64377,367,370,558
64392,364,368,554
64408,367,369,551
64489,364,369,554
64503,364,366,549
64518,362,368,548
64600,360,368,546
64614,361,368,543
64629,359,367,540
64709,360,367,539
64724,360,367,534
64739,357,361,531
64820,356,363,522
64835,354,364,522
64850,352,361,521
64932,347,359,513
64946,345,360,505
64961,342,358,506
65043,342,362,496
65058,341,357,494
65073,341,359,492
65154,339,359,486
65169,336,357,485
65184,336,357,477
65265,335,359,477
65279,331,356,473
65295,330,352,466
65375,327,355,461
65390,328,353,459
65405,325,352,453
65486,327,349,449
65501,326,355,451
65517,324,345,443
65598,324,342,438
65613,322,341,434
65628,322,337,428
65709,320,341,419
65724,321,336,414
65739,315,333,411
65821,319,331,401
65836,316,329,399
65851,316,325,391
65932,309,318,387
65947,316,319,385
65961,316,318,380
66042,312,318,375
66057,312,312,374
66072,311,309,372
66153,316,305,373
66168,313,305,368
66183,310,301,370
66264,312,294,369
66279,311,291,367
66293,307,290,364
66374,311,290,368
66389,311,286,365
66404,308,283,365
66485,309,283,366
66500,307,284,367
66516,305,279,365
66597,309,280,365
66612,306,280,365
66627,305,278,363
66708,309,279,367
66723,307,275,364
66737,305,273,363
66818,305,274,367
66833,305,276,367
66848,305,275,367
66929,304,276,369
66944,304,271,365
66959,301,270,366
67040,306,269,365
67055,305,273,367
67070,300,272,363
67152,304,272,366
67167,304,272,366
67182,301,268,364
67263,303,268,369
67278,303,271,368
67294,303,269,366
67375,303,267,369
67389,305,267,367
67405,304,268,369
67486,306,267,368
67501,305,267,370
67516,304,265,367
67597,304,267,367
67611,303,268,367
67626,303,268,370
67706,302,266,367
67722,303,264,367
67737,303,263,364
67818,305,267,366
67833,305,264,366
67848,305,265,365
67929,307,267,366
67944,301,264,368
67959,302,264,366
68040,305,267,371
68055,307,265,368
68070,307,267,370
68151,310,268,370
68166,311,266,372
68182,312,271,374
68263,315,270,375
68278,311,270,372
68293,313,271,374
68374,312,269,375
68389,311,271,375
68404,312,270,373
68485,314,272,374
68500,312,270,374
68515,310,268,373
68596,311,270,375
68612,311,267,373
68627,311,270,372
68708,313,272,372
68722,311,270,373
68737,311,269,373
68819,312,270,372
68834,312,270,375
68849,311,268,372
68931,312,271,374
68946,311,271,373
68961,311,272,372
69042,311,273,373
69057,312,271,374
69072,310,275,372
69153,312,273,373
69168,311,272,374
69183,312,272,375
69264,312,274,379
69280,309,274,374
69295,310,273,372
69376,312,278,375
69391,309,276,375
69406,312,275,373
69487,313,280,375
69502,310,277,375
69517,311,275,374
69598,312,279,375
69614,312,281,374
69629,312,281,375
69710,314,283,377
69725,312,283,376
69741,313,281,375
69822,318,283,377
69837,315,283,375
69852,313,282,377
69933,317,286,376
69949,314,286,376
69964,316,284,375
70045,319,290,380
70059,314,286,378
70074,319,290,377
70154,321,292,382
70169,320,292,382
70185,319,292,384
70266,320,294,387
70281,319,293,386
70296,322,295,388
70377,323,297,393
70392,324,296,395
70407,320,293,393
70488,326,299,404
70503,324,297,403
70519,320,296,403
70600,324,299,415
70615,325,300,410
70630,326,302,417
70711,327,301,433
70726,328,299,430
70741,327,301,430
70822,330,306,442
70837,330,302,442
70852,332,302,444
70933,335,304,447
70948,333,311,452
70964,332,305,446
71045,335,301,451
71061,337,304,452
71076,338,305,454
71157,340,306,454
71172,338,307,452
71187,339,306,456
71268,340,308,459
71283,339,306,459
71298,337,303,459
71379,341,305,465
71394,343,306,464
71409,342,305,465
71490,347,307,469
71505,345,306,468
71520,344,306,468
71601,349,307,469
71616,346,307,470
71631,347,305,468
71712,350,308,472
71727,350,306,473
71742,349,306,474
71823,350,305,475
71839,352,308,472
71854,351,309,472
71935,357,310,475
71949,357,308,474
71964,358,307,474
72045,367,310,478
72060,368,307,478
72076,369,309,482
72156,369,309,481
72171,369,311,484
72186,371,310,486
72267,373,309,490
72282,370,310,489
72298,371,310,489
72378,376,314,502
72393,377,318,502
72408,375,314,502
72489,382,322,512
72504,383,320,514
72520,382,322,512
72601,380,322,516
72615,379,315,519
72630,377,321,516
72710,380,324,525
72725,380,323,523
72740,377,321,522
72821,379,326,535
72836,377,331,538
72850,377,331,539
72931,380,334,542
72946,378,332,540
72961,378,332,541
73042,375,333,541
73057,376,333,536
73072,375,333,541
73153,374,332,543
73168,374,331,542
73183,375,325,540
73264,374,330,543
73280,374,331,540
73295,373,332,540
73376,374,331,544
73391,374,331,542
73406,372,333,540
73487,372,334,542
73501,373,332,541
73516,373,333,539
73597,372,334,539
73612,372,333,541
73627,370,336,541
73708,372,333,542
73723,372,333,540
73738,371,331,539
73819,372,333,539
73834,372,333,538
73849,372,330,537
73930,372,333,539
73945,371,333,540
73960,370,332,539
74041,371,334,541
74056,371,331,539
74071,370,333,540
74152,373,334,540
74166,370,331,539
74181,370,328,537
74261,373,333,537
74276,371,332,538
74291,372,335,538
74373,372,332,537
74387,372,332,537
74402,373,334,537
74483,377,331,538
74498,375,334,536
74513,369,333,537
74594,371,331,543
74610,373,334,539
74624,370,332,540
74705,373,332,540
74720,371,334,536
74734,371,333,537
77082,370,333,532
77097,371,334,536
77112,371,332,533
77193,371,334,529
77208,369,328,531
77223,366,327,526
77304,371,331,530
77319,369,330,527
77334,370,329,528
77415,370,335,531
77430,370,330,528
77445,366,328,525
77526,369,330,531
77541,365,331,528
77556,365,327,528
77637,370,330,531
77651,367,331,527
77666,367,328,525
77746,368,330,529
77761,369,329,527
77776,367,328,525
77857,367,329,530
77872,366,330,529
77887,368,327,524
77968,370,331,531
77983,368,329,524
77998,366,328,522
78079,369,330,529
78094,368,329,528
78109,366,328,525
78190,367,330,529
78205,367,328,524
78220,365,330,524
78301,370,332,530
78316,367,326,527
78331,365,329,524
78411,369,331,529
78426,366,329,526
78441,366,328,524
78523,369,329,525
78537,367,330,531
78551,366,328,523
78632,369,328,525
78647,367,329,527
78662,364,328,524
78743,367,331,531
78758,365,328,520
78773,366,329,523
78854,370,331,528
78869,363,330,526
78884,361,326,525
78965,369,332,526
78981,367,328,524
78995,365,329,524
79076,369,331,527
79091,366,329,525
79106,363,326,521
79187,368,333,526
79202,367,327,525
79217,365,328,531
79298,368,330,526
79313,366,329,526
79328,363,326,520
79409,369,330,524
79425,365,326,520
79440,367,328,522
79521,368,338,526
79536,366,328,522
79551,364,327,522
79632,369,329,526
79646,367,326,522
79662,368,324,518
79743,371,329,528
79757,367,329,522
79772,368,324,519
79853,371,332,526
79868,368,329,522
79884,367,327,525
79965,372,329,526
79980,370,329,524
79995,372,331,521
80076,373,330,529
80091,372,323,524
80106,372,323,521
80187,376,333,532
80202,377,332,528
