Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
12497,3,Flex,>>,159,14.07
12599,3,Flex,>>,96,13.98
12700,3,Flex,>>,33,10.46
12802,3,Flex,>>,-30,5.36
12904,3,Flex,>>,-93,-0.26
13007,3,Flex,>>,-156,-5.63
13109,3,Flex,>>,-219,-11.08
13210,3,Flex,>>,-282,-16.53
13313,3,Flex,>>,-345,-21.98
13415,3,Flex,>>,-408,-27.34
13517,3,Flex,>>,-471,-32.79
13619,3,Flex,>>,-534,-38.24
13722,3,Flex,>>,-597,-43.69
13824,3,Flex,>>,-660,-49.14
13926,3,Flex,>>,-723,-54.59
14028,3,Flex,>>,-786,-60.04
14130,3,Flex,>>,-849,-65.41
14232,3,Flex,>>,-912,-71.12
14334,3,Flex,>>,-975,-76.57
14436,3,Flex,>>,-1038,-82.02
14538,3,Flex,>>,-1101,-87.47
14640,3,Flex,>>,-1164,-93.01
14742,3,Flex,>>,-1227,-98.64
14844,3,Flex,>>,-1290,-104.09
14947,3,Flex,>>,-1353,-109.54
15049,3,Flex,>>,-1416,-114.99
15151,3,Flex,>>,-1479,-120.53
15254,3,Flex,>>,-1542,-126.15
15356,3,Flex,>>,-1605,-131.52
15458,3,Flex,>>,-1668,-137.05
15561,3,Flex,>>,-1731,-142.51
15663,3,Flex,>>,-1794,-147.96
15765,3,Flex,>>,-1857,-153.32
15867,3,Flex,>>,-1920,-158.68
15970,3,Flex,>>,-1983,-164.13
16072,3,Flex,>>,-2046,-169.32
16174,3,Flex,>>,-2109,-174.51
16276,3,Flex,>>,-2172,-179.87
16379,3,Flex,>>,-2235,-185.32
16481,3,Flex,>>,-2298,-190.59
16584,3,Flex,>>,-2361,-195.96
16686,3,Flex,>>,-2424,-201.49
16788,3,Flex,>>,-2487,-207.03
16890,3,Flex,>>,-2550,-212.48
16992,3,Flex,>>,-2613,-218.11
17095,3,Flex,>>,-2676,-224.62
17197,3,Flex,>>,-2739,-230.68
17299,3,Flex,>>,-2802,-236.84
17402,3,Flex,>>,-2865,-242.37
17504,3,Flex,>>,-2928,-247.65
17606,3,Flex,>>,-2991,-253.01
17709,3,Flex,>>,-3054,-258.2
17811,3,Flex,>>,-3117,-263.47
17914,3,Flex,>>,-3180,-268.75
18016,3,Flex,>>,-3243,-274.29
18118,3,Flex,>>,-3306,-279.74
18220,3,Flex,>>,-3369,-285.1
18323,3,Flex,>>,-3432,-290.73
18425,3,Flex,>>,-3495,-296.18
18528,3,Flex,>>,-3558,-301.63
18630,3,Flex,>>,-3621,-306.9
18732,3,Flex,<<,-3621,-312.18
18835,3,Flex,<<,-3558,-314.11
18937,3,Flex,<<,-3495,-312.79
19039,3,Flex,<<,-3432,-308.57
19142,3,Flex,<<,-3369,-303.3
19244,3,Flex,<<,-3306,-297.76
19346,3,Flex,<<,-3243,-292.31
19449,3,Flex,<<,-3180,-286.77
19551,3,Flex,<<,-3117,-281.32
19653,3,Flex,<<,-3054,-275.78
19756,3,Flex,<<,-2991,-270.15
19858,3,Flex,<<,-2928,-264.7
19961,3,Flex,<<,-2865,-259.25
20063,3,Flex,<<,-2802,-253.63
20166,3,Flex,<<,-2739,-248.18
20269,3,Flex,<<,-2676,-242.81
20371,3,Flex,<<,-2613,-237.27
20473,3,Flex,<<,-2550,-231.65
20576,3,Flex,<<,-2487,-226.11
20678,3,Flex,<<,-2424,-220.57
20780,3,Flex,<<,-2361,-214.95
20882,3,Flex,<<,-2298,-209.49
20985,3,Flex,<<,-2235,-204.04
21088,3,Flex,<<,-2172,-198.33
21191,3,Flex,<<,-2109,-192.88
21293,3,Flex,<<,-2046,-187.34
21395,3,Flex,<<,-1983,-181.8
21497,3,Flex,<<,-1920,-176.26
21600,3,Flex,<<,-1857,-170.64
21702,3,Flex,<<,-1794,-165.1
21805,3,Flex,<<,-1731,-159.65
21907,3,Flex,<<,-1668,-154.11
22010,3,Flex,<<,-1605,-148.57
22113,3,Flex,<<,-1542,-143.03
22215,3,Flex,<<,-1479,-137.41
22317,3,Flex,<<,-1416,-131.96
22419,3,Flex,<<,-1353,-126.42
22521,3,Flex,<<,-1290,-120.97
22623,3,Flex,<<,-1227,-115.25
22726,3,Flex,<<,-1164,-109.89
22828,3,Flex,<<,-1101,-104.26
22930,3,Flex,<<,-1038,-98.73
23032,3,Flex,<<,-975,-93.19
23134,3,Flex,<<,-912,-87.74
23236,3,Flex,<<,-849,-82.29
23338,3,Flex,<<,-786,-76.66
23440,3,Flex,<<,-723,-71.21
23542,3,Flex,<<,-660,-65.67
23644,3,Flex,<<,-597,-60.13
23746,3,Flex,<<,-534,-54.51
23848,3,Flex,<<,-471,-48.88
23950,3,Flex,<<,-408,-43.43
24052,3,Flex,<<,-345,-37.89
24154,3,Flex,<<,-282,-32.35
24256,3,Flex,<<,-219,-26.81
24358,3,Flex,<<,-156,-21.27
24460,3,Flex,<<,-93,-15.74
24562,3,Flex,<<,-30,-10.11
24665,3,Flex,<<,33,-4.48
24767,3,Flex,<<,96,0.88
24869,3,Flex,<<,159,6.42
40995,3,Flex,>>,159,13.98
41097,3,Flex,>>,96,13.98
41199,3,Flex,>>,33,10.29
41302,3,Flex,>>,-30,5.19
41404,3,Flex,>>,-93,-0.35
41506,3,Flex,>>,-156,-5.71
41608,3,Flex,>>,-219,-11.16
41710,3,Flex,>>,-282,-16.62
41813,3,Flex,>>,-345,-21.98
41915,3,Flex,>>,-408,-27.52
42018,3,Flex,>>,-471,-32.97
42120,3,Flex,>>,-534,-38.51
42223,3,Flex,>>,-597,-44.04
42325,3,Flex,>>,-660,-49.41
42427,3,Flex,>>,-723,-54.86
42529,3,Flex,>>,-786,-60.31
42631,3,Flex,>>,-849,-65.76
42734,3,Flex,>>,-912,-71.3
42836,3,Flex,>>,-975,-76.66
42939,3,Flex,>>,-1038,-82.29
43042,3,Flex,>>,-1101,-87.74
43144,3,Flex,>>,-1164,-93.19
43247,3,Flex,>>,-1227,-98.81
43349,3,Flex,>>,-1290,-104.35
43452,3,Flex,>>,-1353,-109.89
43554,3,Flex,>>,-1416,-115.34
43656,3,Flex,>>,-1479,-120.97
43759,3,Flex,>>,-1542,-126.42
43861,3,Flex,>>,-1605,-131.87
