Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
26214,4,Extend,>>,1487,130.73
26316,4,Extend,>>,1449,130.73
26418,4,Extend,>>,1411,128.79
26521,4,Extend,>>,1373,125.89
26623,4,Extend,>>,1335,122.73
26725,4,Extend,>>,1297,119.56
26827,4,Extend,>>,1259,116.31
26929,4,Extend,>>,1221,113.05
27031,4,Extend,>>,1183,109.71
27133,4,Extend,>>,1145,106.46
27235,4,Extend,>>,1107,103.38
27337,4,Extend,>>,1069,100.13
27439,4,Extend,>>,1031,96.88
27541,4,Extend,>>,993,93.63
27643,4,Extend,>>,955,90.2
27745,4,Extend,>>,917,87.03
27847,4,Extend,>>,879,83.78
27949,4,Extend,>>,841,80.53
28051,4,Extend,>>,803,77.36
28153,4,Extend,>>,765,74.2
28255,4,Extend,>>,727,70.86
28358,4,Extend,>>,689,67.69
28460,4,Extend,>>,651,64.44
28562,4,Extend,>>,613,61.19
28665,4,Extend,>>,575,58.11
28767,4,Extend,>>,537,54.95
28869,4,Extend,>>,499,51.6
28971,4,Extend,>>,461,48.26
29074,4,Extend,>>,423,44.84
29176,4,Extend,>>,385,41.49
29278,4,Extend,>>,347,38.15
29381,4,Extend,>>,309,34.9
29483,4,Extend,>>,271,31.65
29585,4,Extend,>>,233,28.4
29688,4,Extend,>>,195,25.05
29790,4,Extend,>>,157,21.71
29893,4,Extend,>>,119,18.46
29995,4,Extend,>>,81,15.12
30098,4,Extend,>>,43,12.04
30200,4,Extend,>>,5,8.88
30302,4,Extend,>>,-33,5.63
30405,4,Extend,>>,-71,2.55
30507,4,Extend,>>,-109,-0.7
30610,4,Extend,>>,-147,-3.96
30712,4,Extend,>>,-185,-6.95
30814,4,Extend,>>,-223,-10.2
30917,4,Extend,>>,-261,-13.36
31019,4,Extend,>>,-299,-16.44
31122,4,Extend,>>,-337,-19.6
31225,4,Extend,>>,-375,-22.77
31327,4,Extend,>>,-413,-25.85
31430,4,Extend,>>,-451,-29.19
31532,4,Extend,>>,-489,-32.62
31635,4,Extend,>>,-527,-35.78
31738,4,Extend,>>,-565,-39.21
31840,4,Extend,>>,-603,-42.37
31943,4,Extend,>>,-641,-45.54
32045,4,Extend,>>,-679,-49.05
32148,4,Extend,>>,-717,-52.13
32250,4,Extend,>>,-755,-55.47
32353,4,Extend,>>,-793,-58.9
32455,4,Extend,<<,-793,-62.07
32558,4,Extend,<<,-755,-63.38
32660,4,Extend,<<,-717,-63.47
32763,4,Extend,<<,-679,-62.77
32865,4,Extend,<<,-641,-60.22
32968,4,Extend,<<,-603,-57.05
33071,4,Extend,<<,-565,-53.8
33173,4,Extend,<<,-527,-50.55
33276,4,Extend,<<,-489,-47.21
33379,4,Extend,<<,-451,-43.96
33481,4,Extend,<<,-413,-40.62
33584,4,Extend,<<,-375,-37.27
33687,4,Extend,<<,-337,-33.85
33789,4,Extend,<<,-299,-30.59
33893,4,Extend,<<,-261,-27.34
33995,4,Extend,<<,-223,-23.91
34098,4,Extend,<<,-185,-20.57
34201,4,Extend,<<,-147,-17.14
34303,4,Extend,<<,-109,-13.89
34406,4,Extend,<<,-71,-10.73
34508,4,Extend,<<,-33,-7.38
34611,4,Extend,<<,5,-3.96
34713,4,Extend,<<,43,-0.62
34816,4,Extend,<<,81,2.73
34918,4,Extend,<<,119,6.07
35020,4,Extend,<<,157,9.23
35122,4,Extend,<<,195,12.66
35225,4,Extend,<<,233,15.91
35328,4,Extend,<<,271,19.16
35431,4,Extend,<<,309,22.51
35533,4,Extend,<<,347,25.85
35635,4,Extend,<<,385,29.19
35738,4,Extend,<<,423,32.53
35841,4,Extend,<<,461,35.78
35944,4,Extend,<<,499,39.12
36046,4,Extend,<<,537,42.46
36148,4,Extend,<<,575,45.89
36251,4,Extend,<<,613,49.14
36353,4,Extend,<<,651,52.57
36455,4,Extend,<<,689,55.82
36558,4,Extend,<<,727,59.16
36660,4,Extend,<<,765,62.59
36762,4,Extend,<<,803,65.93
36864,4,Extend,<<,841,69.36
36966,4,Extend,<<,879,72.62
37069,4,Extend,<<,917,75.96
37171,4,Extend,<<,955,79.38
37273,4,Extend,<<,993,82.73
37375,4,Extend,<<,1031,85.98
37478,4,Extend,<<,1069,89.32
37580,4,Extend,<<,1107,92.57
37682,4,Extend,<<,1145,96.09
37784,4,Extend,<<,1183,99.43
37886,4,Extend,<<,1221,102.77
37988,4,Extend,<<,1259,106.11
38091,4,Extend,<<,1297,109.45
38193,4,Extend,<<,1335,112.88
38295,4,Extend,<<,1373,116.22
38397,4,Extend,<<,1411,119.38
38499,4,Extend,<<,1449,122.73
38601,4,Extend,<<,1487,126.07
54746,4,Extend,>>,1487,130.73
54848,4,Extend,>>,1449,130.73
54951,4,Extend,>>,1411,128.7
55053,4,Extend,>>,1373,125.71
55155,4,Extend,>>,1335,122.46
55257,4,Extend,>>,1297,119.3
55359,4,Extend,>>,1259,115.96
55461,4,Extend,>>,1221,112.7
55563,4,Extend,>>,1183,109.36
55666,4,Extend,>>,1145,106.02
55768,4,Extend,>>,1107,102.95
55870,4,Extend,>>,1069,99.78
55973,4,Extend,>>,1031,96.53
56075,4,Extend,>>,993,93.1
56177,4,Extend,>>,955,89.85
56279,4,Extend,>>,917,86.68
56382,4,Extend,>>,879,83.43
56484,4,Extend,>>,841,80.18
56586,4,Extend,>>,803,76.92
56689,4,Extend,>>,765,73.67
56791,4,Extend,>>,727,70.42
56894,4,Extend,>>,689,66.99
56997,4,Extend,>>,651,63.82
57099,4,Extend,>>,613,60.66
57201,4,Extend,>>,575,57.49
57303,4,Extend,>>,537,54.24
57406,4,Extend,>>,499,51.08
57508,4,Extend,>>,461,47.82
57610,4,Extend,>>,423,44.4
57713,4,Extend,>>,385,41.05
57815,4,Extend,>>,347,37.71
57917,4,Extend,>>,309,34.55
58020,4,Extend,>>,271,31.3
58123,4,Extend,>>,233,28.04
58226,4,Extend,>>,195,24.7
58328,4,Extend,>>,157,21.54
58431,4,Extend,>>,119,18.37
58533,4,Extend,>>,81,15.03
58636,4,Extend,>>,43,11.87
58738,4,Extend,>>,5,8.62
58841,4,Extend,>>,-33,5.27
58943,4,Extend,>>,-71,2.11
59045,4,Extend,>>,-109,-1.05
59148,4,Extend,>>,-147,-4.22
59251,4,Extend,>>,-185,-7.21
59354,4,Extend,>>,-223,-10.46
59457,4,Extend,>>,-261,-13.71
59560,4,Extend,>>,-299,-16.88
59662,4,Extend,>>,-337,-20.13
59765,4,Extend,>>,-375,-23.3
59868,4,Extend,>>,-413,-26.55
59971,4,Extend,>>,-451,-29.89
60074,4,Extend,>>,-489,-33.23
60176,4,Extend,>>,-527,-36.57
60279,4,Extend,>>,-565,-40.09
60381,4,Extend,>>,-603,-43.43
60484,4,Extend,>>,-641,-46.86
60587,4,Extend,>>,-679,-50.46
60689,4,Extend,>>,-717,-53.89
60792,4,Extend,>>,-755,-57.23
60895,4,Extend,>>,-793,-60.22
60997,4,Extend,<<,-793,-63.38
61100,4,Extend,<<,-755,-64.44
61203,4,Extend,<<,-717,-64.44
61305,4,Extend,<<,-679,-62.95
61409,4,Extend,<<,-641,-60.31
61511,4,Extend,<<,-603,-57.14
61614,4,Extend,<<,-565,-53.8
61717,4,Extend,<<,-527,-50.64
61819,4,Extend,<<,-489,-47.21
61922,4,Extend,<<,-451,-43.96
62025,4,Extend,<<,-413,-40.62
62128,4,Extend,<<,-375,-37.36
62230,4,Extend,<<,-337,-33.93
62333,4,Extend,<<,-299,-30.59
62435,4,Extend,<<,-261,-27.34
62538,4,Extend,<<,-223,-24.0
62641,4,Extend,<<,-185,-20.57
62744,4,Extend,<<,-147,-17.23
62846,4,Extend,<<,-109,-13.98
62949,4,Extend,<<,-71,-10.73
63051,4,Extend,<<,-33,-7.47
63154,4,Extend,<<,5,-3.96
63257,4,Extend,<<,43,-0.7
63359,4,Extend,<<,81,2.73
63462,4,Extend,<<,119,6.07
63564,4,Extend,<<,157,9.23
63667,4,Extend,<<,195,12.57
63770,4,Extend,<<,233,15.91
63872,4,Extend,<<,271,19.16
63975,4,Extend,<<,309,22.51
64077,4,Extend,<<,347,25.85
64180,4,Extend,<<,385,29.1
64282,4,Extend,<<,423,32.44
64384,4,Extend,<<,461,35.69
64487,4,Extend,<<,499,39.03
64589,4,Extend,<<,537,42.37
64692,4,Extend,<<,575,45.89
64794,4,Extend,<<,613,49.05
64896,4,Extend,<<,651,52.48
64998,4,Extend,<<,689,55.82
65101,4,Extend,<<,727,59.16
65203,4,Extend,<<,765,62.51
65305,4,Extend,<<,803,65.93
65407,4,Extend,<<,841,69.36
65510,4,Extend,<<,879,72.62
65612,4,Extend,<<,917,75.96
65715,4,Extend,<<,955,79.38
65817,4,Extend,<<,993,82.73
65919,4,Extend,<<,1031,85.98
66021,4,Extend,<<,1069,89.32
