Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
12471,1,Flex,>>,2945,258.9
12575,1,Flex,>>,2910,258.9
12677,1,Flex,>>,2875,257.14
12778,1,Flex,>>,2840,254.42
12880,1,Flex,>>,2805,251.43
12983,1,Flex,>>,2770,248.44
13085,1,Flex,>>,2735,245.54
13187,1,Flex,>>,2700,242.46
13289,1,Flex,>>,2665,239.38
13391,1,Flex,>>,2630,236.4
13493,1,Flex,>>,2595,233.41
13595,1,Flex,>>,2560,230.42
13698,1,Flex,>>,2525,227.34
13800,1,Flex,>>,2490,224.44
13902,1,Flex,>>,2455,221.45
14004,1,Flex,>>,2420,218.46
14106,1,Flex,>>,2385,215.38
14208,1,Flex,>>,2350,212.31
14310,1,Flex,>>,2315,209.23
14412,1,Flex,>>,2280,206.07
14514,1,Flex,>>,2245,203.08
14616,1,Flex,>>,2210,200.18
14718,1,Flex,>>,2175,197.36
14820,1,Flex,>>,2140,194.37
14923,1,Flex,>>,2105,191.21
15025,1,Flex,>>,2070,188.13
15127,1,Flex,>>,2035,185.14
15229,1,Flex,>>,2000,182.15
15332,1,Flex,>>,1965,179.25
15434,1,Flex,>>,1930,176.26
15536,1,Flex,>>,1895,173.1
15639,1,Flex,>>,1860,170.02
15741,1,Flex,>>,1825,167.12
15843,1,Flex,>>,1790,163.96
15946,1,Flex,>>,1755,160.62
16048,1,Flex,>>,1720,157.54
16150,1,Flex,>>,1685,154.73
16252,1,Flex,>>,1650,151.65
16354,1,Flex,>>,1615,148.66
16457,1,Flex,>>,1580,145.58
16559,1,Flex,>>,1545,142.68
16662,1,Flex,>>,1510,139.87
16764,1,Flex,>>,1475,136.79
16866,1,Flex,>>,1440,134.07
16968,1,Flex,>>,1405,131.16
17070,1,Flex,>>,1370,128.09
17173,1,Flex,>>,1335,125.01
17275,1,Flex,>>,1300,122.02
17377,1,Flex,>>,1265,119.21
17480,1,Flex,>>,1230,116.31
17582,1,Flex,>>,1195,113.76
17685,1,Flex,>>,1160,110.86
17787,1,Flex,>>,1125,107.78
17889,1,Flex,>>,1090,104.79
17992,1,Flex,>>,1055,101.89
18094,1,Flex,>>,1020,98.81
18196,1,Flex,>>,985,95.91
18299,1,Flex,>>,950,93.19
18401,1,Flex,>>,915,90.46
18503,1,Flex,>>,880,87.38
18606,1,Flex,>>,845,84.48
18708,1,Flex,<<,845,81.32
18810,1,Flex,<<,880,80.0
18913,1,Flex,<<,915,79.91
19015,1,Flex,<<,950,80.7
19118,1,Flex,<<,985,83.08
19220,1,Flex,<<,1020,85.8
19322,1,Flex,<<,1055,88.79
19424,1,Flex,<<,1090,91.78
19527,1,Flex,<<,1125,94.95
19629,1,Flex,<<,1160,97.93
19731,1,Flex,<<,1195,100.84
19834,1,Flex,<<,1230,104.0
19936,1,Flex,<<,1265,107.16
20039,1,Flex,<<,1300,110.15
20141,1,Flex,<<,1335,113.23
20244,1,Flex,<<,1370,116.22
20347,1,Flex,<<,1405,119.21
20449,1,Flex,<<,1440,122.37
20551,1,Flex,<<,1475,125.45
20654,1,Flex,<<,1510,128.44
20756,1,Flex,<<,1545,131.52
20858,1,Flex,<<,1580,134.68
20961,1,Flex,<<,1615,137.58
21063,1,Flex,<<,1650,140.66
21166,1,Flex,<<,1685,143.74
21269,1,Flex,<<,1720,146.81
21371,1,Flex,<<,1755,149.89
21473,1,Flex,<<,1790,152.97
21576,1,Flex,<<,1825,155.96
21678,1,Flex,<<,1860,159.03
21781,1,Flex,<<,1895,162.2
21883,1,Flex,<<,1930,165.27
21986,1,Flex,<<,1965,168.35
22088,1,Flex,<<,2000,171.34
22191,1,Flex,<<,2035,174.42
22293,1,Flex,<<,2070,177.58
22395,1,Flex,<<,2105,180.66
22497,1,Flex,<<,2140,183.65
22600,1,Flex,<<,2175,186.73
22702,1,Flex,<<,2210,189.89
22804,1,Flex,<<,2245,193.05
22906,1,Flex,<<,2280,196.04
23008,1,Flex,<<,2315,199.12
23110,1,Flex,<<,2350,202.2
23212,1,Flex,<<,2385,205.36
23314,1,Flex,<<,2420,208.44
23416,1,Flex,<<,2455,211.6
23518,1,Flex,<<,2490,214.68
23620,1,Flex,<<,2525,217.76
23722,1,Flex,<<,2560,220.84
23824,1,Flex,<<,2595,223.91
23926,1,Flex,<<,2630,226.99
24028,1,Flex,<<,2665,230.15
24130,1,Flex,<<,2700,233.23
24233,1,Flex,<<,2735,236.22
24335,1,Flex,<<,2770,239.21
24436,1,Flex,<<,2805,242.37
24538,1,Flex,<<,2840,245.54
24641,1,Flex,<<,2875,248.35
24743,1,Flex,<<,2910,251.6
24845,1,Flex,<<,2945,254.59
40971,1,Flex,>>,2945,258.9
41073,1,Flex,>>,2910,258.9
41175,1,Flex,>>,2875,257.14
41277,1,Flex,>>,2840,254.42
41380,1,Flex,>>,2805,251.43
41482,1,Flex,>>,2770,248.44
41584,1,Flex,>>,2735,245.54
41686,1,Flex,>>,2700,242.55
41788,1,Flex,>>,2665,239.47
41891,1,Flex,>>,2630,236.4
41993,1,Flex,>>,2595,233.49
42096,1,Flex,>>,2560,230.42
42198,1,Flex,>>,2525,227.34
42301,1,Flex,>>,2490,224.44
42403,1,Flex,>>,2455,221.54
42505,1,Flex,>>,2420,218.55
42607,1,Flex,>>,2385,215.47
42710,1,Flex,>>,2350,212.4
42812,1,Flex,>>,2315,209.32
42914,1,Flex,>>,2280,206.33
43018,1,Flex,>>,2245,203.34
43120,1,Flex,>>,2210,200.35
43223,1,Flex,>>,2175,197.36
43325,1,Flex,>>,2140,194.29
43427,1,Flex,>>,2105,191.03
43530,1,Flex,>>,2070,188.04
43632,1,Flex,>>,2035,185.05
43734,1,Flex,>>,2000,181.98
43837,1,Flex,>>,1965,179.16
43940,1,Flex,>>,1930,176.18
44042,1,Flex,>>,1895,173.1
44145,1,Flex,>>,1860,170.02
44247,1,Flex,>>,1825,167.03
44350,1,Flex,>>,1790,163.96
44452,1,Flex,>>,1755,160.88
44555,1,Flex,>>,1720,157.98
44657,1,Flex,>>,1685,155.08
44760,1,Flex,>>,1650,151.91
44862,1,Flex,>>,1615,148.92
44965,1,Flex,>>,1580,145.85
45067,1,Flex,>>,1545,142.77
45170,1,Flex,>>,1510,139.87
45272,1,Flex,>>,1475,136.97
45375,1,Flex,>>,1440,134.15
45477,1,Flex,>>,1405,131.16
45580,1,Flex,>>,1370,128.09
45682,1,Flex,>>,1335,125.01
45785,1,Flex,>>,1300,121.93
45887,1,Flex,>>,1265,119.12
45990,1,Flex,>>,1230,116.31
46092,1,Flex,>>,1195,113.67
46195,1,Flex,>>,1160,110.77
46297,1,Flex,>>,1125,107.6
46400,1,Flex,>>,1090,104.62
46502,1,Flex,>>,1055,101.71
46605,1,Flex,>>,1020,98.64
46709,1,Flex,>>,985,95.74
46811,1,Flex,>>,950,92.84
46913,1,Flex,>>,915,90.02
47016,1,Flex,>>,880,86.95
47118,1,Flex,>>,845,83.96
47220,1,Flex,<<,845,80.88
47323,1,Flex,<<,880,79.91
47426,1,Flex,<<,915,79.91
47528,1,Flex,<<,950,80.7
47631,1,Flex,<<,985,83.08
47734,1,Flex,<<,1020,85.8
47836,1,Flex,<<,1055,88.79
