Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
12485,2,Flex,>>,1242,109.19
12587,2,Flex,>>,1182,109.19
12689,2,Flex,>>,1122,105.93
12791,2,Flex,>>,1062,101.1
12893,2,Flex,>>,1002,95.91
12995,2,Flex,>>,942,90.73
13098,2,Flex,>>,882,85.45
13200,2,Flex,>>,822,80.18
13302,2,Flex,>>,762,74.9
13404,2,Flex,>>,702,69.63
13506,2,Flex,>>,642,64.35
13608,2,Flex,>>,582,59.16
13710,2,Flex,>>,522,54.07
13812,2,Flex,>>,462,48.62
13915,2,Flex,>>,402,43.52
14017,2,Flex,>>,342,38.33
14119,2,Flex,>>,282,33.05
14221,2,Flex,>>,222,27.87
14323,2,Flex,>>,162,22.59
14425,2,Flex,>>,102,17.23
14527,2,Flex,>>,42,12.13
14629,2,Flex,>>,-18,6.86
14731,2,Flex,>>,-78,1.49
14833,2,Flex,>>,-138,-3.69
14935,2,Flex,>>,-198,-8.97
15038,2,Flex,>>,-258,-14.24
15140,2,Flex,>>,-318,-19.43
15242,2,Flex,>>,-378,-24.7
15345,2,Flex,>>,-438,-29.98
15447,2,Flex,>>,-498,-35.25
15549,2,Flex,>>,-558,-40.53
15651,2,Flex,>>,-618,-45.71
15754,2,Flex,>>,-678,-50.9
15856,2,Flex,>>,-738,-56.26
15959,2,Flex,>>,-798,-61.36
16061,2,Flex,>>,-858,-66.55
16163,2,Flex,>>,-918,-71.82
16266,2,Flex,>>,-978,-77.19
16368,2,Flex,>>,-1038,-82.37
16471,2,Flex,>>,-1098,-87.56
16574,2,Flex,>>,-1158,-92.75
16676,2,Flex,>>,-1218,-98.11
16778,2,Flex,>>,-1278,-103.3
16880,2,Flex,>>,-1338,-108.66
16983,2,Flex,>>,-1398,-113.76
17085,2,Flex,>>,-1458,-119.03
17187,2,Flex,>>,-1518,-124.31
17290,2,Flex,>>,-1578,-129.49
17392,2,Flex,>>,-1638,-134.68
17494,2,Flex,>>,-1698,-139.87
17597,2,Flex,>>,-1758,-145.14
17699,2,Flex,>>,-1818,-150.15
17801,2,Flex,>>,-1878,-155.43
17904,2,Flex,>>,-1938,-160.53
18006,2,Flex,>>,-1998,-165.63
18108,2,Flex,>>,-2058,-170.81
18210,2,Flex,>>,-2118,-175.74
18313,2,Flex,>>,-2178,-180.75
18415,2,Flex,>>,-2238,-185.76
18517,2,Flex,>>,-2298,-190.77
18620,2,Flex,>>,-2358,-195.69
18722,2,Flex,<<,-2358,-200.62
18824,2,Flex,<<,-2298,-202.02
18927,2,Flex,<<,-2238,-201.93
19029,2,Flex,<<,-2178,-197.8
19131,2,Flex,<<,-2118,-192.79
19233,2,Flex,<<,-2058,-187.69
19336,2,Flex,<<,-1998,-182.42
19438,2,Flex,<<,-1938,-177.32
19540,2,Flex,<<,-1878,-172.13
19642,2,Flex,<<,-1818,-166.77
19745,2,Flex,<<,-1758,-161.49
19847,2,Flex,<<,-1698,-156.22
19949,2,Flex,<<,-1638,-150.95
20051,2,Flex,<<,-1578,-145.76
20153,2,Flex,<<,-1518,-140.4
20256,2,Flex,<<,-1458,-135.12
20359,2,Flex,<<,-1398,-130.02
20461,2,Flex,<<,-1338,-124.75
20563,2,Flex,<<,-1278,-119.47
20666,2,Flex,<<,-1218,-114.02
20768,2,Flex,<<,-1158,-108.92
20870,2,Flex,<<,-1098,-103.56
20973,2,Flex,<<,-1038,-98.29
21076,2,Flex,<<,-978,-93.1
21178,2,Flex,<<,-918,-87.82
21280,2,Flex,<<,-858,-82.55
21383,2,Flex,<<,-798,-77.19
21485,2,Flex,<<,-738,-72.0
21587,2,Flex,<<,-678,-66.73
21690,2,Flex,<<,-618,-61.45
21792,2,Flex,<<,-558,-56.09
21895,2,Flex,<<,-498,-50.9
21997,2,Flex,<<,-438,-45.71
22099,2,Flex,<<,-378,-40.44
22201,2,Flex,<<,-318,-35.16
22304,2,Flex,<<,-258,-29.8
22406,2,Flex,<<,-198,-24.53
22509,2,Flex,<<,-138,-19.25
22612,2,Flex,<<,-78,-14.07
22714,2,Flex,<<,-18,-8.7
22816,2,Flex,<<,42,-3.52
22919,2,Flex,<<,102,1.76
23021,2,Flex,<<,162,7.21
23123,2,Flex,<<,222,12.4
23225,2,Flex,<<,282,17.58
23327,2,Flex,<<,342,22.86
23429,2,Flex,<<,402,28.13
23532,2,Flex,<<,462,33.41
23635,2,Flex,<<,522,38.68
23737,2,Flex,<<,582,43.87
23839,2,Flex,<<,642,49.14
23941,2,Flex,<<,702,54.51
24043,2,Flex,<<,762,59.78
24145,2,Flex,<<,822,64.97
24247,2,Flex,<<,882,70.24
24350,2,Flex,<<,942,75.52
24452,2,Flex,<<,1002,80.79
24554,2,Flex,<<,1062,86.15
24656,2,Flex,<<,1122,91.34
24758,2,Flex,<<,1182,96.7
24860,2,Flex,<<,1242,101.98
40991,2,Flex,>>,1242,109.19
41093,2,Flex,>>,1182,109.19
41195,2,Flex,>>,1122,105.85
41297,2,Flex,>>,1062,100.92
41400,2,Flex,>>,1002,95.74
41502,2,Flex,>>,942,90.46
41604,2,Flex,>>,882,85.27
41706,2,Flex,>>,822,80.09
41808,2,Flex,>>,762,74.81
41911,2,Flex,>>,702,69.54
42013,2,Flex,>>,642,64.35
42115,2,Flex,>>,582,59.16
42218,2,Flex,>>,522,53.89
42320,2,Flex,>>,462,48.53
42422,2,Flex,>>,402,43.43
42525,2,Flex,>>,342,38.15
42627,2,Flex,>>,282,32.88
42729,2,Flex,>>,222,27.69
42831,2,Flex,>>,162,22.33
42934,2,Flex,>>,102,16.97
43036,2,Flex,>>,42,11.78
43138,2,Flex,>>,-18,6.59
43241,2,Flex,>>,-78,1.32
43343,2,Flex,>>,-138,-3.87
43446,2,Flex,>>,-198,-9.05
43549,2,Flex,>>,-258,-14.42
43651,2,Flex,>>,-318,-19.6
43754,2,Flex,>>,-378,-24.97
43856,2,Flex,>>,-438,-30.24
43958,2,Flex,>>,-498,-35.6
44060,2,Flex,>>,-558,-40.7
44163,2,Flex,>>,-618,-45.89
44265,2,Flex,>>,-678,-51.16
44368,2,Flex,>>,-738,-56.44
44470,2,Flex,>>,-798,-61.71
44573,2,Flex,>>,-858,-66.81
44676,2,Flex,>>,-918,-72.0
44778,2,Flex,>>,-978,-77.19
44880,2,Flex,>>,-1038,-82.46
44982,2,Flex,>>,-1098,-87.65
45085,2,Flex,>>,-1158,-92.84
45187,2,Flex,>>,-1218,-98.11
45290,2,Flex,>>,-1278,-103.38
45393,2,Flex,>>,-1338,-108.57
45495,2,Flex,>>,-1398,-113.67
45598,2,Flex,>>,-1458,-119.03
