Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
12471,1,Flex,>>,2945,258.9
12575,1,Flex,>>,2910,258.9
12677,1,Flex,>>,2875,256.97
12779,1,Flex,>>,2840,254.15
12881,1,Flex,>>,2805,251.08
12983,1,Flex,>>,2770,248.0
13086,1,Flex,>>,2735,245.1
13188,1,Flex,>>,2700,241.93
13290,1,Flex,>>,2665,238.86
13392,1,Flex,>>,2630,235.87
13494,1,Flex,>>,2595,232.79
13596,1,Flex,>>,2560,229.71
13698,1,Flex,>>,2525,226.64
13801,1,Flex,>>,2490,223.56
13903,1,Flex,>>,2455,220.48
14005,1,Flex,>>,2420,217.41
14107,1,Flex,>>,2385,214.33
14209,1,Flex,>>,2350,211.34
14311,1,Flex,>>,2315,208.09
14413,1,Flex,>>,2280,205.19
14515,1,Flex,>>,2245,202.02
14617,1,Flex,>>,2210,199.03
14719,1,Flex,>>,2175,195.96
14821,1,Flex,>>,2140,192.88
14923,1,Flex,>>,2105,189.8
15026,1,Flex,>>,2070,186.73
15128,1,Flex,>>,2035,183.74
15231,1,Flex,>>,2000,180.66
15333,1,Flex,>>,1965,177.76
15435,1,Flex,>>,1930,174.59
15537,1,Flex,>>,1895,171.52
15639,1,Flex,>>,1860,168.53
15742,1,Flex,>>,1825,165.45
15844,1,Flex,>>,1790,162.29
15947,1,Flex,>>,1755,159.21
16049,1,Flex,>>,1720,156.22
16151,1,Flex,>>,1685,153.23
16254,1,Flex,>>,1650,150.15
16356,1,Flex,>>,1615,147.08
16459,1,Flex,>>,1580,144.0
16561,1,Flex,>>,1545,141.01
16664,1,Flex,>>,1510,137.93
16766,1,Flex,>>,1475,135.03
16868,1,Flex,>>,1440,132.04
16971,1,Flex,>>,1405,128.97
17073,1,Flex,>>,1370,125.8
17175,1,Flex,>>,1335,122.73
17278,1,Flex,>>,1300,119.74
17380,1,Flex,>>,1265,116.84
17482,1,Flex,>>,1230,113.93
17585,1,Flex,>>,1195,110.95
17687,1,Flex,>>,1160,107.96
17789,1,Flex,>>,1125,104.88
17892,1,Flex,>>,1090,101.8
17994,1,Flex,>>,1055,98.81
18096,1,Flex,>>,1020,95.91
18198,1,Flex,>>,985,93.01
18301,1,Flex,>>,950,90.2
18403,1,Flex,>>,915,87.12
18505,1,Flex,>>,880,84.22
18608,1,Flex,>>,845,81.14
18710,1,Flex,<<,845,78.24
18812,1,Flex,<<,880,77.27
18915,1,Flex,<<,915,77.36
19017,1,Flex,<<,950,79.56
19119,1,Flex,<<,985,82.64
19221,1,Flex,<<,1020,85.63
19324,1,Flex,<<,1055,88.62
19426,1,Flex,<<,1090,91.6
19528,1,Flex,<<,1125,94.77
19630,1,Flex,<<,1160,97.76
19733,1,Flex,<<,1195,100.75
19835,1,Flex,<<,1230,103.82
19937,1,Flex,<<,1265,106.99
20039,1,Flex,<<,1300,110.07
20141,1,Flex,<<,1335,113.05
20245,1,Flex,<<,1370,116.04
20347,1,Flex,<<,1405,119.12
20449,1,Flex,<<,1440,122.2
20551,1,Flex,<<,1475,125.36
20653,1,Flex,<<,1510,128.35
20756,1,Flex,<<,1545,131.43
20858,1,Flex,<<,1580,134.59
20961,1,Flex,<<,1615,137.58
21063,1,Flex,<<,1650,140.66
21166,1,Flex,<<,1685,143.65
21268,1,Flex,<<,1720,146.73
21370,1,Flex,<<,1755,149.89
21473,1,Flex,<<,1790,152.97
21575,1,Flex,<<,1825,155.96
21678,1,Flex,<<,1860,159.03
21780,1,Flex,<<,1895,162.2
21883,1,Flex,<<,1930,165.27
21985,1,Flex,<<,1965,168.35
22087,1,Flex,<<,2000,171.34
22189,1,Flex,<<,2035,174.42
22292,1,Flex,<<,2070,177.58
22395,1,Flex,<<,2105,180.66
22497,1,Flex,<<,2140,183.65
22600,1,Flex,<<,2175,186.81
22702,1,Flex,<<,2210,189.89
22804,1,Flex,<<,2245,193.05
22907,1,Flex,<<,2280,196.04
23009,1,Flex,<<,2315,199.12
23111,1,Flex,<<,2350,202.29
23213,1,Flex,<<,2385,205.36
23315,1,Flex,<<,2420,208.53
23417,1,Flex,<<,2455,211.6
23520,1,Flex,<<,2490,214.68
23622,1,Flex,<<,2525,217.85
23725,1,Flex,<<,2560,220.92
23827,1,Flex,<<,2595,224.0
23929,1,Flex,<<,2630,226.99
24031,1,Flex,<<,2665,230.15
24133,1,Flex,<<,2700,233.23
24235,1,Flex,<<,2735,236.22
24337,1,Flex,<<,2770,239.3
24440,1,Flex,<<,2805,242.46
24542,1,Flex,<<,2840,245.54
24644,1,Flex,<<,2875,248.44
24746,1,Flex,<<,2910,251.6
24848,1,Flex,<<,2945,254.68
40979,1,Flex,>>,2945,258.9
41081,1,Flex,>>,2910,258.9
41183,1,Flex,>>,2875,256.88
41285,1,Flex,>>,2840,254.15
41387,1,Flex,>>,2805,250.99
41490,1,Flex,>>,2770,247.91
41592,1,Flex,>>,2735,244.92
41694,1,Flex,>>,2700,241.76
41796,1,Flex,>>,2665,238.68
41899,1,Flex,>>,2630,235.69
42001,1,Flex,>>,2595,232.7
42103,1,Flex,>>,2560,229.63
42206,1,Flex,>>,2525,226.55
42308,1,Flex,>>,2490,223.56
42410,1,Flex,>>,2455,220.48
42512,1,Flex,>>,2420,217.41
42615,1,Flex,>>,2385,214.33
42717,1,Flex,>>,2350,211.25
42819,1,Flex,>>,2315,208.26
42921,1,Flex,>>,2280,205.19
43024,1,Flex,>>,2245,202.11
43126,1,Flex,>>,2210,199.12
43228,1,Flex,>>,2175,196.04
43331,1,Flex,>>,2140,192.97
43433,1,Flex,>>,2105,189.89
43536,1,Flex,>>,2070,186.81
43639,1,Flex,>>,2035,183.74
43742,1,Flex,>>,2000,180.75
43844,1,Flex,>>,1965,177.76
43946,1,Flex,>>,1930,174.59
44049,1,Flex,>>,1895,171.6
44151,1,Flex,>>,1860,168.62
44253,1,Flex,>>,1825,165.45
44356,1,Flex,>>,1790,162.29
44458,1,Flex,>>,1755,159.3
44561,1,Flex,>>,1720,156.31
44664,1,Flex,>>,1685,153.23
44766,1,Flex,>>,1650,150.15
44868,1,Flex,>>,1615,147.08
44970,1,Flex,>>,1580,144.0
45073,1,Flex,>>,1545,141.01
45175,1,Flex,>>,1510,137.93
45278,1,Flex,>>,1475,134.95
45381,1,Flex,>>,1440,131.96
45483,1,Flex,>>,1405,128.88
45586,1,Flex,>>,1370,125.98
45688,1,Flex,>>,1335,122.9
45791,1,Flex,>>,1300,119.91
45893,1,Flex,>>,1265,116.92
45996,1,Flex,>>,1230,114.02
46098,1,Flex,>>,1195,111.03
46201,1,Flex,>>,1160,108.04
46303,1,Flex,>>,1125,104.97
46405,1,Flex,>>,1090,101.98
46508,1,Flex,>>,1055,98.99
46610,1,Flex,>>,1020,96.09
46713,1,Flex,>>,985,93.01
46816,1,Flex,>>,950,90.2
46919,1,Flex,>>,915,87.21
47021,1,Flex,>>,880,84.22
47123,1,Flex,>>,845,81.14
47226,1,Flex,<<,845,78.15
47329,1,Flex,<<,880,77.27
47431,1,Flex,<<,915,77.36
47533,1,Flex,<<,950,79.65
47636,1,Flex,<<,985,82.64
47738,1,Flex,<<,1020,85.54
47841,1,Flex,<<,1055,88.53
