Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
26241,6,Extend,>>,1166,102.42
26344,6,Extend,>>,1124,102.42
26446,6,Extend,>>,1082,100.22
26548,6,Extend,>>,1040,96.62
26650,6,Extend,>>,998,93.1
26752,6,Extend,>>,956,89.32
26854,6,Extend,>>,914,85.63
26957,6,Extend,>>,872,81.93
27059,6,Extend,>>,830,78.33
27162,6,Extend,>>,788,74.55
27264,6,Extend,>>,746,71.03
27366,6,Extend,>>,704,67.43
27468,6,Extend,>>,662,63.74
27570,6,Extend,>>,620,59.96
27672,6,Extend,>>,578,56.26
27774,6,Extend,>>,536,52.66
27876,6,Extend,>>,494,48.88
27979,6,Extend,>>,452,45.27
28081,6,Extend,>>,410,41.67
28183,6,Extend,>>,368,38.07
28285,6,Extend,>>,326,34.55
28388,6,Extend,>>,284,31.12
28490,6,Extend,>>,242,27.34
28592,6,Extend,>>,200,23.74
28695,6,Extend,>>,158,20.22
28797,6,Extend,>>,116,16.62
28899,6,Extend,>>,74,13.1
29001,6,Extend,>>,32,9.49
29104,6,Extend,>>,-10,5.89
29206,6,Extend,>>,-52,2.37
29308,6,Extend,>>,-94,-1.14
29410,6,Extend,>>,-136,-4.75
29513,6,Extend,>>,-178,-8.18
29615,6,Extend,>>,-220,-11.78
29717,6,Extend,>>,-262,-15.38
29820,6,Extend,>>,-304,-18.9
29922,6,Extend,>>,-346,-22.51
30024,6,Extend,>>,-388,-26.02
30127,6,Extend,>>,-430,-29.71
30229,6,Extend,>>,-472,-33.23
30331,6,Extend,>>,-514,-36.66
30434,6,Extend,>>,-556,-40.18
30536,6,Extend,>>,-598,-43.6
30639,6,Extend,>>,-640,-47.21
30741,6,Extend,>>,-682,-50.9
30844,6,Extend,>>,-724,-54.33
30946,6,Extend,>>,-766,-57.67
31049,6,Extend,>>,-808,-61.1
31151,6,Extend,>>,-850,-64.44
31254,6,Extend,>>,-892,-68.13
31357,6,Extend,>>,-934,-71.47
31460,6,Extend,>>,-976,-74.9
31563,6,Extend,>>,-1018,-78.51
31665,6,Extend,>>,-1060,-82.02
31768,6,Extend,>>,-1102,-85.71
31870,6,Extend,>>,-1144,-89.14
31972,6,Extend,>>,-1186,-92.57
32075,6,Extend,>>,-1228,-96.18
32177,6,Extend,>>,-1270,-99.52
32280,6,Extend,>>,-1312,-103.03
32382,6,Extend,>>,-1354,-106.99
32485,6,Extend,<<,-1354,-110.15
32587,6,Extend,<<,-1312,-111.65
32689,6,Extend,<<,-1270,-111.65
32792,6,Extend,<<,-1228,-111.3
32895,6,Extend,<<,-1186,-108.4
32997,6,Extend,<<,-1144,-104.88
33099,6,Extend,<<,-1102,-101.45
33202,6,Extend,<<,-1060,-97.93
33305,6,Extend,<<,-1018,-94.24
33407,6,Extend,<<,-976,-90.55
33509,6,Extend,<<,-934,-86.77
33612,6,Extend,<<,-892,-83.25
33715,6,Extend,<<,-850,-79.56
33817,6,Extend,<<,-808,-75.87
33920,6,Extend,<<,-766,-72.18
34023,6,Extend,<<,-724,-68.48
34126,6,Extend,<<,-682,-64.7
34229,6,Extend,<<,-640,-61.01
34331,6,Extend,<<,-598,-57.49
34434,6,Extend,<<,-556,-53.8
34536,6,Extend,<<,-514,-50.02
34639,6,Extend,<<,-472,-46.33
34742,6,Extend,<<,-430,-42.64
34844,6,Extend,<<,-388,-38.95
34947,6,Extend,<<,-346,-35.25
35049,6,Extend,<<,-304,-31.65
35152,6,Extend,<<,-262,-28.04
35254,6,Extend,<<,-220,-24.26
35357,6,Extend,<<,-178,-20.66
35459,6,Extend,<<,-136,-16.97
35562,6,Extend,<<,-94,-13.27
35664,6,Extend,<<,-52,-9.49
35767,6,Extend,<<,-10,-5.8
35869,6,Extend,<<,32,-2.11
35972,6,Extend,<<,74,1.67
36074,6,Extend,<<,116,5.27
36176,6,Extend,<<,158,8.97
36279,6,Extend,<<,200,12.75
36381,6,Extend,<<,242,16.44
36484,6,Extend,<<,284,20.04
36586,6,Extend,<<,326,23.65
36688,6,Extend,<<,368,27.34
36791,6,Extend,<<,410,31.12
36893,6,Extend,<<,452,34.64
36995,6,Extend,<<,494,38.33
37097,6,Extend,<<,536,42.02
37200,6,Extend,<<,578,45.8
37302,6,Extend,<<,620,49.49
37404,6,Extend,<<,662,53.19
37507,6,Extend,<<,704,56.79
37609,6,Extend,<<,746,60.48
37711,6,Extend,<<,788,64.26
37813,6,Extend,<<,830,67.87
37916,6,Extend,<<,872,71.65
38018,6,Extend,<<,914,75.25
38121,6,Extend,<<,956,79.03
38223,6,Extend,<<,998,82.64
38326,6,Extend,<<,1040,86.33
38429,6,Extend,<<,1082,90.02
38531,6,Extend,<<,1124,93.8
38633,6,Extend,<<,1166,97.41
61369,6,Extend,<<,-1145,-105.05
61472,6,Extend,<<,-1103,-101.63
61574,6,Extend,<<,-1061,-98.02
61677,6,Extend,<<,-1019,-94.42
61780,6,Extend,<<,-977,-90.73
61882,6,Extend,<<,-935,-86.95
61985,6,Extend,<<,-893,-83.34
62088,6,Extend,<<,-851,-79.74
62190,6,Extend,<<,-809,-75.96
62293,6,Extend,<<,-767,-72.35
62395,6,Extend,<<,-725,-68.66
62498,6,Extend,<<,-683,-64.79
62601,6,Extend,<<,-641,-61.1
62703,6,Extend,<<,-599,-57.49
62806,6,Extend,<<,-557,-53.98
62908,6,Extend,<<,-515,-50.11
63011,6,Extend,<<,-473,-46.42
63113,6,Extend,<<,-431,-42.73
63215,6,Extend,<<,-389,-39.03
63318,6,Extend,<<,-347,-35.34
63420,6,Extend,<<,-305,-31.74
63522,6,Extend,<<,-263,-28.13
63625,6,Extend,<<,-221,-24.44
63728,6,Extend,<<,-179,-20.75
63830,6,Extend,<<,-137,-17.14
63932,6,Extend,<<,-95,-13.36
64035,6,Extend,<<,-53,-9.76
64137,6,Extend,<<,-11,-5.89
64239,6,Extend,<<,31,-2.2
64341,6,Extend,<<,73,1.49
64443,6,Extend,<<,115,5.19
64546,6,Extend,<<,157,8.88
64648,6,Extend,<<,199,12.66
64751,6,Extend,<<,241,16.26
64853,6,Extend,<<,283,19.96
64955,6,Extend,<<,325,23.47
65058,6,Extend,<<,367,27.25
65160,6,Extend,<<,409,30.95
65262,6,Extend,<<,451,34.55
65364,6,Extend,<<,493,38.24
65466,6,Extend,<<,535,41.93
65569,6,Extend,<<,577,45.63
65672,6,Extend,<<,619,49.41
65774,6,Extend,<<,661,53.1
65877,6,Extend,<<,703,56.7
65979,6,Extend,<<,745,60.4
66081,6,Extend,<<,787,64.09
66184,6,Extend,<<,829,67.78
66286,6,Extend,<<,871,71.56
66388,6,Extend,<<,913,75.08
66491,6,Extend,<<,955,78.86
66593,6,Extend,<<,997,82.46
66695,6,Extend,<<,1039,86.24
66797,6,Extend,<<,1081,89.93
66899,6,Extend,<<,1123,93.63
67001,6,Extend,<<,1165,97.32
84511,6,Extend,>>,531,52.31
84614,6,Extend,>>,489,48.53
84716,6,Extend,>>,447,45.01
84818,6,Extend,>>,405,41.41
84921,6,Extend,>>,363,37.89
85023,6,Extend,>>,321,34.29
85125,6,Extend,>>,279,30.86
85227,6,Extend,>>,237,27.16
85329,6,Extend,>>,195,23.65
85432,6,Extend,>>,153,20.22
85534,6,Extend,>>,111,16.53
85637,6,Extend,>>,69,13.1
85739,6,Extend,>>,27,9.41
85841,6,Extend,>>,-15,5.8
85944,6,Extend,>>,-57,2.29
86046,6,Extend,>>,-99,-1.32
86149,6,Extend,>>,-141,-5.01
86251,6,Extend,>>,-183,-8.53
86354,6,Extend,>>,-225,-12.22
86456,6,Extend,>>,-267,-15.82
86558,6,Extend,>>,-309,-19.34
86661,6,Extend,>>,-351,-23.03
86763,6,Extend,>>,-393,-26.64
86866,6,Extend,>>,-435,-30.33
86968,6,Extend,>>,-477,-33.85
87071,6,Extend,>>,-519,-37.45
87174,6,Extend,>>,-561,-40.97
87277,6,Extend,>>,-603,-44.31
87379,6,Extend,>>,-645,-48.0
87482,6,Extend,>>,-687,-51.6
87585,6,Extend,>>,-729,-55.03
87687,6,Extend,>>,-771,-58.55
87790,6,Extend,>>,-813,-62.07
87892,6,Extend,>>,-855,-65.58
87996,6,Extend,>>,-897,-69.36
88098,6,Extend,>>,-939,-72.62
88201,6,Extend,>>,-981,-76.31
