Time(ms),SensorA0,SensorA1,SensorA2
91981,467,410,629
91996,468,411,629
92011,461,410,627
92092,466,412,628
92107,464,412,627
92122,464,409,628
92203,467,412,632
92218,465,409,628
92233,462,407,626
92313,469,413,631
92329,465,408,629
92344,463,408,625
92425,467,413,630
92440,466,411,628
92455,464,413,626
92536,467,411,629
92551,465,409,627
92566,462,410,627
92647,467,412,631
92662,462,406,629
92677,464,411,627
92758,466,411,626
92773,464,409,628
92788,464,410,626
92869,467,411,629
92884,467,409,626
92899,464,410,629
92980,466,411,631
92995,466,410,629
93010,463,407,622
93091,467,410,630
93106,464,409,629
93121,461,408,626
93202,464,411,631
93218,465,410,627
93232,462,404,625
94581,464,413,639
94596,466,414,637
94612,465,415,636
94694,465,413,634
94709,460,411,632
94724,462,410,630
94805,462,409,632
94820,462,409,631
94835,460,408,632
94916,464,411,631
94931,462,412,633
94947,462,410,631
95028,460,410,632
95043,462,410,630
95059,459,407,630
95140,461,411,631
95155,462,410,631
95170,457,407,630
95252,463,410,631
95268,463,410,630
95283,461,409,629
95364,463,409,632
95379,462,405,632
95394,460,408,629
95475,462,409,632
95490,460,411,629
95505,460,409,628
95586,462,409,629
95601,461,410,629
95617,459,409,628
95698,463,410,627
95713,461,409,628
95728,460,408,629
95809,463,409,626
95825,463,406,625
95840,460,405,625
95921,463,410,625
95936,460,410,622
95951,458,406,621
96032,459,409,623
96048,461,409,622
96064,458,409,618
96145,462,407,621
96161,460,406,618
96176,459,406,615
96257,460,408,618
96272,459,406,616
96287,456,406,615
96368,460,408,611
96382,460,406,614
96398,462,406,605
96479,461,406,613
96494,460,406,610
96509,461,403,606
96590,462,407,608
96604,461,405,607
96620,455,404,607
96701,462,404,604
96716,459,402,605
96731,457,402,606
96812,462,405,606
96827,459,403,605
96842,458,404,601
96923,460,406,602
96938,460,402,599
96953,455,401,598
97034,459,402,600
97050,459,401,596
97065,456,400,592
97146,459,398,591
97161,461,398,589
97176,457,399,587
97257,461,397,587
97273,456,395,586
97288,454,391,583
97369,458,395,580
97385,455,392,577
97400,455,389,576
97481,456,392,572
97495,456,394,570
97510,451,389,570
97591,456,389,565
97606,453,389,560
97622,449,384,558
97703,454,388,555
97717,452,387,553
97732,447,383,549
97812,444,383,551
97827,445,384,547
97841,444,384,545
97922,444,382,544
97937,442,381,542
97952,441,380,538
98033,438,380,540
98048,437,380,534
98063,439,379,533
98145,437,375,529
98160,436,376,529
98175,430,372,526
98256,433,374,527
98270,434,375,523
98285,428,369,517
98366,427,368,519
98381,426,366,515
98396,424,364,514
98476,424,364,509
98491,420,361,509
98508,417,359,506
98589,417,359,504
98603,415,359,505
98619,415,357,498
98700,414,356,498
98716,408,351,494
98730,408,350,492
98812,399,347,486
98826,404,344,483
98842,401,343,478
98923,398,337,470
98940,396,334,463
98955,391,328,458
99036,388,328,457
99052,385,327,453
99066,385,322,448
99147,377,318,441
99163,378,319,437
99179,373,313,433
99260,372,312,431
99275,371,313,430
99290,369,313,427
99371,364,310,428
99387,364,309,427
99403,362,308,425
99484,358,309,423
99499,356,303,418
99514,354,303,414
99595,349,304,412
99610,347,301,411
99626,346,303,408
99707,340,300,409
99722,340,302,409
99737,337,302,408
99818,332,301,406
99833,332,299,406
99849,328,296,402
99930,326,297,397
99945,325,297,396
99960,321,296,392
100040,321,300,390
100056,321,298,387
100071,319,294,383
100152,314,290,382
100167,313,292,382
100183,312,289,378
100264,312,286,376
100280,311,285,374
100295,309,282,373
100377,306,285,377
100392,310,284,376
100407,309,284,371
100488,308,280,374
100504,308,283,374
100519,306,280,372
100600,307,282,374
100615,303,278,374
100630,302,277,372
100712,304,276,373
100727,301,278,372
100743,300,276,370
100824,299,275,374
100840,301,274,371
100855,298,272,368
100936,301,274,370
100951,298,272,370
100967,296,271,367
101048,298,273,372
101064,298,270,372
101079,296,268,366
101160,299,272,371
101174,298,270,372
101189,296,269,366
101270,298,268,372
101285,296,270,370
101300,296,267,366
101381,298,273,373
101397,300,269,373
101412,299,273,375
101493,303,272,375
101509,301,273,378
101524,306,277,381
101605,307,276,380
101621,307,277,379
101636,311,278,382
101717,308,276,381
101732,311,277,381
101747,310,277,383
101829,309,279,381
101845,310,277,381
101860,309,277,380
101942,309,278,381
101957,310,278,381
101972,309,276,381
102053,309,278,380
102068,311,279,381
102083,309,277,380
102164,310,280,380
102179,309,278,380
102193,308,278,380
102274,310,279,378
102289,310,279,379
102304,310,280,377
102385,310,281,377
102401,308,281,373
102416,309,281,376
102497,311,281,377
102512,311,280,376
102528,309,280,376
102609,311,281,377
102624,311,283,375
102639,309,280,375
102720,311,281,377
102735,311,282,375
102750,311,280,376
102831,312,281,376
102846,312,280,376
102861,311,281,376
102942,311,283,376
102958,314,283,376
102973,311,283,374
103054,310,284,378
103069,314,285,378
103084,313,282,376
103165,317,286,380
103180,316,287,379
103194,315,285,377
103275,317,288,383
103291,319,291,385
103306,317,290,384
103387,321,294,392
103403,321,293,390
103418,320,292,391
103499,325,294,396
103514,324,295,397
103528,325,294,397
103609,328,302,409
103624,328,302,408
103639,327,303,410
103720,332,304,418
103736,332,305,416
103751,331,305,417
103832,334,311,427
103847,334,309,427
103864,334,309,429
103945,339,313,436
103961,337,317,436
103977,339,316,435
104058,345,321,448
104073,343,320,448
104088,344,320,451
104169,352,327,459
104184,352,325,458
104199,353,327,463
104280,359,329,467
104295,361,331,469
104309,362,331,470
104390,372,331,476
104405,372,331,478
104420,372,330,477
104502,376,332,482
104517,376,332,483
104531,378,332,483
104612,383,339,491
104627,381,338,491
104642,382,339,490
104723,394,345,497
104738,393,343,497
104753,392,343,499
104834,407,346,505
104849,406,349,505
104863,406,347,503
104944,407,350,507
104959,410,349,509
104975,408,351,507
105056,406,351,513
105071,409,352,512
105087,407,352,514
105168,413,357,519
105184,411,355,517
105199,412,355,517
105280,419,359,521
105296,419,358,518
105311,418,359,521
105392,422,360,522
105407,423,361,523
105422,421,356,523
105503,424,361,524
105519,423,357,524
105534,422,362,526
105615,422,364,529
105630,423,366,529
105645,417,360,529
105726,422,360,531
105741,420,361,529
105756,422,359,529
105837,423,360,533
105852,422,361,532
105867,421,360,532
105947,421,356,533
105964,417,361,533
105980,419,359,534
106061,421,362,532
106076,419,361,535
106091,420,362,532
106172,422,361,535
106187,422,360,533
106202,420,360,533
106283,420,362,536
106298,422,363,535
106314,423,361,534
106395,428,364,536
106411,425,361,536
106425,426,362,534
106506,426,363,537
106521,424,360,536
106536,426,359,534
106618,426,360,536
106633,425,360,535
106649,426,361,533
106730,422,363,536
106746,424,361,536
106761,422,361,533
106842,423,361,536
106858,423,360,535
106873,423,362,535
106954,421,361,537
106969,423,361,536
106984,425,362,536
107065,422,363,537
107080,423,362,539
107096,420,361,535
107177,423,361,537
107193,420,361,534
107208,420,360,535
107289,420,362,537
107305,422,362,536
107320,420,360,536
107401,421,362,538
107417,420,360,536
107433,421,361,537
107513,420,363,537
107529,419,359,536
107544,418,361,535
107625,420,360,535
107641,419,360,538
107656,418,359,535
107737,421,362,538
107751,420,362,536
107767,419,360,536
107848,420,361,537
107863,419,362,536
107877,420,360,535
107959,419,360,537
107974,419,361,537
107989,419,360,534
108070,418,361,536
108085,418,361,536
108100,417,358,536
110448,418,360,540
110463,417,361,539
110478,419,363,540
110558,418,362,537
110574,413,358,535
110589,414,357,532
110670,415,358,537
110685,413,358,536
110700,412,355,533
110781,417,362,539
110796,415,359,536
110811,412,358,534
110892,414,358,537
110907,414,358,537
110922,411,357,537
111003,415,359,538
111020,414,358,537
111034,413,354,535
111116,416,359,539
111131,413,354,535
111146,414,356,535
111227,415,362,538
111242,415,360,537
111257,411,354,534
111338,421,362,537
111353,417,358,534
111367,415,356,533
111448,417,359,538
111463,416,358,534
111478,419,356,534
111559,422,357,536
111574,421,360,535
111589,421,354,531
111670,422,359,536
111685,423,357,533
111700,419,355,533
111781,425,358,535
111796,425,358,531
111811,421,356,530
111892,426,358,533
111907,425,355,535
111922,421,355,532
112003,429,357,533
112018,430,359,533
112033,425,356,534
112115,429,358,536
112129,430,358,532
112145,430,355,531
112226,433,357,537
112240,430,357,531
112255,429,355,533
112335,433,360,540
112350,433,357,537
112365,430,356,536
112446,435,361,542
112461,436,357,541
112477,430,352,537
112558,438,359,544
112574,438,355,543
112589,435,355,538
112670,443,359,548
112685,442,357,544
112700,438,354,546
112781,447,361,552
112796,443,357,548
112811,443,356,549
112892,448,362,556
112907,446,362,554
112922,443,360,553
113003,452,366,564
113018,451,366,563
113033,452,364,558
113114,468,367,570
113130,471,366,567
113145,473,365,568
113226,478,372,581
113241,473,371,580
113256,472,368,576
113337,475,379,593
113352,469,377,589
113367,469,381,594
113448,473,381,601
113463,470,382,602
113478,470,379,596
113559,473,388,610
113574,470,386,610
113589,472,386,607
113671,480,396,621
113685,479,396,619
113701,477,391,613
113782,481,396,626
113797,479,395,624
113812,479,391,618
113892,483,398,630
113908,479,398,633
113923,478,394,633
114003,484,407,645
114019,482,402,643
114034,480,400,640
114115,486,407,653
114130,482,404,649
114145,479,402,646
114226,486,411,656
114241,484,412,655
114256,480,410,656
114337,486,418,664
114352,486,413,657
114367,482,412,660
114448,495,422,671
114463,489,415,665
114477,493,417,661
114558,504,423,672
114573,500,420,668
114588,498,416,666
114670,523,427,681
114685,522,421,670
114700,519,424,676
114781,534,426,684
114796,530,423,681
114812,527,422,677
114893,538,429,684
114909,533,424,681
114924,532,420,674
115005,545,434,686
115021,539,429,683
115036,538,428,687
115117,548,436,690
115133,541,432,689
115149,537,429,681
115230,540,433,690
115245,538,431,683
115260,528,427,676
115341,529,430,680
115356,527,427,684
115371,523,427,683
115453,539,438,691
115467,538,433,687
115483,538,435,685
115563,548,446,701
115579,552,449,700
115595,549,445,698
115675,560,459,718
115690,558,457,713
115705,557,456,708
115787,569,472,725
115802,567,471,722
115817,561,466,715
115898,573,482,726
115913,565,479,724
115928,565,477,723
116009,585,493,740
116024,581,490,736
116040,577,487,726
116121,596,507,745
116136,590,504,745
116151,591,499,736
116232,597,510,748
116247,597,508,747
116262,594,508,745
116344,605,514,751
116359,604,514,744
116374,600,513,741
116456,611,520,752
116472,608,514,753
116487,599,512,740
116568,611,522,749
116583,607,520,745
116599,603,513,741
116680,617,529,753
116696,608,520,746
116711,606,520,745
116792,615,529,751
116806,613,523,742
116821,602,520,743
116901,615,531,751
116917,607,526,744
116932,604,527,747
117013,615,535,753
117028,611,534,743
117043,604,525,739
117124,617,539,756
117139,609,528,741
117155,601,526,741
117236,618,543,761
117252,620,541,753
117267,614,543,754
117348,623,548,762
117364,630,553,768
117379,632,557,774
117460,636,560,778
117475,637,560,780
117490,634,557,777
117571,632,558,779
117586,630,554,775
117601,629,553,773
117682,628,552,772
117697,625,551,769
117712,622,548,767
117793,623,551,771
117810,616,546,763
117825,615,544,762
117906,616,547,764
117921,614,543,761
117936,613,542,756
118017,611,541,759
118032,609,538,755
118048,606,538,755
118128,606,537,756
118144,603,534,755
118158,601,532,754
118239,602,530,756
118254,600,526,750
118269,597,528,751
118350,598,526,754
118366,596,525,751
118381,591,522,747
118462,594,524,751
118477,590,522,750
118492,590,518,745
118574,588,521,749
118589,587,519,746
118604,580,517,744
118685,584,513,743
118700,581,514,741
118715,577,513,740
118796,577,513,742
118811,574,507,738
118825,565,507,736
118906,568,506,739
118921,566,504,735
118936,563,503,733
119017,562,501,734
119032,560,501,731
119047,558,497,725
119129,557,495,728
119144,556,493,725
119159,554,492,723
119240,555,492,725
119255,551,490,725
119270,547,489,721
119351,551,489,722
119367,550,486,721
119382,545,485,715
119463,546,486,722
119478,545,479,714
119493,539,481,715
119574,545,484,716
119590,542,484,716
119605,538,475,711
119686,540,480,714
119701,538,477,710
119715,536,478,710
119796,539,478,710
119812,534,477,708
119827,534,473,706
119909,533,477,709
119925,533,473,705
119940,531,478,704
120021,531,476,708
120036,529,474,706
120051,528,473,702
120132,529,472,703
120146,528,471,702
120161,526,467,697
120242,524,469,698
120257,524,464,694
120273,521,462,691
120354,522,464,692
120369,516,462,693
120384,516,461,692
120465,517,461,692
120480,514,460,689
120496,513,461,687
120577,513,461,692
120592,509,460,686
120607,509,456,687
120689,511,458,684
120704,509,456,682
120720,506,454,681
120801,509,452,674
120816,507,447,673
120831,504,444,670
120912,507,442,668
120927,507,442,666
120942,504,438,661
121023,508,441,665
121039,504,440,665
121054,501,436,661
121135,504,440,664
121151,501,438,661
121167,499,437,660
121248,502,440,664
121264,497,439,662
121279,498,438,660
121361,501,440,665
121377,500,440,662
121392,496,437,660
121473,499,438,664
121488,498,439,660
121503,492,439,659
121583,499,441,663
121599,497,438,661
121614,497,437,659
121695,500,439,662
121709,498,438,661
121724,499,437,655
121806,501,438,660
121821,500,438,658
121837,498,436,656
121918,500,440,658
121933,500,437,654
121948,496,434,655
122029,500,439,660
122044,496,436,656
122059,493,434,654
122140,499,436,659
122155,495,434,656
122171,495,434,654
122253,495,436,656
122269,494,434,654
122283,491,434,655
122364,497,440,659
122380,492,435,656
122395,490,435,657
122476,494,436,660
122490,490,437,655
122505,489,434,653
122586,495,434,657
122602,491,438,655
122617,488,434,654
122698,493,437,656
122713,490,436,656
122728,484,433,654
122808,491,437,657
122824,489,437,654
122839,489,435,652
122919,491,438,655
122934,486,435,653
122949,490,433,650
123030,490,437,656
123045,487,434,649
123060,490,432,646
123141,490,438,661
123156,489,434,653
123171,487,434,652
123252,490,435,655
123268,489,437,653
123283,488,433,650
123364,492,437,658
123378,487,434,653
123393,489,432,652
123473,489,435,655
123488,489,435,652
123502,488,433,654
123583,492,437,656
123598,487,434,652
123613,486,433,651
123693,488,434,654
123708,489,431,653
123723,484,432,651
123804,489,435,655
123818,487,434,652
123833,487,432,651
123913,491,434,655
123928,488,434,653
123944,485,434,652
125291,491,438,658
125306,492,437,657
125321,489,439,657
125402,489,430,655
125417,487,436,653
125432,486,434,652
125513,486,433,653
125528,488,435,651
125543,486,433,652
125624,488,435,653
125639,487,435,652
125654,484,432,652
125735,486,434,653
125749,488,434,653
125764,487,433,651
125845,485,434,652
125860,486,436,653
125875,484,431,653
125956,486,434,653
125971,485,434,652
125987,485,429,650
126068,487,435,655
126082,488,433,651
126097,484,433,654
126177,485,432,655
126192,485,434,654
126207,487,432,654
126288,485,434,653
126303,485,433,649
126318,485,432,648
126399,487,433,652
126414,487,432,652
126429,486,430,649
126510,487,434,651
126525,484,433,649
126540,483,432,649
126621,483,432,648
126636,487,431,649
126651,486,430,647
126732,484,432,648
126747,486,432,646
126762,485,433,644
126843,484,430,643
126858,483,433,644
126873,483,434,642
126954,482,432,642
126969,478,430,641
126984,478,428,639
127065,477,431,637
127080,473,429,636
127095,474,430,637
127176,477,431,636
127190,473,429,633
127206,471,425,632
127286,471,429,635
127301,474,428,632
127316,469,428,632
127397,471,428,632
127412,468,427,632
127428,470,429,627
127509,470,430,629
127524,469,429,626
127539,465,426,627
127620,466,426,626
127635,467,427,623
127650,461,422,621
127731,463,426,622
127746,461,427,622
127761,456,423,618
127842,464,426,617
127857,462,425,618
127872,457,425,618
127953,460,427,617
127968,458,424,615
127983,455,424,613
128064,457,425,614
128079,456,424,614
128095,456,422,612
128176,455,424,610
128190,454,422,608
128205,455,421,602
128285,456,422,604
128300,455,420,599
128315,454,418,594
128396,452,419,596
128410,446,419,596
128425,445,418,592
128507,449,419,592
128522,446,419,591
128537,444,415,585
128618,444,420,586
128633,444,417,581
128647,439,414,578
128728,442,419,578
128743,439,415,575
128759,441,416,567
128840,435,414,569
128854,435,409,566
128869,433,411,561
128950,434,406,559
128965,432,407,551
128980,428,404,552
129062,426,399,545
129077,427,401,543
129091,424,395,536
129172,424,391,534
129187,424,389,530
129202,419,384,524
129284,417,380,521
129299,414,377,516
129314,413,373,510
129395,409,367,505
129410,408,369,504
129425,405,363,497
129506,406,356,489
129521,402,356,491
129536,401,352,482
129618,393,343,475
129633,394,343,473
129648,389,337,466
129729,388,335,465
129744,386,331,455
129759,383,326,453
129840,383,321,439
129855,381,321,440
129870,376,314,435
129951,372,309,420
129966,364,308,414
129981,368,308,408
130062,362,308,392
130077,361,309,391
130092,360,307,390
130173,358,306,385
130188,356,306,381
130203,352,303,379
130284,346,303,379
130299,346,302,378
130314,342,298,375
130396,339,295,376
130411,336,294,376
130426,334,292,373
130506,334,290,376
130522,333,290,374
130537,332,288,366
130618,327,285,373
130633,327,283,372
130648,322,284,369
130730,322,280,371
130745,321,282,372
130761,320,278,368
130842,318,277,369
130857,319,276,368
130872,317,277,366
130953,316,277,369
130968,317,277,368
130983,312,274,366
131064,316,278,370
131079,312,273,367
131094,314,276,365
131176,313,274,367
131190,314,272,366
131205,310,272,367
131285,310,272,369
131300,313,273,370
131315,310,272,368
131396,312,270,369
131412,314,272,366
131427,310,273,364
131508,309,273,368
131523,310,272,367
131538,306,269,364
131619,310,273,372
131634,307,270,369
131649,306,270,363
131730,311,270,367
131745,307,269,368
131760,304,267,364
131842,310,271,369
131856,310,272,369
131871,307,268,367
131951,309,269,369
131967,307,268,368
131982,305,264,366
132063,311,270,374
132078,309,273,370
132093,309,269,374
132174,310,274,374
132189,308,273,376
132204,313,276,379
132285,312,275,378
132300,312,275,378
132315,315,277,380
132397,315,277,384
132412,314,277,379
132427,317,277,380
132508,314,277,380
132523,314,278,379
132538,313,277,379
132619,314,279,379
132634,314,278,379
132649,313,279,381
132730,314,273,378
132745,312,277,379
132760,314,277,379
132841,314,279,379
132856,314,278,378
132871,313,278,373
132952,313,280,377
132968,311,278,376
132983,313,279,376
133064,314,279,376
133079,311,277,375
133095,311,279,376
133176,311,279,375
133191,312,276,373
133205,312,280,372
133287,313,281,374
133303,312,282,373
133318,312,282,372
133399,311,281,374
133414,313,282,373
133429,313,282,372
133510,311,281,375
133525,312,284,374
133540,312,282,372
133621,313,284,375
133637,312,283,374
133652,312,284,375
133733,313,284,376
133748,316,284,376
133763,313,284,376
133844,316,289,378
133859,316,288,379
133873,316,287,381
133954,319,291,385
133969,320,292,386
133984,320,294,386
134065,324,296,393
134080,321,296,392
134095,320,297,397
134176,323,298,403
134191,323,299,404
134206,322,301,408
134287,325,306,412
134302,325,306,414
134317,325,307,415
134398,329,312,425
134413,330,313,428
134429,330,315,426
134510,335,321,440
134524,332,319,443
134539,333,319,443
134619,336,320,454
134634,336,321,453
134649,337,321,455
134731,342,325,462
134746,342,323,461
134761,344,324,460
134842,347,328,468
134857,346,327,466
134872,346,325,465
134954,349,328,472
134968,352,329,472
134983,350,328,472
135065,355,328,478
135080,355,329,480
135095,355,328,478
135176,360,332,486
135191,359,330,485
135206,362,330,485
135287,366,333,491
135302,364,332,491
135317,365,330,490
135398,369,333,497
135413,368,333,500
135428,370,333,498
135509,373,334,501
135524,373,335,502
135539,372,334,504
135620,375,337,514
135635,376,340,514
135651,374,337,516
135732,378,344,526
135747,379,346,529
135762,382,344,531
135843,384,345,539
135858,384,344,539
135873,384,345,538
135953,384,347,537
135968,382,346,537
135984,383,344,536
136065,384,347,538
136080,384,347,537
136095,383,352,539
136176,385,358,542
136191,385,361,541
136206,382,364,541
136288,385,371,544
136303,382,366,544
136318,382,365,542
136400,383,366,544
136415,384,365,544
136430,383,364,543
136511,383,365,545
136526,384,366,541
136541,383,362,543
136622,382,363,544
136637,383,363,544
136652,382,363,543
136733,384,364,543
136748,384,364,543
136763,382,362,543
136844,383,362,543
136859,383,364,542
136874,383,361,541
136955,384,361,542
136969,384,363,542
136984,382,361,542
137065,385,362,542
137080,382,360,541
137095,383,361,540
137176,383,360,543
137191,382,361,540
137206,382,360,539
137287,383,360,543
137303,383,360,540
137318,382,359,540
137399,384,362,543
137414,383,359,540
137429,382,359,540
137510,382,360,542
137525,384,359,539
137540,382,358,540
137621,382,358,539
137636,381,360,542
137651,382,360,541
137732,383,360,540
137747,382,359,540
137762,383,359,539
137843,382,359,541
137859,379,361,540
137874,381,357,538
137955,382,358,541
137970,381,359,541
137985,383,358,538
138066,382,360,542
138081,380,359,538
138097,382,359,538
138178,383,360,540
138193,383,359,540
138208,380,357,540
138289,383,357,540
138304,382,360,538
138320,377,358,538
138401,383,360,540
138416,381,360,540
138431,381,357,539
138511,381,359,541
138526,380,357,540
138541,380,356,540
138622,380,358,541
138637,384,358,539
138651,381,358,539
138732,382,359,539
138747,382,356,542
138762,380,357,538
141110,384,357,538
141125,384,359,539
141140,384,359,542
141221,382,358,539
141236,380,355,536
141251,379,355,533
141332,380,356,538
141346,379,356,536
141361,377,355,535
141441,381,356,535
141457,380,355,534
141471,379,352,532
141552,384,357,533
141567,382,355,534
141582,380,351,532
141663,385,357,536
141677,384,353,532
141692,383,355,534
141773,390,357,538
141788,388,354,533
141803,386,356,531
141884,391,356,536
141899,390,356,534
141914,387,354,532
141995,395,355,536
142010,394,354,533
142025,388,353,531
142106,394,355,535
142121,395,353,534
142136,394,352,532
142217,400,357,535
142232,395,356,533
142247,397,353,532
142328,401,353,533
142343,399,352,530
142358,399,354,530
142439,407,356,535
142454,407,354,531
142469,404,350,528
142551,413,355,534
142566,412,353,533
142580,408,349,529
142661,416,353,534
142676,414,353,531
142691,411,352,532
142772,417,355,535
142787,417,352,533
142802,417,351,528
142882,423,354,535
142898,422,352,533
142912,424,352,529
142993,433,355,536
143008,429,352,531
143023,432,352,530
143104,440,354,538
143119,440,353,535
143135,440,352,534
143216,476,353,542
143230,478,353,541
143246,479,352,539
143327,477,354,546
143341,473,353,547
143357,473,353,539
143438,475,354,550
143453,477,354,546
143468,473,352,545
143549,479,355,555
143564,481,356,554
143579,479,355,555
143660,506,357,561
143675,503,355,560
143690,499,355,559
143771,509,360,568
143786,501,357,566
143801,502,354,564
143882,509,366,580
143897,505,361,576
143911,501,359,577
143992,504,368,586
144007,503,365,584
144022,499,365,584
144103,510,372,594
144118,505,372,595
144133,505,367,589
144214,512,377,601
144229,509,375,599
144244,508,373,600
144325,532,383,609
144340,528,383,609
144355,529,382,606
144436,541,386,615
144451,536,383,610
144466,534,383,611
144547,553,393,621
144562,548,391,620
144577,549,388,615
144658,556,399,631
144673,552,396,629
144688,557,394,624
144769,565,407,644
144784,560,403,641
144799,558,403,640
144880,572,418,663
144895,570,416,657
144910,565,415,658
144991,573,424,669
145006,567,422,668
145021,561,418,666
145102,570,428,675
145117,565,423,667
145132,559,425,664
145213,570,436,680
145228,562,432,674
145243,562,432,679
145324,573,441,686
145340,566,438,685
145355,565,437,684
145436,578,449,697
145451,573,444,689
145465,569,442,685
145546,576,450,694
145561,570,447,694
145576,570,448,693
145657,574,453,702
145672,569,450,698
145687,570,450,701
145769,577,458,702
145784,576,454,699
145799,575,455,698
145880,581,459,708
145894,580,458,706
145909,575,458,701
145990,581,461,706
146005,581,462,705
146020,575,459,702
146101,581,472,716
146116,578,466,705
146131,574,463,704
146212,586,471,718
146227,581,465,714
146242,576,467,711
146323,586,472,723
146338,584,470,718
146353,578,468,717
146434,586,473,726
146449,587,474,721
146464,580,469,716
146545,585,481,730
146560,583,478,728
146575,578,474,722
146656,588,485,731
146671,582,484,729
146686,578,481,724
146767,593,493,737
146782,587,490,737
146797,586,485,726
146877,599,497,737
146892,591,495,734
146906,589,496,729
146987,600,501,741
147002,595,497,735
147017,592,496,738
147098,602,505,751
147113,597,499,739
147128,593,497,732
147210,606,510,748
147225,598,505,737
147240,595,502,735
147321,607,514,744
147337,598,506,736
147352,596,506,732
147433,606,515,741
147448,605,515,739
147463,598,511,733
147544,608,523,745
147559,599,519,736
147575,594,514,736
147656,601,522,743
147671,599,524,737
147686,593,516,736
147767,599,529,743
147782,594,521,736
147797,589,518,732
147878,605,535,746
147893,606,535,748
147908,601,533,750
147989,605,536,754
148004,612,543,765
148019,621,550,774
148100,624,554,774
148115,624,554,773
148130,619,551,773
148210,621,553,773
148226,622,548,769
148241,619,549,768
148322,620,550,769
148337,615,546,769
148352,615,545,768
148433,617,546,768
148448,613,541,763
148463,613,541,760
148544,614,541,765
148559,610,539,761
148574,608,535,756
148655,610,536,756
148670,608,531,755
148685,606,533,750
148766,607,530,754
148781,602,527,750
148796,599,524,748
148877,600,524,749
148891,599,520,746
148906,596,520,745
148986,599,519,749
149001,594,520,747
149016,592,518,743
149097,595,515,746
149112,594,514,743
149127,591,512,740
149208,592,513,740
149223,587,508,740
149238,587,506,735
149319,582,506,738
149334,579,503,734
149349,577,500,730
149431,576,501,735
149445,573,499,731
149460,569,494,727
149541,570,496,729
149556,570,493,726
149570,568,495,725
149652,570,493,726
149666,566,492,723
149681,562,488,722
149762,563,489,721
149777,557,485,719
149793,558,485,716
149874,561,486,717
149889,558,485,711
149905,555,482,708
149986,558,483,710
150001,552,480,711
150016,549,475,704
150098,548,475,700
150113,546,473,697
150128,548,471,696
150209,545,471,695
150224,541,468,690
150239,538,465,689
150320,540,466,688
150335,536,464,687
150350,533,463,681
150432,533,463,687
150446,530,461,682
150461,525,457,679
150542,522,454,678
150557,522,453,676
150573,519,453,674
150654,520,450,674
150669,520,449,671
150684,513,446,669
150765,514,445,668
150780,510,444,665
150796,510,441,663
150876,509,440,662
150891,508,438,659
150906,505,437,659
150986,505,438,660
151001,502,433,657
151016,497,432,653
151097,501,435,656
151112,500,433,654
151127,495,428,650
151208,500,430,651
151223,496,429,648
151239,494,424,645
151320,497,428,648
151335,497,424,642
151350,494,421,641
151431,494,424,643
151445,492,424,643
151460,490,419,636
151541,489,424,641
151556,488,422,637
151571,487,422,635
151652,488,423,641
151667,486,422,637
151682,485,419,635
151763,487,419,634
151778,483,415,633
151793,486,414,630
151874,487,417,633
151889,484,415,631
151904,481,416,631
151985,485,413,632
152000,483,414,628
152015,482,412,626
152096,482,412,629
152111,480,411,628
152126,478,409,626
152207,482,412,629
152222,480,411,629
152237,478,406,623
152318,480,410,628
152333,477,407,627
152348,477,409,623
152429,478,410,628
152443,476,408,625
152459,472,406,622
152540,477,409,625
152555,475,411,622
152570,472,406,623
152651,477,408,624
152666,472,406,622
152681,473,406,621
152762,476,408,622
152777,475,404,620
152793,473,405,619
152875,474,407,623
152891,471,406,623
152907,469,403,619
152989,475,407,621
153005,471,407,622
153020,470,404,619
153102,474,406,623
153118,472,401,618
153133,471,403,621
153214,472,407,622
153231,471,404,620
153246,470,403,619
153328,473,406,623
153344,469,401,620
153360,468,403,616
153441,470,405,621
153457,470,404,618
153472,467,402,617
153554,470,403,622
153570,470,403,619
153585,466,401,616
153667,470,407,623
153683,472,403,620
153698,467,404,619
153780,471,406,622
153796,468,405,621
153811,467,403,619
153893,471,405,623
153909,465,404,617
153925,465,401,616
154006,471,405,622
154021,465,406,619
154036,467,405,619
154117,468,405,623
154132,469,404,621
154147,465,401,617
154228,470,406,623
154244,466,404,619
154260,467,403,618
154341,469,405,622
154357,468,405,620
154373,466,402,615
154454,469,405,623
154469,468,403,620
154484,466,403,618
154565,469,405,625
154580,465,402,620
154596,466,405,617
155945,471,407,624
155961,470,407,625
155976,470,408,627
156058,468,407,624
156074,467,403,621
156089,468,407,623
156171,467,405,624
156187,467,405,623
156202,466,403,619
156284,470,406,623
156299,469,405,622
156315,466,407,621
156396,468,404,622
156412,470,406,623
156428,465,404,623
156509,469,406,623
156525,467,405,624
156539,466,404,623
156620,469,407,624
156636,468,407,625
156652,468,405,621
156734,470,407,625
156749,468,406,623
156765,467,406,622
156846,469,405,623
156862,465,403,622
156878,466,406,623
156959,469,406,624
156975,467,407,622
156991,468,406,622
157072,469,405,623
157088,469,405,621
157104,467,404,620
157185,468,406,621
157201,467,405,621
157217,468,402,619
157299,467,406,621
157315,466,403,619
157330,465,405,620
157412,466,402,619
157428,466,406,618
157443,466,402,616
157525,466,405,619
157541,466,404,614
157557,464,402,612
157638,467,403,613
157654,467,403,611
157670,465,402,609
157752,468,405,609
157768,464,401,609
157782,464,401,606
157864,467,402,609
