Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
33465,6,Extend,>>,1024,90.02,460,432,633
33576,6,Extend,>>,976,90.02,458,432,630
33688,6,Extend,>>,928,87.3,458,429,628
33799,6,Extend,>>,880,83.25,455,431,629
33910,6,Extend,>>,832,78.95,454,429,630
34021,6,Extend,>>,784,74.64,455,429,630
34132,6,Extend,>>,736,70.59,455,429,629
34244,6,Extend,>>,688,66.46,456,426,627
34356,6,Extend,>>,640,62.15,457,429,628
34467,6,Extend,>>,592,58.02,456,428,627
34578,6,Extend,>>,544,54.07,456,427,628
34689,6,Extend,>>,496,49.85,457,424,623
34800,6,Extend,>>,448,45.8,457,426,622
34911,6,Extend,>>,400,41.93,455,421,617
35022,6,Extend,>>,352,37.98,456,425,616
35134,6,Extend,>>,304,34.02,458,422,611
35244,6,Extend,>>,256,29.98,458,423,609
35356,6,Extend,>>,208,26.11,459,420,601
35467,6,Extend,>>,160,22.15,455,418,600
35578,6,Extend,>>,112,18.29,459,419,594
35690,6,Extend,>>,64,14.42,457,417,591
35801,6,Extend,>>,16,10.46,456,414,586
35913,6,Extend,>>,-32,6.33,457,412,575
36024,6,Extend,>>,-80,2.37,456,407,566
36135,6,Extend,>>,-128,-1.58,457,406,559
36245,6,Extend,>>,-176,-5.54,451,399,550
36356,6,Extend,>>,-224,-9.58,452,398,534
36468,6,Extend,>>,-272,-13.89,445,389,529
36580,6,Extend,>>,-320,-18.11,444,392,512
36691,6,Extend,>>,-368,-22.42,439,385,497
36803,6,Extend,>>,-416,-26.46,436,375,492
36915,6,Extend,>>,-464,-30.68,434,365,476
37027,6,Extend,>>,-512,-34.81,423,357,465
37138,6,Extend,>>,-560,-38.95,420,349,442
37250,6,Extend,>>,-608,-43.25,413,340,419
37362,6,Extend,>>,-656,-47.56,409,331,404
37474,6,Extend,>>,-704,-51.6,401,328,401
37585,6,Extend,>>,-752,-55.56,397,321,394
37697,6,Extend,>>,-800,-59.69,384,314,389
37808,6,Extend,>>,-848,-63.56,375,314,387
37919,6,Extend,>>,-896,-67.69,357,314,389
38031,6,Extend,>>,-944,-71.65,344,310,385
38142,6,Extend,>>,-992,-75.6,320,310,391
38253,6,Extend,>>,-1040,-79.82,311,307,388
38364,6,Extend,>>,-1088,-83.69,306,305,387
38475,6,Extend,>>,-1136,-88.0,301,293,376
38585,6,Extend,>>,-1184,-92.13,301,287,379
38695,6,Extend,>>,-1232,-96.09,300,280,374
38808,6,Extend,>>,-1280,-100.04,299,279,373
38919,6,Extend,>>,-1328,-104.26,298,276,374
39031,6,Extend,>>,-1376,-108.48,297,275,374
39144,6,Extend,>>,-1424,-112.62,295,273,375
39256,6,Extend,>>,-1472,-116.66,295,272,373
39367,6,Extend,>>,-1520,-120.53,294,270,371
39479,6,Extend,>>,-1568,-124.66,295,272,370
39591,6,Extend,>>,-1616,-128.35,293,268,369
39703,6,Extend,>>,-1664,-132.4,295,268,367
39813,6,Extend,>>,-1712,-136.26,292,268,365
39924,6,Extend,>>,-1760,-140.22,293,265,363
40037,6,Extend,>>,-1808,-144.35,294,263,363
40148,6,Extend,>>,-1856,-147.78,295,266,359
40260,6,Extend,<<,-1856,-151.65,302,269,367
40371,6,Extend,<<,-1808,-152.7,306,274,378
40480,6,Extend,<<,-1760,-152.7,307,273,379
40590,6,Extend,<<,-1712,-152.7,308,276,379
40701,6,Extend,<<,-1664,-150.07,308,276,378
40813,6,Extend,<<,-1616,-146.46,308,274,378
40925,6,Extend,<<,-1568,-142.42,307,275,377
41037,6,Extend,<<,-1520,-138.46,306,275,376
41148,6,Extend,<<,-1472,-134.33,306,276,376
41259,6,Extend,<<,-1424,-130.2,307,278,378
41370,6,Extend,<<,-1376,-125.98,308,278,376
41482,6,Extend,<<,-1328,-121.85,307,278,376
41593,6,Extend,<<,-1280,-117.63,310,278,376
41705,6,Extend,<<,-1232,-113.41,310,278,380
41815,6,Extend,<<,-1184,-109.19,312,278,380
41926,6,Extend,<<,-1136,-105.05,314,280,381
42037,6,Extend,<<,-1088,-101.01,318,279,381
42149,6,Extend,<<,-1040,-96.7,318,282,382
42260,6,Extend,<<,-992,-92.57,321,283,384
42372,6,Extend,<<,-944,-88.26,323,287,389
42483,6,Extend,<<,-896,-84.13,326,288,392
42594,6,Extend,<<,-848,-80.09,329,291,399
42706,6,Extend,<<,-800,-75.87,332,296,413
42818,6,Extend,<<,-752,-71.47,335,300,428
42930,6,Extend,<<,-704,-67.25,340,307,442
43041,6,Extend,<<,-656,-63.12,345,313,461
43152,6,Extend,<<,-608,-58.81,349,314,468
43264,6,Extend,<<,-560,-54.77,353,319,480
43376,6,Extend,<<,-512,-50.37,357,321,483
43487,6,Extend,<<,-464,-46.24,359,322,486
43599,6,Extend,<<,-416,-42.02,365,325,490
43710,6,Extend,<<,-368,-37.8,366,325,492
43821,6,Extend,<<,-320,-33.67,369,327,493
43933,6,Extend,<<,-272,-29.36,370,330,498
44044,6,Extend,<<,-224,-25.23,370,330,498
44156,6,Extend,<<,-176,-21.01,373,333,500
44267,6,Extend,<<,-128,-16.79,371,333,500
44378,6,Extend,<<,-80,-12.57,370,335,500
44489,6,Extend,<<,-32,-8.35,370,335,504
44600,6,Extend,<<,16,-4.13,372,333,503
44710,6,Extend,<<,64,0.09,372,336,507
44821,6,Extend,<<,112,4.4,374,337,507
44933,6,Extend,<<,160,8.62,374,337,507
45044,6,Extend,<<,208,12.92,374,336,506
45156,6,Extend,<<,256,17.14,373,337,509
45267,6,Extend,<<,304,21.27,372,336,508
45378,6,Extend,<<,352,25.41,376,336,507
