Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
33434,4,Extend,>>,1463,128.62,459,437,635
33546,4,Extend,>>,1418,128.62,457,433,632
33658,4,Extend,>>,1373,125.98,456,432,631
33769,4,Extend,>>,1328,122.2,456,430,631
33880,4,Extend,>>,1283,118.33,457,430,630
33992,4,Extend,>>,1238,114.37,456,431,630
34102,4,Extend,>>,1193,110.51,456,431,631
34213,4,Extend,>>,1148,106.46,455,431,633
34325,4,Extend,>>,1103,102.59,457,429,630
34437,4,Extend,>>,1058,98.81,457,429,629
34548,4,Extend,>>,1013,94.77,456,429,629
34659,4,Extend,>>,968,90.81,458,429,627
34770,4,Extend,>>,923,86.95,456,426,624
34881,4,Extend,>>,878,83.16,457,426,620
34992,4,Extend,>>,833,79.38,457,426,618
35103,4,Extend,>>,788,75.34,459,423,615
35215,4,Extend,>>,743,71.56,458,424,613
35325,4,Extend,>>,698,67.69,458,422,604
35437,4,Extend,>>,653,63.74,458,419,599
35548,4,Extend,>>,608,59.96,460,420,599
35660,4,Extend,>>,563,56.26,462,418,592
35771,4,Extend,>>,518,52.57,461,415,586
35882,4,Extend,>>,473,48.7,460,418,582
35994,4,Extend,>>,428,44.57,458,411,574
36105,4,Extend,>>,383,40.53,459,409,567
36216,4,Extend,>>,338,36.84,454,402,557
36326,4,Extend,>>,293,33.05,454,400,546
36438,4,Extend,>>,248,29.27,449,398,534
36549,4,Extend,>>,203,25.23,448,392,516
36661,4,Extend,>>,158,21.45,444,391,505
36773,4,Extend,>>,113,17.76,439,381,499
36885,4,Extend,>>,68,13.89,434,371,489
36996,4,Extend,>>,23,10.2,429,362,473
37108,4,Extend,>>,-22,6.51,425,355,452
37220,4,Extend,>>,-67,2.73,420,345,427
37331,4,Extend,>>,-112,-1.14,412,334,409
37443,4,Extend,>>,-157,-4.92,406,328,403
37555,4,Extend,>>,-202,-8.62,400,325,396
37666,4,Extend,>>,-247,-12.48,390,320,390
37778,4,Extend,>>,-292,-16.26,381,319,392
37890,4,Extend,>>,-337,-20.22,364,315,389
38000,4,Extend,>>,-382,-24.09,351,312,388
38112,4,Extend,>>,-427,-27.96,327,310,392
38222,4,Extend,>>,-472,-31.91,316,313,393
38334,4,Extend,>>,-517,-35.96,310,310,390
38444,4,Extend,>>,-562,-39.74,307,300,383
38555,4,Extend,>>,-607,-43.52,302,291,378
38665,4,Extend,>>,-652,-47.3,301,287,377
38777,4,Extend,>>,-697,-51.08,301,283,375
38889,4,Extend,>>,-742,-54.77,300,279,376
39001,4,Extend,>>,-787,-58.46,296,275,377
39113,4,Extend,>>,-832,-62.15,298,276,375
39225,4,Extend,>>,-877,-66.02,299,275,375
39337,4,Extend,>>,-922,-69.71,298,276,375
39448,4,Extend,>>,-967,-73.23,298,270,371
39560,4,Extend,>>,-1012,-77.19,297,270,370
39672,4,Extend,>>,-1057,-80.97,298,269,371
39784,4,Extend,>>,-1102,-84.92,297,268,369
39894,4,Extend,>>,-1147,-88.62,296,269,366
40006,4,Extend,>>,-1192,-92.31,297,266,365
40118,4,Extend,>>,-1237,-96.35,297,265,362
40230,4,Extend,<<,-1237,-99.87,300,264,367
40341,4,Extend,<<,-1192,-101.45,300,270,374
40451,4,Extend,<<,-1147,-101.54,308,275,380
40561,4,Extend,<<,-1102,-100.57,309,276,379
40671,4,Extend,<<,-1057,-97.32,310,276,379
40782,4,Extend,<<,-1012,-93.45,307,275,379
40894,4,Extend,<<,-967,-89.76,309,277,379
41006,4,Extend,<<,-922,-85.89,309,277,377
41118,4,Extend,<<,-877,-81.93,309,275,376
41229,4,Extend,<<,-832,-78.07,309,277,378
41340,4,Extend,<<,-787,-74.11,308,278,377
41451,4,Extend,<<,-742,-70.24,309,278,377
