Frame,Time(ms),∠ABC,∠BCD
140,4735,149.54387789679856,169.1997496605875
141,4769,148.78882337935266,170.15103930602982
142,4802,149.02248747704144,169.72114008034458
143,4835,149.02248747704144,169.72114008034458
144,4869,149.02248747704144,169.9341229186668
145,4902,149.02248747704144,169.72114008034458
146,4935,149.02248747704144,169.72114008034458
147,4969,149.02248747704144,169.72114008034458
148,5002,149.2370956756369,169.5065318817491
149,5035,149.03937062541235,169.9341229186668
150,5069,149.03937062541235,169.72114008034458
151,5102,149.33011617074825,169.4135113866378
152,5135,149.33011617074825,169.4135113866378
153,5169,149.33011617074825,169.2036720915731
154,5202,149.5607885489963,169.4135113866378
155,5235,149.02248747704144,169.93255101799465
156,5269,149.09729020883898,169.6295896382213
157,5302,149.09729020883898,169.6295896382213
158,5335,149.33011617074825,169.41663190183064
159,5369,149.33011617074825,169.2036720915731
160,5402,149.5607885489963,169.4135113866378
161,5435,149.33011617074825,169.4135113866378
162,5469,149.09729020883898,169.6295896382213
163,5502,149.09729020883898,169.6295896382213
164,5535,149.09729020883898,169.6295896382213
165,5569,149.09729020883898,169.6295896382213
166,5602,149.34471029741283,169.6295896382213
167,5635,149.02248747704144,169.71797299287266
168,5669,149.5607885489963,169.4135113866378
169,5702,149.34471029741283,169.6295896382213
170,5735,149.34471029741283,169.6295896382213
171,5769,149.1140379191648,169.41975034315664
172,5802,149.5607885489963,169.19895690700758
173,5835,149.34471029741283,169.6295896382213
174,5869,149.34471029741283,169.6295896382213
175,5902,148.80557108967844,169.93805646770764
176,5935,149.34471029741283,169.6295896382213
177,5969,149.5607885489963,169.19895690700758
178,6002,149.57859886222838,169.19895690700758
179,6035,149.5607885489963,169.19895690700758
180,6069,149.03937062541235,169.71797299287266
181,6102,148.80557108967844,169.72350198807746
182,6135,148.80557108967844,169.93488938023572
183,6169,149.34471029741283,169.4150351585911
184,6202,148.80557108967844,169.72350198807746
185,6235,149.1140379191648,169.4150351585911
186,6269,149.34471029741283,169.4150351585911
187,6302,149.34471029741283,169.4150351585911
188,6335,148.80557108967844,169.93488938023572
189,6369,149.1309210675357,169.4150351585911
190,6402,149.57859886222838,168.9828194097325
191,6435,149.27097016852156,169.50179978553066
192,6469,149.05405378115856,169.93488938023572
193,6502,149.57859886222838,168.9828194097325
194,6535,149.12628390639713,169.63346154960678
195,6569,149.27097016852156,169.50179978553066
196,6602,149.27097016852156,169.50179978553066
197,6635,149.27097016852156,169.50179978553066
198,6669,149.5752398902149,168.98116578179122
199,6702,149.03624346792648,169.5009361525018
200,6735,149.05405378115856,169.5009361525018
201,6769,149.28550880431797,169.5009361525018
202,6802,149.05405378115856,169.28963261127754
203,6835,149.82527872542403,168.98116578179122
204,6869,149.82527872542403,168.98116578179122
205,6902,149.28550880431797,169.28963261127754
206,6935,149.04751736471675,169.50888830728934
207,6969,149.27789684789155,169.50888830728934
208,7002,149.05627032260134,169.7305148325796
209,7035,149.83799611243282,168.98025456234848
210,7069,148.99063082779074,169.80771876855533
211,7102,149.29755619992588,169.28955069683087
212,7135,149.30707345266012,169.51117722212118
213,7169,149.3173748707069,169.28955069683087
214,7202,149.01044949857177,169.37552139914771
215,7235,149.02010776132087,169.5979359655072
216,7269,149.02720485315479,169.61320249526915
217,7302,149.50652306855136,169.1659107601612
218,7335,149.20812364941736,169.47267396657145
219,7369,149.44040513698206,168.83344667895398
220,7402,148.90808185969095,169.57169263109134
221,7435,149.4445200219515,169.06141276849806
222,7469,149.37203594970293,168.9099711095726
223,7502,148.83834974787675,169.67237191036182
224,7535,148.83834974787675,169.23971177650017
225,7569,149.3725921027905,168.73480799869245
226,7602,149.0976394064475,169.00955666381543
227,7635,149.0976394064475,168.57588078046476
228,7669,149.09578741306575,168.81009309516634
229,7702,148.25889068434427,169.41379234381247
230,7735,148.01854028794813,169.21956436133186
231,7769,147.71040067637892,169.0882588593986
232,7802,147.67805956888617,168.7079161724145
233,7835,147.1388992515892,168.37720040463523
234,7869,146.8702645315879,168.44465241818125
235,7902,146.57924085271569,168.48987344369309
236,7935,146.84430085815134,168.24245335511924
237,7969,146.30071394704456,168.3508395706009
238,8002,146.53368127957356,167.91661043907206
239,8035,145.98950435029627,167.95660293696753
240,8069,145.9965246049459,167.8559809518683
241,8102,145.71240701349961,167.3751645329516
242,8135,145.1345518456776,166.8881805397476
243,8169,144.54804740028362,167.44680112199768
244,8202,144.03195649044068,167.3127385427412
245,8235,143.94402966583422,166.847370402505
246,8269,142.61218851028644,166.5603517045571
247,8302,142.5044037870632,166.43947060577395
248,8335,141.43829998655264,166.85014176520744
249,8369,141.42001772805312,166.58229295508565
250,8402,141.09979488043942,166.58437112941394
251,8435,140.79785438515967,165.90880786326542
252,8469,140.42088651112203,166.10436649759262
253,8502,139.8596714340601,166.38350604948425
254,8535,139.29965116436372,165.9605902030317
255,8569,139.02263318502594,166.23317043757535
256,8602,138.46530955820694,166.21439912940556
257,8635,138.98992125855233,165.15004556050826
258,8669,138.10980660396362,165.74017476816312
259,8702,137.87299096935877,165.0998443724416
260,8735,138.10980660396362,164.16064555607434
261,8769,137.83506098711734,164.07916761948994
262,8802,137.69572244613346,164.00300652799137
263,8835,136.901137683301,164.3099352582851
264,8869,137.23814982598077,163.60971159790503
265,8902,136.57606203714934,163.97217079932537
266,8935,135.6786558927947,163.86978558699496
267,8969,135.62857933630613,163.20989199209208
268,9002,135.2108390833306,162.7278640235323
269,9035,135.19768869160603,162.81199131779434
270,9069,133.5478455395542,162.28749644710334
271,9102,132.52678995097727,162.29938906820053
272,9135,131.9948057827299,162.0734645451118
273,9169,131.70852028431779,162.22336357904004
274,9202,131.21594631770256,161.7789734419543
275,9235,130.66705858380658,161.5163899217371
276,9269,130.5424089725072,161.1139126302907
277,9302,129.63302852330804,161.39009839698866
278,9335,129.3399768224608,161.20361401144066
279,9369,128.72883928034284,160.82333429072213
280,9402,128.64907955343546,160.57915135152075
281,9435,127.44315284369699,160.94040964366363
282,9469,127.1238057325919,160.03815111857674
283,9502,126.4395885497528,159.7017228288021
284,9535,125.48746239772103,159.44395478041653
285,9569,125.78951837039823,158.4996043768369
286,9602,124.8591558655941,158.79196336260205
287,9635,124.87291883287003,158.2245232445256
288,9669,124.58031388642668,157.76320815780733
289,9702,124.34745638662488,157.50172578889524
290,9735,123.21311055585939,158.34167418620518
291,9769,123.28005353664273,157.70539655079318
292,9802,122.71248590487934,157.55847248820226
293,9835,123.30827370644789,156.76775008972675
294,9869,122.44224919824181,156.59573241474774
295,9902,122.02828824954038,156.0268680863257
296,9935,121.62555953512887,155.94226329990624
297,9969,121.61542445687412,154.56681597241808
298,10002,120.84159087602633,154.48617871694532
299,10035,120.0620252299163,154.65841370530458
300,10069,120.22867724969379,153.43280154639817
301,10102,119.29882920626868,153.30225251382444
302,10135,119.27696311673411,152.70923536774947
303,10169,119.17819851453046,152.1383388346106
304,10202,118.38599743548133,151.71495937800634
305,10235,118.46039897115271,150.6276846252569
306,10269,118.16880708701444,150.78075330951538
307,10302,117.13621558719821,150.24299357464835
308,10335,117.21223323061496,148.95430641205826
309,10369,116.8803821236429,149.05707829592197
310,10402,116.8281546800502,148.72188553777195
311,10435,116.69275656900477,148.1020706589949
312,10469,116.24762628332552,148.25852047366288
313,10502,116.03968342862167,148.28951159158686
314,10535,115.43280778760712,148.16328736887453
315,10569,115.81018578394436,147.12126914742217
316,10602,114.90648479005046,147.8890475536946
317,10635,114.44228636330202,147.3081400092643
318,10669,114.36497644705675,147.00685639227672
319,10702,114.36497644705675,146.45025175722856
320,10735,113.70619764142674,146.92709089340107
321,10769,113.73012643174675,145.0376875319908
322,10802,112.70683803803256,146.58871997167876
323,10835,112.60135317862444,146.74398310615962
324,10869,112.12961715065322,146.3459675507237
325,10902,111.86679072025503,146.2432481188763
326,10935,111.44636064510814,146.15397292858214
327,10969,111.1053472829708,145.93865160173692
328,11002,110.98157634142139,145.6058723128624
329,11035,109.9723262410638,146.44056589843257
330,11069,109.755357787297,146.46031108053188
331,11102,109.85972897116329,145.82624973962854
332,11135,109.39081699682416,146.47868376255403
333,11169,109.39081699682416,146.47868376255403
334,11202,109.48507276951949,146.03790208513635
335,11235,109.04546254267862,146.29177216416463
336,11269,108.59160128155528,146.74563342528796
337,11302,108.25972891923053,146.52545844838295
338,11335,108.88577324122231,146.02610451241694
339,11369,108.47615891855827,145.86381194959822
340,11402,108.57609714004471,145.8988576014878
341,11435,108.02138656101035,145.65715178695018
342,11469,107.15343879496479,146.82850618910717
343,11502,107.2875434869784,146.34666053277996
344,11535,107.38514713861966,145.90132009201562
345,11569,107.12761515453327,146.64937964399263
346,11602,107.68935307625105,145.49253656877391
347,11635,106.56737846103533,146.1715371404844
348,11669,106.71049256390835,145.92528892813658
349,11702,106.30061661608299,145.68231530493802
350,11735,105.39525930293357,145.92839019260583
351,11769,106.09846646833157,145.53037829723996
352,11802,105.02695898158414,146.5371788533478
353,11835,105.34941333276,145.60180403881148
354,11869,105.02672152964807,145.81054054570163
355,11902,105.06313571191126,145.87422330808317
356,11935,105.12681847429282,145.59538654569678
357,11969,104.49920540147048,145.7688027197305
358,12002,104.60296883869081,146.09780117312815
359,12035,104.03980977496691,146.29052747423717
360,12069,104.63635910155976,145.07774094433063
361,12102,104.63635910155976,145.07774094433063
362,12135,104.63635910155976,145.07774094433063
363,12169,103.97748064696381,146.0536124671684
364,12202,104.1843595294882,145.76498811546136
365,12235,104.14388992669389,146.12445383217238
366,12269,104.6702436956565,145.37920089393782
367,12302,104.49920540147048,145.3129885433898
368,12335,104.60296883869081,145.66537492017542
369,12369,104.88956782955877,145.14152528457345
370,12402,104.50287189404608,145.88247810939166
371,12435,105.06313571191126,145.44212305402377
372,12469,104.39434695103084,146.0737385104806
373,12502,105.02672152964807,145.61716373184427
374,12535,105.02672152964807,145.85770800701997
375,12569,105.48430422225971,145.1595810392326
376,12602,104.9274459161521,146.31646240365572
377,12635,105.08931905977623,146.1334947521122
378,12669,105.55149397974735,146.12757396061005
379,12702,105.51025502123323,146.31646885983585
380,12735,105.64605095245987,146.31429139063192
381,12769,106.32599500167521,146.05578824842826
382,12802,107.25022211425197,145.83658665462863
383,12835,107.1155096468491,147.03827919939505
384,12869,106.97890730144472,146.95768609565746
385,12902,108.28195732750896,146.47812562253657
386,12935,108.25302146556871,146.26751033746487
387,12969,108.71049960298393,146.52616913580445
388,13002,108.49307776426967,147.65307330596863
389,13035,109.84002304850114,146.6976835405489
390,13069,110.40422845905545,146.4889812021592
391,13102,110.0260890941166,147.1105977676544
392,13135,110.71344036045168,146.90035274946246
393,13169,111.38483467918265,146.70711029602893
394,13202,111.29122519221087,146.96642531701153
395,13235,112.04651098724455,146.65339851691115
396,13269,112.42058592336205,147.03298856790022
397,13302,112.27813074714696,147.2017466146486
398,13335,112.89967522720562,146.90152791784595
399,13369,113.35446402294409,147.09838249807515
400,13402,113.6163102111316,147.5443224067179
401,13435,113.99031596584004,147.5233958097142
402,13469,114.72491940211656,147.05312419322073
403,13502,115.33410604966409,147.1830631773527
404,13535,115.30600596990273,147.58407249019274
405,13569,116.19522604712844,147.11491744898555
406,13602,115.8132312294032,147.6983213551286
407,13635,117.1387662794967,147.08431117384376
408,13669,117.06767052512797,147.49969564618974
409,13702,117.34136924319925,147.65129555291784
410,13735,117.9096306873134,147.5991194480396
411,13769,117.94769079970658,147.8514406543771
412,13802,118.90679775191487,147.59856332083177
413,13835,119.76745053665456,148.04508045319426
414,13869,119.95867052681935,148.52958802721813
415,13902,121.0464940623083,148.29192125999754
416,13935,121.30964929011641,147.8455791712692
417,13969,121.8530070950848,148.31218997972798
418,14002,122.27352519973435,147.97501500088126
419,14035,122.6921751664348,147.8637011837164
420,14069,122.50053210880787,148.42754348648634
421,14102,123.0560233913859,148.56347101390858
422,14135,123.47627829610269,148.1432161091918
423,14169,123.33754786621506,148.5180203047779
424,14202,123.89448823759979,148.96318464959353
425,14235,124.24762404934883,149.17057480731344
426,14269,125.07356084278484,148.34463801387741
427,14302,125.52309389488153,148.87985952915673
428,14335,125.13656066508547,149.28511353194006
429,14369,125.87149293192799,149.09322582558224
430,14402,125.63723971418752,149.46169935718342
431,14435,126.28155780055172,148.99692759771222
432,14469,126.62600263221135,148.95652303074525
433,14502,126.78715288209996,149.78434224555448
434,14535,126.96175690359631,149.68959245296992
435,14569,127.36738989722868,149.23817637647196
436,14602,127.53570838926522,149.4729723490011
437,14635,127.13351419739749,149.95381017540467
438,14669,127.83314961265674,149.1944066118303
439,14702,127.424307614847,149.50860782273446
440,14735,127.76905484499876,149.6928391839369
441,14769,127.70745974992164,150.0062512500934
442,14802,127.93768264240828,149.77602835760678
443,14835,128.33618109230386,149.6913616030832
444,14869,128.33618109230386,150.00559490317985
445,14902,128.33618109230386,150.3202116407231
446,14935,128.84861930658585,149.7797272341669
447,14969,128.27508733954193,150.95052208087668
448,15002,128.43768640304975,150.55443690218175
449,15035,128.7716289980814,150.4764373595689
450,15069,128.9885801431163,150.40119075400895
451,15102,129.17030606595142,150.58440116690446
452,15135,129.99759779665038,149.9424052267037
453,15169,129.79510598239307,150.7992176093629
454,15202,130.12370071216483,150.41090922381142
455,15235,129.89164380595386,150.72618698570187
456,15269,129.20720350496782,151.1335575722451
457,15302,129.65396417026136,150.74524918669363
458,15335,129.94943908235135,151.04167575336066
459,15369,130.10076195232838,150.9715755527407
460,15402,129.7440532958926,151.60343734123757
461,15435,129.9343825879943,151.7292508057962
462,15469,130.3195639363259,151.3440694574646
463,15502,130.08184943376736,151.66901777402092
464,15535,130.70215169377028,151.27774014806045
465,15569,130.46443719121174,151.60104886350382
466,15602,130.89891062026334,151.40428993701073
467,15635,130.84442369284096,151.5357571654702
468,15669,130.9869094844698,151.6518997634064
469,15702,130.5510498936225,152.4801075690498
470,15735,131.2004729086984,151.90231703256407
471,15769,130.7839683730702,152.21712583995316
472,15802,131.54733186232045,151.32096373061938
473,15835,131.53434469100327,151.46848876190393
474,15869,131.68796603435217,151.57499450933312
475,15902,131.5570325377569,151.8897463045025
476,15935,131.11283301326145,152.41793971502565
477,15969,131.9827531439783,151.5168940003899
478,16002,131.11283301326145,152.41793971502565
479,16035,131.5570325377569,152.2113949013176
480,16069,131.31937782696954,152.20444110809814
481,16102,131.7738770719166,151.83158880398554
482,16135,131.7738770719166,152.14620765091283
483,16169,131.53900591216916,152.14620765091283
484,16202,131.5896599228716,152.14620765091283
485,16235,131.5896599228716,152.47115596746912
486,16269,131.35344878560917,152.46073160355118
487,16302,131.95979481050568,152.10102107983502
488,16335,132.03682729522356,152.1924605214476
489,16369,131.8242809457292,152.73317172681155
490,16402,132.1916974606466,152.04974732157794
491,16435,132.1916974606466,152.3657552118941
492,16469,131.9531911048489,152.3657552118941
493,16502,131.9531911048489,152.3657552118941
494,16535,132.31788919904176,152.015098479879
495,16569,132.4058156662737,152.46749090444777
496,16602,132.4058156662737,152.15163700626707
497,16635,131.9531911048489,152.37979657407183
498,16669,132.16730931047596,152.15163700626707
499,16702,131.74870884704055,152.5206253773172
500,16735,132.20158216915678,152.6211671908627
501,16769,131.74870884704055,152.8364792754979
502,16802,132.11769721809068,152.15163700626707
503,16835,131.74870884704055,152.8364792754979
504,16869,131.53616249754617,153.06481393528793
505,16902,132.53353258088094,151.79945509803977
506,16935,131.74870884704055,152.8364792754979
507,16969,132.3552584555717,152.16567836844476
508,17002,132.16730931047596,152.46749090444777
509,17035,132.77203893667868,151.79945509803977
510,17069,132.48392048849567,152.10126763404278
511,17102,132.48392048849567,152.10126763404278
512,17135,132.25539041512798,152.8007041084959
513,17169,132.33752469206442,152.4344808380909
514,17202,132.5722928046466,152.75171045752492
515,17235,132.70232773879587,152.53330320722472
516,17269,133.1168761669118,151.83360488433524
517,17302,133.1168761669118,151.85113725206006
518,17335,133.0672640745265,152.16836687149407
519,17369,132.48392048849567,153.068725552517
520,17402,133.30482531200752,152.16836687149407
521,17435,133.0672640745265,152.16836687149407
522,17469,132.75193983118115,152.85031830221686
523,17502,132.70232773879587,152.51402998772465
524,17535,132.70232773879587,152.51402998772465
525,17569,132.70232773879587,152.85031830221686
526,17602,132.70232773879587,152.85031830221686
527,17635,132.70232773879587,152.85031830221686
528,17669,133.0672640745265,152.16836687149407
529,17702,132.60940875019762,152.70526600574522
530,17735,132.70232773879587,153.16709970120291
531,17769,133.0672640745265,152.48538196648622
532,17802,133.2899561550358,152.24167933337515
533,17835,133.0672640745265,152.77941930933173
534,17869,133.0672640745265,152.80216336547227
535,17902,133.0672640745265,152.80216336547227
536,17935,133.0672640745265,153.14343719648025
537,17969,133.38019048003872,152.7813087596849
538,18002,133.604309239207,152.5324447863227
539,18035,133.69296489705636,152.8487016269584
540,18069,133.604309239207,152.8487016269584
541,18102,133.604309239207,152.8487016269584
542,18135,133.1431622165514,153.0993094177637
543,18169,133.65351127049016,152.8487016269584
544,18202,133.65351127049016,152.8487016269584
545,18235,133.1431622165514,153.0993094177637
546,18269,133.604309239207,153.16466779624673
547,18302,133.604309239207,152.8487016269584
548,18335,133.604309239207,153.19289579224497
549,18369,133.604309239207,153.4803245044453
550,18402,134.33695377162215,153.1495820538427
551,18435,134.33695377162215,153.4666389632265
552,18469,134.69481230382968,153.10878043101894
553,18502,134.5097672505448,153.42548487719316
554,18535,134.3720740535075,153.42548487719316
555,18569,134.42998133798196,153.55499876841583
556,18602,134.78916792712715,153.19581217927063
557,18635,134.42998133798196,153.871332019246
558,18669,133.96501349001682,154.09967666023087
559,18702,134.55254472014693,153.19581217927063
560,18735,134.32287202222437,153.45926881055087
561,18769,134.55254472014693,153.19581217927063
562,18802,134.1933581310017,153.871332019246
563,18835,134.32287202222437,153.45926881055087
564,18869,134.32287202222437,153.77733717344725
565,18902,134.32287202222437,153.77733717344725
566,18935,134.69011906758098,153.51214543010076
567,18969,134.69011906758098,153.51214543010076
568,19002,134.69011906758098,153.51214543010076
569,19035,134.22567825707625,153.7418181280233
570,19069,134.55254472014693,153.51214543010076
571,19102,134.73943994846732,153.51214543010076
572,19135,134.73943994846732,153.51214543010076
573,19169,134.46044636965843,153.77733717344725
574,19202,134.69011906758098,153.51214543010076
575,19235,134.60174675143006,153.51214543010076
576,19269,134.60174675143006,153.51214543010076
577,19302,134.60174675143006,153.51214543010076
578,19335,134.55254472014693,153.51214543010076
579,19369,134.64120037799628,153.51214543010076
580,19402,134.64120037799628,153.51214543010076
581,19435,134.69011906758098,153.82808888784456
582,19469,134.22567825707625,153.7418181280233
583,19502,134.64120037799628,153.51214543010076
584,19535,134.177676777459,153.7418181280233
585,19569,134.87465393107317,153.19581217927063
586,19602,134.28201378885103,153.871332019246
587,19635,134.05366914786617,154.13519570565484
588,19669,134.64120037799628,153.51214543010076
589,19702,134.55254472014693,153.51214543010076
590,19735,134.55254472014693,153.51214543010076
591,19769,134.55254472014693,153.51214543010076
592,19802,134.31551645665957,153.51214543010076
593,19835,134.085843758737,153.77733717344725
594,19869,134.55254472014693,153.51214543010076
595,19902,134.31551645665957,153.51214543010076
596,19935,134.41152768007373,153.77733717344725
597,19969,134.41152768007373,153.77733717344725
598,20002,134.41152768007373,153.77733717344725
599,20035,134.59267905059104,153.22959611262831
600,20069,134.95804742980692,152.87329543425147
601,20102,134.55254472014693,153.22959611262831
602,20135,134.64120037799628,153.22959611262831
603,20169,134.64120037799628,153.22959611262831
604,20202,134.64120037799628,153.51214543010076
605,20235,134.64120037799628,153.54766447552473
606,20269,134.69011906758098,153.51214543010076
607,20302,134.69011906758098,153.51214543010076
608,20335,134.69011906758098,153.54766447552473
609,20369,134.60174675143006,153.54766447552473
610,20402,134.36377546636018,153.51214543010076
611,20435,134.60174675143006,153.54766447552473
612,20469,134.64120037799628,153.51214543010076
613,20502,135.1072126708737,153.27958669030025
614,20535,134.64120037799628,153.54766447552473
615,20569,134.72007614473702,153.15584475172392
616,20602,135.23095460945004,153.1913637971479
617,20635,134.99750105637312,153.1913637971479
618,20669,134.99750105637312,153.15584475172392
619,20702,134.81165163337565,153.15584475172392
620,20735,134.64120037799628,153.54766447552473
621,20769,134.81165163337565,153.15584475172392
622,20802,134.99750105637312,153.1913637971479
623,20835,135.28025297694595,152.92201152073582
624,20869,135.28025297694595,152.92201152073582
625,20902,135.4647878404381,152.92201152073582
626,20935,135.04641974595788,153.1913637971479
627,20969,134.72007614473702,153.15584475172392
628,21002,134.95804742980692,153.1913637971479
629,21035,134.6290938275463,153.42231840659792
630,21069,134.3720740535075,154.0950092469835
631,21102,134.92448500175223,153.86533654906094
632,21135,134.92448500175223,153.86533654906094
633,21169,134.69011906758098,153.82808888784456
634,21202,134.69011906758098,153.82808888784456
635,21235,134.69011906758098,153.86533654906094
636,21269,134.69011906758098,153.86533654906094
637,21302,134.64120037799628,153.86533654906094
638,21335,134.64120037799628,153.51214543010076
639,21369,134.55254472014693,153.54766447552473
640,21402,134.55254472014693,153.82808888784456
641,21435,134.31551645665957,153.82808888784456
642,21469,134.87465393107317,153.86533654906094
643,21502,134.64120037799628,153.86533654906094
644,21535,134.64120037799628,153.86533654906094
645,21569,134.87465393107317,153.86533654906094
646,21602,134.64120037799628,153.86533654906094
647,21635,134.36377546636018,154.18259358015976
648,21669,135.19188066079502,153.275202639696
649,21702,134.95804742980692,153.5090358706841
650,21735,135.19188066079502,153.275202639696
651,21769,134.55254472014693,153.90299927784534
652,21802,134.78510345994746,153.63277780926043
653,21835,134.5480751964601,153.63277780926043
654,21869,135.19188066079502,153.275202639696
655,21902,134.31551645665957,154.22199673585115
656,21935,134.78510345994746,153.95003484035925
657,21969,134.78510345994746,153.95003484035925
658,22002,134.72007614473702,153.8656960574743
659,22035,135.19188066079502,153.6318628264862
660,22069,134.95390937572515,153.6318628264862
661,22102,134.95390937572515,153.95041939871533
662,22135,134.95390937572515,154.2685163460583
663,22169,135.3085598316944,153.5957689427461
664,22202,134.95390937572515,154.2685163460583
665,22235,135.12216022961422,154.19226761237047
666,22269,135.59614320914957,154.27656108578012
