Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
26233,5,Extend,>>,196,17.23
26335,5,Extend,>>,159,17.14
26437,5,Extend,>>,122,15.21
26539,5,Extend,>>,85,12.22
26640,5,Extend,>>,48,9.05
26743,5,Extend,>>,11,5.89
26845,5,Extend,>>,-26,2.64
26946,5,Extend,>>,-63,-0.62
27049,5,Extend,>>,-100,-3.87
27151,5,Extend,>>,-137,-7.12
27253,5,Extend,>>,-174,-10.46
27355,5,Extend,>>,-211,-13.71
27457,5,Extend,>>,-248,-16.88
27559,5,Extend,>>,-285,-20.04
27662,5,Extend,>>,-322,-23.38
27764,5,Extend,>>,-359,-26.55
27867,5,Extend,>>,-396,-29.8
27969,5,Extend,>>,-433,-33.05
28071,5,Extend,>>,-470,-36.31
28173,5,Extend,>>,-507,-39.47
28275,5,Extend,>>,-544,-42.73
28377,5,Extend,>>,-581,-45.98
28480,5,Extend,>>,-618,-49.32
28582,5,Extend,>>,-655,-52.57
28685,5,Extend,>>,-692,-55.74
28787,5,Extend,>>,-729,-58.81
28889,5,Extend,>>,-766,-61.98
28991,5,Extend,>>,-803,-65.23
29093,5,Extend,>>,-840,-68.57
29196,5,Extend,>>,-877,-71.74
29298,5,Extend,>>,-914,-74.9
29400,5,Extend,>>,-951,-78.15
29503,5,Extend,>>,-988,-81.49
29606,5,Extend,>>,-1025,-84.57
29708,5,Extend,>>,-1062,-87.82
29810,5,Extend,>>,-1099,-91.08
29913,5,Extend,>>,-1136,-94.33
30015,5,Extend,>>,-1173,-97.49
30117,5,Extend,>>,-1210,-100.66
30219,5,Extend,>>,-1247,-103.91
30322,5,Extend,>>,-1284,-107.08
30425,5,Extend,>>,-1321,-110.42
30528,5,Extend,>>,-1358,-113.76
30631,5,Extend,>>,-1395,-117.1
30733,5,Extend,>>,-1432,-120.26
30836,5,Extend,>>,-1469,-123.52
30938,5,Extend,>>,-1506,-126.86
31041,5,Extend,>>,-1543,-130.02
31144,5,Extend,>>,-1580,-133.27
31246,5,Extend,>>,-1617,-136.62
31349,5,Extend,>>,-1654,-139.87
31451,5,Extend,>>,-1691,-143.12
31554,5,Extend,>>,-1728,-146.37
31656,5,Extend,>>,-1765,-149.54
31758,5,Extend,>>,-1802,-152.88
31861,5,Extend,>>,-1839,-156.04
31963,5,Extend,>>,-1876,-159.3
32065,5,Extend,>>,-1913,-162.46
32168,5,Extend,>>,-1950,-165.71
32271,5,Extend,>>,-1987,-168.88
32373,5,Extend,>>,-2024,-172.04
32476,5,Extend,<<,-2024,-175.3
32578,5,Extend,<<,-1987,-176.35
32681,5,Extend,<<,-1950,-175.12
32783,5,Extend,<<,-1913,-172.48
32885,5,Extend,<<,-1876,-169.23
32988,5,Extend,<<,-1839,-166.07
33091,5,Extend,<<,-1802,-162.81
33193,5,Extend,<<,-1765,-159.56
33296,5,Extend,<<,-1728,-156.31
33399,5,Extend,<<,-1691,-152.97
33501,5,Extend,<<,-1654,-149.71
33604,5,Extend,<<,-1617,-146.46
33706,5,Extend,<<,-1580,-143.12
33809,5,Extend,<<,-1543,-139.96
33912,5,Extend,<<,-1506,-136.7
34014,5,Extend,<<,-1469,-133.36
34117,5,Extend,<<,-1432,-130.29
34220,5,Extend,<<,-1395,-127.03
34322,5,Extend,<<,-1358,-123.69
34425,5,Extend,<<,-1321,-120.53
34527,5,Extend,<<,-1284,-117.36
34630,5,Extend,<<,-1247,-114.02
34733,5,Extend,<<,-1210,-110.86
34836,5,Extend,<<,-1173,-107.52
34938,5,Extend,<<,-1136,-104.35
35040,5,Extend,<<,-1099,-101.1
35143,5,Extend,<<,-1062,-97.76
35245,5,Extend,<<,-1025,-94.59
35347,5,Extend,<<,-988,-91.34
35449,5,Extend,<<,-951,-88.0
35552,5,Extend,<<,-914,-84.84
35654,5,Extend,<<,-877,-81.67
35756,5,Extend,<<,-840,-78.24
35859,5,Extend,<<,-803,-74.99
35961,5,Extend,<<,-766,-71.74
36064,5,Extend,<<,-729,-68.48
36167,5,Extend,<<,-692,-65.14
36269,5,Extend,<<,-655,-61.98
36372,5,Extend,<<,-618,-58.64
36475,5,Extend,<<,-581,-55.47
36577,5,Extend,<<,-544,-52.22
36679,5,Extend,<<,-507,-48.97
36782,5,Extend,<<,-470,-45.63
36884,5,Extend,<<,-433,-42.29
36987,5,Extend,<<,-396,-39.21
37089,5,Extend,<<,-359,-35.96
37192,5,Extend,<<,-322,-32.62
37294,5,Extend,<<,-285,-29.36
37396,5,Extend,<<,-248,-26.11
37499,5,Extend,<<,-211,-22.86
37601,5,Extend,<<,-174,-19.6
37703,5,Extend,<<,-137,-16.44
37805,5,Extend,<<,-100,-13.1
37908,5,Extend,<<,-63,-9.93
38011,5,Extend,<<,-26,-6.59
38113,5,Extend,<<,11,-3.34
38215,5,Extend,<<,48,-0.09
38318,5,Extend,<<,85,3.16
38419,5,Extend,<<,122,6.33
38521,5,Extend,<<,159,9.58
38624,5,Extend,<<,196,12.84
54773,5,Extend,>>,197,17.32
54875,5,Extend,>>,160,17.32
54977,5,Extend,>>,123,15.21
55080,5,Extend,>>,86,12.13
55182,5,Extend,>>,49,8.88
55284,5,Extend,>>,12,5.71
55387,5,Extend,>>,-25,2.55
55489,5,Extend,>>,-62,-0.62
55592,5,Extend,>>,-99,-3.87
55694,5,Extend,>>,-136,-7.12
55796,5,Extend,>>,-173,-10.37
55899,5,Extend,>>,-210,-13.54
56002,5,Extend,>>,-247,-16.88
56104,5,Extend,>>,-284,-19.96
56206,5,Extend,>>,-321,-23.21
56308,5,Extend,>>,-358,-26.46
56411,5,Extend,>>,-395,-29.71
56513,5,Extend,>>,-432,-32.97
56616,5,Extend,>>,-469,-36.22
56718,5,Extend,>>,-506,-39.47
56820,5,Extend,>>,-543,-42.55
56922,5,Extend,>>,-580,-45.8
57025,5,Extend,>>,-617,-49.14
57127,5,Extend,>>,-654,-52.4
57229,5,Extend,>>,-691,-55.56
57331,5,Extend,>>,-728,-58.73
57434,5,Extend,>>,-765,-61.98
57536,5,Extend,>>,-802,-65.14
57638,5,Extend,>>,-839,-68.48
57740,5,Extend,>>,-876,-71.74
57842,5,Extend,>>,-913,-74.9
57944,5,Extend,>>,-950,-78.15
58047,5,Extend,>>,-987,-81.32
58149,5,Extend,>>,-1024,-84.4
58251,5,Extend,>>,-1061,-87.74
58354,5,Extend,>>,-1098,-91.08
58456,5,Extend,>>,-1135,-94.42
58559,5,Extend,>>,-1172,-97.58
58661,5,Extend,>>,-1209,-100.75
58764,5,Extend,>>,-1246,-104.0
58866,5,Extend,>>,-1283,-107.16
58969,5,Extend,>>,-1320,-110.51
59072,5,Extend,>>,-1357,-113.85
59174,5,Extend,>>,-1394,-117.1
59277,5,Extend,>>,-1431,-120.26
