Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
12497,3,Flex,>>,159,13.98
12599,3,Flex,>>,96,13.98
12701,3,Flex,>>,33,10.46
12803,3,Flex,>>,-30,5.45
12905,3,Flex,>>,-93,-0.09
13007,3,Flex,>>,-156,-5.45
13109,3,Flex,>>,-219,-10.9
13212,3,Flex,>>,-282,-16.53
13314,3,Flex,>>,-345,-21.98
13416,3,Flex,>>,-408,-27.43
13518,3,Flex,>>,-471,-32.97
13620,3,Flex,>>,-534,-38.51
13722,3,Flex,>>,-597,-43.96
13825,3,Flex,>>,-660,-49.49
13927,3,Flex,>>,-723,-55.03
14029,3,Flex,>>,-786,-60.48
14131,3,Flex,>>,-849,-65.93
14233,3,Flex,>>,-912,-71.65
14336,3,Flex,>>,-975,-77.1
14438,3,Flex,>>,-1038,-82.55
14540,3,Flex,>>,-1101,-88.0
14642,3,Flex,>>,-1164,-93.54
14744,3,Flex,>>,-1227,-99.16
14846,3,Flex,>>,-1290,-104.7
14948,3,Flex,>>,-1353,-110.15
15051,3,Flex,>>,-1416,-115.6
15153,3,Flex,>>,-1479,-121.14
15255,3,Flex,>>,-1542,-126.68
15358,3,Flex,>>,-1605,-132.13
15460,3,Flex,>>,-1668,-137.67
15563,3,Flex,>>,-1731,-143.3
15665,3,Flex,>>,-1794,-148.66
15768,3,Flex,>>,-1857,-154.2
15871,3,Flex,>>,-1920,-159.74
15973,3,Flex,>>,-1983,-165.1
16075,3,Flex,>>,-2046,-170.55
16177,3,Flex,>>,-2109,-175.91
16280,3,Flex,>>,-2172,-181.45
16382,3,Flex,>>,-2235,-186.64
16484,3,Flex,>>,-2298,-192.09
16587,3,Flex,>>,-2361,-197.63
16689,3,Flex,>>,-2424,-202.99
16791,3,Flex,>>,-2487,-208.53
16893,3,Flex,>>,-2550,-214.07
16996,3,Flex,>>,-2613,-219.69
17099,3,Flex,>>,-2676,-225.14
17201,3,Flex,>>,-2739,-230.51
17304,3,Flex,>>,-2802,-236.04
17406,3,Flex,>>,-2865,-241.41
17509,3,Flex,>>,-2928,-246.86
17612,3,Flex,>>,-2991,-252.22
17714,3,Flex,>>,-3054,-257.58
17816,3,Flex,>>,-3117,-262.95
17918,3,Flex,>>,-3180,-268.13
18021,3,Flex,>>,-3243,-273.58
18123,3,Flex,>>,-3306,-278.95
18226,3,Flex,>>,-3369,-284.13
18328,3,Flex,>>,-3432,-289.58
18430,3,Flex,>>,-3495,-294.95
18533,3,Flex,>>,-3558,-300.48
18635,3,Flex,>>,-3621,-305.67
18737,3,Flex,<<,-3621,-311.03
18840,3,Flex,<<,-3558,-312.88
18942,3,Flex,<<,-3495,-312.62
19044,3,Flex,<<,-3432,-308.4
19147,3,Flex,<<,-3369,-303.12
19249,3,Flex,<<,-3306,-297.58
19352,3,Flex,<<,-3243,-292.22
19454,3,Flex,<<,-3180,-286.77
19557,3,Flex,<<,-3117,-281.23
19659,3,Flex,<<,-3054,-275.78
19762,3,Flex,<<,-2991,-270.15
19864,3,Flex,<<,-2928,-264.62
19967,3,Flex,<<,-2865,-259.25
20069,3,Flex,<<,-2802,-253.71
20172,3,Flex,<<,-2739,-248.18
20274,3,Flex,<<,-2676,-242.73
20377,3,Flex,<<,-2613,-237.19
20479,3,Flex,<<,-2550,-231.74
20581,3,Flex,<<,-2487,-226.11
20684,3,Flex,<<,-2424,-220.57
20786,3,Flex,<<,-2361,-214.95
20888,3,Flex,<<,-2298,-209.49
20991,3,Flex,<<,-2235,-203.96
21093,3,Flex,<<,-2172,-198.33
21195,3,Flex,<<,-2109,-192.79
21297,3,Flex,<<,-2046,-187.25
21399,3,Flex,<<,-1983,-181.71
21502,3,Flex,<<,-1920,-176.26
21604,3,Flex,<<,-1857,-170.64
21707,3,Flex,<<,-1794,-165.19
21809,3,Flex,<<,-1731,-159.65
21911,3,Flex,<<,-1668,-154.11
22014,3,Flex,<<,-1605,-148.57
22116,3,Flex,<<,-1542,-143.03
22218,3,Flex,<<,-1479,-137.41
22321,3,Flex,<<,-1416,-131.87
22423,3,Flex,<<,-1353,-126.42
22525,3,Flex,<<,-1290,-120.97
22627,3,Flex,<<,-1227,-115.25
22730,3,Flex,<<,-1164,-109.8
22833,3,Flex,<<,-1101,-104.18
22935,3,Flex,<<,-1038,-98.73
23037,3,Flex,<<,-975,-93.1
23139,3,Flex,<<,-912,-87.74
23242,3,Flex,<<,-849,-82.2
23344,3,Flex,<<,-786,-76.66
23446,3,Flex,<<,-723,-71.21
23548,3,Flex,<<,-660,-65.67
23650,3,Flex,<<,-597,-60.13
23753,3,Flex,<<,-534,-54.42
23855,3,Flex,<<,-471,-48.88
23957,3,Flex,<<,-408,-43.34
24059,3,Flex,<<,-345,-37.89
24161,3,Flex,<<,-282,-32.35
24263,3,Flex,<<,-219,-26.81
24365,3,Flex,<<,-156,-21.19
24467,3,Flex,<<,-93,-15.74
24570,3,Flex,<<,-30,-10.11
24672,3,Flex,<<,33,-4.48
24774,3,Flex,<<,96,0.88
24876,3,Flex,<<,159,6.42
41005,3,Flex,>>,159,13.98
41107,3,Flex,>>,96,13.98
41209,3,Flex,>>,33,10.37
41312,3,Flex,>>,-30,5.36
41414,3,Flex,>>,-93,-0.18
41516,3,Flex,>>,-156,-5.45
41619,3,Flex,>>,-219,-10.99
