Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
26245,6,Extend,>>,1105,97.23
26347,6,Extend,>>,1063,97.14
26449,6,Extend,>>,1021,95.03
26551,6,Extend,>>,979,91.43
26652,6,Extend,>>,937,87.82
26755,6,Extend,>>,895,84.13
26857,6,Extend,>>,853,80.62
26959,6,Extend,>>,811,77.01
27061,6,Extend,>>,769,73.32
27163,6,Extend,>>,727,69.8
27265,6,Extend,>>,685,66.29
27367,6,Extend,>>,643,62.68
27470,6,Extend,>>,601,59.08
27571,6,Extend,>>,559,55.65
27674,6,Extend,>>,517,52.04
27777,6,Extend,>>,475,48.35
27879,6,Extend,>>,433,44.84
27981,6,Extend,>>,391,41.32
28083,6,Extend,>>,349,37.8
28185,6,Extend,>>,307,34.2
28287,6,Extend,>>,265,30.59
28389,6,Extend,>>,223,26.81
28492,6,Extend,>>,181,23.12
28595,6,Extend,>>,139,19.78
28697,6,Extend,>>,97,16.09
28799,6,Extend,>>,55,12.48
28901,6,Extend,>>,13,8.7
29003,6,Extend,>>,-29,4.92
29105,6,Extend,>>,-71,1.41
29208,6,Extend,>>,-113,-2.29
29310,6,Extend,>>,-155,-5.89
29413,6,Extend,>>,-197,-9.41
29516,6,Extend,>>,-239,-13.1
29618,6,Extend,>>,-281,-16.7
29720,6,Extend,>>,-323,-20.31
29822,6,Extend,>>,-365,-23.82
29925,6,Extend,>>,-407,-27.43
30027,6,Extend,>>,-449,-31.12
30129,6,Extend,>>,-491,-34.64
30232,6,Extend,>>,-533,-38.15
30335,6,Extend,>>,-575,-41.58
30437,6,Extend,>>,-617,-44.92
30540,6,Extend,>>,-659,-48.62
30643,6,Extend,>>,-701,-52.22
30745,6,Extend,>>,-743,-55.65
30848,6,Extend,>>,-785,-59.25
30950,6,Extend,>>,-827,-62.68
31053,6,Extend,>>,-869,-66.11
31156,6,Extend,>>,-911,-69.8
31258,6,Extend,>>,-953,-73.14
31361,6,Extend,>>,-995,-76.84
