Time(ms),MotorID,Angle(deg),angle_smooth,delta_motor,cycle,L_cm,L_rel_cm,θ_total,∠ABC_smooth,∠BCD_smooth
49312,3,-21.54,-10.040000000000001,-5.732000000000001,1,-0.1752310569002307,-0.2663372438543347,76.37900496821405,46.632738410427926,29.746266557786115
49422,3,-27.25,-15.788,-5.747999999999999,1,-0.27555258230486473,-0.36665876925896873,76.400864743288,46.6465882040619,29.754276539226105
49531,3,-33.05,-21.535999999999998,-5.7479999999999976,1,-0.37587410770949875,-0.46698029466360275,76.21890187513974,46.396513250298185,29.822388624841555
49641,3,-38.77,-27.286,-5.7500000000000036,1,-0.4762305396991728,-0.5673367266532768,76.05842490233437,46.17726939611434,29.881155506220026
49751,3,-44.48,-33.017999999999994,-5.731999999999992,1,-0.5762728124234876,-0.6673789993775916,76.29393270828263,46.49662975057397,29.79730295770865
49860,3,-50.29,-38.768,-5.750000000000007,1,-0.6766292444131617,-0.7677354313672657,76.37441231483581,46.71845134106957,29.65596097376625
49970,3,-55.91,-44.5,-5.731999999999999,1,-0.7766715171374766,-0.8677777040915806,76.21092462566224,46.54635576458438,29.664568861077868
50080,3,-61.8,-50.24999999999999,-5.749999999999993,1,-0.8770279491271504,-0.9681341360812544,76.34950549316835,46.3706908410488,29.97881465211956
50189,3,-67.43,-55.98199999999999,-5.731999999999999,1,-0.9770702218514654,-1.0681764088055694,76.3814910816059,46.31118455783059,30.070306523775315
50299,3,-73.14,-61.714,-5.732000000000006,1,-1.0771124945757806,-1.1682186815298847,76.42189490330409,46.39750662433856,30.024388278965528
50409,3,-78.95,-67.446,-5.731999999999999,1,-1.1771547673000955,-1.2682609542541996,76.41868920162145,46.56725143119221,29.85143777042924
50518,3,-84.57,-73.178,-5.731999999999999,1,-1.2771970400244104,-1.3683032269785145,76.1762970095142,46.325410542657565,29.850886466856632
50628,3,-90.37,-78.892,-5.713999999999999,1,-1.3769251534833664,-1.4680313404374705,75.96621815379729,46.272320692246254,29.693897461551032
50738,3,-96.18,-84.642,-5.75,1,-1.4772815854730403,-1.5683877724271444,76.01922457199872,46.51856362302203,29.500660948976687
50848,3,-101.98,-90.41,-5.768000000000001,1,-1.5779521767280733,-1.6690583636821774,75.81590233187453,46.02205450622658,29.793847825647944
50957,3,-107.69,-96.158,-5.748000000000005,1,-1.6782737021327074,-1.7693798890868115,75.80307534836294,45.91541162165278,29.88766372671016
51067,3,-113.32,-101.908,-5.75,1,-1.7786301341223814,-1.8697363210764855,75.858149804058,46.01970180742802,29.83844799662998
51176,3,-119.21,-107.676,-5.768000000000001,1,-1.8793007253774143,-1.9704069123315184,75.85793644722682,46.39517388631323,29.462762560913585
51286,3,-124.92,-113.424,-5.748000000000005,1,-1.9796222507820485,-2.0707284377361526,75.82508492505889,46.58471775014473,29.24036717491415
51396,3,-130.73,-119.17399999999998,-5.749999999999972,1,-2.079978682771722,-2.171084869725826,75.49494575084782,46.36854476281968,29.12640098802814
51506,3,-136.44,-124.92399999999998,-5.75,1,-2.180335114761396,-2.2714413017155,75.30299978872026,46.38269179203502,28.92030799668523
51615,3,-142.15,-130.69,-5.7660000000000196,1,-2.280970799431389,-2.372076986385493,75.32794033951346,46.56686966206121,28.761070677452253
51725,3,-147.96,-136.44,-5.75,1,-2.3813272314210634,-2.4724334183751675,75.17063829336855,46.63794986647164,28.532688426896915
51835,3,-153.67,-142.19,-5.75,1,-2.4816836634107373,-2.5727898503648414,74.67980576715718,46.39255173100666,28.28725403615052
51944,3,-159.21,-147.88600000000002,-5.696000000000026,1,-2.5810976176043345,-2.6722038045584386,73.95372236535997,46.18801391202959,27.765708453330376
52054,3,-165.01,-153.6,-5.71399999999997,1,-2.68082573106329,-2.771931918017394,72.8167475328791,45.76972033663191,27.04702719624719
52164,3,-170.64,-159.298,-5.6980000000000075,1,-2.780274591841927,-2.871380778796031,70.92730457928329,45.14134826722479,25.785956312058502
52273,3,-176.26,-164.958,-5.659999999999997,1,-2.879060227504806,-2.97016641445891,69.20215016454009,44.583542507574165,24.61860765696592
52383,3,-182.07,-170.638,-5.680000000000007,1,-2.978194929018084,-3.069301115972188,67.68210827709628,43.89874887533445,23.78335940176183
52494,3,-187.69,-176.334,-5.695999999999998,1,-3.0776088832116812,-3.1687150701657854,65.76069334571086,42.95351839074098,22.807174954969877
52603,3,-193.41,-182.01399999999998,-5.679999999999978,1,-3.1767435847249588,-3.267849771679063,61.664249064546,40.32933459101037,21.33491447353563
52713,3,-199.3,-187.746,-5.732000000000028,1,-3.276785857449274,-3.367892044403378,58.82823815757054,38.83060325798367,19.99763489958687
52822,3,-205.1,-193.51399999999998,-5.767999999999972,1,-3.3774564487043066,-3.4685626356584107,55.78286446172186,37.37821170993244,18.404652751789424
52932,3,-211.16,-199.33200000000002,-5.8180000000000405,1,-3.478999704585337,-3.5701058915394412,51.87343832787791,35.305856563411055,16.56758176446686
53042,3,-216.97,-205.18800000000002,-5.8559999999999945,1,-3.581206185582125,-3.672312372536229,50.06954572407585,34.590126216283295,15.47941950779256
53151,3,-222.77,-211.06,-5.871999999999986,1,-3.683691919259232,-3.774798106213336,47.8406256565095,33.546481421439466,14.294144235070036
53262,3,-228.57,-216.914,-5.853999999999985,1,-3.7858634936709796,-3.8769696806250837,42.90378662441369,30.81368877835802,12.090097846055668
53372,3,-234.29,-222.752,-5.838000000000022,1,-3.887755815402409,-3.978862002356513,32.610223141598,24.758748402148758,7.851474739449245
53483,3,-239.91,-228.502,-5.75,1,-3.988112247392083,-4.079218434346187,27.524861984623822,22.083465244175333,5.441396740448489
53593,3,-245.54,-234.21599999999998,-5.71399999999997,1,-4.087840360851039,-4.178946547805142,23.439432535503375,20.132446846396505,3.3069856891068703
53703,3,-251.16,-239.894,-5.678000000000026,1,-4.186940155779277,-4.278046342733381,16.904913239183674,16.526077364131115,0.3788358750525591
53812,3,-256.97,-245.57399999999998,-5.679999999999978,1,-4.286074857292554,-4.377181044246658,13.279046799331722,14.280596717665,-1.001549918333278
53922,3,-262.59,-251.234,-5.660000000000025,1,-4.3848604929554345,-4.475966679909538,11.1612968830311,13.0767279772076,-1.915431094176499
54032,3,-268.04,-256.86,-5.626000000000005,1,-4.483052716672635,-4.5741589036267385,8.219929408589941,11.62079808005845,-3.4008686714685075
54142,3,-273.58,-262.46799999999996,-5.607999999999947,1,-4.580930781124477,-4.67203696807858,5.762880169175288,10.036524719219956,-4.2736445500446685
54252,3,-279.21,-268.078,-5.610000000000014,1,-4.678843752161359,-4.769949939115462,3.586683175420455,8.78473524498021,-5.198052069559755
54361,3,-284.57,-273.598,-5.520000000000039,1,-4.775185926871446,-4.8662921138255495,1.9024478491612413,8.136058791202673,-6.233610942041432
54471,3,-290.2,-279.12,-5.521999999999991,1,-4.871563008166572,-4.962669195120676,0.2122238539437067,7.218003697084036,-7.0057798431403295
54580,3,-295.56,-284.62399999999997,-5.503999999999962,1,-4.96762593019634,-5.058732117150444,-2.3231881416074156,5.318822118699121,-7.642010260306536
54690,3,-301.27,-290.162,-5.538000000000011,1,-5.064282264171786,-5.15538845112589,-4.905455772360599,3.80791583630947,-8.71337160867007
54800,3,-306.55,-295.63,-5.468000000000018,1,-5.159716867670836,-5.25082305462494,-6.774136744551636,2.866996207275565,-9.6411329518272
54910,3,-311.82,-301.08000000000004,-5.4500000000000455,1,-5.254837311904528,-5.345943498858632,-7.676885803289677,2.4406011077215197,-10.117486911011197
55020,3,-317.45,-306.53000000000003,-5.449999999999989,1,-5.349957756138219,-5.441063943092322,-8.625615739607893,2.1020842970500606,-10.727700036657954
55130,3,-322.81,-311.98,-5.449999999999989,1,-5.44507820037191,-5.5361843873260135,-10.020785344130962,1.185935803677216,-11.206721147808178
55239,3,-328.09,-317.344,-5.363999999999976,1,-5.538697661448885,-5.629803848402989,-10.960953169392717,0.2944293947157769,-11.255382564108494
55350,3,-329.58,-321.95,-4.6059999999999945,1,-5.619087526795743,-5.710193713749847,-12.071611297232632,-0.1846883059425272,-11.886922991290104
55459,3,-329.58,-325.50199999999995,-3.551999999999964,1,-5.681081621826582,-5.772187808780686,-13.128275525742607,-0.4380213449346271,-12.69025418080798
55569,3,-325.89,-327.19,-1.688000000000045,1,-5.710542779600247,-5.8016489665543505,-14.319023637468094,-1.0474547729929804,-13.271568864475114
79521,3,-4.31,5.220000000000001,-1.5299999999999994,2,0.09110618695410401,0.0,74.83767402963129,45.45528324248721,29.38239078714408
79633,3,-10.11,1.018,-4.202000000000001,2,0.017767451785302275,-0.07333873516880174,74.8388527697022,45.67923374672952,29.159619022972677
79744,3,-15.91,-4.343999999999999,-5.361999999999999,2,-0.07581710270663367,-0.16692328966073766,74.90531288616668,45.8532130465512,29.05209983961549
79855,3,-21.63,-10.094,-5.75,2,-0.17617353469630762,-0.26727972165041164,74.85937561134125,45.82425446666025,29.035121144681007
79966,3,-27.34,-15.860000000000003,-5.766000000000004,2,-0.2768092193663007,-0.3679154063204047,74.93430174847107,45.83787273291272,29.09642901555835
80077,3,-33.05,-21.607999999999997,-5.747999999999994,2,-0.37713074477093467,-0.46823693172503866,74.97623438214775,45.821225930337874,29.15500845180988
80188,3,-38.86,-27.357999999999997,-5.75,2,-0.47748717676060864,-0.5685933637147127,75.04754443268794,45.84991000775906,29.19763442492889
80299,3,-44.57,-33.089999999999996,-5.731999999999999,2,-0.5775294494849236,-0.6686356364390276,74.88982071662947,45.58849254859251,29.301328168036957
80411,3,-50.37,-38.838,-5.748000000000005,2,-0.6778509748895577,-0.7689571618436617,74.78395591400918,45.445533593831584,29.3384223201776
80523,3,-56.09,-44.588,-5.75,2,-0.7782074068792316,-0.8693135938333356,74.73949526614763,45.58890487958837,29.15059038655925
80634,3,-61.89,-50.356,-5.768000000000001,2,-0.8788779981342646,-0.9699841850883686,74.74428967658359,45.70672988803842,29.03755978854517
80745,3,-67.6,-56.104,-5.7479999999999976,2,-0.9791995235388986,-1.0703057104930027,74.93364495632979,45.90529508801947,29.02834986831032
80857,3,-73.41,-61.872,-5.768000000000001,2,-1.0798701147939316,-1.1709763017480357,74.97231239061749,45.73336212079464,29.23895026982285
80969,3,-79.21,-67.64,-5.768000000000001,2,-1.1805407060489645,-1.2716468930030687,74.86912261534518,45.247952911461866,29.62116970388331
81080,3,-84.75,-73.372,-5.731999999999999,2,-1.2805829787732794,-1.3716891657273835,74.88695485859299,45.21480703558425,29.672147823008743
81192,3,-90.55,-79.104,-5.731999999999999,2,-1.3806252514975945,-1.4717314384516986,74.76633130444571,45.37801435535199,29.38831694909372
81302,3,-96.26,-84.836,-5.731999999999999,2,-1.4806675242219094,-1.5717737111760135,74.77755692173706,45.63993336111564,29.137623560621417
