Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
26247,6,Extend,>>,1153,101.36
26349,6,Extend,>>,1111,101.36
26452,6,Extend,>>,1069,99.16
26554,6,Extend,>>,1027,95.65
26656,6,Extend,>>,985,92.04
26759,6,Extend,>>,943,88.26
26861,6,Extend,>>,901,84.66
26963,6,Extend,>>,859,81.05
27065,6,Extend,>>,817,77.27
27167,6,Extend,>>,775,73.58
27269,6,Extend,>>,733,69.98
27372,6,Extend,>>,691,66.37
27475,6,Extend,>>,649,62.59
27577,6,Extend,>>,607,58.9
27679,6,Extend,>>,565,55.3
27781,6,Extend,>>,523,51.52
27884,6,Extend,>>,481,47.91
27986,6,Extend,>>,439,44.22
28088,6,Extend,>>,397,40.7
28190,6,Extend,>>,355,37.01
28293,6,Extend,>>,313,33.49
28395,6,Extend,>>,271,29.8
28497,6,Extend,>>,229,26.29
28599,6,Extend,>>,187,22.68
28702,6,Extend,>>,145,19.25
28805,6,Extend,>>,103,15.56
28908,6,Extend,>>,61,12.13
29010,6,Extend,>>,19,8.44
29112,6,Extend,>>,-23,4.84
29215,6,Extend,>>,-65,1.32
29318,6,Extend,>>,-107,-2.29
29420,6,Extend,>>,-149,-5.8
29522,6,Extend,>>,-191,-9.14
29625,6,Extend,>>,-233,-12.84
29727,6,Extend,>>,-275,-16.26
29829,6,Extend,>>,-317,-19.87
29931,6,Extend,>>,-359,-23.3
30033,6,Extend,>>,-401,-26.9
30136,6,Extend,>>,-443,-30.51
30238,6,Extend,>>,-485,-33.93
30341,6,Extend,>>,-527,-37.45
30443,6,Extend,>>,-569,-40.97
30546,6,Extend,>>,-611,-44.31
30648,6,Extend,>>,-653,-48.0
30751,6,Extend,>>,-695,-51.6
30854,6,Extend,>>,-737,-55.12
30956,6,Extend,>>,-779,-58.81
31059,6,Extend,>>,-821,-62.42
31162,6,Extend,>>,-863,-66.02
31264,6,Extend,>>,-905,-69.71
31367,6,Extend,>>,-947,-72.97
31469,6,Extend,>>,-989,-76.66
31572,6,Extend,>>,-1031,-80.26
31674,6,Extend,>>,-1073,-83.6
31777,6,Extend,>>,-1115,-87.21
31879,6,Extend,>>,-1157,-90.73
31982,6,Extend,>>,-1199,-94.15
32085,6,Extend,>>,-1241,-97.76
32187,6,Extend,>>,-1283,-101.1
32289,6,Extend,>>,-1325,-104.97
32392,6,Extend,>>,-1367,-108.4
32496,6,Extend,<<,-1367,-111.91
32598,6,Extend,<<,-1325,-113.23
32700,6,Extend,<<,-1283,-113.23
32803,6,Extend,<<,-1241,-112.62
32906,6,Extend,<<,-1199,-109.63
33008,6,Extend,<<,-1157,-106.11
33112,6,Extend,<<,-1115,-102.59
33214,6,Extend,<<,-1073,-99.08
33317,6,Extend,<<,-1031,-95.38
33420,6,Extend,<<,-989,-91.78
33522,6,Extend,<<,-947,-88.0
33624,6,Extend,<<,-905,-84.4
33728,6,Extend,<<,-863,-80.79
33830,6,Extend,<<,-821,-77.1
33933,6,Extend,<<,-779,-73.41
34035,6,Extend,<<,-737,-69.71
34138,6,Extend,<<,-695,-65.93
34240,6,Extend,<<,-653,-62.33
34343,6,Extend,<<,-611,-58.55
34445,6,Extend,<<,-569,-55.03
34548,6,Extend,<<,-527,-51.25
34650,6,Extend,<<,-485,-47.56
34753,6,Extend,<<,-443,-43.78
34855,6,Extend,<<,-401,-40.09
34958,6,Extend,<<,-359,-36.4
35061,6,Extend,<<,-317,-32.79
35163,6,Extend,<<,-275,-29.1
35266,6,Extend,<<,-233,-25.41
35368,6,Extend,<<,-191,-21.8
35470,6,Extend,<<,-149,-18.11
35573,6,Extend,<<,-107,-14.42
35675,6,Extend,<<,-65,-10.64
35778,6,Extend,<<,-23,-6.95
35880,6,Extend,<<,19,-3.34
35983,6,Extend,<<,61,0.44
36086,6,Extend,<<,103,4.13
36188,6,Extend,<<,145,7.82
36290,6,Extend,<<,187,11.52
36392,6,Extend,<<,229,15.3
36495,6,Extend,<<,271,18.9
36597,6,Extend,<<,313,22.42
36699,6,Extend,<<,355,26.2
36803,6,Extend,<<,397,29.89
36905,6,Extend,<<,439,33.58
37008,6,Extend,<<,481,37.19
37110,6,Extend,<<,523,40.88
37212,6,Extend,<<,565,44.57
37315,6,Extend,<<,607,48.26
37417,6,Extend,<<,649,51.96
37519,6,Extend,<<,691,55.74
37621,6,Extend,<<,733,59.34
37723,6,Extend,<<,775,63.03
37826,6,Extend,<<,817,66.73
37928,6,Extend,<<,859,70.42
38030,6,Extend,<<,901,74.02
38132,6,Extend,<<,943,77.8
38235,6,Extend,<<,985,81.49
38337,6,Extend,<<,1027,85.19
38439,6,Extend,<<,1069,88.88
38541,6,Extend,<<,1111,92.57
38643,6,Extend,<<,1153,96.18
60666,6,Extend,>>,-1327,-105.41
60769,6,Extend,>>,-1369,-109.01
60871,6,Extend,<<,-1369,-112.62
60974,6,Extend,<<,-1327,-113.93
61077,6,Extend,<<,-1285,-113.93
61180,6,Extend,<<,-1243,-112.79
61282,6,Extend,<<,-1201,-109.89
61385,6,Extend,<<,-1159,-106.37
61488,6,Extend,<<,-1117,-102.86
61590,6,Extend,<<,-1075,-99.34
61693,6,Extend,<<,-1033,-95.65
61795,6,Extend,<<,-991,-92.04
61898,6,Extend,<<,-949,-88.18
62001,6,Extend,<<,-907,-84.66
62104,6,Extend,<<,-865,-80.97
62206,6,Extend,<<,-823,-77.27
62309,6,Extend,<<,-781,-73.49
62411,6,Extend,<<,-739,-69.89
62514,6,Extend,<<,-697,-66.11
62617,6,Extend,<<,-655,-62.51
62720,6,Extend,<<,-613,-58.73
62822,6,Extend,<<,-571,-55.21
62925,6,Extend,<<,-529,-51.43
63028,6,Extend,<<,-487,-47.65
63130,6,Extend,<<,-445,-43.96
63232,6,Extend,<<,-403,-40.35
63335,6,Extend,<<,-361,-36.66
63438,6,Extend,<<,-319,-32.97
63541,6,Extend,<<,-277,-29.27
63643,6,Extend,<<,-235,-25.58
63746,6,Extend,<<,-193,-21.98
63848,6,Extend,<<,-151,-18.29
63951,6,Extend,<<,-109,-14.59
64053,6,Extend,<<,-67,-10.9
64156,6,Extend,<<,-25,-7.12
64259,6,Extend,<<,17,-3.52
64361,6,Extend,<<,59,0.26
64464,6,Extend,<<,101,3.96
64567,6,Extend,<<,143,7.65
64670,6,Extend,<<,185,11.34
64772,6,Extend,<<,227,15.12
64875,6,Extend,<<,269,18.73
64977,6,Extend,<<,311,22.33
65080,6,Extend,<<,353,26.02
65183,6,Extend,<<,395,29.71
65285,6,Extend,<<,437,33.41
65388,6,Extend,<<,479,37.01
65490,6,Extend,<<,521,40.7
65592,6,Extend,<<,563,44.4
65695,6,Extend,<<,605,48.09
65797,6,Extend,<<,647,51.87
65899,6,Extend,<<,689,55.56
66002,6,Extend,<<,731,59.08
66104,6,Extend,<<,773,62.86
66206,6,Extend,<<,815,66.64
66308,6,Extend,<<,857,70.24
66411,6,Extend,<<,899,73.85
66513,6,Extend,<<,941,77.63
66616,6,Extend,<<,983,81.32
66717,6,Extend,<<,1025,84.92
66820,6,Extend,<<,1067,88.7
66922,6,Extend,<<,1109,92.4
67024,6,Extend,<<,1151,96.0
83213,6,Extend,>>,1063,98.55
83315,6,Extend,>>,1021,95.03
83417,6,Extend,>>,979,91.25
83519,6,Extend,>>,937,87.56
83621,6,Extend,>>,895,83.96
83724,6,Extend,>>,853,80.18
83827,6,Extend,>>,811,76.48
83929,6,Extend,>>,769,72.88
84032,6,Extend,>>,727,69.19
84134,6,Extend,>>,685,65.76
84236,6,Extend,>>,643,61.98
84339,6,Extend,>>,601,58.2
84441,6,Extend,>>,559,54.68
84544,6,Extend,>>,517,51.08
84646,6,Extend,>>,475,47.47
84748,6,Extend,>>,433,43.87
84850,6,Extend,>>,391,40.35
84953,6,Extend,>>,349,36.84
85055,6,Extend,>>,307,33.41
85157,6,Extend,>>,265,29.63
85259,6,Extend,>>,223,26.2
85362,6,Extend,>>,181,22.77
85464,6,Extend,>>,139,19.34
85566,6,Extend,>>,97,15.74
85668,6,Extend,>>,55,12.31
85771,6,Extend,>>,13,8.7
85873,6,Extend,>>,-29,5.19
85976,6,Extend,>>,-71,1.76
86079,6,Extend,>>,-113,-1.76
86182,6,Extend,>>,-155,-5.19
86284,6,Extend,>>,-197,-8.53
86387,6,Extend,>>,-239,-12.13
86489,6,Extend,>>,-281,-15.47
86591,6,Extend,>>,-323,-18.9
86693,6,Extend,>>,-365,-22.42
86796,6,Extend,>>,-407,-25.67
86898,6,Extend,>>,-449,-29.19
87001,6,Extend,>>,-491,-32.88
87103,6,Extend,>>,-533,-36.13
87205,6,Extend,>>,-575,-39.74
87308,6,Extend,>>,-617,-42.99
87411,6,Extend,>>,-659,-46.68
87513,6,Extend,>>,-701,-50.29
87616,6,Extend,>>,-743,-53.98
87718,6,Extend,>>,-785,-57.58
87821,6,Extend,>>,-827,-61.1
87923,6,Extend,>>,-869,-64.62
88026,6,Extend,>>,-911,-68.48
88129,6,Extend,>>,-953,-71.74
88233,6,Extend,>>,-995,-75.43
88335,6,Extend,>>,-1037,-79.21
88438,6,Extend,>>,-1079,-82.9
88541,6,Extend,>>,-1121,-86.86
88643,6,Extend,>>,-1163,-90.55
88746,6,Extend,>>,-1205,-94.24
88849,6,Extend,>>,-1247,-98.02
88952,6,Extend,>>,-1289,-101.63
89054,6,Extend,>>,-1331,-105.67
89157,6,Extend,>>,-1373,-108.92
89260,6,Extend,<<,-1373,-112.62
89362,6,Extend,<<,-1331,-113.93
89465,6,Extend,<<,-1289,-114.02
89568,6,Extend,<<,-1247,-113.14
89670,6,Extend,<<,-1205,-110.24
89773,6,Extend,<<,-1163,-106.73
89876,6,Extend,<<,-1121,-103.21
89978,6,Extend,<<,-1079,-99.78
90081,6,Extend,<<,-1037,-96.0
90184,6,Extend,<<,-995,-92.31
90286,6,Extend,<<,-953,-88.53
90389,6,Extend,<<,-911,-85.01
90491,6,Extend,<<,-869,-81.41
90594,6,Extend,<<,-827,-77.63
90697,6,Extend,<<,-785,-73.85
90799,6,Extend,<<,-743,-70.24
90902,6,Extend,<<,-701,-66.46
91004,6,Extend,<<,-659,-62.86
91108,6,Extend,<<,-617,-59.08
91210,6,Extend,<<,-575,-55.47
91313,6,Extend,<<,-533,-51.78
91416,6,Extend,<<,-491,-48.0
91518,6,Extend,<<,-449,-44.31
91621,6,Extend,<<,-407,-40.7
91724,6,Extend,<<,-365,-37.01
91826,6,Extend,<<,-323,-33.32
91929,6,Extend,<<,-281,-29.71
