Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
12496,3,Flex,>>,159,13.98
12598,3,Flex,>>,96,13.98
12700,3,Flex,>>,33,10.37
12802,3,Flex,>>,-30,5.45
12904,3,Flex,>>,-93,-0.09
13006,3,Flex,>>,-156,-5.36
13108,3,Flex,>>,-219,-10.99
13210,3,Flex,>>,-282,-16.53
13312,3,Flex,>>,-345,-21.98
13414,3,Flex,>>,-408,-27.52
13517,3,Flex,>>,-471,-32.97
13619,3,Flex,>>,-534,-38.42
13721,3,Flex,>>,-597,-43.96
13823,3,Flex,>>,-660,-49.41
13925,3,Flex,>>,-723,-54.95
14028,3,Flex,>>,-786,-60.4
14130,3,Flex,>>,-849,-65.85
14232,3,Flex,>>,-912,-71.47
14334,3,Flex,>>,-975,-76.92
14436,3,Flex,>>,-1038,-82.46
14538,3,Flex,>>,-1101,-87.91
14640,3,Flex,>>,-1164,-93.36
14743,3,Flex,>>,-1227,-99.08
14845,3,Flex,>>,-1290,-104.53
14947,3,Flex,>>,-1353,-110.07
15050,3,Flex,>>,-1416,-115.52
15152,3,Flex,>>,-1479,-121.05
15255,3,Flex,>>,-1542,-126.68
15357,3,Flex,>>,-1605,-132.04
15459,3,Flex,>>,-1668,-137.58
15562,3,Flex,>>,-1731,-143.12
15664,3,Flex,>>,-1794,-148.57
15766,3,Flex,>>,-1857,-154.11
15869,3,Flex,>>,-1920,-159.74
15972,3,Flex,>>,-1983,-165.19
16074,3,Flex,>>,-2046,-170.73
16177,3,Flex,>>,-2109,-176.09
16280,3,Flex,>>,-2172,-181.71
16382,3,Flex,>>,-2235,-186.99
16485,3,Flex,>>,-2298,-192.44
16587,3,Flex,>>,-2361,-197.98
16690,3,Flex,>>,-2424,-203.52
16792,3,Flex,>>,-2487,-209.14
16894,3,Flex,>>,-2550,-214.68
16997,3,Flex,>>,-2613,-220.31
17099,3,Flex,>>,-2676,-225.67
17201,3,Flex,>>,-2739,-231.12
17304,3,Flex,>>,-2802,-236.66
17406,3,Flex,>>,-2865,-242.02
17508,3,Flex,>>,-2928,-247.65
17611,3,Flex,>>,-2991,-253.1
17713,3,Flex,>>,-3054,-258.46
17815,3,Flex,>>,-3117,-263.74
17918,3,Flex,>>,-3180,-269.01
18020,3,Flex,>>,-3243,-274.37
18123,3,Flex,>>,-3306,-279.82
18226,3,Flex,>>,-3369,-285.01
18329,3,Flex,>>,-3432,-290.46
18431,3,Flex,>>,-3495,-295.82
18533,3,Flex,>>,-3558,-301.36
18636,3,Flex,>>,-3621,-306.64
18739,3,Flex,<<,-3621,-311.82
18841,3,Flex,<<,-3558,-313.76
18943,3,Flex,<<,-3495,-312.7
19045,3,Flex,<<,-3432,-308.48
19148,3,Flex,<<,-3369,-303.3
19251,3,Flex,<<,-3306,-297.76
19353,3,Flex,<<,-3243,-292.31
19455,3,Flex,<<,-3180,-286.86
19557,3,Flex,<<,-3117,-281.32
19659,3,Flex,<<,-3054,-275.87
19762,3,Flex,<<,-2991,-270.15
19864,3,Flex,<<,-2928,-264.7
19967,3,Flex,<<,-2865,-259.25
20069,3,Flex,<<,-2802,-253.71
20172,3,Flex,<<,-2739,-248.18
20274,3,Flex,<<,-2676,-242.73
20376,3,Flex,<<,-2613,-237.19
20478,3,Flex,<<,-2550,-231.65
20581,3,Flex,<<,-2487,-226.02
20683,3,Flex,<<,-2424,-220.57
20785,3,Flex,<<,-2361,-215.03
20887,3,Flex,<<,-2298,-209.49
20989,3,Flex,<<,-2235,-203.96
21092,3,Flex,<<,-2172,-198.33
21194,3,Flex,<<,-2109,-192.79
21296,3,Flex,<<,-2046,-187.34
21398,3,Flex,<<,-1983,-181.71
21501,3,Flex,<<,-1920,-176.18
21603,3,Flex,<<,-1857,-170.64
21706,3,Flex,<<,-1794,-165.1
21808,3,Flex,<<,-1731,-159.65
21911,3,Flex,<<,-1668,-154.11
22014,3,Flex,<<,-1605,-148.57
22117,3,Flex,<<,-1542,-143.03
22219,3,Flex,<<,-1479,-137.41
22322,3,Flex,<<,-1416,-131.87
22424,3,Flex,<<,-1353,-126.42
22526,3,Flex,<<,-1290,-120.88
22629,3,Flex,<<,-1227,-115.25
22731,3,Flex,<<,-1164,-109.8
22834,3,Flex,<<,-1101,-104.18
22936,3,Flex,<<,-1038,-98.73
23038,3,Flex,<<,-975,-93.1
23140,3,Flex,<<,-912,-87.74
23243,3,Flex,<<,-849,-82.11
23345,3,Flex,<<,-786,-76.66
23447,3,Flex,<<,-723,-71.12
23549,3,Flex,<<,-660,-65.58
23651,3,Flex,<<,-597,-60.13
23753,3,Flex,<<,-534,-54.42
23855,3,Flex,<<,-471,-48.79
23958,3,Flex,<<,-408,-43.34
24060,3,Flex,<<,-345,-37.8
24162,3,Flex,<<,-282,-32.26
24264,3,Flex,<<,-219,-26.73
24366,3,Flex,<<,-156,-21.19
24469,3,Flex,<<,-93,-15.65
24571,3,Flex,<<,-30,-10.11
24674,3,Flex,<<,33,-4.48
24776,3,Flex,<<,96,0.88
24878,3,Flex,<<,159,6.42
41012,3,Flex,>>,159,13.98
41114,3,Flex,>>,96,13.98
41216,3,Flex,>>,33,10.29
41318,3,Flex,>>,-30,5.36
41420,3,Flex,>>,-93,-0.26
41522,3,Flex,>>,-156,-5.63
41625,3,Flex,>>,-219,-11.08
41727,3,Flex,>>,-282,-16.62
41829,3,Flex,>>,-345,-22.15
41932,3,Flex,>>,-408,-27.69
42034,3,Flex,>>,-471,-33.23
42136,3,Flex,>>,-534,-38.77
42238,3,Flex,>>,-597,-44.22
42340,3,Flex,>>,-660,-49.67
42443,3,Flex,>>,-723,-55.12
42545,3,Flex,>>,-786,-60.66
42648,3,Flex,>>,-849,-66.11
42751,3,Flex,>>,-912,-71.74
42853,3,Flex,>>,-975,-77.1
42955,3,Flex,>>,-1038,-82.55
43057,3,Flex,>>,-1101,-88.09
43160,3,Flex,>>,-1164,-93.54
43262,3,Flex,>>,-1227,-99.16
43364,3,Flex,>>,-1290,-104.7
43467,3,Flex,>>,-1353,-110.15
43569,3,Flex,>>,-1416,-115.52
43671,3,Flex,>>,-1479,-121.14
43775,3,Flex,>>,-1542,-126.86
43877,3,Flex,>>,-1605,-132.22
43979,3,Flex,>>,-1668,-137.67
44081,3,Flex,>>,-1731,-143.3
44184,3,Flex,>>,-1794,-148.84
44286,3,Flex,>>,-1857,-154.29
44388,3,Flex,>>,-1920,-159.65
44491,3,Flex,>>,-1983,-165.19
44593,3,Flex,>>,-2046,-170.64
44696,3,Flex,>>,-2109,-176.09
