Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
12484,2,Flex,>>,1241,109.1
12586,2,Flex,>>,1181,109.1
12687,2,Flex,>>,1121,105.85
12790,2,Flex,>>,1061,101.01
12892,2,Flex,>>,1001,95.82
12994,2,Flex,>>,941,90.64
13096,2,Flex,>>,881,85.45
13198,2,Flex,>>,821,80.18
13300,2,Flex,>>,761,74.9
13402,2,Flex,>>,701,69.71
13505,2,Flex,>>,641,64.53
13607,2,Flex,>>,581,59.34
13709,2,Flex,>>,521,54.15
13811,2,Flex,>>,461,48.79
13913,2,Flex,>>,401,43.69
14015,2,Flex,>>,341,38.42
14118,2,Flex,>>,281,33.23
14220,2,Flex,>>,221,27.96
14322,2,Flex,>>,161,22.68
14424,2,Flex,>>,101,17.32
14526,2,Flex,>>,41,12.22
14628,2,Flex,>>,-19,6.95
14730,2,Flex,>>,-79,1.58
14833,2,Flex,>>,-139,-3.52
14935,2,Flex,>>,-199,-8.7
15037,2,Flex,>>,-259,-13.98
15140,2,Flex,>>,-319,-19.25
15242,2,Flex,>>,-379,-24.62
15345,2,Flex,>>,-439,-29.89
15447,2,Flex,>>,-499,-35.16
15550,2,Flex,>>,-559,-40.35
15652,2,Flex,>>,-619,-45.63
15754,2,Flex,>>,-679,-50.81
15857,2,Flex,>>,-739,-56.18
15959,2,Flex,>>,-799,-61.27
16062,2,Flex,>>,-859,-66.55
16164,2,Flex,>>,-919,-71.74
16268,2,Flex,>>,-979,-77.1
16370,2,Flex,>>,-1039,-82.29
16473,2,Flex,>>,-1099,-87.56
16575,2,Flex,>>,-1159,-92.75
16678,2,Flex,>>,-1219,-98.11
16780,2,Flex,>>,-1279,-103.38
16882,2,Flex,>>,-1339,-108.66
16985,2,Flex,>>,-1399,-113.85
17087,2,Flex,>>,-1459,-119.12
17189,2,Flex,>>,-1519,-124.4
17292,2,Flex,>>,-1579,-129.67
17394,2,Flex,>>,-1639,-134.77
17496,2,Flex,>>,-1699,-140.04
17599,2,Flex,>>,-1759,-145.41
17701,2,Flex,>>,-1819,-150.42
17803,2,Flex,>>,-1879,-155.6
17906,2,Flex,>>,-1939,-160.7
18008,2,Flex,>>,-1999,-165.71
18111,2,Flex,>>,-2059,-170.99
18214,2,Flex,>>,-2119,-175.91
18316,2,Flex,>>,-2179,-181.01
18419,2,Flex,>>,-2239,-186.11
18521,2,Flex,>>,-2299,-191.21
18624,2,Flex,>>,-2359,-196.13
18727,2,Flex,<<,-2359,-201.14
18829,2,Flex,<<,-2299,-202.73
18931,2,Flex,<<,-2239,-202.02
19033,2,Flex,<<,-2179,-197.98
19136,2,Flex,<<,-2119,-192.97
19238,2,Flex,<<,-2059,-187.87
19341,2,Flex,<<,-1999,-182.59
19443,2,Flex,<<,-1939,-177.49
19545,2,Flex,<<,-1879,-172.31
19647,2,Flex,<<,-1819,-166.86
19750,2,Flex,<<,-1759,-161.67
19852,2,Flex,<<,-1699,-156.4
19954,2,Flex,<<,-1639,-151.03
20057,2,Flex,<<,-1579,-145.85
20159,2,Flex,<<,-1519,-140.48
20262,2,Flex,<<,-1459,-135.21
20364,2,Flex,<<,-1399,-130.02
20466,2,Flex,<<,-1339,-124.84
20569,2,Flex,<<,-1279,-119.56
20671,2,Flex,<<,-1219,-114.11
20773,2,Flex,<<,-1159,-109.01
20875,2,Flex,<<,-1099,-103.65
20977,2,Flex,<<,-1039,-98.29
21080,2,Flex,<<,-979,-93.19
21182,2,Flex,<<,-919,-88.0
21284,2,Flex,<<,-859,-82.64
21386,2,Flex,<<,-799,-77.19
21489,2,Flex,<<,-739,-72.09
21591,2,Flex,<<,-679,-66.73
21694,2,Flex,<<,-619,-61.54
21796,2,Flex,<<,-559,-56.18
21898,2,Flex,<<,-499,-50.99
22001,2,Flex,<<,-439,-45.71
22104,2,Flex,<<,-379,-40.53
22207,2,Flex,<<,-319,-35.25
22310,2,Flex,<<,-259,-29.89
22412,2,Flex,<<,-199,-24.62
22515,2,Flex,<<,-139,-19.34
22617,2,Flex,<<,-79,-14.15
22719,2,Flex,<<,-19,-8.79
22822,2,Flex,<<,41,-3.6
22924,2,Flex,<<,101,1.67
23026,2,Flex,<<,161,7.12
23128,2,Flex,<<,221,12.31
23231,2,Flex,<<,281,17.49
23333,2,Flex,<<,341,22.77
23435,2,Flex,<<,401,28.04
23537,2,Flex,<<,461,33.32
23639,2,Flex,<<,521,38.51
23741,2,Flex,<<,581,43.78
23843,2,Flex,<<,641,49.05
23946,2,Flex,<<,701,54.42
24048,2,Flex,<<,761,59.69
24150,2,Flex,<<,821,64.88
24252,2,Flex,<<,881,70.15
24354,2,Flex,<<,941,75.34
24457,2,Flex,<<,1001,80.79
24559,2,Flex,<<,1061,85.98
24662,2,Flex,<<,1121,91.25
24764,2,Flex,<<,1181,96.62
24866,2,Flex,<<,1241,101.8
41000,2,Flex,>>,1239,108.92
41102,2,Flex,>>,1179,108.92
41204,2,Flex,>>,1119,105.67
41306,2,Flex,>>,1059,100.66
41408,2,Flex,>>,999,95.38
