Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
12472,1,Flex,>>,2945,258.9
12574,1,Flex,>>,2910,258.9
12676,1,Flex,>>,2875,256.97
12778,1,Flex,>>,2840,254.24
12880,1,Flex,>>,2805,251.08
12982,1,Flex,>>,2770,248.0
13084,1,Flex,>>,2735,245.1
13186,1,Flex,>>,2700,241.93
13288,1,Flex,>>,2665,238.86
13390,1,Flex,>>,2630,235.87
13493,1,Flex,>>,2595,232.79
13595,1,Flex,>>,2560,229.8
13697,1,Flex,>>,2525,226.73
13799,1,Flex,>>,2490,223.74
13901,1,Flex,>>,2455,220.57
14003,1,Flex,>>,2420,217.49
14106,1,Flex,>>,2385,214.42
14208,1,Flex,>>,2350,211.43
14310,1,Flex,>>,2315,208.35
14412,1,Flex,>>,2280,205.27
14514,1,Flex,>>,2245,202.29
14616,1,Flex,>>,2210,199.21
14718,1,Flex,>>,2175,196.22
14821,1,Flex,>>,2140,193.14
14923,1,Flex,>>,2105,190.07
15025,1,Flex,>>,2070,187.08
15128,1,Flex,>>,2035,184.0
15230,1,Flex,>>,2000,181.01
15333,1,Flex,>>,1965,178.11
15435,1,Flex,>>,1930,174.95
15538,1,Flex,>>,1895,171.87
15640,1,Flex,>>,1860,168.88
15742,1,Flex,>>,1825,165.89
15845,1,Flex,>>,1790,162.64
15947,1,Flex,>>,1755,159.65
16050,1,Flex,>>,1720,156.66
16152,1,Flex,>>,1685,153.67
16255,1,Flex,>>,1650,150.51
16358,1,Flex,>>,1615,147.43
16461,1,Flex,>>,1580,144.35
16563,1,Flex,>>,1545,141.45
16665,1,Flex,>>,1510,138.37
16768,1,Flex,>>,1475,135.47
16871,1,Flex,>>,1440,132.4
16973,1,Flex,>>,1405,129.32
17075,1,Flex,>>,1370,126.33
17177,1,Flex,>>,1335,123.25
17280,1,Flex,>>,1300,120.18
17382,1,Flex,>>,1265,117.19
17484,1,Flex,>>,1230,114.37
17587,1,Flex,>>,1195,111.38
17689,1,Flex,>>,1160,108.4
17791,1,Flex,>>,1125,105.23
17894,1,Flex,>>,1090,102.24
17996,1,Flex,>>,1055,99.25
18099,1,Flex,>>,1020,96.26
18202,1,Flex,>>,985,93.27
18304,1,Flex,>>,950,90.37
18407,1,Flex,>>,915,87.38
18509,1,Flex,>>,880,84.4
18612,1,Flex,>>,845,81.32
18715,1,Flex,<<,845,78.24
18817,1,Flex,<<,880,77.27
18919,1,Flex,<<,915,77.36
19021,1,Flex,<<,950,79.56
19124,1,Flex,<<,985,82.64
19226,1,Flex,<<,1020,85.54
19329,1,Flex,<<,1055,88.62
19431,1,Flex,<<,1090,91.69
19533,1,Flex,<<,1125,94.77
19636,1,Flex,<<,1160,97.76
19738,1,Flex,<<,1195,100.75
19840,1,Flex,<<,1230,103.91
19943,1,Flex,<<,1265,106.99
20045,1,Flex,<<,1300,110.07
20147,1,Flex,<<,1335,113.05
20250,1,Flex,<<,1370,116.04
20352,1,Flex,<<,1405,119.12
20454,1,Flex,<<,1440,122.29
20557,1,Flex,<<,1475,125.36
20659,1,Flex,<<,1510,128.35
20761,1,Flex,<<,1545,131.43
20863,1,Flex,<<,1580,134.59
20965,1,Flex,<<,1615,137.49
21068,1,Flex,<<,1650,140.66
21170,1,Flex,<<,1685,143.65
21272,1,Flex,<<,1720,146.73
21374,1,Flex,<<,1755,149.89
21477,1,Flex,<<,1790,152.88
21579,1,Flex,<<,1825,155.96
21682,1,Flex,<<,1860,159.03
21784,1,Flex,<<,1895,162.2
21886,1,Flex,<<,1930,165.27
21989,1,Flex,<<,1965,168.35
22092,1,Flex,<<,2000,171.34
22195,1,Flex,<<,2035,174.42
22298,1,Flex,<<,2070,177.67
22400,1,Flex,<<,2105,180.57
22502,1,Flex,<<,2140,183.65
22605,1,Flex,<<,2175,186.73
22707,1,Flex,<<,2210,189.89
22810,1,Flex,<<,2245,193.05
22912,1,Flex,<<,2280,196.04
23014,1,Flex,<<,2315,199.12
23116,1,Flex,<<,2350,202.29
23218,1,Flex,<<,2385,205.36
23321,1,Flex,<<,2420,208.53
23423,1,Flex,<<,2455,211.6
23525,1,Flex,<<,2490,214.68
23627,1,Flex,<<,2525,217.76
23729,1,Flex,<<,2560,220.92
23831,1,Flex,<<,2595,224.0
23933,1,Flex,<<,2630,226.99
24036,1,Flex,<<,2665,230.15
24138,1,Flex,<<,2700,233.23
24240,1,Flex,<<,2735,236.22
24342,1,Flex,<<,2770,239.3
24445,1,Flex,<<,2805,242.46
24547,1,Flex,<<,2840,245.54
24649,1,Flex,<<,2875,248.44
24752,1,Flex,<<,2910,251.69
24854,1,Flex,<<,2945,254.68
40988,1,Flex,>>,2945,258.9
41090,1,Flex,>>,2910,258.9
41192,1,Flex,>>,2875,256.97
41294,1,Flex,>>,2840,254.15
41396,1,Flex,>>,2805,251.08
41498,1,Flex,>>,2770,248.0
41601,1,Flex,>>,2735,245.01
41703,1,Flex,>>,2700,241.85
41805,1,Flex,>>,2665,238.77
41907,1,Flex,>>,2630,235.78
42010,1,Flex,>>,2595,232.7
42112,1,Flex,>>,2560,229.71
42214,1,Flex,>>,2525,226.64
42316,1,Flex,>>,2490,223.74
42419,1,Flex,>>,2455,220.57
42521,1,Flex,>>,2420,217.58
42624,1,Flex,>>,2385,214.42
42726,1,Flex,>>,2350,211.43
42829,1,Flex,>>,2315,208.35
42931,1,Flex,>>,2280,205.27
43033,1,Flex,>>,2245,202.29
43136,1,Flex,>>,2210,199.21
43238,1,Flex,>>,2175,196.22
43340,1,Flex,>>,2140,193.23
43443,1,Flex,>>,2105,190.07
43545,1,Flex,>>,2070,186.99
43647,1,Flex,>>,2035,184.0
43750,1,Flex,>>,2000,181.01
43853,1,Flex,>>,1965,178.11
43955,1,Flex,>>,1930,174.95
