Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
26235,5,Extend,>>,195,17.14
26337,5,Extend,>>,158,17.14
26440,5,Extend,>>,121,15.12
26542,5,Extend,>>,84,11.96
26644,5,Extend,>>,47,8.88
26746,5,Extend,>>,10,5.71
26849,5,Extend,>>,-27,2.46
26951,5,Extend,>>,-64,-0.79
27053,5,Extend,>>,-101,-4.04
27155,5,Extend,>>,-138,-7.3
27257,5,Extend,>>,-175,-10.64
27359,5,Extend,>>,-212,-13.71
27462,5,Extend,>>,-249,-16.79
27564,5,Extend,>>,-286,-19.78
27667,5,Extend,>>,-323,-22.95
27769,5,Extend,>>,-360,-26.73
27871,5,Extend,>>,-397,-30.07
27974,5,Extend,>>,-434,-33.32
28076,5,Extend,>>,-471,-36.4
28178,5,Extend,>>,-508,-39.56
28280,5,Extend,>>,-545,-42.73
28383,5,Extend,>>,-582,-45.89
28485,5,Extend,>>,-619,-49.14
28587,5,Extend,>>,-656,-52.4
28690,5,Extend,>>,-693,-55.47
28792,5,Extend,>>,-730,-58.55
28895,5,Extend,>>,-767,-61.71
28998,5,Extend,>>,-804,-64.97
29100,5,Extend,>>,-841,-68.13
29203,5,Extend,>>,-878,-71.3
29305,5,Extend,>>,-915,-74.55
29408,5,Extend,>>,-952,-77.71
29510,5,Extend,>>,-989,-80.97
29613,5,Extend,>>,-1026,-84.04
29715,5,Extend,>>,-1063,-87.3
29817,5,Extend,>>,-1100,-90.64
29919,5,Extend,>>,-1137,-93.89
30021,5,Extend,>>,-1174,-97.14
30124,5,Extend,>>,-1211,-100.22
30226,5,Extend,>>,-1248,-103.47
30329,5,Extend,>>,-1285,-106.64
30431,5,Extend,>>,-1322,-109.8
30534,5,Extend,>>,-1359,-113.14
30636,5,Extend,>>,-1396,-116.4
30739,5,Extend,>>,-1433,-119.56
30841,5,Extend,>>,-1470,-122.73
30944,5,Extend,>>,-1507,-125.89
31047,5,Extend,>>,-1544,-128.97
31149,5,Extend,>>,-1581,-132.22
31252,5,Extend,>>,-1618,-135.56
31354,5,Extend,>>,-1655,-138.81
