Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
26233,5,Extend,>>,197,17.32
26336,5,Extend,>>,160,17.32
26437,5,Extend,>>,123,15.21
26540,5,Extend,>>,86,12.04
26642,5,Extend,>>,49,8.79
26744,5,Extend,>>,12,5.63
26846,5,Extend,>>,-25,2.37
26948,5,Extend,>>,-62,-0.88
27050,5,Extend,>>,-99,-4.04
27153,5,Extend,>>,-136,-7.3
27255,5,Extend,>>,-173,-10.55
27357,5,Extend,>>,-210,-13.8
27459,5,Extend,>>,-247,-16.97
27561,5,Extend,>>,-284,-20.13
27664,5,Extend,>>,-321,-23.38
27766,5,Extend,>>,-358,-26.64
27868,5,Extend,>>,-395,-29.89
27971,5,Extend,>>,-432,-33.05
28073,5,Extend,>>,-469,-36.22
28175,5,Extend,>>,-506,-39.47
28278,5,Extend,>>,-543,-42.73
28380,5,Extend,>>,-580,-45.89
28483,5,Extend,>>,-617,-49.23
28585,5,Extend,>>,-654,-52.4
28687,5,Extend,>>,-691,-55.56
28790,5,Extend,>>,-728,-58.73
28892,5,Extend,>>,-765,-61.8
28994,5,Extend,>>,-802,-65.05
29097,5,Extend,>>,-839,-68.31
29199,5,Extend,>>,-876,-71.65
29301,5,Extend,>>,-913,-74.81
29403,5,Extend,>>,-950,-78.07
29505,5,Extend,>>,-987,-81.23
29608,5,Extend,>>,-1024,-84.31
29711,5,Extend,>>,-1061,-87.47
29813,5,Extend,>>,-1098,-90.81
29915,5,Extend,>>,-1135,-94.07
30017,5,Extend,>>,-1172,-97.23
30119,5,Extend,>>,-1209,-100.4
30221,5,Extend,>>,-1246,-103.56
30323,5,Extend,>>,-1283,-106.64
30426,5,Extend,>>,-1320,-109.8
30529,5,Extend,>>,-1357,-113.14
30632,5,Extend,>>,-1394,-116.31
30735,5,Extend,>>,-1431,-119.38
30838,5,Extend,>>,-1468,-122.46
30940,5,Extend,>>,-1505,-125.54
31043,5,Extend,>>,-1542,-128.62
31146,5,Extend,>>,-1579,-131.78
31248,5,Extend,>>,-1616,-135.12
31350,5,Extend,>>,-1653,-138.37
31453,5,Extend,>>,-1690,-141.54
31555,5,Extend,>>,-1727,-144.62
31658,5,Extend,>>,-1764,-147.69
31761,5,Extend,>>,-1801,-150.95
31864,5,Extend,>>,-1838,-154.11
31967,5,Extend,>>,-1875,-157.27
32070,5,Extend,>>,-1912,-160.53
32172,5,Extend,>>,-1949,-163.6
32275,5,Extend,>>,-1986,-166.68
32378,5,Extend,>>,-2023,-169.76
32480,5,Extend,<<,-2023,-172.92
32583,5,Extend,<<,-1986,-174.07
32686,5,Extend,<<,-1949,-174.07
32789,5,Extend,<<,-1912,-171.78
32891,5,Extend,<<,-1875,-168.79
32994,5,Extend,<<,-1838,-165.8
33096,5,Extend,<<,-1801,-162.55
33199,5,Extend,<<,-1764,-159.3
33302,5,Extend,<<,-1727,-156.13
33405,5,Extend,<<,-1690,-152.79
33508,5,Extend,<<,-1653,-149.54
33611,5,Extend,<<,-1616,-146.29
33714,5,Extend,<<,-1579,-143.03
33816,5,Extend,<<,-1542,-139.87
33920,5,Extend,<<,-1505,-136.62
34024,5,Extend,<<,-1468,-133.27
34127,5,Extend,<<,-1431,-130.2
34229,5,Extend,<<,-1394,-126.95
34332,5,Extend,<<,-1357,-123.69
34434,5,Extend,<<,-1320,-120.44
34537,5,Extend,<<,-1283,-117.27
34639,5,Extend,<<,-1246,-113.93
34742,5,Extend,<<,-1209,-110.77
34844,5,Extend,<<,-1172,-107.52
34947,5,Extend,<<,-1135,-104.26
35050,5,Extend,<<,-1098,-101.01
35152,5,Extend,<<,-1061,-97.67
35255,5,Extend,<<,-1024,-94.42
35358,5,Extend,<<,-987,-91.25
35461,5,Extend,<<,-950,-87.91
35563,5,Extend,<<,-913,-84.75
35665,5,Extend,<<,-876,-81.58
35768,5,Extend,<<,-839,-78.15
35870,5,Extend,<<,-802,-74.9
35972,5,Extend,<<,-765,-71.65
36075,5,Extend,<<,-728,-68.4
36177,5,Extend,<<,-691,-65.14
36279,5,Extend,<<,-654,-61.98
36382,5,Extend,<<,-617,-58.64
36484,5,Extend,<<,-580,-55.38
36586,5,Extend,<<,-543,-52.22
36689,5,Extend,<<,-506,-48.88
36791,5,Extend,<<,-469,-45.54
36893,5,Extend,<<,-432,-42.2
36995,5,Extend,<<,-395,-39.12
37098,5,Extend,<<,-358,-35.87
37200,5,Extend,<<,-321,-32.53
37303,5,Extend,<<,-284,-29.27
37405,5,Extend,<<,-247,-26.02
37508,5,Extend,<<,-210,-22.77
37610,5,Extend,<<,-173,-19.52
37712,5,Extend,<<,-136,-16.35
37815,5,Extend,<<,-99,-13.01
37917,5,Extend,<<,-62,-9.85
38020,5,Extend,<<,-25,-6.51
38122,5,Extend,<<,12,-3.25
38224,5,Extend,<<,49,-0.09
38326,5,Extend,<<,86,3.25
38429,5,Extend,<<,123,6.42
38531,5,Extend,<<,160,9.58
38633,5,Extend,<<,197,12.92
54800,5,Extend,>>,197,17.32
54902,5,Extend,>>,160,17.32
55004,5,Extend,>>,123,15.12
55107,5,Extend,>>,86,12.04
55209,5,Extend,>>,49,8.88
55311,5,Extend,>>,12,5.8
55414,5,Extend,>>,-25,2.55
55516,5,Extend,>>,-62,-0.7
55618,5,Extend,>>,-99,-4.04
55720,5,Extend,>>,-136,-7.21
55822,5,Extend,>>,-173,-10.55
55925,5,Extend,>>,-210,-13.71
56027,5,Extend,>>,-247,-16.97
56129,5,Extend,>>,-284,-20.04
56231,5,Extend,>>,-321,-23.38
56334,5,Extend,>>,-358,-26.55
56436,5,Extend,>>,-395,-29.71
56538,5,Extend,>>,-432,-32.97
56641,5,Extend,>>,-469,-36.13
56744,5,Extend,>>,-506,-39.47
56846,5,Extend,>>,-543,-42.46
56949,5,Extend,>>,-580,-45.63
57052,5,Extend,>>,-617,-48.97
57154,5,Extend,>>,-654,-52.22
57257,5,Extend,>>,-691,-55.3
57359,5,Extend,>>,-728,-58.37
57462,5,Extend,>>,-765,-61.63
57564,5,Extend,>>,-802,-64.88
57666,5,Extend,>>,-839,-68.13
57768,5,Extend,>>,-876,-71.38
