Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
12471,1,Flex,>>,2945,258.9
12575,1,Flex,>>,2910,258.9
12677,1,Flex,>>,2875,256.97
12779,1,Flex,>>,2840,254.24
12881,1,Flex,>>,2805,251.16
12984,1,Flex,>>,2770,248.09
13086,1,Flex,>>,2735,245.19
13188,1,Flex,>>,2700,242.11
13291,1,Flex,>>,2665,239.03
13393,1,Flex,>>,2630,236.13
13495,1,Flex,>>,2595,233.14
13597,1,Flex,>>,2560,230.07
13699,1,Flex,>>,2525,227.08
13801,1,Flex,>>,2490,224.09
13904,1,Flex,>>,2455,221.1
14006,1,Flex,>>,2420,218.11
14109,1,Flex,>>,2385,214.95
14211,1,Flex,>>,2350,211.96
14313,1,Flex,>>,2315,208.88
14415,1,Flex,>>,2280,205.8
14517,1,Flex,>>,2245,202.9
14620,1,Flex,>>,2210,199.91
14722,1,Flex,>>,2175,197.01
14824,1,Flex,>>,2140,193.93
14926,1,Flex,>>,2105,190.77
15028,1,Flex,>>,2070,187.78
15130,1,Flex,>>,2035,184.79
15233,1,Flex,>>,2000,181.71
15335,1,Flex,>>,1965,178.81
15437,1,Flex,>>,1930,175.74
15540,1,Flex,>>,1895,172.66
15642,1,Flex,>>,1860,169.58
15744,1,Flex,>>,1825,166.59
15847,1,Flex,>>,1790,163.43
15949,1,Flex,>>,1755,160.44
16051,1,Flex,>>,1720,157.45
16153,1,Flex,>>,1685,154.55
16256,1,Flex,>>,1650,151.47
16358,1,Flex,>>,1615,148.31
16461,1,Flex,>>,1580,145.32
16563,1,Flex,>>,1545,142.33
16666,1,Flex,>>,1510,139.34
16768,1,Flex,>>,1475,136.44
16870,1,Flex,>>,1440,133.54
16973,1,Flex,>>,1405,130.55
17075,1,Flex,>>,1370,127.47
17178,1,Flex,>>,1335,124.4
17280,1,Flex,>>,1300,121.41
17383,1,Flex,>>,1265,118.42
17485,1,Flex,>>,1230,115.6
17587,1,Flex,>>,1195,112.88
17690,1,Flex,>>,1160,109.8
17792,1,Flex,>>,1125,106.73
17894,1,Flex,>>,1090,103.82
17996,1,Flex,>>,1055,100.84
18099,1,Flex,>>,1020,97.85
18202,1,Flex,>>,985,94.95
18304,1,Flex,>>,950,92.22
18407,1,Flex,>>,915,89.32
18509,1,Flex,>>,880,86.33
18611,1,Flex,>>,845,83.34
18713,1,Flex,<<,845,80.35
18816,1,Flex,<<,880,79.56
18918,1,Flex,<<,915,79.56
19020,1,Flex,<<,950,80.62
19123,1,Flex,<<,985,82.99
19225,1,Flex,<<,1020,85.8
19327,1,Flex,<<,1055,88.7
19430,1,Flex,<<,1090,91.78
19532,1,Flex,<<,1125,94.86
19634,1,Flex,<<,1160,97.85
19737,1,Flex,<<,1195,100.84
19839,1,Flex,<<,1230,103.91
19941,1,Flex,<<,1265,107.08
20044,1,Flex,<<,1300,110.15
20146,1,Flex,<<,1335,113.05
20249,1,Flex,<<,1370,116.04
20351,1,Flex,<<,1405,119.12
20453,1,Flex,<<,1440,122.2
20556,1,Flex,<<,1475,125.36
20658,1,Flex,<<,1510,128.35
20760,1,Flex,<<,1545,131.43
20863,1,Flex,<<,1580,134.59
20965,1,Flex,<<,1615,137.49
21068,1,Flex,<<,1650,140.57
21170,1,Flex,<<,1685,143.65
21272,1,Flex,<<,1720,146.73
21375,1,Flex,<<,1755,149.8
21477,1,Flex,<<,1790,152.88
21579,1,Flex,<<,1825,155.87
21682,1,Flex,<<,1860,158.95
21784,1,Flex,<<,1895,162.2
21886,1,Flex,<<,1930,165.19
21989,1,Flex,<<,1965,168.26
22091,1,Flex,<<,2000,171.25
22193,1,Flex,<<,2035,174.42
22296,1,Flex,<<,2070,177.58
22398,1,Flex,<<,2105,180.57
22500,1,Flex,<<,2140,183.65
22603,1,Flex,<<,2175,186.73
22705,1,Flex,<<,2210,189.8
22807,1,Flex,<<,2245,192.97
22909,1,Flex,<<,2280,196.04
23011,1,Flex,<<,2315,199.12
23114,1,Flex,<<,2350,202.2
23216,1,Flex,<<,2385,205.27
23318,1,Flex,<<,2420,208.44
23420,1,Flex,<<,2455,211.6
23522,1,Flex,<<,2490,214.68
23624,1,Flex,<<,2525,217.76
23727,1,Flex,<<,2560,220.84
23830,1,Flex,<<,2595,223.91
23932,1,Flex,<<,2630,226.99
24034,1,Flex,<<,2665,230.15
24136,1,Flex,<<,2700,233.14
24239,1,Flex,<<,2735,236.22
24341,1,Flex,<<,2770,239.21
24443,1,Flex,<<,2805,242.37
24546,1,Flex,<<,2840,245.54
24648,1,Flex,<<,2875,248.35
24750,1,Flex,<<,2910,251.6
24852,1,Flex,<<,2945,254.59
40990,1,Flex,>>,2945,258.9
41092,1,Flex,>>,2910,258.9
41195,1,Flex,>>,2875,257.05
41297,1,Flex,>>,2840,254.24
41399,1,Flex,>>,2805,251.16
41501,1,Flex,>>,2770,248.09
41604,1,Flex,>>,2735,245.19
41706,1,Flex,>>,2700,242.02
41808,1,Flex,>>,2665,238.95
41911,1,Flex,>>,2630,236.04
42014,1,Flex,>>,2595,233.05
42116,1,Flex,>>,2560,229.98
42219,1,Flex,>>,2525,226.99
42321,1,Flex,>>,2490,224.0
42423,1,Flex,>>,2455,221.01
42525,1,Flex,>>,2420,218.02
42628,1,Flex,>>,2385,214.95
42730,1,Flex,>>,2350,211.87
42832,1,Flex,>>,2315,208.97
42935,1,Flex,>>,2280,205.89
43037,1,Flex,>>,2245,202.9
43139,1,Flex,>>,2210,200.0
43241,1,Flex,>>,2175,196.92
43344,1,Flex,>>,2140,193.85
43446,1,Flex,>>,2105,190.68
43548,1,Flex,>>,2070,187.69
43651,1,Flex,>>,2035,184.7
43753,1,Flex,>>,2000,181.71
43856,1,Flex,>>,1965,178.81
43958,1,Flex,>>,1930,175.74
44061,1,Flex,>>,1895,172.66
44163,1,Flex,>>,1860,169.58
44265,1,Flex,>>,1825,166.68
44368,1,Flex,>>,1790,163.43
44470,1,Flex,>>,1755,160.44
44573,1,Flex,>>,1720,157.36
44676,1,Flex,>>,1685,154.46
44778,1,Flex,>>,1650,151.12
44880,1,Flex,>>,1615,147.96
44983,1,Flex,>>,1580,144.88
45085,1,Flex,>>,1545,141.8
45187,1,Flex,>>,1510,138.9
45290,1,Flex,>>,1475,136.09
45392,1,Flex,>>,1440,133.19
45495,1,Flex,>>,1405,130.11
45598,1,Flex,>>,1370,127.03
45701,1,Flex,>>,1335,124.04
45803,1,Flex,>>,1300,120.97
45906,1,Flex,>>,1265,117.98
46008,1,Flex,>>,1230,115.16
46111,1,Flex,>>,1195,112.53
46214,1,Flex,>>,1160,109.54
46318,1,Flex,>>,1125,106.37
46420,1,Flex,>>,1090,103.47
46523,1,Flex,>>,1055,100.57
46625,1,Flex,>>,1020,97.67
46728,1,Flex,>>,985,94.77
46831,1,Flex,>>,950,91.87
46933,1,Flex,>>,915,88.88
47035,1,Flex,>>,880,85.8
47138,1,Flex,>>,845,82.81
47240,1,Flex,<<,845,79.74
47343,1,Flex,<<,880,79.03
47445,1,Flex,<<,915,79.03
47548,1,Flex,<<,950,80.44
47650,1,Flex,<<,985,82.9
47753,1,Flex,<<,1020,85.71
47855,1,Flex,<<,1055,88.62
