Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
12497,3,Flex,>>,159,13.98
12599,3,Flex,>>,96,13.98
12701,3,Flex,>>,33,10.73
12803,3,Flex,>>,-30,5.8
12906,3,Flex,>>,-93,0.35
13008,3,Flex,>>,-156,-5.01
13110,3,Flex,>>,-219,-10.37
13213,3,Flex,>>,-282,-16.0
13315,3,Flex,>>,-345,-21.45
13417,3,Flex,>>,-408,-26.99
13518,3,Flex,>>,-471,-32.53
13621,3,Flex,>>,-534,-38.07
13723,3,Flex,>>,-597,-43.6
13825,3,Flex,>>,-660,-49.05
13928,3,Flex,>>,-723,-54.59
14031,3,Flex,>>,-786,-60.13
14133,3,Flex,>>,-849,-65.49
14235,3,Flex,>>,-912,-71.12
14337,3,Flex,>>,-975,-76.57
14439,3,Flex,>>,-1038,-82.02
14542,3,Flex,>>,-1101,-87.47
14644,3,Flex,>>,-1164,-93.01
14746,3,Flex,>>,-1227,-98.73
14848,3,Flex,>>,-1290,-104.44
14950,3,Flex,>>,-1353,-110.07
15052,3,Flex,>>,-1416,-115.43
15155,3,Flex,>>,-1479,-120.97
15257,3,Flex,>>,-1542,-126.51
15359,3,Flex,>>,-1605,-131.87
15461,3,Flex,>>,-1668,-137.41
15564,3,Flex,>>,-1731,-143.12
15666,3,Flex,>>,-1794,-148.66
15768,3,Flex,>>,-1857,-154.11
15871,3,Flex,>>,-1920,-159.56
15973,3,Flex,>>,-1983,-165.01
16075,3,Flex,>>,-2046,-170.55
16177,3,Flex,>>,-2109,-176.0
16280,3,Flex,>>,-2172,-181.63
16382,3,Flex,>>,-2235,-186.99
16485,3,Flex,>>,-2298,-192.44
16588,3,Flex,>>,-2361,-197.98
16690,3,Flex,>>,-2424,-203.34
16792,3,Flex,>>,-2487,-208.88
16895,3,Flex,>>,-2550,-214.42
16997,3,Flex,>>,-2613,-219.87
17099,3,Flex,>>,-2676,-225.14
17202,3,Flex,>>,-2739,-230.68
17304,3,Flex,>>,-2802,-236.13
17407,3,Flex,>>,-2865,-241.41
17509,3,Flex,>>,-2928,-246.77
17611,3,Flex,>>,-2991,-252.22
17714,3,Flex,>>,-3054,-257.67
17816,3,Flex,>>,-3117,-263.03
17918,3,Flex,>>,-3180,-268.31
18021,3,Flex,>>,-3243,-273.76
18123,3,Flex,>>,-3306,-279.12
18226,3,Flex,>>,-3369,-284.48
18329,3,Flex,>>,-3432,-289.93
18431,3,Flex,>>,-3495,-295.38
18533,3,Flex,>>,-3558,-301.01
18635,3,Flex,>>,-3621,-306.37
18738,3,Flex,<<,-3621,-311.56
18840,3,Flex,<<,-3558,-313.41
18942,3,Flex,<<,-3495,-312.62
19044,3,Flex,<<,-3432,-308.4
19147,3,Flex,<<,-3369,-303.12
19249,3,Flex,<<,-3306,-297.67
19352,3,Flex,<<,-3243,-292.22
19454,3,Flex,<<,-3180,-286.77
19556,3,Flex,<<,-3117,-281.23
19659,3,Flex,<<,-3054,-275.6
19761,3,Flex,<<,-2991,-270.07
19863,3,Flex,<<,-2928,-264.7
19965,3,Flex,<<,-2865,-259.16
20068,3,Flex,<<,-2802,-253.54
20170,3,Flex,<<,-2739,-248.09
20273,3,Flex,<<,-2676,-242.55
20375,3,Flex,<<,-2613,-237.01
20477,3,Flex,<<,-2550,-231.56
20580,3,Flex,<<,-2487,-226.02
20682,3,Flex,<<,-2424,-220.48
20785,3,Flex,<<,-2361,-214.95
20887,3,Flex,<<,-2298,-209.41
20990,3,Flex,<<,-2235,-203.96
21092,3,Flex,<<,-2172,-198.33
21194,3,Flex,<<,-2109,-192.79
21297,3,Flex,<<,-2046,-187.25
21399,3,Flex,<<,-1983,-181.71
21501,3,Flex,<<,-1920,-176.18
21604,3,Flex,<<,-1857,-170.64
21706,3,Flex,<<,-1794,-165.19
21808,3,Flex,<<,-1731,-159.65
21911,3,Flex,<<,-1668,-154.11
22013,3,Flex,<<,-1605,-148.66
22115,3,Flex,<<,-1542,-143.03
22217,3,Flex,<<,-1479,-137.41
22320,3,Flex,<<,-1416,-131.87
22422,3,Flex,<<,-1353,-126.42
22524,3,Flex,<<,-1290,-120.97
22627,3,Flex,<<,-1227,-115.25
22729,3,Flex,<<,-1164,-109.89
22831,3,Flex,<<,-1101,-104.26
22933,3,Flex,<<,-1038,-98.73
23035,3,Flex,<<,-975,-93.1
23138,3,Flex,<<,-912,-87.74
23240,3,Flex,<<,-849,-82.11
23342,3,Flex,<<,-786,-76.57
23444,3,Flex,<<,-723,-71.12
23546,3,Flex,<<,-660,-65.67
23649,3,Flex,<<,-597,-60.04
23751,3,Flex,<<,-534,-54.42
23854,3,Flex,<<,-471,-48.79
23956,3,Flex,<<,-408,-43.34
24058,3,Flex,<<,-345,-37.89
24160,3,Flex,<<,-282,-32.26
24263,3,Flex,<<,-219,-26.81
24365,3,Flex,<<,-156,-21.19
24467,3,Flex,<<,-93,-15.74
24570,3,Flex,<<,-30,-10.02
24672,3,Flex,<<,33,-4.48
24774,3,Flex,<<,96,0.88
24876,3,Flex,<<,159,6.42
41014,3,Flex,>>,159,13.98
41117,3,Flex,>>,96,13.98
41219,3,Flex,>>,33,10.37
41321,3,Flex,>>,-30,5.45
41423,3,Flex,>>,-93,0.09
41526,3,Flex,>>,-156,-5.27
41628,3,Flex,>>,-219,-10.64
