Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
26245,6,Extend,>>,1086,95.47
26348,6,Extend,>>,1044,95.47
26449,6,Extend,>>,1002,93.27
26552,6,Extend,>>,960,89.76
26654,6,Extend,>>,918,85.98
26756,6,Extend,>>,876,82.37
26858,6,Extend,>>,834,78.68
26960,6,Extend,>>,792,75.08
27062,6,Extend,>>,750,71.56
27165,6,Extend,>>,708,67.96
27267,6,Extend,>>,666,64.44
27369,6,Extend,>>,624,60.84
27472,6,Extend,>>,582,57.23
27574,6,Extend,>>,540,53.8
27676,6,Extend,>>,498,50.2
27778,6,Extend,>>,456,46.77
27881,6,Extend,>>,414,43.25
27983,6,Extend,>>,372,39.82
28085,6,Extend,>>,330,36.4
28187,6,Extend,>>,288,32.97
28290,6,Extend,>>,246,29.36
28392,6,Extend,>>,204,25.93
28495,6,Extend,>>,162,22.42
28597,6,Extend,>>,120,19.16
28700,6,Extend,>>,78,15.74
28802,6,Extend,>>,36,12.4
28904,6,Extend,>>,-6,8.79
29007,6,Extend,>>,-48,4.92
29109,6,Extend,>>,-90,1.58
29211,6,Extend,>>,-132,-1.93
29313,6,Extend,>>,-174,-5.36
29415,6,Extend,>>,-216,-8.62
29518,6,Extend,>>,-258,-12.31
29620,6,Extend,>>,-300,-15.82
29723,6,Extend,>>,-342,-19.6
29825,6,Extend,>>,-384,-23.3
29927,6,Extend,>>,-426,-26.99
30029,6,Extend,>>,-468,-31.03
30131,6,Extend,>>,-510,-34.81
30233,6,Extend,>>,-552,-38.68
30336,6,Extend,>>,-594,-42.2
30438,6,Extend,>>,-636,-45.8
30541,6,Extend,>>,-678,-49.32
30644,6,Extend,>>,-720,-52.84
30747,6,Extend,>>,-762,-56.09
30850,6,Extend,>>,-804,-59.52
30952,6,Extend,>>,-846,-62.77
31055,6,Extend,>>,-888,-66.29
31158,6,Extend,>>,-930,-69.8
31260,6,Extend,>>,-972,-72.97
31363,6,Extend,>>,-1014,-76.66
31465,6,Extend,>>,-1056,-80.26
31568,6,Extend,>>,-1098,-83.78
31670,6,Extend,>>,-1140,-87.38
31773,6,Extend,>>,-1182,-90.46
31876,6,Extend,>>,-1224,-93.89
31979,6,Extend,>>,-1266,-97.32
32082,6,Extend,>>,-1308,-100.31
32185,6,Extend,>>,-1350,-104.26
32287,6,Extend,>>,-1392,-107.52
32390,6,Extend,>>,-1434,-110.77
32492,6,Extend,<<,-1434,-114.29
32595,6,Extend,<<,-1392,-115.43
32698,6,Extend,<<,-1350,-115.43
32801,6,Extend,<<,-1308,-115.43
32904,6,Extend,<<,-1266,-114.46
33006,6,Extend,<<,-1224,-111.21
33109,6,Extend,<<,-1182,-107.78
33212,6,Extend,<<,-1140,-104.35
33314,6,Extend,<<,-1098,-101.01
33417,6,Extend,<<,-1056,-97.32
33520,6,Extend,<<,-1014,-93.71
33624,6,Extend,<<,-972,-89.93
33726,6,Extend,<<,-930,-86.42
33829,6,Extend,<<,-888,-82.81
33932,6,Extend,<<,-846,-79.21
34036,6,Extend,<<,-804,-75.43
34139,6,Extend,<<,-762,-71.74
34241,6,Extend,<<,-720,-68.13
34344,6,Extend,<<,-678,-64.35
34447,6,Extend,<<,-636,-60.66
34549,6,Extend,<<,-594,-57.14
34652,6,Extend,<<,-552,-53.45
34754,6,Extend,<<,-510,-49.67
34857,6,Extend,<<,-468,-46.07
34959,6,Extend,<<,-426,-42.29
35062,6,Extend,<<,-384,-38.68
35165,6,Extend,<<,-342,-34.81
35267,6,Extend,<<,-300,-31.3
35370,6,Extend,<<,-258,-27.69
35473,6,Extend,<<,-216,-24.0
35575,6,Extend,<<,-174,-20.31
35677,6,Extend,<<,-132,-16.62
35780,6,Extend,<<,-90,-12.92
35882,6,Extend,<<,-48,-9.23
35985,6,Extend,<<,-6,-5.54
36087,6,Extend,<<,36,-1.85
36189,6,Extend,<<,78,1.93
36292,6,Extend,<<,120,5.54
36394,6,Extend,<<,162,9.23
36496,6,Extend,<<,204,13.1
36599,6,Extend,<<,246,16.7
36701,6,Extend,<<,288,20.4
36803,6,Extend,<<,330,24.0
36905,6,Extend,<<,372,27.69
37008,6,Extend,<<,414,31.38
37110,6,Extend,<<,456,34.99
37212,6,Extend,<<,498,38.68
37315,6,Extend,<<,540,42.37
37418,6,Extend,<<,582,46.07
37520,6,Extend,<<,624,49.85
