Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
27179,5,Extend,>>,205,18.02,461,420,632
27289,5,Extend,>>,161,18.02,457,421,628
27398,5,Extend,>>,117,15.56,456,418,626
27508,5,Extend,>>,73,11.78,457,419,627
27618,5,Extend,>>,29,8.0,457,417,624
27728,5,Extend,>>,-15,4.31,457,417,623
27838,5,Extend,>>,-59,0.35,458,419,623
27948,5,Extend,>>,-103,-3.43,457,417,624
28058,5,Extend,>>,-147,-7.3,458,417,625
28168,5,Extend,>>,-191,-11.25,457,414,622
28277,5,Extend,>>,-235,-14.95,458,416,619
28387,5,Extend,>>,-279,-18.64,457,417,617
28497,5,Extend,>>,-323,-22.59,455,415,616
28607,5,Extend,>>,-367,-26.46,456,416,612
28717,5,Extend,>>,-411,-30.33,457,415,609
28827,5,Extend,>>,-455,-34.2,455,413,606
28937,5,Extend,>>,-499,-38.07,457,413,604
29047,5,Extend,>>,-543,-41.85,455,409,597
29157,5,Extend,>>,-587,-45.63,456,408,596
29267,5,Extend,>>,-631,-49.49,453,405,593
29377,5,Extend,>>,-675,-53.36,452,403,587
29487,5,Extend,>>,-719,-56.97,452,402,584
29597,5,Extend,>>,-763,-60.75,452,402,584
29707,5,Extend,>>,-807,-64.53,448,399,578
29816,5,Extend,>>,-851,-68.4,448,397,570
29926,5,Extend,>>,-895,-72.18,450,395,563
30037,5,Extend,>>,-939,-75.87,442,391,557
30147,5,Extend,>>,-983,-79.65,439,387,540
30257,5,Extend,>>,-1027,-83.25,432,381,534
30367,5,Extend,>>,-1071,-87.12,427,375,524
30477,5,Extend,>>,-1115,-90.99,426,360,500
30587,5,Extend,>>,-1159,-94.86,417,349,483
30698,5,Extend,>>,-1203,-98.73,416,342,468
30809,5,Extend,>>,-1247,-102.42,413,336,455
30919,5,Extend,>>,-1291,-106.2,410,329,444
31030,5,Extend,>>,-1335,-109.98,403,325,437
31139,5,Extend,>>,-1379,-113.85,397,319,431
31249,5,Extend,>>,-1423,-117.71,392,310,417
31359,5,Extend,>>,-1467,-121.49,388,305,408
31469,5,Extend,>>,-1511,-125.27,383,299,398
31578,5,Extend,>>,-1555,-129.14,375,296,388
31688,5,Extend,>>,-1599,-132.92,373,294,387
31798,5,Extend,>>,-1643,-136.97,364,291,380
31908,5,Extend,>>,-1687,-140.75,353,291,372
32017,5,Extend,>>,-1731,-144.35,347,293,371
32127,5,Extend,>>,-1775,-148.04,337,287,365
32237,5,Extend,>>,-1819,-151.91,330,288,364
32346,5,Extend,>>,-1863,-155.87,325,285,366
32458,5,Extend,>>,-1907,-160.0,317,280,364
32569,5,Extend,>>,-1951,-163.78,312,279,364
