Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
27164,4,Extend,>>,1463,128.62,460,420,630
27273,4,Extend,>>,1418,128.62,459,421,627
27384,4,Extend,>>,1373,125.98,458,417,627
27493,4,Extend,>>,1328,122.2,458,420,628
27603,4,Extend,>>,1283,118.33,459,418,626
27714,4,Extend,>>,1238,114.37,457,419,627
27823,4,Extend,>>,1193,110.51,458,419,627
27933,4,Extend,>>,1148,106.46,457,418,625
28043,4,Extend,>>,1103,102.59,458,418,627
28153,4,Extend,>>,1058,98.81,458,416,623
28263,4,Extend,>>,1013,94.77,458,416,622
28373,4,Extend,>>,968,90.81,458,415,617
28482,4,Extend,>>,923,86.95,459,416,617
28592,4,Extend,>>,878,83.16,456,415,614
28703,4,Extend,>>,833,79.3,458,412,609
28813,4,Extend,>>,788,75.52,458,413,607
28922,4,Extend,>>,743,71.65,454,409,604
29032,4,Extend,>>,698,67.78,455,412,601
29142,4,Extend,>>,653,63.82,455,408,594
29253,4,Extend,>>,608,60.04,456,408,594
29362,4,Extend,>>,563,56.26,455,404,587
29472,4,Extend,>>,518,52.57,452,402,587
29582,4,Extend,>>,473,48.53,453,402,585
29692,4,Extend,>>,428,44.48,450,399,580
29802,4,Extend,>>,383,40.62,449,398,575
29911,4,Extend,>>,338,36.84,449,396,567
30021,4,Extend,>>,293,32.97,445,393,562
30132,4,Extend,>>,248,29.19,441,387,548
30242,4,Extend,>>,203,25.32,435,382,537
30352,4,Extend,>>,158,21.54,433,371,523
30462,4,Extend,>>,113,17.76,425,364,506
30572,4,Extend,>>,68,13.89,423,353,486
30683,4,Extend,>>,23,10.11,419,347,472
30794,4,Extend,>>,-22,6.42,416,335,457
30904,4,Extend,>>,-67,2.64,410,325,447
31015,4,Extend,>>,-112,-1.23,406,323,438
31125,4,Extend,>>,-157,-4.92,402,319,428
31235,4,Extend,>>,-202,-8.7,393,314,421
31344,4,Extend,>>,-247,-12.66,389,307,407
31454,4,Extend,>>,-292,-16.44,384,303,399
31564,4,Extend,>>,-337,-20.22,377,299,392
31673,4,Extend,>>,-382,-23.91,370,295,386
31783,4,Extend,>>,-427,-27.52,365,291,381
31893,4,Extend,>>,-472,-31.21,354,292,373
32003,4,Extend,>>,-517,-34.81,347,292,371
32112,4,Extend,>>,-562,-38.77,339,292,368
32222,4,Extend,>>,-607,-42.46,333,292,368
32332,4,Extend,>>,-652,-46.42,325,283,368
32444,4,Extend,>>,-697,-50.46,319,282,365
32554,4,Extend,>>,-742,-54.07,316,281,365
32664,4,Extend,>>,-787,-57.93,311,274,364
32773,4,Extend,>>,-832,-61.71,310,274,363
32883,4,Extend,>>,-877,-65.49,309,275,366
32993,4,Extend,>>,-922,-69.36,304,274,366
33103,4,Extend,>>,-967,-73.14,307,273,364
33213,4,Extend,>>,-1012,-77.19,302,272,367
33323,4,Extend,>>,-1057,-81.14,303,274,363
