Frame,Time(ms),ABC_signed(deg),BCD_signed(deg),∠ABC,∠BCD,∠ABC_smooth,∠BCD_smooth
1631,54870,-172.33804884502777,-186.37365149991138,7.661951154972229,-6.373651499911375,7.735594711287255,-6.59553811486308
1632,54904,-172.03073915798936,-187.1692772744452,7.969260842010641,-7.169277274445193,7.455728983058123,-6.755490995560785
1633,54937,-172.4853872713127,-187.07294266957211,7.514612728687297,-7.0729426695721145,7.218003697084036,-7.0057798431403295
1634,54970,-173.2946292618373,-186.86714944653667,6.7053707381627135,-6.867149446536672,6.680073210345212,-7.2304844048397845
1635,55004,-174.2608135358576,-187.4099909907615,5.739186464142392,-7.409990990761486,6.009681863365902,-7.402132061034122
1636,55037,-174.74052093430058,-187.77299494309307,5.2594790656994235,-7.772994943093067,5.318822118699121,-7.642010260306536
1637,55070,-174.92039213998544,-188.2594379798788,5.079607860014562,-8.259437979878811,4.698456616010721,-7.989415692218715
1638,55104,-176.45442754632816,-187.76164791825087,3.545572453671838,-7.761647918250873,4.203595309889683,-8.352177819993871
1639,55137,-176.34078630241905,-188.64922170713302,3.6592136975809524,-8.649221707133023,3.80791583630947,-8.71337160867007
1640,55170,-176.1279003562899,-189.28877919112145,3.8720996437101007,-9.28877919112145,3.4882722564069213,-8.960675668849227
1641,55204,-176.5332467516836,-189.7066524093397,3.466753248316394,-9.70665240933971,3.2239307504200863,-9.216822799678468
1642,55237,-177.16920137939297,-189.01137662894843,2.830798620607027,-9.011376628948426,2.954662868643159,-9.419700516556652
1643,55270,-177.313491234284,-189.63070325266625,2.686508765716013,-9.630703252666251,2.866996207275565,-9.641132951827199
1644,55304,-177.35367703735508,-189.6750456428916,2.6463229626449163,-9.675045642891604,2.648232027625492,-9.765173413045423
1645,55337,-177.4180684736008,-189.97895859589983,2.581931526399188,-9.978958595899826,2.5066135706760013,-9.969520278873826
1646,55370,-177.82141506192897,-189.99820173339245,2.178584938071026,-9.998201733392449,2.4406011077215193,-10.117486911011195
1647,55404,-177.38061669378834,-190.44282223476714,2.6193833062116596,-10.442822234767135,2.328822873878216,-10.344682027790345
1648,55437,-177.73077066732316,-190.83581706800587,2.2692293326768436,-10.835817068005866,2.2166440775606886,-10.536515328520032
1649,55470,-177.80672416710195,-190.75051220883353,2.1932758328980526,-10.750512208833527,2.1020842970500606,-10.727700036657954
1650,55504,-178.28334985681857,-190.32844741633792,1.7166501431814254,-10.328447416337923,1.9414509041045722,-10.918356816245488
1651,55537,-178.50571714261028,-191.15304434037293,1.4942828573897202,-11.15304434037293,1.7211061351615364,-11.078299372969834
1652,55570,-178.1984722551146,-191.52031994771104,1.8015277448853908,-11.520319947711045,1.4226270460571786,-11.11560730921457
1653,55604,-178.70207046347085,-191.1350730590759,1.2979295365291534,-11.135073059075893,1.185935803677216,-11.206721147808178
1654,55637,-179.25443589124268,-191.41846880413095,0.7455641087573213,-11.418468804130953,0.8225198595477837,-11.210657622396988
1655,55670,-179.54816208972403,-191.12955190047202,0.45183791027596953,-11.129551900472023,0.5625298496260682,-11.238875610582395
1656,55704,-179.64112222187742,-191.07880668177924,0.3588777781225758,-11.078806681779241,0.2944293947157769,-11.255382564108494
1657,55737,-179.9942288699316,-191.48513484903313,0.005771130068410457,-11.48513484903313,0.1278462782024758,-11.438048426492788
1658,55770,-180.4330635312167,-191.10128097252314,-0.43306353121670327,-11.101280972523142,-0.054415286637739785,-11.646401136122897
1659,55804,-179.77390673544184,-192.17691216421733,0.22609326455815904,-12.176912164217327,-0.18468830594252725,-11.886922991290103
1660,55837,-180.1246350454849,-192.58649752004462,-0.12463504548489368,-12.586497520044617,-0.2819885779056645,-12.203176878676658
1661,55870,-180.16704261568088,-192.55917241679623,-0.1670426156808844,-12.55917241679623,-0.40201369220401917,-12.412032585786385
1662,55904,-181.14285868648273,-192.25730054034716,-1.1428586864827253,-12.25730054034716,-0.43802134493462713,-12.690254180807981
1663,55937,-180.48136833784608,-192.96525061472525,-0.481368337846078,-12.96525061472525,-0.5933844188142542,-12.867809414538435
1664,55970,-180.56172419128933,-192.93507993142896,-0.5617241912893292,-12.935079931428959,-0.8061053306984208,-12.95986321274259
1665,56004,-180.91432936869023,-192.94129719533717,-0.9143293686902325,-12.941297195337171,-0.9681791538199205,-13.03968829563442
1666,56037,-180.8709348981249,-193.7025933956011,-0.8709348981248866,-13.702593395601099,-1.0474547729929804,-13.271568864475114
1667,56070,-181.60707524116785,-192.96645305255814,-1.6070752411678484,-12.966453052558137,-1.1380020723133173,-13.385119029170038
1668,56104,-181.2978645343323,-193.6853778046814,-1.297864534332291,-13.685377804681394,-1.381744726903678,-13.504169008775214
1669,56137,-181.64910195238602,-193.3341403866277,-1.6491019523860189,-13.334140386627695,-1.6300322244178043,-13.539515031335892
1670,56170,-181.381185791068,-194.05569543781672,-1.3811857910679919,-14.055695437816723,-1.8161842179717855,-13.643027527137606
1671,56204,-182.18634101440986,-193.35973152282918,-2.1863410144098623,-13.359731522829179,-2.0359899244351176,-13.650175262299744
1672,56237,-182.2843675445233,-194.12914356042643,-2.284367544523292,-14.129143560426428,-2.171692239100179,-13.871896014754451
1673,56270,-182.67699249563861,-193.42655975404006,-2.676992495638615,-13.426559754040056,-2.4356439754273405,-13.928362796552722
1674,56304,-182.36681477290747,-194.4802137532365,-2.3668147729074747,-14.480213753236512,-2.629694341347782,-14.115494002669639
1675,56337,-182.71823885369372,-194.12878967245027,-2.7182388536937196,-14.128789672450267,-2.6804171621089288,-14.36229481069035
1676,56370,-182.67699249563861,-194.91543206654296,-2.676992495638615,-14.915432066542962,-2.716617074905767,-14.640466644627463
1677,56404,-183.02407763061618,-194.5683469315654,-3.0240776306161763,-14.5683469315654,-2.715395646333576,-14.908733740864523
1678,56437,-182.67699249563861,-195.3546819527074,-2.676992495638615,-15.35468195270741,-2.762646262651308,-15.227382203946128
1679,56470,-182.34597980947962,-195.7060267102319,-2.3459798094796156,-15.706026710231896,-2.8514690238257536,-15.410622796990804
1680,56504,-183.29016626130965,-195.27210355956166,-3.2901662613096505,-15.272103559561657,-2.8480537942003856,-15.64791360681292
1681,56537,-182.6576167318867,-196.14931209751708,-2.657616731886691,-16.149312097517083,-2.9611668705936163,-15.773454351940199
1682,56570,-183.28015057845636,-195.79621250978724,-3.2801505784563574,-15.796212509787239,-3.0069232248903885,-15.967223081269887
1683,56604,-182.9690130199091,-196.14931209751708,-2.969013019909113,-16.149312097517083,-3.0654259181677865,-16.07259659294453
1684,56637,-182.9690130199091,-196.14931209751708,-2.969013019909113,-16.149312097517083,-2.987873384934314,-16.337634220213065
1685,56670,-183.30578168505522,-196.50127010525742,-3.305781685055223,-16.50127010525742,-2.8276169002142315,-16.62289583173606
1686,56704,-182.60693522509936,-196.86334790006714,-2.606935225099363,-16.86334790006714,-2.851028210836497,-16.797552197260018
1687,56737,-182.60693522509936,-197.21414342354862,-2.606935225099363,-17.21414342354862,-2.8093013516442005,-17.14345448958906
1688,56770,-182.5904345494401,-197.66477562336289,-2.59043454944009,-17.664775623362885,-3.020139869710313,-17.339182332339778
1689,56804,-183.21796034889752,-197.32247954237528,-3.2179603488975204,-17.322479542375277,-3.1024422139046415,-17.577848227497775
1690,56837,-183.52852653365733,-197.67406868825518,-3.5285265336573275,-17.674068688255176,-3.178280329749601,-17.80444849913939
1691,56870,-183.52852653365733,-198.1269718630251,-3.5285265336573275,-18.12697186302509,-3.38232683825471,-17.93350114954322
1692,56904,-183.88412200269806,-197.77137639398435,-3.8841220026980636,-17.771376393984355,-3.5491997095777013,-18.001134891309654
1693,56937,-182.86250190206906,-198.48243030985356,-2.862501902069056,-18.482430309853555,-3.6026785640263173,-18.168178095045178
1694,56970,-183.52852653365733,-198.47804454966746,-3.5285265336573275,-18.47804454966746,-3.5866783190177225,-18.37554907241937
1695,57004,-183.91311525075832,-198.12244908062675,-3.913115250758324,-18.12244908062675,-3.63317810530547,-18.518032704749277
1696,57037,-183.8694470580614,-198.58382125321168,-3.869447058061411,-18.58382125321168,-3.6569279557982695,-18.684763098625343
1697,57070,-183.4699951618283,-199.30434151902125,-3.469995161828308,-19.30434151902125,-3.714668592803341,-18.953053284457127
1698,57104,-183.82766998188075,-199.05572010326065,-3.827669981880746,-19.055720103260654,-3.760221436942703,-19.185186925955453
1699,57137,-183.82766998188075,-199.4080706588211,-3.827669981880746,-19.40807065882109,-3.712357162275196,-19.44394267792521
1700,57170,-183.51398861123297,-199.7524188130773,-3.513988611232975,-19.7524188130773,-3.6710729517214493,-19.791112409258403
1701,57204,-183.81225368241454,-200.1167251684555,-3.8122536824145357,-20.116725168455503,-3.7206988081309804,-19.99894483342808
1702,57237,-183.50066194543675,-200.23103081134715,-3.5006619454367467,-20.231030811347154,-3.8439942081209733,-20.163866524014132
1703,57270,-184.16992850246697,-200.22485943116808,-4.169928502466973,-20.224859431168085,-3.8332457349506557,-20.40591037916174
1704,57304,-183.81225368241454,-200.93260594089392,-3.8122536824145357,-20.93260594089392,-3.908091585538757,-20.628978747049857
1705,57337,-184.15786054897012,-200.5825342512205,-4.15786054897012,-20.582534251220494,-4.0213932125494924,-20.865635184766447
1706,57370,-184.15786054897012,-200.93260594089392,-4.15786054897012,-20.93260594089392,-4.104405091237446,-21.10320743264536
1707,57404,-183.8003531100272,-201.40966870985304,-3.8003531100272028,-21.409668709853037,-4.214424137900719,-21.335930966327044
1708,57437,-184.42504062942177,-201.76017065652525,-4.425040629421773,-21.760170656525247,-4.216219926445329,-21.54275980095521
1709,57470,-184.42504062942177,-201.76017065652525,-4.425040629421773,-21.760170656525247,-4.354838349331408,-21.612737436802213
1710,57504,-184.46316387413714,-201.76017065652525,-4.4631638741371376,-21.760170656525247,-4.390197162370477,-21.780823923138904
1711,57537,-184.409305588953,-201.77590569699402,-4.4093055889530035,-21.775905696994016,-4.467223012427987,-21.89872882494459
1712,57570,-184.409305588953,-201.8988319631032,-4.4093055889530035,-21.89883196310319,-4.525037676710787,-22.020093126820825
1713,57604,-184.76905400843683,-201.8899634765013,-4.769054008436825,-21.889963476501293,-4.537661263045554,-22.184322225114016
1714,57637,-184.409305588953,-202.59905738512495,-4.4093055889530035,-22.59905738512495,-4.622262862222275,-22.364403940362166
1715,57670,-184.72103895120605,-202.72724647066624,-4.721038951206054,-22.727246470666245,-4.753647518057364,-22.472683384752187
1716,57704,-184.7608408998249,-202.72724647066624,-4.760840899824899,-22.727246470666245,-4.831537435067968,-22.64935331266705
1717,57737,-185.07381546088126,-202.72724647066624,-5.073815460881264,-22.727246470666245,-4.862797914718261,-22.823138773459867
1718,57770,-185.01640803686925,-202.61499121557478,-5.016408036869251,-22.614991215574776,-4.904634786727901,-22.922084188959897
1719,57804,-185.07381546088126,-202.72724647066624,-5.073815460881264,-22.727246470666245,-5.041317269313568,-22.883948991705097
1720,57837,-184.71426581574383,-203.43642277243106,-4.714265815743829,-23.436422772431058,-5.027466442561123,-22.968151261132242
1721,57870,-185.01640803686925,-203.09280695774345,-5.016408036869251,-23.09280695774345,-5.097694384169094,-22.937652224205813
1722,57904,-185.37040096479848,-202.74318030111607,-5.370400964798478,-22.74318030111607,-5.134270027846298,-22.949534600168832
1723,57937,-185.37040096479848,-202.74318030111607,-5.370400964798478,-22.74318030111607,-5.289992626685027,-22.900176664915353
1724,57970,-185.00858590367676,-203.1049953622378,-5.00858590367676,-23.104995362237787,-5.3603116813133,-22.804370711672533
1725,58004,-185.68244751073908,-202.391976107481,-5.682447510739081,-22.391976107481014,-5.417699479092576,-22.78030200225199
1726,58037,-185.38411653181097,-203.08679611580368,-5.3841165318109745,-23.08679611580368,-5.3600243209402,-22.91305127903844
1727,58070,-185.6376528883003,-202.74318030111607,-5.637652888300295,-22.74318030111607,-5.35622717524686,-22.95251390595027
1728,58104,-184.96544799621782,-203.1049953622378,-4.965447996217819,-23.104995362237787,-5.369487905900853,-22.995839508347878
1729,58137,-185.27583782717858,-203.45462201886517,-5.275837827178577,-23.454622018865166,-5.38076280751357,-23.05578366306365
1730,58170,-185.32726305733956,-203.09280695774345,-5.3272630573395645,-23.09280695774345,-5.339121850649038,-23.2124882904004
1731,58204,-185.6376528883003,-202.74318030111607,-5.637652888300295,-22.74318030111607,-5.356639218512967,-23.251366168647785
1732,58237,-185.27583782717858,-203.45462201886517,-5.275837827178577,-23.454622018865166,-5.325332038630812,-23.275050860096727
1733,58270,-185.32063244961734,-203.45462201886517,-5.320632449617335,-23.454622018865166,-5.3312419359248455,-23.27599492087954
1734,58304,-185.32063244961734,-203.45462201886517,-5.320632449617335,-23.454622018865166,-5.228771110418921,-23.254352693391752
1735,58337,-185.02678515011084,-203.21656284038406,-5.02678515011084,-23.216562840384057,-5.142162995667597,-23.287233024282163
1736,58370,-185.00858590367676,-202.9768062766965,-5.00858590367676,-22.976806276696493,-4.9918351820202425,-23.357070602763315
1737,58404,-185.00858590367676,-203.45462201886517,-5.00858590367676,-23.454622018865166,-5.072540943659982,-23.214369642636157
1738,58437,-185.02678515011084,-203.08679611580368,-5.02678515011084,-23.08679611580368,-5.031203585937519,-23.243069589616194
1739,58470,-185.02479378855645,-203.3179297735169,-5.024793788556451,-23.31792977351691,-5.080063863416955,-23.19830609964578
1740,58504,-184.97950895279692,-203.4461188590582,-4.97950895279692,-23.446118859058203,-5.164304260636941,-23.151691685697514
1741,58537,-185.71531129890477,-202.7176195954328,-5.715311298904766,-22.717619595432808,-5.163014534935771,-23.13770862087575
1742,58570,-184.68815970966122,-203.4315487443184,-4.688159709661221,-23.431548744318405,-5.138417693659884,-23.058073768263316
1743,58604,-185.3380162289144,-202.61770435149512,-5.338016228914398,-22.61770435149512,-5.032380086955808,-23.069945630613223
1744,58637,-184.90928090583077,-202.99948875951037,-4.909280905830769,-22.99948875951037,-4.879461894982124,-22.973544972143106
1745,58670,-184.5482450381191,-203.23759836111287,-4.5482450381190915,-23.237598361112873,-4.679719647119842,-22.93596263459103
1746,58704,-184.5482450381191,-202.88709641444066,-4.5482450381190915,-22.887096414440663,-4.506066488740728,-22.926529526350834
1747,58737,-184.18752565825875,-202.89583908053734,-4.18752565825875,-22.895839080537343,-4.38492365526308,-22.871051317655173
1748,58770,-184.2147380900825,-202.51519257291102,-4.2147380900825056,-22.51519257291102,-4.153837628870947,-22.837027789153257
1749,58804,-184.13819985589848,-202.78706008734184,-4.138199855898478,-22.787060087341843,-4.072216096383956,-22.618761211437274
1750,58837,-184.1676508490609,-202.51845531940612,-4.167650849060891,-22.518455319406115,-3.990327166212033,-22.419103365347574
1751,58870,-183.4988313871189,-202.51993159897773,-3.498831387118912,-22.519931598977735,-3.8488609148634048,-22.198990017581984
1752,58904,-183.80988033736244,-201.69541330571712,-3.8098803373624435,-21.695413305717125,-3.647604215760276,-22.04937775303226
1753,58937,-183.72912045262862,-201.6239415932458,-3.729120452628621,-21.623941593245803,-3.472127046041803,-21.830077774104765
1754,58970,-183.36994672703793,-201.62547444005105,-3.3699467270379273,-21.62547444005105,-3.4264187740292344,-21.494373775840547
1755,59004,-183.05942223782762,-201.26656203627968,-3.0594222378276186,-21.26656203627968,-3.4082302653257366,-21.230077931830117
1756,59037,-183.01122843252517,-201.52629897053038,-3.011228432525172,-21.526298970530377,-3.3854612073985493,-21.03173648451792
1757,59070,-183.67992988566158,-200.4502172260641,-3.679929885661579,-20.450217226064098,-3.294320706476209,-20.94027688697358
1758,59104,-183.67992988566158,-200.4502172260641,-3.679929885661579,-20.450217226064098,-3.1652267788236093,-20.812896780892146
1759,59137,-183.01122843252517,-200.71532681491553,-3.011228432525172,-20.715326814915528,-3.139285078863863,-20.54931730795228
1760,59170,-182.6529927697474,-200.71519975332814,-2.6529927697474136,-20.715199753328136,-2.99840401913111,-20.36810045492222
1761,59204,-182.69352267068334,-200.40454526236587,-2.693522670683336,-20.404545262365872,-2.6974483345679894,-20.229394027357653
1762,59237,-182.24555015419264,-199.9910946404956,-2.2455501541926424,-19.99109464049559,-2.285683339404737,-20.084140736517647
1763,59270,-182.55390958344384,-199.2644908615,-2.55390958344384,-19.264490861500008,-1.988597834684757,-19.822610651107293
1764,59304,-181.48555342049897,-199.94189762527546,-1.4855534204989738,-19.94189762527546,-1.7274205639007865,-19.608355803649367
1765,59337,-181.1799727909943,-199.59228189105153,-1.1799727909942987,-19.592281891051528,-1.464242936095955,-19.36029303773913
1766,59370,-181.12795769066778,-198.83942838727518,-1.1279576906677846,-18.839428387275177,-1.1837862278097924,-19.210115087025535
1767,59404,-181.1346159369501,-199.21065483363168,-1.134615936950098,-19.21065483363168,-0.9346946408624519,-19.127499830215687
1768,59437,-180.72417535212014,-199.12004983733965,-0.7241753521201417,-19.12004983733965,-0.7452614114795353,-18.96034914520589
1769,59470,-180.77770504224776,-198.38759817270602,-0.77770504224776,-18.38759817270602,-0.7399047628041995,-18.6684982815467
1770,59504,-180.48060514004874,-198.74545194312353,-0.48060514004873767,-18.745451943123527,-0.6214359399873326,-18.475844869095674
1771,59537,-180.3777862841968,-198.36244503444044,-0.3777862841967874,-18.36244503444044,-0.5215635243427671,-18.191708940650166
1772,59570,-180.63089437412182,-197.62403181424466,-0.6308943741218229,-17.62403181424466,-0.37335323760630434,-17.872684944063487
1773,59604,-180.3335817456125,-197.6078979506425,-0.33358174561249143,-17.607897950642496,-0.17473688865719478,-17.596769136034666
1774,59637,-179.85792996279477,-197.28450188820582,0.14207003720522948,-17.284501888205824,-0.03368065934947901,-17.282419026877122
1775,59670,-179.93704411610923,-196.78784956569802,0.06295588389076556,-16.787849565698025,0.20625291722177025,-16.955819694229085
1776,59704,-179.29355756591394,-197.1196592842316,0.7064424340860569,-17.119659284231602,0.43944974794265035,-16.701480085894715
1777,59737,-179.16270229065918,-196.41739233740086,0.8372977093408167,-16.417392337400855,0.7538954145507518,-16.595191893221937
1778,59770,-179.47132512305222,-196.0767814198357,0.5286748769477754,-16.076781419835697,1.0315643144976314,-16.479967488154163
1779,59804,-178.38272245043203,-196.45777203049312,1.617277549567973,-16.457772030493118,1.2708510434436058,-16.260064106139893
1780,59837,-178.69134528282504,-196.087444355947,1.30865471717496,-16.087444355947014,1.5184038632557675,-16.095971412933146
1781,59870,-177.98791943425343,-196.42023141735575,2.0120805657465723,-16.42023141735575,1.7331196973989837,-15.938875042617813
1782,59904,-177.98791943425343,-195.6781433015897,2.0120805657465723,-15.6781433015897,2.0237874815708663,-15.826053917548126
1783,59937,-177.98791943425343,-194.9351804378354,2.0120805657465723,-14.935180437835413,2.2020444222697955,-15.544316686713984
1784,59970,-177.69829972606757,-195.64260359045488,2.3017002739324255,-15.642603590454883,2.3299717961115367,-15.30959414558246
1785,60004,-177.34909065610765,-195.26288584850238,2.6509093438923514,-15.262885848502378,2.49433455753824,-15.019715775488866
1786,60037,-177.34909065610765,-194.51427767508247,2.6509093438923514,-14.514277675082468,2.524823552658359,-14.592496288865764
1787,60070,-177.65866294575207,-194.14466338152164,2.34133705424793,-14.144663381521639,2.5660600717076907,-14.292242670125674
1788,60104,-176.96338716536079,-194.47029410006587,3.0366128346392145,-14.470294100065871,2.714652006998914,-13.987713723230193
1789,60137,-177.46759245876297,-193.1023797415375,2.532407541237035,-13.102379741537504,2.8401996161374616,-13.619595961935321
1790,60170,-177.27228436497367,-192.992021443377,2.7277156350263283,-12.992021443377013,2.9440025489757993,-13.349016083310474
1791,60204,-176.9262591222619,-193.33804668608877,3.0737408777380892,-13.338046686088774,3.128625512119978,-13.075865834208685
1792,60237,-176.1785625623689,-193.03832436231758,3.82143743763109,-13.038324362317582,3.289057518916612,-12.674145379597984
1793,60270,-176.64582084346057,-192.5754482357135,3.3541791565394306,-12.575448235713509,3.3364409746467745,-12.310056792863708
1794,60304,-176.64582084346057,-191.83812213300254,3.3541791565394306,-11.838122133002543,3.5588942548527918,-12.132592651147075
1795,60337,-176.30201923928624,-191.44569781751304,3.6979807607137616,-11.445697817513036,3.6416145379129308,-11.740617473508408
1796,60370,-176.44994707679407,-191.14523497328918,3.550052923205925,-11.145234973289178,3.750341203289081,-11.355921388770795
1797,60404,-176.17146602819975,-191.51842425344347,3.8285339718002547,-11.51842425344347,3.9122252421700487,-11.115720007665992
1798,60437,-175.51828939153913,-191.1276759966992,4.481710608460872,-11.127675996699196,4.184211235367832,-10.918796238623942
1799,60470,-175.82808789906315,-190.39524479799437,4.171912100936851,-10.395244797994366,4.45363119204413,-10.838944103343007
1800,60504,-175.14494501477492,-190.67256320821716,4.855054985225081,-10.672563208217156,4.631737215052859,-10.579225087164545
1801,60537,-175.04045164426097,-190.4944656296836,4.959548355739031,-10.494465629683589,4.894433993296261,-10.31753105631594
1802,60570,-175.04045164426097,-190.08792055487814,4.959548355739031,-10.087920554878139,5.027170217874975,-10.014399707822454
1803,60604,-174.69889113691977,-190.06559143231047,5.3011088630802305,-10.06559143231047,5.214498907638584,-9.890625051305626
1804,60637,-174.83271668559476,-189.08520309821623,5.167283314405239,-9.085203098216226,5.474332161797394,-9.808170270471978
1805,60670,-174.1498005887368,-189.71410868077186,5.8501994112631905,-9.714108680771858,5.635714248450443,-9.600023903688319
1806,60704,-174.34402290241349,-189.51933253942107,5.655977097586515,-9.519332539421072,5.890348854721008,-9.398232782713267
1807,60737,-173.5398554957182,-189.66526332907137,6.4601445042818,-9.665263329071365,6.199389512894797,-9.226691403399741
1808,60770,-173.66284853226242,-189.05792096959402,6.337151467737584,-9.057920969594022,6.430110302860669,-9.063556080754955
1809,60804,-173.5114339672457,-188.49019227144612,6.488566032754306,-8.49019227144612,6.597008972918348,-8.823593308627679
1810,60837,-173.08520738239483,-188.3172795192895,6.914792617605173,-8.317279519289514,6.666410076746887,-8.45046147103495
1811,60870,-173.01754957628498,-188.3172795192895,6.982450423715022,-8.317279519289514,6.752221142859522,-8.082824631497964
1812,60904,-173.39355531231496,-187.95927273467282,6.606444687685041,-7.9592727346728225,6.781163245899177,-7.753553755307861
1813,60937,-173.3243282820097,-187.1692772744452,6.675671717990298,-7.169277274445193,6.915951710363393,-7.475306405939165
1814,60970,-172.93541444082268,-187.34887984671832,7.064585559177317,-7.348879846718319,7.138524566969759,-7.232886520761571
1815,61004,-172.7207240001275,-186.77304688003292,7.27927599987251,-6.773046880032922,7.371044310337111,-6.967875178455081
1816,61037,-172.2620112756057,-186.87744318566695,7.737988724394313,-6.877443185666948,7.673028408532961,-6.742668376803473
1817,61070,-171.92749978263637,-186.41632776397032,8.072500217363626,-6.416327763970315,7.901643375091664,-6.5011572253696706
1818,61104,-171.4652309561191,-186.5254970027578,8.534769043880914,-6.525497002757788,8.110371413866218,-6.342469681679843
1819,61137,-171.77283068743347,-186.17353899501745,8.22716931256653,-6.173538995017452,8.39741299369405,-6.224977874995225
1820,61170,-171.64208039457975,-185.95349376438966,8.35791960542025,-5.953493764389663,8.630740815322888,-6.042436180183289
1821,61204,-171.61409589449934,-185.48899817331377,8.385904105500657,-5.4889981733137745,8.850119460546034,-5.779775706529808
1822,61237,-170.50510301606914,-185.94203394406364,9.494896983930857,-5.942033944063638,9.142327665360327,-5.545077887231208
1823,61270,-170.0551636304199,-185.66076171383173,9.944836369580088,-5.660761713831732,9.501935459976531,-5.198906306308402
1824,61304,-170.46437384156627,-184.44538257965738,9.535626158433729,-4.445382579657377,9.87186905315752,-4.935319401392381
1825,61337,-169.8060120577468,-184.63989617868282,10.193987942253187,-4.639896178682818,10.227981244842473,-4.681317863279996
1826,61370,-169.33118359307971,-184.42846939362366,10.668816406920286,-4.428469393623658,10.57029513864296,-4.493467899821596
1827,61404,-169.16174163368967,-184.09705420461844,10.838258366310328,-4.097054204618445,10.788406540324669,-4.288646159433396
1828,61437,-169.14305089195804,-184.42326419597458,10.85694910804196,-4.423264195974582,11.109430362373747,-4.202134486619219
1829,61470,-168.35513215591084,-184.22602061431928,11.644867844089163,-4.226020614319282,11.534509307604093,-4.257266917744819
1830,61504,-168.17942347535322,-184.23724367824107,11.820576524646782,-4.237243678241072,11.830119707984828,-4.138541901653965
1831,61537,-168.09560754930922,-183.92512482014024,11.904392450690779,-3.9251248201402404,11.997972052833038,-3.9758706329616027
1832,61570,-167.61323257407585,-183.73605039512515,12.386767425924148,-3.7360503951251474,12.122195135246841,-3.711349179108135
1833,61604,-167.43639640686203,-183.74260290152355,12.56360359313797,-3.7426029015235542,12.226973902766357,-3.3818712699062745
1834,61637,-167.82707568220042,-182.9280258517638,12.172924317799584,-2.928025851763806,12.300221272788662,-3.1174297741718138
1835,61670,-168.13504754471245,-182.59684006334845,11.86495245528755,-2.596840063348452,12.446853283897807,-2.8349928073988107
1836,61704,-167.50754789041585,-182.432117904156,12.49245210958415,-2.4321179041560015,12.564735261440857,-2.6000107873627787
1837,61737,-167.0204662044216,-182.59007696864276,12.97953379557839,-2.5900769686427623,12.73753967281017,-2.490758908674533
1838,61770,-166.76581868718102,-182.43405949895126,13.234181312818976,-2.4340594989512567,12.91636927253256,-2.2920534626479534
1839,61804,-166.76581868718102,-182.1085448492392,13.234181312818976,-2.1085448492391947,13.210011578880831,-2.218989801024195
1840,61837,-166.7034176961358,-182.0933591041601,13.296582303864199,-2.0933591041601005,13.570027963472636,-2.0554066012036865
1841,61870,-166.13115279484364,-182.09304107166489,13.868847205156356,-2.093041071664885,13.823665351823063,-1.701595661260555
1842,61904,-166.21449592064644,-180.95487941145095,13.785504079353558,-0.9548794114509462,14.12833198728492,-1.364402776830215
1843,61937,-165.22948683781405,-181.301381085035,14.77051316218595,-1.3013810850349898,14.519120347111205,-0.9975126728366117
1844,61970,-164.7335113949209,-180.49597544289313,15.266488605079104,-0.49597544289312623,14.975681972342638,-0.6377785027434368
1845,62004,-164.8177566536875,-179.87223007589677,15.182243346312504,0.12776992410323373,15.495664819944164,-0.30296928397573786
1846,62037,-164.1957962496674,-180.3099749379455,15.80420375033259,-0.3099749379454977,15.846520983237227,0.057053186948660586
1847,62070,-163.6994850549883,-179.50162936209304,16.300514945011713,0.4983706379069588,16.215374086608136,0.3861764980734963
1848,62104,-163.3171666246887,-179.38826724056267,16.682833375311304,0.6117327594373307,16.449066169870736,0.8749637987873872
1849,62137,-162.98034846839522,-178.99960127728943,17.01965153160478,1.000398722710571,16.83001665205023,1.190410254450696
1850,62170,-163.40708552738892,-178.09259757919233,16.592914472611085,1.9074024208076708,17.183390112404613,1.5680300849394881
1851,62204,-162.48983168894816,-177.8000434140513,17.510168311051842,2.199956585948712,17.453657617492098,2.049138736992677
1852,62237,-162.18739072493523,-177.59882810876795,17.812609275064773,2.401171891232053,17.723355875915793,2.3996399733346814
1853,62270,-161.47618208461913,-177.73276883171965,18.523817915380874,2.2672311682803468,18.173704928026403,2.6043847505784044
1854,62304,-161.78687385647112,-177.012105209202,18.213126143528882,2.987894790798009,18.60635602859787,2.8154066536065105
1855,62337,-161.17635294625805,-176.80604953564975,18.82364705374195,3.1939504643502517,19.00802121615751,2.851194267439645
1856,62370,-160.668400271331,-177.03122437316674,19.331599728669005,2.9687756268332635,19.283756942357936,3.0103470959356295
1857,62404,-159.86414728006739,-177.3302048484008,20.135852719932615,2.669795151599203,19.526933205748257,3.1817198395860613
1858,62437,-160.56134507535594,-176.25208601763285,19.438654924644055,3.7479139823671517,19.63213299887946,3.4517646113175804
1859,62470,-160.36165100082235,-176.7630170018219,19.63834899917765,3.2369829981780924,19.73591053943064,3.675125740666706
1860,62504,-160.05041409116689,-175.75166307514684,19.949585908833114,4.248336924853163,19.771732924677952,3.9195797045036818
1861,62537,-160.36165100082235,-175.75166307514684,19.63834899917765,4.248336924853163,19.84028890449808,4.191714030822506
1862,62570,-160.36165100082235,-175.2449329544527,19.63834899917765,4.7550670455472925,19.958128306911536,4.466988966914723
1863,62604,-159.84934325483127,-175.48793232174833,20.15065674516873,4.512067678251668,20.083990672848188,4.726060690311552
