Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth
12471,1,Flex,>>,2916,256.35,390,303,428,13.215789595705404,2.8892018781658413
12485,2,Flex,>>,1140,100.22,388,302,429,13.19057092146311,2.941645567864544
12500,3,Flex,>>,124,10.9,389,302,427,13.19057092146311,2.941645567864544
12580,1,Flex,>>,2877,256.35,388,300,427,12.950234221700713,3.0536828140267254
12595,2,Flex,>>,1076,100.22,386,299,426,12.950234221700713,3.0536828140267254
12609,3,Flex,>>,58,10.9,385,299,423,12.950234221700713,3.0536828140267254
12690,1,Flex,>>,2838,254.15,385,299,425,12.978996210796527,3.0844642645183304
12704,2,Flex,>>,1012,96.53,384,299,422,12.978996210796527,3.0844642645183304
12719,3,Flex,>>,-8,7.12,383,298,422,13.01056257530695,3.094643712665678
12799,1,Flex,>>,2799,250.81,386,301,426,13.21185290898639,3.1186349303651086
12814,2,Flex,>>,948,90.99,385,299,426,13.226806297901774,3.0505906053547114
12828,3,Flex,>>,-74,1.58,383,299,423,13.226806297901774,3.0505906053547114
12909,1,Flex,>>,2760,247.47,387,301,427,13.228831730504059,2.9169506318631493
12923,2,Flex,>>,884,85.36,383,298,424,13.189761963064882,2.939869316006467
12938,3,Flex,>>,-140,-4.22,384,297,422,13.189761963064882,2.939869316006467
13018,1,Flex,>>,2721,244.04,387,301,427,13.00842098549478,2.958769680006223
13033,2,Flex,>>,820,79.74,383,299,421,13.00842098549478,2.958769680006223
13047,3,Flex,>>,-206,-9.93,384,297,423,12.917368602510138,2.97591266091792
13128,1,Flex,>>,2682,240.53,387,301,427,12.803372283666171,3.084983799735722
13143,2,Flex,>>,756,74.11,385,299,425,12.81131264986594,3.0732092615816304
13158,3,Flex,>>,-272,-15.65,382,298,423,12.81131264986594,3.0732092615816304
13238,1,Flex,>>,2643,237.1,387,300,426,12.900787493652881,3.0923641513639875
13253,2,Flex,>>,692,68.48,383,298,427,12.9520458253117,3.045919534175274
13267,3,Flex,>>,-338,-21.27,384,298,425,12.9520458253117,3.045919534175274
13348,1,Flex,>>,2604,233.76,387,301,429,13.065134926923593,2.9211107513133747
13363,2,Flex,>>,628,62.86,384,299,427,13.065134926923593,2.9211107513133747
13377,3,Flex,>>,-404,-26.99,383,298,426,13.0081819664274,2.8540408615041373
13458,1,Flex,>>,2565,230.33,386,300,428,12.934227985448596,2.880555210903684
13472,2,Flex,>>,564,57.32,385,299,429,12.934227985448596,2.880555210903684
13487,3,Flex,>>,-470,-32.7,382,299,427,12.887597375589287,2.9306424403608795
13567,1,Flex,>>,2526,226.99,385,300,433,12.881520552758692,2.938592108466973
13582,2,Flex,>>,500,51.69,384,299,430,12.961160587854819,2.8883382420036425
13596,3,Flex,>>,-536,-38.42,383,298,427,12.961160587854819,2.8883382420036425
13677,1,Flex,>>,2487,223.56,386,302,435,12.844468637699,3.137084049767927
13691,2,Flex,>>,436,45.98,383,299,434,12.844468637699,3.137084049767927
13705,3,Flex,>>,-602,-44.22,382,299,438,12.844468637699,3.137084049767927
13786,1,Flex,>>,2448,220.13,384,300,460,12.648323047525174,3.1715016355841112
13801,2,Flex,>>,372,40.53,383,301,464,12.648323047525174,3.1715016355841112
13816,3,Flex,>>,-668,-49.93,383,299,467,12.62902567975432,3.080454977188682
13896,1,Flex,>>,2409,216.7,385,300,487,12.755370179412086,2.9132623417352184
13911,2,Flex,>>,308,34.9,382,298,486,12.801737038540931,2.9649296773422362
13925,3,Flex,>>,-734,-55.82,381,298,486,12.801737038540931,2.9649296773422362
14006,1,Flex,>>,2370,213.27,384,300,493,12.763066085441551,3.2119928715840826
14020,2,Flex,>>,244,29.19,384,300,492,12.706703809069495,3.3667517676179894
14035,3,Flex,>>,-800,-61.63,380,298,490,12.706703809069495,3.3667517676179894
14115,1,Flex,>>,2331,209.93,384,300,497,12.731906678272832,3.512088373961626
14130,2,Flex,>>,180,23.65,383,299,494,12.731906678272832,3.512088373961626
14144,3,Flex,>>,-866,-67.25,381,297,490,12.86546410942842,3.4060288124362526
14225,1,Flex,>>,2292,206.51,384,300,497,12.895753736382545,3.3426540824122584
14239,2,Flex,>>,116,17.93,385,300,499,12.895753736382545,3.3426540824122584
14254,3,Flex,>>,-932,-73.05,379,297,496,12.872421408780077,3.3318459940573204
14334,1,Flex,>>,2253,203.08,384,300,502,12.855392323195005,3.202824474468443
14349,2,Flex,>>,52,12.4,383,300,501,12.778547954791165,3.233237129431483
14364,3,Flex,>>,-998,-78.77,381,298,500,12.778547954791165,3.233237129431483
14445,1,Flex,>>,2214,199.74,386,299,504,12.647752352770134,3.1723600174780584
14460,2,Flex,>>,-12,6.77,384,299,505,12.647752352770134,3.1723600174780584
14474,3,Flex,>>,-1064,-84.57,381,299,504,12.647752352770134,3.1723600174780584
14555,1,Flex,>>,2175,196.31,384,300,511,12.834726784559436,3.2237483705997576
14570,2,Flex,>>,-76,1.05,382,299,510,12.834726784559436,3.2237483705997576
14584,3,Flex,>>,-1130,-90.2,381,297,508,12.968882313191662,3.2304907308161264
14665,1,Flex,>>,2136,192.88,383,300,517,13.014325070547816,3.3118416478201658
14679,2,Flex,>>,-140,-4.48,381,300,517,12.904190402325892,3.4215750629746164
14694,3,Flex,>>,-1196,-96.09,381,297,512,12.904190402325892,3.4215750629746164
14775,1,Flex,>>,2097,189.45,384,300,523,12.887273862330174,3.4045482594711456
14789,2,Flex,>>,-204,-10.11,381,299,519,12.868026308095544,3.3567452271162592
14804,3,Flex,>>,-1262,-101.89,380,297,521,12.868026308095544,3.3567452271162592
14884,1,Flex,>>,2058,186.02,383,302,526,12.811251002552027,3.317489025270701
14899,2,Flex,>>,-268,-15.74,382,299,523,12.811251002552027,3.317489025270701
14914,3,Flex,>>,-1328,-107.6,380,297,522,12.887037619679843,3.262053409356091
14995,1,Flex,>>,2019,182.68,382,300,529,12.751864232918365,3.407309537145836
15009,2,Flex,>>,-332,-21.27,382,299,528,12.751864232918365,3.407309537145836
15024,3,Flex,>>,-1394,-113.23,379,298,525,12.72591375369387,3.43776896436339
15104,1,Flex,>>,1980,179.34,384,300,532,12.983799263863997,3.308045594711026
15119,2,Flex,>>,-396,-27.08,383,300,533,12.898537543350233,3.4599341214880566
15133,3,Flex,>>,-1460,-119.03,379,297,532,12.898537543350233,3.4599341214880566
15214,1,Flex,>>,1941,175.91,382,299,541,13.041861607401248,3.276808958763416
15229,2,Flex,>>,-460,-32.7,379,299,539,13.041861607401248,3.276808958763416
15243,3,Flex,>>,-1526,-124.75,377,296,538,13.040478316363808,3.2418805012827936
15324,1,Flex,>>,1902,172.48,381,300,551,12.706778469304496,3.324375293456219
15338,2,Flex,>>,-524,-38.33,379,299,549,12.706778469304496,3.324375293456219
15353,3,Flex,>>,-1592,-130.55,378,297,548,12.617593462681597,3.3599848010289057
15433,1,Flex,>>,1863,169.05,381,300,573,12.648429975582928,3.421179600897779
15448,2,Flex,>>,-588,-43.87,379,298,572,12.572113077485744,3.5698018511231857
15463,3,Flex,>>,-1658,-136.35,377,297,567,12.572113077485744,3.5698018511231857
15543,1,Flex,>>,1824,165.63,382,299,576,12.89225464616163,3.3830603189876234
15558,2,Flex,>>,-652,-49.49,380,298,575,12.89225464616163,3.3830603189876234
15572,3,Flex,>>,-1724,-142.15,378,296,570,12.89225464616163,3.3830603189876234
15653,1,Flex,>>,1785,162.2,380,300,585,12.782807856774454,3.386796185385826
15667,2,Flex,>>,-716,-55.21,378,299,583,12.782807856774454,3.386796185385826
15682,3,Flex,>>,-1790,-147.87,377,299,584,12.751454651221025,3.4336440221488376
15762,1,Flex,>>,1746,158.77,380,299,593,12.673457990935635,3.6029879974471584
15777,2,Flex,>>,-780,-60.84,378,297,593,12.588420308574314,3.651117827336347
15791,3,Flex,>>,-1856,-153.67,376,298,590,12.588420308574314,3.651117827336347
15872,1,Flex,>>,1707,155.34,380,300,604,12.549308646094298,3.705298467504047
15887,2,Flex,>>,-844,-66.37,378,299,603,12.627742870997773,3.5795807541875933
15901,3,Flex,>>,-1922,-159.38,375,296,598,12.627742870997773,3.5795807541875933
15982,1,Flex,>>,1668,152.0,379,301,608,12.724173867934766,3.467830314146159
15996,2,Flex,>>,-908,-72.0,377,298,608,12.724173867934766,3.467830314146159
16011,3,Flex,>>,-1988,-165.1,375,296,601,12.755829755829124,3.4806651195572345
16091,1,Flex,>>,1629,148.48,379,301,618,12.794291919116056,3.5381687911233564
16106,2,Flex,>>,-972,-77.63,377,299,614,12.794291919116056,3.5381687911233564
16120,3,Flex,>>,-2054,-170.81,373,296,610,12.801242211125217,3.474888112026688
16201,1,Flex,>>,1590,145.14,378,299,625,12.827799277273515,3.392374424078474
16216,2,Flex,>>,-1036,-83.25,376,299,628,12.825647317585574,3.3054026416591364
16230,3,Flex,>>,-2120,-176.44,375,297,623,12.825647317585574,3.3054026416591364
16311,1,Flex,>>,1551,141.71,377,299,639,12.780554741635651,3.217170315289875
16325,2,Flex,>>,-1100,-88.79,376,299,640,12.780554741635651,3.217170315289875
16340,3,Flex,>>,-2186,-182.24,373,298,638,12.780554741635651,3.217170315289875
16420,1,Flex,>>,1512,138.29,379,299,638,12.780295536580194,3.3129466963950343
16435,2,Flex,>>,-1164,-94.42,375,297,642,12.780295536580194,3.3129466963950343
16449,3,Flex,>>,-2252,-187.78,374,297,638,12.765776105033783,3.297091627136407
16530,1,Flex,>>,1473,134.95,377,300,643,12.699987472429392,3.4925818246249194
16545,2,Flex,>>,-1228,-100.04,375,299,642,12.658888338273382,3.5523342087426477
16559,3,Flex,>>,-2318,-193.41,371,293,636,12.658888338273382,3.5523342087426477
16640,1,Flex,>>,1434,131.52,375,299,650,12.593295993452006,3.587080014028985
16655,2,Flex,>>,-1292,-105.67,375,298,650,12.563451018319432,3.5912569147807356
16669,3,Flex,>>,-2384,-198.95,372,295,651,12.563451018319432,3.5912569147807356
16750,1,Flex,>>,1395,128.09,375,298,659,12.788398295550197,3.3186255643679035
16764,2,Flex,>>,-1356,-111.38,375,298,650,12.788398295550197,3.3186255643679035
16779,3,Flex,>>,-2450,-204.66,372,297,654,12.767090135566372,3.2254056712064423
16859,1,Flex,>>,1356,124.66,376,300,665,12.945663970628765,3.1385899984997683
16874,2,Flex,>>,-1420,-117.01,374,297,662,12.945663970628765,3.1385899984997683
16888,3,Flex,>>,-2516,-210.46,373,297,659,12.871943216695712,3.1952344348868364
16969,1,Flex,>>,1317,121.32,375,299,667,12.690612413639052,3.2595053994123058
16984,2,Flex,>>,-1484,-122.55,375,298,662,12.63309197644163,3.370032482620797
16999,3,Flex,>>,-2582,-216.35,373,295,660,12.63309197644163,3.370032482620797
17079,1,Flex,>>,1278,117.89,374,297,666,12.835359457303205,3.1076167068870677
17094,2,Flex,>>,-1548,-128.18,374,297,667,12.835359457303205,3.1076167068870677
17109,3,Flex,>>,-2648,-221.98,372,295,659,12.835359457303205,3.1076167068870677
17189,1,Flex,>>,1239,114.55,373,299,669,12.852421184216297,3.1297350249880345
17205,2,Flex,>>,-1612,-133.71,374,297,666,12.852421184216297,3.1297350249880345
17219,3,Flex,>>,-2714,-227.52,371,296,660,12.73605978068679,3.3310118399508255
17300,1,Flex,>>,1200,111.21,374,298,677,12.67871349082889,3.5280056679804384
17314,2,Flex,>>,-1676,-139.34,375,297,668,12.734835186670807,3.6367529536803604
17329,3,Flex,>>,-2780,-233.05,371,295,665,12.734835186670807,3.6367529536803604
17409,1,Flex,>>,1161,107.69,375,298,679,12.812932780675151,3.5932262266808226
17424,2,Flex,>>,-1740,-144.88,373,297,679,12.844193692358674,3.4834360997451856
17438,3,Flex,>>,-2846,-238.68,370,297,677,12.844193692358674,3.4834360997451856
17519,1,Flex,>>,1122,104.26,373,298,699,12.732673531969166,3.720843561633892
17534,2,Flex,>>,-1804,-150.42,373,298,701,12.732673531969166,3.720843561633892
17549,3,Flex,>>,-2912,-244.57,372,294,697,12.666529657214792,3.9389681302093456
17630,1,Flex,>>,1083,100.92,375,298,713,12.912070497769285,4.263142228440728
17644,2,Flex,>>,-1868,-156.04,371,298,709,13.196939058742883,4.541127500707065
17659,3,Flex,>>,-2978,-250.37,371,295,707,13.196939058742883,4.541127500707065
17739,1,Flex,>>,1044,97.67,375,299,716,14.064728454221768,5.377681516940672
17754,2,Flex,>>,-1932,-161.49,373,298,711,14.694446847876211,5.763833594894997
17768,3,Flex,>>,-3044,-256.09,369,293,708,14.694446847876211,5.763833594894997
17849,1,Flex,>>,1005,94.51,375,298,719,16.4030002264522,6.913234130195258
17863,2,Flex,>>,-1996,-167.03,371,297,716,16.4030002264522,6.913234130195258
17878,3,Flex,>>,-3110,-261.71,368,294,711,16.765641731942022,7.173231998873072
17959,1,Flex,>>,966,91.16,375,299,718,17.301178885489133,7.362075440985864
17974,2,Flex,>>,-2060,-172.57,372,297,719,17.301178885489133,7.362075440985864
17988,3,Flex,>>,-3176,-267.16,370,293,713,17.38315488987322,7.522258733666529
18069,1,Flex,>>,927,87.56,374,297,734,17.476887083888176,7.721819240507534
18083,2,Flex,>>,-2124,-178.02,373,296,729,17.58275559886875,7.759475091337917
18098,3,Flex,>>,-3242,-272.97,373,296,724,17.58275559886875,7.759475091337917
18179,1,Flex,>>,888,84.31,374,297,745,18.003543852659153,7.9857843507278226
18193,2,Flex,>>,-2188,-183.56,373,296,744,18.003543852659153,7.9857843507278226
18208,3,Flex,>>,-3308,-278.68,373,294,736,18.003543852659153,7.9857843507278226
18288,1,Flex,>>,849,81.05,374,297,751,18.556954353092365,8.383591580922474
18303,2,Flex,>>,-2252,-189.1,373,295,744,18.556954353092365,8.383591580922474
18318,3,Flex,>>,-3374,-284.13,370,293,742,18.727028085254677,8.523147781409081
18398,1,Flex,>>,810,77.71,376,297,762,19.008415812047957,8.769597023740992
18413,2,Flex,>>,-2316,-194.37,373,296,757,19.245885179225578,8.945059132288762
18428,3,Flex,>>,-3440,-289.85,369,293,754,19.245885179225578,8.945059132288762
18508,1,Flex,>>,771,74.46,378,296,769,19.50003290773318,9.548198091263997
18522,2,Flex,>>,-2380,-199.91,375,295,766,19.701315233078503,9.86966973730165
18537,3,Flex,>>,-3506,-295.56,373,292,760,19.701315233078503,9.86966973730165
18618,1,Flex,>>,732,71.38,378,297,775,19.991183856672897,10.445233546781669
18632,2,Flex,>>,-2444,-205.36,375,295,773,19.991183856672897,10.445233546781669
18647,3,Flex,>>,-3572,-301.36,374,293,767,20.18025745484324,10.493922663632798
18728,1,Flex,>>,693,68.13,380,296,774,20.54108027709337,10.58071127877478
18743,2,Flex,>>,-2508,-210.64,380,295,769,20.766760286013117,10.740132841352942
18758,3,Flex,>>,-3638,-306.81,376,293,760,20.766760286013117,10.740132841352942
18839,1,Flex,>>,654,64.88,379,294,774,20.911106647867744,11.28512754449698
18854,2,Flex,>>,-2572,-215.82,381,293,766,21.136582247338787,11.41040180897394
18869,3,Flex,>>,-3704,-312.18,376,290,757,21.136582247338787,11.41040180897394
18950,1,Flex,>>,615,61.89,380,293,775,21.323465039750204,11.848943066944969
18965,2,Flex,>>,-2636,-220.92,378,292,773,21.323465039750204,11.848943066944969
18979,3,Flex,>>,-3770,-317.89,375,292,768,21.461851299586847,11.941798730595613
19060,1,Flex,>>,576,59.08,378,293,777,21.831927851695845,12.20081760236555
19074,2,Flex,>>,-2700,-225.93,379,291,769,21.831927851695845,12.20081760236555
19089,3,Flex,>>,-3836,-323.34,372,287,763,22.14935202385037,12.295627526724697
19170,1,Flex,<<,576,56.35,384,294,777,22.61450843755215,12.559798397184084
19185,2,Flex,<<,-2700,-230.59,384,295,783,22.94934178909429,12.73581535509891
19200,3,Flex,<<,-3836,-328.79,381,293,782,22.94934178909429,12.73581535509891
19280,1,Flex,<<,615,55.91,382,296,787,24.13684550666448,13.841068052207714
19295,2,Flex,<<,-2636,-231.56,386,296,788,24.13684550666448,13.841068052207714
19309,3,Flex,<<,-3770,-330.46,390,300,795,24.13684550666448,13.841068052207714
19390,1,Flex,<<,654,55.91,389,300,795,25.853657955160195,15.219089917982767
19404,2,Flex,<<,-2572,-231.47,390,299,793,25.853657955160195,15.219089917982767
19419,3,Flex,<<,-3704,-330.46,388,299,793,26.386321939873728,15.509172822323006
19500,1,Flex,<<,693,57.32,390,300,793,27.180861146208432,15.865674229883567
19515,2,Flex,<<,-2508,-226.9,388,298,786,27.57434748876984,15.942146930989567
19530,3,Flex,<<,-3638,-326.24,387,298,789,27.57434748876984,15.942146930989567
19610,1,Flex,<<,732,60.22,388,301,786,28.594449453848426,16.280310635177802
19625,2,Flex,<<,-2444,-221.63,389,299,783,28.594449453848426,16.280310635177802
19639,3,Flex,<<,-3572,-321.05,387,300,782,28.594449453848426,16.280310635177802
19720,1,Flex,<<,771,63.47,390,300,781,29.550008762175473,16.81319200535421
19734,2,Flex,<<,-2380,-216.44,388,298,778,29.550008762175473,16.81319200535421
19749,3,Flex,<<,-3506,-315.43,388,299,775,29.757099009291494,17.016188691277872
19829,1,Flex,<<,810,66.81,391,301,776,30.352612145087996,17.305177079939966
19844,2,Flex,<<,-2316,-211.08,388,298,772,30.580296675780602,17.44580746045972
19858,3,Flex,<<,-3440,-309.71,387,297,771,30.580296675780602,17.44580746045972
19939,1,Flex,<<,849,70.07,392,300,771,31.146193623011815,17.74194514682759
19953,2,Flex,<<,-2252,-205.54,389,299,767,31.367208778400812,17.887676794883284
19968,3,Flex,<<,-3374,-303.91,387,298,764,31.367208778400812,17.887676794883284
20049,1,Flex,<<,888,73.41,390,301,761,32.386152299039146,18.377970182460963
20064,2,Flex,<<,-2188,-200.0,388,300,758,32.386152299039146,18.377970182460963
20078,3,Flex,<<,-3308,-298.11,386,298,755,32.66894305043994,18.63713890423216
20159,1,Flex,<<,927,76.84,388,300,753,33.51388693243569,19.21508632639007
20174,2,Flex,<<,-2124,-194.2,385,298,749,33.51388693243569,19.21508632639007
20189,3,Flex,<<,-3242,-292.31,386,298,747,33.91152629058109,19.505623676875224
20269,1,Flex,<<,966,80.35,389,298,749,34.93624247220352,20.105041814547523
20284,2,Flex,<<,-2060,-188.75,386,299,748,35.324621768268166,20.340085590438616
20298,3,Flex,<<,-3176,-286.59,385,299,744,35.324621768268166,20.340085590438616
20379,1,Flex,<<,1005,83.69,387,301,744,36.24693327890242,20.880013240709165
20393,2,Flex,<<,-1996,-183.03,385,298,738,36.24693327890242,20.880013240709165
20408,3,Flex,<<,-3110,-280.88,383,298,739,36.24693327890242,20.880013240709165
20489,1,Flex,<<,1044,87.03,387,301,731,36.677276451244374,21.197552545963177
20504,2,Flex,<<,-1932,-177.41,385,299,728,36.677276451244374,21.197552545963177
20518,3,Flex,<<,-3044,-274.9,384,298,722,36.77016993374672,21.38318626965674
20599,1,Flex,<<,1083,90.46,387,299,723,37.31978688996349,21.903977360400646
20613,2,Flex,<<,-1868,-171.87,382,298,719,37.63174358545352,22.236377629112063
20628,3,Flex,<<,-2978,-269.19,383,297,715,37.63174358545352,22.236377629112063
20708,1,Flex,<<,1122,93.89,384,300,715,38.20314963633081,22.996792745683393
20723,2,Flex,<<,-1804,-166.07,382,298,710,38.416887441701476,23.18763103080944
20738,3,Flex,<<,-2912,-263.47,383,297,704,38.416887441701476,23.18763103080944
20818,1,Flex,<<,1161,97.32,385,300,705,39.22112545454905,23.94220254320782
20832,2,Flex,<<,-1740,-160.53,383,298,700,39.22112545454905,23.94220254320782
20847,3,Flex,<<,-2846,-257.67,382,299,697,39.456220748915406,24.123219369843262
20928,1,Flex,<<,1200,100.66,385,300,694,39.91365787587627,24.46162782594369
20942,2,Flex,<<,-1676,-154.9,382,298,687,39.91365787587627,24.46162782594369
20957,3,Flex,<<,-2780,-251.87,381,298,686,40.181199149186426,24.56811762942697
21037,1,Flex,<<,1239,104.18,386,301,684,40.31266805588692,25.05953755289858
21052,2,Flex,<<,-1612,-149.19,383,298,679,40.41103462936286,25.30950747947317
21066,3,Flex,<<,-2714,-246.07,382,299,675,40.41103462936286,25.30950747947317
21147,1,Flex,<<,1278,107.6,384,300,673,40.87681350280123,25.899152088659505
21162,2,Flex,<<,-1548,-143.65,382,299,669,40.87681350280123,25.899152088659505
21176,3,Flex,<<,-2648,-240.35,382,299,666,40.87681350280123,25.899152088659505
21257,1,Flex,<<,1317,111.03,385,301,667,41.47190627470336,26.17588335634761
21271,2,Flex,<<,-1484,-137.93,382,299,658,41.47190627470336,26.17588335634761
21286,3,Flex,<<,-2582,-234.55,381,299,657,41.69782467036369,26.380088382472444
21366,1,Flex,<<,1356,114.37,385,300,659,42.023319875225624,27.091994428080945
21381,2,Flex,<<,-1420,-132.4,383,297,652,42.491408787342564,27.50994400699726
21395,3,Flex,<<,-2516,-228.75,384,298,652,42.491408787342564,27.50994400699726
21476,1,Flex,<<,1395,117.8,385,300,654,43.92450805165772,28.694939514144764
21490,2,Flex,<<,-1356,-126.86,383,300,651,44.632751213538484,29.234327578974064
21505,3,Flex,<<,-2450,-222.95,380,297,648,44.632751213538484,29.234327578974064
21586,1,Flex,<<,1434,121.23,384,300,646,46.516107100059685,30.620970165649766
21600,2,Flex,<<,-1292,-121.05,382,298,645,46.516107100059685,30.620970165649766
21615,3,Flex,<<,-2384,-217.14,383,298,643,46.88880177602975,30.983282317885546
21695,1,Flex,<<,1473,124.66,385,300,641,47.37952043128102,31.336454599453972
21710,2,Flex,<<,-1228,-115.34,383,300,638,47.63241278913584,31.451610065371344
21724,3,Flex,<<,-2318,-211.34,382,297,635,47.63241278913584,31.451610065371344
21805,1,Flex,<<,1512,128.09,386,300,634,48.062903985228964,31.829182303557147
21820,2,Flex,<<,-1164,-109.8,384,299,630,48.197585466082316,31.885740316497678
21834,3,Flex,<<,-2252,-205.54,384,299,629,48.197585466082316,31.885740316497678
21915,1,Flex,<<,1551,131.43,385,299,629,48.79550391680492,32.38677248833284
21930,2,Flex,<<,-1100,-104.09,384,298,623,48.79550391680492,32.38677248833284
21944,3,Flex,<<,-2186,-199.65,383,296,621,49.10034693385289,32.69575270895079
22025,1,Flex,<<,1590,134.95,384,300,622,50.18783276122653,33.40998043554599
22040,2,Flex,<<,-1036,-98.46,384,300,618,50.18783276122653,33.40998043554599
22054,3,Flex,<<,-2120,-193.85,383,298,615,50.70396815729079,33.96555540214989
22135,1,Flex,<<,1629,138.29,386,299,617,51.627289863623886,35.082657943111435
22150,2,Flex,<<,-972,-92.92,382,298,616,52.16107867656042,35.38495712172226
22165,3,Flex,<<,-2054,-188.13,382,299,616,52.16107867656042,35.38495712172226
22245,1,Flex,<<,1668,141.63,386,299,615,53.51763470902095,36.31776951356277
22260,2,Flex,<<,-908,-87.38,385,299,614,53.51763470902095,36.31776951356277
22274,3,Flex,<<,-1988,-182.33,382,297,613,53.51763470902095,36.31776951356277
22355,1,Flex,<<,1707,145.05,386,301,612,54.743251411604355,37.44083072251852
22370,2,Flex,<<,-844,-81.76,383,298,611,54.743251411604355,37.44083072251852
22384,3,Flex,<<,-1922,-176.44,383,299,609,55.33520137558565,37.71904654313718
22465,1,Flex,<<,1746,148.48,387,301,608,56.33919509035748,38.30899627696758
22479,2,Flex,<<,-780,-75.96,384,299,605,56.92124343511682,38.405090517789986
22494,3,Flex,<<,-1856,-170.73,382,299,604,56.92124343511682,38.405090517789986
22575,1,Flex,<<,1785,152.0,386,300,606,57.78292377161911,38.747767250148215
22589,2,Flex,<<,-716,-70.42,385,299,602,58.138633601043196,38.93273874828224
22604,3,Flex,<<,-1790,-164.92,382,299,600,58.138633601043196,38.93273874828224
22684,1,Flex,<<,1824,155.34,387,301,603,58.68538027506696,39.6677201279942
22699,2,Flex,<<,-652,-64.79,383,299,598,58.68538027506696,39.6677201279942
22713,3,Flex,<<,-1724,-159.21,382,297,595,59.01756512131373,39.77768297090088
22794,1,Flex,<<,1863,158.68,386,300,600,59.748690653674956,39.83144085932487
22808,2,Flex,<<,-588,-59.16,382,299,596,59.748690653674956,39.83144085932487
22823,3,Flex,<<,-1658,-153.41,384,297,594,60.1526377522687,39.92374068104807
22904,1,Flex,<<,1902,162.2,384,301,600,60.634379293566575,40.14823529337731
22918,2,Flex,<<,-524,-53.54,383,299,595,60.995545653464404,40.217318878450406
22933,3,Flex,<<,-1592,-147.69,384,299,594,60.995545653464404,40.217318878450406
23013,1,Flex,<<,1941,165.71,384,302,596,61.37985799190366,40.444358461059934
23028,2,Flex,<<,-460,-48.0,384,298,593,61.37985799190366,40.444358461059934
23042,3,Flex,<<,-1526,-141.71,382,298,592,61.37985799190366,40.444358461059934
23123,1,Flex,<<,1980,169.05,385,300,595,62.009582495124405,40.56764456210461
23137,2,Flex,<<,-396,-42.46,382,298,591,62.009582495124405,40.56764456210461
23152,3,Flex,<<,-1460,-136.0,383,298,590,61.949503642371525,40.792451804883726
23232,1,Flex,<<,2019,172.4,385,300,592,62.0915881863836,40.59677240076191
23247,2,Flex,<<,-332,-36.84,384,299,590,62.18102095196436,40.377568101394466
23262,3,Flex,<<,-1394,-130.11,383,298,593,62.18102095196436,40.377568101394466
23343,1,Flex,<<,2058,176.0,385,300,593,62.3680178584347,39.826804443852595
23358,2,Flex,<<,-268,-31.03,384,300,591,62.3680178584347,39.826804443852595
23373,3,Flex,<<,-1328,-124.4,382,296,591,62.3680178584347,39.826804443852595
23454,1,Flex,<<,2097,179.52,384,301,593,62.484406034589625,40.266691608210124
23470,2,Flex,<<,-204,-25.41,382,298,589,62.484406034589625,40.266691608210124
23485,3,Flex,<<,-1262,-118.59,384,300,588,62.36960630694607,40.53542213054909
23566,1,Flex,<<,2136,182.86,384,300,592,62.41763657667158,40.49647155037637
23580,2,Flex,<<,-140,-19.78,383,299,589,62.39819560659442,40.43277021596999
23595,3,Flex,<<,-1196,-112.79,384,299,588,62.39819560659442,40.43277021596999
23675,1,Flex,<<,2175,186.2,385,300,592,62.18277234158076,40.301251129934386
23690,2,Flex,<<,-76,-14.24,384,300,589,62.07342089834553,40.263552992490894
23704,3,Flex,<<,-1130,-106.9,382,298,588,62.07342089834553,40.263552992490894
23785,1,Flex,<<,2214,189.71,384,301,590,61.57652732075948,40.57600725239737
23800,2,Flex,<<,-12,-8.53,382,299,590,61.57652732075948,40.57600725239737
23814,3,Flex,<<,-1064,-101.1,382,298,585,61.34516556877942,40.72330247100762
23895,1,Flex,<<,2253,193.23,385,299,589,60.871279268152676,40.7143678185818
23909,2,Flex,<<,52,-2.99,382,298,587,60.871279268152676,40.7143678185818
23924,3,Flex,<<,-998,-95.3,381,297,585,60.55592877477221,40.74541998230559
24005,1,Flex,<<,2292,196.66,386,301,591,60.0651994235335,40.37554460933996
24019,2,Flex,<<,116,2.64,383,298,588,59.879375552919086,40.15422787864203
24034,3,Flex,<<,-932,-89.67,381,297,585,59.879375552919086,40.15422787864203
24115,1,Flex,<<,2331,200.0,384,300,588,59.21322623111205,39.99277110496791
24129,2,Flex,<<,180,8.44,383,298,588,59.21322623111205,39.99277110496791
24144,3,Flex,<<,-866,-83.87,381,298,587,59.0608936437919,39.906971388800066
24225,1,Flex,<<,2370,203.52,386,299,589,58.63342985694595,39.69578306396154
24240,2,Flex,<<,244,13.98,383,300,588,58.63342985694595,39.69578306396154
24255,3,Flex,<<,-800,-77.98,382,299,587,58.18904736658652,39.685418655474265
24335,1,Flex,<<,2409,207.03,384,301,589,57.264834877825535,39.39702151848624
24350,2,Flex,<<,308,19.43,383,299,585,56.67882135798843,39.272256968109524
24365,3,Flex,<<,-734,-72.18,381,298,586,56.67882135798843,39.272256968109524
24446,1,Flex,<<,2448,210.46,385,299,591,54.96368425283825,38.81577828351553
24461,2,Flex,<<,372,25.14,383,299,585,54.96368425283825,38.81577828351553
24476,3,Flex,<<,-668,-66.46,381,298,587,54.96368425283825,38.81577828351553
