Frame,Time(ms),ABC_signed(deg),BCD_signed(deg),∠ABC,∠BCD,∠ABC_smooth,∠BCD_smooth
152,11959,-167.03141280070093,-176.7705952138808,12.968587199299066,3.229404786119204,13.218086887025208,2.8485717746718757
153,11993,-167.03141280070093,-177.03840542454486,12.968587199299066,2.9615945754551376,13.156836742590315,2.874148313903727
154,12026,-166.75733535202409,-177.31248287322174,13.242664647975914,2.6875171267782605,13.109895878498689,2.8526471848576938
155,12059,-166.37436667481873,-177.53851353985976,13.62563332518127,2.461486460140236,13.149332966884378,2.754665099345129
156,12093,-166.64886718874567,-177.26401302593283,13.351132811254331,2.735986974067174,13.141634133806413,2.702894012007862
157,12126,-167.35060604177548,-177.30850319421964,12.649393958224522,2.6914968057803605,13.100463970142798,2.626246998814852
158,12159,-167.25486389349797,-177.0850521014226,12.74513610650203,2.9149478985773953,13.039245216897857,2.7118518387601105
159,12193,-166.87447479013363,-177.30850319421964,13.125525209866368,2.6914968057803605,13.016780278045822,2.7445302556540847
160,12226,-166.87447479013363,-177.30850319421964,13.125525209866368,2.6914968057803605,12.925524035278134,2.8212481840104333
161,12259,-167.03141280070093,-177.28093063642842,12.968587199299066,2.7190693635715775,12.952462364543457,2.8520754045161123
162,12293,-166.93390746504897,-176.81495433174786,13.066092534951025,3.185045668252144,13.018888184271638,2.902549375476882
163,12326,-166.87447479013363,-177.30850319421964,13.125525209866368,2.6914968057803605,12.954423284433918,2.9806039151475447
164,12359,-167.46856473439252,-176.76217150051372,12.531435265607485,3.237828499486284,12.989075083234255,2.9826637723834946
165,12393,-166.87447479013363,-177.03840542454486,13.125525209866368,2.9615945754551376,13.060701046418714,2.936379131132235
166,12426,-166.87447479013363,-177.03840542454486,13.125525209866368,2.9615945754551376,13.17733548013646,2.900428540460473
167,12459,-166.87447479013363,-177.03840542454486,13.125525209866368,2.9615945754551376,13.215789595705404,2.8892018781658413
168,12493,-166.28080504035935,-177.58258064289652,13.719194959640646,2.4174193571034834,13.19057092146311,2.941645567864544
169,12526,-166.87447479013363,-177.03840542454486,13.125525209866368,2.9615945754551376,13.162915008103525,2.8986294395612813
170,12559,-166.87447479013363,-176.79359263558595,13.125525209866368,3.206407364414048,13.035105300235312,2.9573861305174693
171,12593,-167.35060604177548,-176.79359263558595,12.649393958224522,3.206407364414048,12.950234221700713,3.0536828140267254
172,12626,-167.35060604177548,-177.03840542454486,12.649393958224522,2.9615945754551376,12.919977416716678,3.0766968973266913
173,12659,-167.03141280070093,-177.03840542454486,12.968587199299066,2.9615945754551376,12.92743786143259,3.1142921768844944
174,12693,-166.87447479013363,-176.79359263558595,13.125525209866368,3.206407364414048,12.978996210796527,3.0844642645183304
175,12726,-166.87447479013363,-176.79359263558595,13.125525209866368,3.206407364414048,13.01056257530695,3.094643712665678
176,12759,-166.64886718874567,-177.26401302593283,13.351132811254331,2.735986974067174,13.168233486049278,3.053293146544828
177,12793,-166.87447479013363,-176.79359263558595,13.125525209866368,3.206407364414048,13.21185290898639,3.1186349303651086
178,12826,-167.24340447053336,-176.71952155370877,12.756595529466637,3.2804784462912266,13.226806297901774,3.0505906053547114
179,12859,-166.64886718874567,-177.0192002369739,13.351132811254331,2.9807997630261127,13.205267830849216,2.993814453685995
180,12893,-166.37436667481873,-177.29370075090083,13.62563332518127,2.7062992490991746,13.228831730504059,2.9169506318631493
181,12926,-166.9667232089734,-176.75118418945186,13.033276791026594,3.2488158105481375,13.189761963064882,2.939869316006467
182,12959,-166.78013892333902,-177.5218989677243,13.219861076660976,2.4781010322757027,13.228025852300478,2.80816505547603
183,12993,-167.00833714016247,-177.02568470337883,12.991662859837533,2.974315296621171,13.165664873917173,2.851283749997197
184,13026,-166.78013892333902,-177.25388292020227,13.219861076660976,2.7461170797977275,13.00842098549478,2.958769680006223
185,13059,-167.16792282021305,-176.7783729790744,12.83207717978695,3.2216270209256095,12.917368602510138,2.97591266091792
186,13093,-166.9397246033896,-177.25388292020227,13.060275396610393,2.7461170797977275,12.867583438352675,2.967527510309055
187,13126,-167.44242333414002,-176.4854612255777,12.557576665859983,3.514538774422306,12.803372283666171,3.084983799735722
188,13159,-167.16792282021305,-177.02568470337883,12.83207717978695,2.974315296621171,12.81131264986594,3.0732092615816304
189,13193,-167.16792282021305,-177.29370075090083,12.83207717978695,2.7062992490991746,12.869159152681757,3.0905700670117935
190,13226,-167.23657225370462,-176.7996540367408,12.763427746295378,3.2003459632591955,12.900787493652881,3.0923641513639875
191,13259,-166.85049792646058,-176.7783729790744,13.149502073539423,3.2216270209256095,12.9520458253117,3.045919534175274
192,13293,-166.85049792646058,-177.02568470337883,13.149502073539423,2.974315296621171,13.042444970971445,2.9308518740234204
193,13326,-166.85049792646058,-177.02568470337883,13.149502073539423,2.974315296621171,13.074600524761841,2.9447433385615884
194,13359,-167.32928159675586,-177.02568470337883,12.670718403244138,2.974315296621171,13.065134926923593,2.9211107513133747
195,13393,-166.7382085927198,-177.5660337452476,13.261791407280214,2.4339662547523915,13.0081819664274,2.8540408615041373
196,13426,-167.01054158706657,-177.02568470337883,12.98945841293343,2.974315296621171,12.931413997398371,2.8463579557650664
197,13459,-167.01054158706657,-177.02568470337883,12.98945841293343,2.974315296621171,12.934227985448596,2.880555210903684
198,13493,-167.32928159675586,-177.02568470337883,12.670718403244138,2.974315296621171,12.887597375589287,2.9306424403608795
199,13526,-167.16792282021305,-177.02568470337883,12.83207717978695,2.974315296621171,12.893082340307327,2.9442777898589974
200,13559,-166.96463852311325,-177.09247999619382,13.035361476886749,2.9075200038061837,12.881520552758692,2.938592108466973
201,13593,-167.01054158706657,-177.02568470337883,12.98945841293343,2.974315296621171,12.961160587854819,2.8883382420036425
202,13626,-167.32928159675586,-177.02568470337883,12.670718403244138,2.974315296621171,12.97606949733035,2.952357114252692
203,13659,-166.85049792646058,-177.29370075090083,13.149502073539423,2.7062992490991746,12.961799016755817,3.023631220265046
204,13693,-166.85049792646058,-177.02568470337883,13.149502073539423,2.974315296621171,12.844468637699,3.137084049767927
205,13726,-167.23657225370462,-176.55234231243637,12.763427746295378,3.447657687563634,12.692821641156732,3.1761061029997375
206,13759,-167.5553122633939,-176.55234231243637,12.444687736606113,3.447657687563634,12.657236386837578,3.2058714274875877
207,13793,-167.5553122633939,-176.82054626560245,12.444687736606113,3.179453734397555,12.648323047525174,3.1715016355841112
208,13826,-167.5553122633939,-176.82054626560245,12.444687736606113,3.179453734397555,12.62902567975432,3.080454977188682
209,13859,-167.32928159675586,-177.29370075090083,12.670718403244138,2.7062992490991746,12.654787607666037,2.978470952242195
210,13893,-166.85049792646058,-177.02568470337883,13.149502073539423,2.974315296621171,12.755370179412086,2.9132623417352184
211,13926,-167.16792282021305,-177.29370075090083,12.83207717978695,2.7062992490991746,12.801737038540931,2.9649296773422362
212,13959,-167.16792282021305,-177.02568470337883,12.83207717978695,2.974315296621171,12.802339894187035,3.083470436505621
213,13993,-167.44242333414002,-176.50387246514742,12.557576665859983,3.496127534852576,12.763066085441551,3.2119928715840826
214,14026,-167.23657225370462,-176.55234231243637,12.763427746295378,3.447657687563634,12.706703809069495,3.3667517676179894
215,14059,-167.44242333414002,-176.50387246514742,12.557576665859983,3.496127534852576,12.700742959333333,3.435516782367888
216,14093,-167.23657225370462,-176.55234231243637,12.763427746295378,3.447657687563634,12.703127338705134,3.5555253299293303
217,14126,-167.23657225370462,-176.55234231243637,12.763427746295378,3.447657687563634,12.731906678272832,3.512088373961626
218,14159,-167.07652859309863,-176.55234231243637,12.92347140690137,3.447657687563634,12.86546410942842,3.4060288124362526
219,14193,-167.07652859309863,-176.55234231243637,12.92347140690137,3.447657687563634,12.872588030887542,3.381423117898363
220,14226,-167.44242333414002,-176.4854612255777,12.557576665859983,3.514538774422306,12.895753736382545,3.3426540824122584
221,14259,-166.85049792646058,-177.02568470337883,13.149502073539423,2.974315296621171,12.872421408780077,3.3318459940573204
222,14293,-166.85049792646058,-176.7783729790744,13.149502073539423,3.2216270209256095,12.889640236962506,3.248934442610178
223,14326,-167.5553122633939,-176.55234231243637,12.444687736606113,3.447657687563634,12.855392323195005,3.202824474468443
224,14359,-167.16792282021305,-176.7783729790744,12.83207717978695,3.2216270209256095,12.778547954791165,3.233237129431483
225,14393,-167.16792282021305,-176.7783729790744,12.83207717978695,3.2216270209256095,12.729980814312253,3.2508000679507196
226,14426,-167.16792282021305,-177.04657693224047,12.83207717978695,2.9534230677595303,12.607570213323044,3.280733809405092
227,14459,-167.5553122633939,-176.55234231243637,12.444687736606113,3.447657687563634,12.647752352770134,3.1723600174780584
228,14493,-167.5553122633939,-176.55234231243637,12.444687736606113,3.447657687563634,12.714284744901775,3.1203700193893757
229,14526,-167.16792282021305,-177.02568470337883,12.83207717978695,2.974315296621171,12.711712033866306,3.145758430228871
230,14559,-167.16792282021305,-177.02568470337883,12.83207717978695,2.974315296621171,12.834726784559436,3.2237483705997576
231,14593,-166.85049792646058,-177.02568470337883,13.149502073539423,2.974315296621171,12.968882313191662,3.2304907308161264
232,14626,-167.16792282021305,-176.51248510751796,12.83207717978695,3.4875148924820394,13.09450100706994,3.1589191697191703
233,14659,-166.85049792646058,-176.51248510751796,13.149502073539423,3.4875148924820394,13.014325070547816,3.3118416478201658
234,14693,-166.69222269504647,-176.51248510751796,13.307777304953532,3.4875148924820394,12.904190402325892,3.4215750629746164
235,14726,-167.16792282021305,-177.02568470337883,12.83207717978695,2.974315296621171,12.92390561593978,3.448181966710651
236,14759,-167.3939534868511,-176.55234231243637,12.606046513148897,3.447657687563634,12.887273862330174,3.4045482594711456
237,14793,-167.66803093552798,-176.01237699220306,12.33196906447202,3.987623007796941,12.868026308095544,3.3567452271162592
238,14826,-166.85049792646058,-177.02568470337883,13.149502073539423,2.974315296621171,12.736319078862397,3.3516058770432426
239,14859,-166.68772626346745,-176.75996173950466,13.312273736532546,3.2400382604953393,12.704282535161893,3.351516289528509
240,14893,-167.44242333414002,-176.75118418945186,12.557576665859983,3.2488158105481375,12.811251002552027,3.317489025270701
241,14926,-167.44242333414002,-176.4854612255777,12.557576665859983,3.514538774422306,12.887037619679843,3.262053409356091
242,14959,-167.44242333414002,-176.75118418945186,12.557576665859983,3.2488158105481375,12.895500261351827,3.2612470240823317
243,14993,-166.85049792646058,-176.75996173950466,13.149502073539423,3.2400382604953393,12.751864232918365,3.407309537145836
244,15026,-166.85049792646058,-176.7783729790744,13.149502073539423,3.2216270209256095,12.72591375369387,3.43776896436339
245,15059,-167.23657225370462,-176.2864544408799,12.763427746295378,3.7135455591200923,12.876812220749411,3.3688008291788454
246,15093,-167.3939534868511,-176.55234231243637,12.606046513148897,3.447657687563634,12.983799263863997,3.308045594711026
