Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
12496,3,Flex,>>,159,13.98
12598,3,Flex,>>,96,13.98
12699,3,Flex,>>,33,10.46
12802,3,Flex,>>,-30,5.54
12904,3,Flex,>>,-93,-0.09
13006,3,Flex,>>,-156,-5.36
13108,3,Flex,>>,-219,-10.9
13210,3,Flex,>>,-282,-16.44
13313,3,Flex,>>,-345,-21.98
13414,3,Flex,>>,-408,-27.43
13516,3,Flex,>>,-471,-32.97
13618,3,Flex,>>,-534,-38.51
13720,3,Flex,>>,-597,-43.96
13822,3,Flex,>>,-660,-49.58
13925,3,Flex,>>,-723,-55.12
14027,3,Flex,>>,-786,-60.57
14129,3,Flex,>>,-849,-66.02
14231,3,Flex,>>,-912,-71.65
14334,3,Flex,>>,-975,-77.1
14436,3,Flex,>>,-1038,-82.64
14538,3,Flex,>>,-1101,-88.18
14641,3,Flex,>>,-1164,-93.63
14743,3,Flex,>>,-1227,-99.25
14845,3,Flex,>>,-1290,-104.79
14948,3,Flex,>>,-1353,-110.24
15050,3,Flex,>>,-1416,-115.78
15152,3,Flex,>>,-1479,-121.32
15254,3,Flex,>>,-1542,-126.86
15357,3,Flex,>>,-1605,-132.4
15459,3,Flex,>>,-1668,-138.02
15562,3,Flex,>>,-1731,-143.56
15664,3,Flex,>>,-1794,-149.01
15766,3,Flex,>>,-1857,-154.55
15869,3,Flex,>>,-1920,-159.91
15971,3,Flex,>>,-1983,-165.36
16074,3,Flex,>>,-2046,-170.9
16176,3,Flex,>>,-2109,-176.35
16278,3,Flex,>>,-2172,-181.8
16381,3,Flex,>>,-2235,-187.25
16483,3,Flex,>>,-2298,-192.62
16586,3,Flex,>>,-2361,-198.07
16688,3,Flex,>>,-2424,-203.52
16790,3,Flex,>>,-2487,-209.05
16892,3,Flex,>>,-2550,-214.68
16995,3,Flex,>>,-2613,-220.13
17097,3,Flex,>>,-2676,-225.58
17199,3,Flex,>>,-2739,-231.12
17302,3,Flex,>>,-2802,-236.66
17404,3,Flex,>>,-2865,-242.02
17506,3,Flex,>>,-2928,-247.56
17608,3,Flex,>>,-2991,-253.01
17711,3,Flex,>>,-3054,-258.37
17813,3,Flex,>>,-3117,-263.74
17916,3,Flex,>>,-3180,-269.01
18018,3,Flex,>>,-3243,-274.37
18120,3,Flex,>>,-3306,-279.74
18223,3,Flex,>>,-3369,-285.1
18325,3,Flex,>>,-3432,-290.55
18427,3,Flex,>>,-3495,-296.0
18529,3,Flex,>>,-3558,-301.54
18632,3,Flex,>>,-3621,-306.81
18734,3,Flex,<<,-3621,-312.09
18837,3,Flex,<<,-3558,-314.2
18939,3,Flex,<<,-3495,-312.79
19041,3,Flex,<<,-3432,-308.57
19144,3,Flex,<<,-3369,-303.3
19246,3,Flex,<<,-3306,-297.76
19349,3,Flex,<<,-3243,-292.31
19451,3,Flex,<<,-3180,-286.86
19554,3,Flex,<<,-3117,-281.41
19656,3,Flex,<<,-3054,-275.78
19759,3,Flex,<<,-2991,-270.15
19861,3,Flex,<<,-2928,-264.7
19964,3,Flex,<<,-2865,-259.25
20066,3,Flex,<<,-2802,-253.8
20169,3,Flex,<<,-2739,-248.18
20271,3,Flex,<<,-2676,-242.73
20373,3,Flex,<<,-2613,-237.27
20476,3,Flex,<<,-2550,-231.74
20578,3,Flex,<<,-2487,-226.02
20681,3,Flex,<<,-2424,-220.57
20783,3,Flex,<<,-2361,-214.95
20885,3,Flex,<<,-2298,-209.49
20988,3,Flex,<<,-2235,-203.96
21090,3,Flex,<<,-2172,-198.33
21192,3,Flex,<<,-2109,-192.88
21295,3,Flex,<<,-2046,-187.34
21397,3,Flex,<<,-1983,-181.8
21499,3,Flex,<<,-1920,-176.18
21601,3,Flex,<<,-1857,-170.64
21704,3,Flex,<<,-1794,-165.1
21807,3,Flex,<<,-1731,-159.65
21910,3,Flex,<<,-1668,-154.11
22013,3,Flex,<<,-1605,-148.57
22115,3,Flex,<<,-1542,-143.03
22218,3,Flex,<<,-1479,-137.41
22320,3,Flex,<<,-1416,-131.87
22423,3,Flex,<<,-1353,-126.51
22525,3,Flex,<<,-1290,-120.97
22627,3,Flex,<<,-1227,-115.25
22729,3,Flex,<<,-1164,-109.8
22832,3,Flex,<<,-1101,-104.26
22934,3,Flex,<<,-1038,-98.73
23036,3,Flex,<<,-975,-93.1
23138,3,Flex,<<,-912,-87.74
23240,3,Flex,<<,-849,-82.2
23342,3,Flex,<<,-786,-76.66
23444,3,Flex,<<,-723,-71.21
23546,3,Flex,<<,-660,-65.58
23648,3,Flex,<<,-597,-60.13
23750,3,Flex,<<,-534,-54.42
23852,3,Flex,<<,-471,-48.79
23955,3,Flex,<<,-408,-43.34
24057,3,Flex,<<,-345,-37.89
24160,3,Flex,<<,-282,-32.26
24262,3,Flex,<<,-219,-26.73
24364,3,Flex,<<,-156,-21.27
24466,3,Flex,<<,-93,-15.74
24568,3,Flex,<<,-30,-10.02
24671,3,Flex,<<,33,-4.48
24772,3,Flex,<<,96,0.88
24874,3,Flex,<<,159,6.42
41010,3,Flex,>>,158,13.89
41112,3,Flex,>>,95,13.89
41214,3,Flex,>>,32,10.2
41316,3,Flex,>>,-31,5.1
41419,3,Flex,>>,-94,-0.44
41521,3,Flex,>>,-157,-5.8
41623,3,Flex,>>,-220,-11.34
41725,3,Flex,>>,-283,-16.88
41829,3,Flex,>>,-346,-22.33
41931,3,Flex,>>,-409,-27.78
42033,3,Flex,>>,-472,-33.32
42136,3,Flex,>>,-535,-38.86
42238,3,Flex,>>,-598,-44.31
42340,3,Flex,>>,-661,-49.85
42443,3,Flex,>>,-724,-55.38
42545,3,Flex,>>,-787,-61.01
42648,3,Flex,>>,-850,-66.46
42751,3,Flex,>>,-913,-72.09
42853,3,Flex,>>,-976,-77.54
42955,3,Flex,>>,-1039,-82.99
43059,3,Flex,>>,-1102,-88.53
43161,3,Flex,>>,-1165,-93.89
43264,3,Flex,>>,-1228,-99.52
43366,3,Flex,>>,-1291,-104.97
43469,3,Flex,>>,-1354,-110.42
43571,3,Flex,>>,-1417,-115.78
43673,3,Flex,>>,-1480,-121.41
43776,3,Flex,>>,-1543,-127.03
43878,3,Flex,>>,-1606,-132.31
43980,3,Flex,>>,-1669,-137.76
44082,3,Flex,>>,-1732,-143.38
44185,3,Flex,>>,-1795,-148.92
44287,3,Flex,>>,-1858,-154.37
44390,3,Flex,>>,-1921,-159.82
44492,3,Flex,>>,-1984,-165.36
44594,3,Flex,>>,-2047,-170.9
44696,3,Flex,>>,-2110,-176.35
