Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
26243,6,Extend,>>,1138,100.04
26345,6,Extend,>>,1096,100.04
26448,6,Extend,>>,1054,97.76
26550,6,Extend,>>,1012,94.33
26652,6,Extend,>>,970,90.64
26754,6,Extend,>>,928,86.95
26856,6,Extend,>>,886,83.34
26959,6,Extend,>>,844,79.65
27061,6,Extend,>>,802,75.96
27164,6,Extend,>>,760,72.35
27266,6,Extend,>>,718,68.57
27368,6,Extend,>>,676,65.14
27471,6,Extend,>>,634,61.36
27573,6,Extend,>>,592,57.85
27675,6,Extend,>>,550,54.42
27778,6,Extend,>>,508,50.73
27880,6,Extend,>>,466,47.12
27983,6,Extend,>>,424,43.6
28085,6,Extend,>>,382,40.09
28187,6,Extend,>>,340,36.66
28289,6,Extend,>>,298,33.23
28392,6,Extend,>>,256,29.54
28494,6,Extend,>>,214,25.93
28596,6,Extend,>>,172,22.42
28698,6,Extend,>>,130,19.16
28800,6,Extend,>>,88,15.56
28902,6,Extend,>>,46,12.22
29004,6,Extend,>>,4,8.53
29107,6,Extend,>>,-38,4.84
29209,6,Extend,>>,-80,1.41
29311,6,Extend,>>,-122,-2.2
29414,6,Extend,>>,-164,-5.63
29516,6,Extend,>>,-206,-9.14
29620,6,Extend,>>,-248,-12.75
29723,6,Extend,>>,-290,-16.18
29825,6,Extend,>>,-332,-19.69
29928,6,Extend,>>,-374,-23.21
30031,6,Extend,>>,-416,-26.64
30133,6,Extend,>>,-458,-30.51
30235,6,Extend,>>,-500,-34.2
30338,6,Extend,>>,-542,-37.8
30440,6,Extend,>>,-584,-41.41
30542,6,Extend,>>,-626,-44.75
30645,6,Extend,>>,-668,-48.53
30747,6,Extend,>>,-710,-52.22
30850,6,Extend,>>,-752,-55.56
30953,6,Extend,>>,-794,-59.34
31055,6,Extend,>>,-836,-62.95
31158,6,Extend,>>,-878,-66.64
31261,6,Extend,>>,-920,-70.24
31363,6,Extend,>>,-962,-73.76
31465,6,Extend,>>,-1004,-77.63
31568,6,Extend,>>,-1046,-81.23
31670,6,Extend,>>,-1088,-85.01
31773,6,Extend,>>,-1130,-88.62
31876,6,Extend,>>,-1172,-92.13
31978,6,Extend,>>,-1214,-95.47
32081,6,Extend,>>,-1256,-98.9
32184,6,Extend,>>,-1298,-102.51
