Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
152307,3,Flex,>>,124,10.9,375,308,462
152416,3,Flex,>>,58,10.9,370,305,454
152526,3,Flex,>>,-8,7.21,368,303,449
152635,3,Flex,>>,-74,1.76,368,304,457
152745,3,Flex,>>,-140,-3.96,368,304,456
152854,3,Flex,>>,-206,-9.67,369,304,454
152964,3,Flex,>>,-272,-15.38,367,304,457
153074,3,Flex,>>,-338,-21.19,367,302,459
153185,3,Flex,>>,-404,-26.9,368,302,457
153294,3,Flex,>>,-470,-32.53,364,303,462
153404,3,Flex,>>,-536,-38.24,368,303,464
153514,3,Flex,>>,-602,-44.04,365,302,465
153624,3,Flex,>>,-668,-49.76,392,301,468
153733,3,Flex,>>,-734,-55.56,407,301,469
153843,3,Flex,>>,-800,-61.27,409,302,471
153953,3,Flex,>>,-866,-66.9,403,304,472
154062,3,Flex,>>,-932,-72.7,404,305,477
154172,3,Flex,>>,-998,-78.42,424,306,480
154282,3,Flex,>>,-1064,-84.22,421,310,488
154392,3,Flex,>>,-1130,-90.02,423,314,491
154503,3,Flex,>>,-1196,-95.91,420,319,497
154613,3,Flex,>>,-1262,-101.71,428,327,503
154724,3,Flex,>>,-1328,-107.6,438,336,512
154834,3,Flex,>>,-1394,-113.23,447,351,525
154944,3,Flex,>>,-1460,-119.21,448,359,536
155054,3,Flex,>>,-1526,-124.92,444,379,552
155163,3,Flex,>>,-1592,-130.81,437,390,564
155273,3,Flex,>>,-1658,-136.62,431,407,587
155383,3,Flex,>>,-1724,-142.42,434,428,603
155492,3,Flex,>>,-1790,-148.31,434,444,621
155602,3,Flex,>>,-1856,-154.11,438,453,628
155712,3,Flex,>>,-1922,-159.82,437,460,638
155822,3,Flex,>>,-1988,-165.45,441,465,641
155932,3,Flex,>>,-2054,-171.16,450,475,646
156041,3,Flex,>>,-2120,-176.79,460,492,658
156152,3,Flex,>>,-2186,-182.77,466,503,666
156261,3,Flex,>>,-2252,-188.31,477,515,679
156371,3,Flex,>>,-2318,-194.02,485,520,681
156482,3,Flex,>>,-2384,-199.82,491,533,697
156592,3,Flex,>>,-2450,-205.45,495,537,705
156702,3,Flex,>>,-2516,-211.34,502,541,708
156812,3,Flex,>>,-2582,-217.23,508,545,709
156922,3,Flex,>>,-2648,-222.95,508,545,715
157031,3,Flex,>>,-2714,-228.66,506,541,707
157142,3,Flex,>>,-2780,-234.37,508,546,708
157252,3,Flex,>>,-2846,-239.91,506,539,706
157362,3,Flex,>>,-2912,-245.45,505,536,700
157472,3,Flex,>>,-2978,-251.16,505,539,706
157582,3,Flex,>>,-3044,-256.7,511,538,700
157692,3,Flex,>>,-3110,-262.24,517,548,705
