Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
166981,6,Extend,>>,1087,95.56,406,374,519
167093,6,Extend,>>,1039,95.56,402,372,514
167203,6,Extend,>>,991,93.01,403,371,513
167312,6,Extend,>>,943,88.79,402,370,511
167421,6,Extend,>>,895,84.66,403,370,511
167531,6,Extend,>>,847,80.44,403,372,509
167640,6,Extend,>>,799,76.31,402,373,511
167750,6,Extend,>>,751,72.18,400,369,508
167860,6,Extend,>>,703,67.96,402,370,506
167970,6,Extend,>>,655,63.91,403,371,505
168079,6,Extend,>>,607,59.87,401,367,500
168189,6,Extend,>>,559,55.91,401,371,499
168298,6,Extend,>>,511,51.69,402,370,495
168408,6,Extend,>>,463,47.65,400,365,493
168518,6,Extend,>>,415,43.6,399,365,490
168628,6,Extend,>>,367,39.56,398,369,486
168737,6,Extend,>>,319,35.6,398,361,479
168847,6,Extend,>>,271,31.56,398,362,478
168956,6,Extend,>>,223,27.43,397,354,468
169066,6,Extend,>>,175,23.47,393,350,464
169175,6,Extend,>>,127,19.43,393,343,450
169285,6,Extend,>>,79,15.3,390,344,445
169395,6,Extend,>>,31,11.34,388,341,439
169504,6,Extend,>>,-17,7.12,388,338,431
169614,6,Extend,>>,-65,2.9,386,337,422
169723,6,Extend,>>,-113,-0.97,384,338,417
169833,6,Extend,>>,-161,-5.01,382,338,409
169942,6,Extend,>>,-209,-8.97,382,337,401
170052,6,Extend,>>,-257,-13.27,378,335,393
170161,6,Extend,>>,-305,-17.32,375,333,390
170271,6,Extend,>>,-353,-21.54,370,325,380
170381,6,Extend,>>,-401,-25.58,367,321,374
170490,6,Extend,>>,-449,-29.8,365,314,369
170600,6,Extend,>>,-497,-34.2,362,306,359
170710,6,Extend,>>,-545,-38.33,359,305,359
170820,6,Extend,>>,-593,-42.2,352,298,357
170930,6,Extend,>>,-641,-46.33,343,294,355
171040,6,Extend,>>,-689,-50.37,341,294,354
171150,6,Extend,>>,-737,-54.33,334,289,352
171259,6,Extend,>>,-785,-58.37,326,286,353
171369,6,Extend,>>,-833,-62.33,320,283,349
171479,6,Extend,>>,-881,-66.81,318,280,348
171589,6,Extend,>>,-929,-70.95,315,280,350
171698,6,Extend,>>,-977,-74.81,309,277,350
171808,6,Extend,>>,-1025,-79.12,307,275,349
171918,6,Extend,>>,-1073,-82.99,307,273,347
172028,6,Extend,>>,-1121,-86.95,303,275,349
172138,6,Extend,>>,-1169,-90.81,301,271,348
172247,6,Extend,>>,-1217,-94.68,299,272,347
172357,6,Extend,>>,-1265,-98.73,301,268,342
172467,6,Extend,>>,-1313,-102.77,302,269,345
172577,6,Extend,>>,-1361,-106.99,293,267,346
172687,6,Extend,>>,-1409,-110.95,298,266,347
172797,6,Extend,>>,-1457,-115.16,298,268,348
172907,6,Extend,>>,-1505,-118.95,299,267,349
173017,6,Extend,>>,-1553,-123.08,299,266,348
173126,6,Extend,>>,-1601,-126.77,295,262,342
173236,6,Extend,>>,-1649,-130.55,294,263,345
173346,6,Extend,>>,-1697,-134.77,294,261,344
173455,6,Extend,>>,-1745,-138.46,293,261,345
173565,6,Extend,>>,-1793,-142.59,292,261,345
173675,6,Extend,<<,-1793,-146.37,299,264,352
173785,6,Extend,<<,-1745,-147.69,304,272,362
173895,6,Extend,<<,-1697,-147.69,306,275,365
174005,6,Extend,<<,-1649,-147.69,307,273,364
174114,6,Extend,<<,-1601,-144.7,306,274,363
174224,6,Extend,<<,-1553,-141.01,306,273,365
174334,6,Extend,<<,-1505,-137.05,305,272,364
174444,6,Extend,<<,-1457,-132.84,307,273,363
174553,6,Extend,<<,-1409,-128.88,306,275,361
174663,6,Extend,<<,-1361,-124.66,307,275,360
174772,6,Extend,<<,-1313,-120.44,310,275,358
174882,6,Extend,<<,-1265,-116.22,307,276,363
174992,6,Extend,<<,-1217,-112.09,307,278,359
175102,6,Extend,<<,-1169,-107.87,307,279,358
175211,6,Extend,<<,-1121,-103.74,306,279,358
175321,6,Extend,<<,-1073,-99.6,308,281,360
175431,6,Extend,<<,-1025,-95.38,307,279,359
175541,6,Extend,<<,-977,-91.16,307,281,358
175650,6,Extend,<<,-929,-86.95,309,282,360
175760,6,Extend,<<,-881,-82.81,310,286,360
175870,6,Extend,<<,-833,-78.77,311,285,359
175980,6,Extend,<<,-785,-74.37,311,291,362
176090,6,Extend,<<,-737,-70.15,312,293,368
176199,6,Extend,<<,-689,-65.85,314,294,368
176309,6,Extend,<<,-641,-61.63,318,298,373
176419,6,Extend,<<,-593,-57.58,321,300,375
176530,6,Extend,<<,-545,-53.36,322,302,379
176640,6,Extend,<<,-497,-49.05,323,303,383
176749,6,Extend,<<,-449,-44.92,324,302,388
176859,6,Extend,<<,-401,-40.79,326,304,392
176969,6,Extend,<<,-353,-36.57,328,305,391
177078,6,Extend,<<,-305,-32.35,329,308,398
177188,6,Extend,<<,-257,-28.13,329,304,403
177298,6,Extend,<<,-209,-24.0,332,305,405
177407,6,Extend,<<,-161,-19.69,331,307,427
177517,6,Extend,<<,-113,-15.56,334,312,434
177626,6,Extend,<<,-65,-11.34,332,311,432
177736,6,Extend,<<,-17,-7.12,331,311,451
177846,6,Extend,<<,31,-2.73,333,315,460
177955,6,Extend,<<,79,1.49,333,315,459
178065,6,Extend,<<,127,5.54,334,313,458
178175,6,Extend,<<,175,9.85,330,314,463
178284,6,Extend,<<,223,14.24,331,315,467
178394,6,Extend,<<,271,18.37,333,314,465
178503,6,Extend,<<,319,22.42,333,314,466
178613,6,Extend,<<,367,26.64,333,313,469
178722,6,Extend,<<,415,30.86,334,314,474
178832,6,Extend,<<,463,35.08,334,315,474
178941,6,Extend,<<,511,39.3,335,313,474
179051,6,Extend,<<,559,43.52,332,313,473
179160,6,Extend,<<,607,47.65,334,317,471
179270,6,Extend,<<,655,51.87,335,313,470
179379,6,Extend,<<,703,56.18,334,317,472
179489,6,Extend,<<,751,60.4,334,317,470
179598,6,Extend,<<,799,64.7,333,317,470
179708,6,Extend,<<,847,68.84,333,319,471
179817,6,Extend,<<,895,73.05,333,316,472
179927,6,Extend,<<,943,77.27,332,317,469
180036,6,Extend,<<,991,81.49,335,318,472
180146,6,Extend,<<,1039,85.71,332,317,470
180256,6,Extend,<<,1087,90.02,334,319,471
197281,6,Extend,>>,1087,95.56,453,418,582
197392,6,Extend,>>,1039,95.56,447,413,577
197504,6,Extend,>>,991,92.84,448,411,577
197614,6,Extend,>>,943,88.7,448,414,579
197725,6,Extend,>>,895,84.57,445,411,578
197836,6,Extend,>>,847,80.35,448,412,576
197948,6,Extend,>>,799,76.13,448,412,575
198059,6,Extend,>>,751,72.09,446,410,575
198170,6,Extend,>>,703,67.96,447,409,573
198282,6,Extend,>>,655,63.82,444,411,573
198393,6,Extend,>>,607,59.78,443,409,569
198504,6,Extend,>>,559,55.82,438,408,566
198616,6,Extend,>>,511,51.69,430,408,562
198727,6,Extend,>>,463,47.74,427,407,552
198839,6,Extend,>>,415,43.69,422,404,551
