Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
152278,1,Flex,>>,2916,256.35,375,308,461
152387,1,Flex,>>,2877,256.35,372,307,462
152497,1,Flex,>>,2838,254.15,371,307,459
152606,1,Flex,>>,2799,250.9,372,306,458
152716,1,Flex,>>,2760,247.47,373,307,458
152826,1,Flex,>>,2721,244.13,370,305,459
152935,1,Flex,>>,2682,240.7,371,306,459
153045,1,Flex,>>,2643,237.19,370,306,461
153155,1,Flex,>>,2604,233.85,370,305,464
153265,1,Flex,>>,2565,230.51,371,306,465
153375,1,Flex,>>,2526,227.16,371,306,467
153485,1,Flex,>>,2487,223.74,371,305,467
153595,1,Flex,>>,2448,220.31,377,306,471
153704,1,Flex,>>,2409,216.88,413,307,474
153814,1,Flex,>>,2370,213.45,414,308,475
153924,1,Flex,>>,2331,210.02,407,305,478
154033,1,Flex,>>,2292,206.68,407,308,480
154143,1,Flex,>>,2253,203.34,433,309,488
154252,1,Flex,>>,2214,200.0,427,313,491
154363,1,Flex,>>,2175,196.57,424,317,497
154473,1,Flex,>>,2136,193.23,424,319,501
154584,1,Flex,>>,2097,189.89,430,329,506
154694,1,Flex,>>,2058,186.37,439,336,513
154805,1,Flex,>>,2019,183.03,448,349,528
154915,1,Flex,>>,1980,179.69,451,363,540
155025,1,Flex,>>,1941,176.26,455,377,553
155135,1,Flex,>>,1902,172.92,442,392,569
155244,1,Flex,>>,1863,169.49,438,411,589
155354,1,Flex,>>,1824,166.33,434,425,605
155463,1,Flex,>>,1785,162.9,434,448,629
155573,1,Flex,>>,1746,159.65,438,457,634
155683,1,Flex,>>,1707,156.4,441,465,648
155792,1,Flex,>>,1668,152.97,444,470,648
155903,1,Flex,>>,1629,149.54,452,477,653
156012,1,Flex,>>,1590,146.11,462,492,665
156122,1,Flex,>>,1551,142.59,470,508,675
156232,1,Flex,>>,1512,139.16,480,518,681
156342,1,Flex,>>,1473,135.82,487,523,693
156452,1,Flex,>>,1434,132.57,493,532,701
156562,1,Flex,>>,1395,129.23,499,542,711
156673,1,Flex,>>,1356,125.89,499,541,711
156783,1,Flex,>>,1317,122.64,511,552,721
156893,1,Flex,>>,1278,119.3,513,548,719
157002,1,Flex,>>,1239,116.22,513,548,718
157112,1,Flex,>>,1200,113.23,512,549,716
157223,1,Flex,>>,1161,109.98,513,548,712
157333,1,Flex,>>,1122,106.81,512,543,711
157442,1,Flex,>>,1083,103.74,516,547,709
157553,1,Flex,>>,1044,100.4,514,543,707
157663,1,Flex,>>,1005,97.14,521,550,710
157772,1,Flex,>>,966,94.07,524,550,713
157882,1,Flex,>>,927,91.16,524,549,710
157992,1,Flex,>>,888,88.0,521,549,711
158101,1,Flex,>>,849,84.84,528,557,715
158211,1,Flex,>>,810,81.49,532,560,717
158321,1,Flex,>>,771,78.33,533,564,723
158430,1,Flex,>>,732,75.34,532,564,724
158540,1,Flex,>>,693,72.26,530,563,718
158650,1,Flex,>>,654,69.36,529,565,720
158760,1,Flex,>>,615,66.2,533,568,723
158870,1,Flex,>>,576,62.77,538,574,728
158979,1,Flex,<<,576,59.6,541,579,731
159089,1,Flex,<<,615,58.9,549,587,740
159199,1,Flex,<<,654,58.9,559,599,762
159309,1,Flex,<<,693,58.99,562,600,763
159419,1,Flex,<<,732,61.1,563,599,763
159529,1,Flex,<<,771,64.09,558,599,759
159639,1,Flex,<<,810,67.34,554,592,754
159749,1,Flex,<<,849,70.51,551,588,750
159859,1,Flex,<<,888,73.85,546,583,746
159969,1,Flex,<<,927,77.19,539,577,734
160079,1,Flex,<<,966,80.7,535,567,728
160190,1,Flex,<<,1005,84.04,530,562,723
160301,1,Flex,<<,1044,87.38,522,556,713
160411,1,Flex,<<,1083,90.73,515,549,709
160521,1,Flex,<<,1122,94.24,510,545,703
160631,1,Flex,<<,1161,97.67,505,537,695
160741,1,Flex,<<,1200,100.92,502,530,687
160850,1,Flex,<<,1239,104.44,497,521,679
160960,1,Flex,<<,1278,107.87,492,513,672
161071,1,Flex,<<,1317,111.3,486,504,667
161180,1,Flex,<<,1356,114.55,483,497,663
161290,1,Flex,<<,1395,117.98,481,494,659
161400,1,Flex,<<,1434,121.41,479,490,657
161510,1,Flex,<<,1473,124.84,480,487,655
161620,1,Flex,<<,1512,128.26,476,481,652
161729,1,Flex,<<,1551,131.6,475,475,642
161839,1,Flex,<<,1590,135.03,472,469,639
161949,1,Flex,<<,1629,138.46,466,465,634
162059,1,Flex,<<,1668,141.8,470,462,630
162169,1,Flex,<<,1707,145.23,469,458,628
162278,1,Flex,<<,1746,148.66,465,451,621
162388,1,Flex,<<,1785,152.18,465,442,610
162499,1,Flex,<<,1824,155.52,464,437,601
162609,1,Flex,<<,1863,158.95,462,433,598
162719,1,Flex,<<,1902,162.37,461,429,592
162829,1,Flex,<<,1941,165.89,457,424,587
162938,1,Flex,<<,1980,169.23,459,420,581
163048,1,Flex,<<,2019,172.66,442,418,578
163159,1,Flex,<<,2058,176.18,433,418,576
163269,1,Flex,<<,2097,179.6,426,417,575
163378,1,Flex,<<,2136,183.03,423,414,574
163488,1,Flex,<<,2175,186.37,420,409,570
163598,1,Flex,<<,2214,189.89,418,405,560
163708,1,Flex,<<,2253,193.41,416,404,556
163818,1,Flex,<<,2292,196.75,415,397,549
163928,1,Flex,<<,2331,200.18,414,392,543
164038,1,Flex,<<,2370,203.69,411,389,537
164148,1,Flex,<<,2409,207.12,411,382,531
164258,1,Flex,<<,2448,210.55,411,381,530
164367,1,Flex,<<,2487,214.07,412,382,530
164477,1,Flex,<<,2526,217.49,409,381,527
164587,1,Flex,<<,2565,221.01,409,379,526
164697,1,Flex,<<,2604,224.44,409,374,522
164806,1,Flex,<<,2643,227.78,408,374,520
164916,1,Flex,<<,2682,231.21,405,374,518
165025,1,Flex,<<,2721,234.73,406,376,519
165135,1,Flex,<<,2760,238.07,406,374,519
165245,1,Flex,<<,2799,241.49,406,373,519
165354,1,Flex,<<,2838,244.92,407,373,517
165464,1,Flex,<<,2877,248.18,404,375,516
165574,1,Flex,<<,2916,251.78,404,373,516
182603,1,Flex,>>,2916,256.35,335,322,472
182713,1,Flex,>>,2877,256.35,335,319,470
182822,1,Flex,>>,2838,254.15,335,320,467
182931,1,Flex,>>,2799,250.9,334,320,468
183041,1,Flex,>>,2760,247.47,333,321,469
183150,1,Flex,>>,2721,244.13,336,319,468
183260,1,Flex,>>,2682,240.62,335,318,468
183370,1,Flex,>>,2643,237.27,333,319,467
183479,1,Flex,>>,2604,233.93,335,319,464
183589,1,Flex,>>,2565,230.59,335,319,466
183699,1,Flex,>>,2526,227.16,334,321,468
183808,1,Flex,>>,2487,223.91,335,318,465
183918,1,Flex,>>,2448,220.4,334,319,467
184027,1,Flex,>>,2409,217.05,336,320,466
184137,1,Flex,>>,2370,213.71,335,316,468
184246,1,Flex,>>,2331,210.29,337,316,468
184356,1,Flex,>>,2292,206.95,337,319,466
184466,1,Flex,>>,2253,203.6,339,317,466
184576,1,Flex,>>,2214,200.35,341,318,469
184685,1,Flex,>>,2175,197.1,344,319,470
184795,1,Flex,>>,2136,193.67,349,320,471
184905,1,Flex,>>,2097,190.15,356,316,474
185015,1,Flex,>>,2058,186.73,363,319,473
185125,1,Flex,>>,2019,183.38,373,324,476
185234,1,Flex,>>,1980,179.96,377,321,484
185345,1,Flex,>>,1941,176.62,383,330,488
185454,1,Flex,>>,1902,173.19,386,333,491
185564,1,Flex,>>,1863,169.76,390,337,496
185674,1,Flex,>>,1824,166.51,395,341,499
185783,1,Flex,>>,1785,162.99,398,346,500
185893,1,Flex,>>,1746,159.74,401,353,509
186002,1,Flex,>>,1707,156.48,411,359,517
186112,1,Flex,>>,1668,152.79,421,369,529
186222,1,Flex,>>,1629,149.36,425,379,540
186331,1,Flex,>>,1590,146.11,424,386,548
186441,1,Flex,>>,1551,142.86,431,407,566
186551,1,Flex,>>,1512,139.43,439,408,571
186660,1,Flex,>>,1473,136.0,446,411,574
186771,1,Flex,>>,1434,132.75,447,421,581
186881,1,Flex,>>,1395,129.41,452,435,597
186990,1,Flex,>>,1356,126.24,456,441,604
187100,1,Flex,>>,1317,122.99,457,448,610
187210,1,Flex,>>,1278,119.74,460,460,623
187320,1,Flex,>>,1239,116.75,462,470,630
187429,1,Flex,>>,1200,113.85,471,485,641
187539,1,Flex,>>,1161,110.59,478,496,656
187648,1,Flex,>>,1122,107.16,484,502,663
187758,1,Flex,>>,1083,103.91,490,515,676
187867,1,Flex,>>,1044,100.57,501,524,688
187977,1,Flex,>>,1005,97.32,506,536,695
188087,1,Flex,>>,966,94.07,515,542,703
188196,1,Flex,>>,927,90.99,521,547,710
188306,1,Flex,>>,888,87.74,525,552,713
188416,1,Flex,>>,849,84.48,538,561,720
188526,1,Flex,>>,810,81.05,546,566,728
188636,1,Flex,>>,771,77.8,554,574,735
188745,1,Flex,>>,732,74.81,557,573,734
188855,1,Flex,>>,693,71.82,564,573,735
188964,1,Flex,>>,654,68.84,564,578,736
189074,1,Flex,>>,615,65.67,567,582,743
189184,1,Flex,>>,576,62.24,565,582,741
189294,1,Flex,<<,576,59.34,575,595,758
189404,1,Flex,<<,615,58.9,577,597,769
189513,1,Flex,<<,654,58.9,593,612,787
189623,1,Flex,<<,693,58.99,588,607,784
189732,1,Flex,<<,732,61.1,582,600,776
189842,1,Flex,<<,771,64.09,580,600,772
189952,1,Flex,<<,810,67.34,569,591,763
190061,1,Flex,<<,849,70.51,563,586,757
190171,1,Flex,<<,888,73.76,554,580,752
190281,1,Flex,<<,927,77.1,542,572,742
190390,1,Flex,<<,966,80.62,535,565,737
190500,1,Flex,<<,1005,84.04,526,561,726
190609,1,Flex,<<,1044,87.3,519,557,721
190719,1,Flex,<<,1083,90.73,514,553,715
190829,1,Flex,<<,1122,94.24,510,546,709
