finger,phase,ycol,"linear_coeffs(a,b)","quadratic_coeffs(a,b,c)","cubic_coeffs(a,b,c,d)",R2_linear,MSE_linear,R2_quadratic,MSE_quadratic,R2_cubic,MSE_cubic,plot,active_csv,N
index,Flex,θ_total,"-7.4117, 64.7481","-6.03968, -41.8075, 33.2244","0.433968, -2.35259, -33.5815, 36.8102",0.388870451033252,249.35175296551705,0.9613869315417558,15.754820436549688,0.9675778766847187,13.22880442812531,D:\Soft_glove\models\qu_cubic\index\L_theta\index_Flex_θ_total_vs_Lrel.png,D:\Soft_glove\models\qu_cubic\index\L_theta\index_Flex_active.csv,428
index,Flex,∠ABC_smooth,"-4.17867, 45.8648","-4.24535, -28.3558, 23.7065","0.43292, -0.567159, -20.1497, 27.2836",0.28402996440364947,127.13245852260911,0.9340177527525113,11.716251930058641,0.9481748781466944,9.202417457256669,D:\Soft_glove\models\qu_cubic\index\L_theta\index_Flex_∠ABC_smooth_vs_Lrel.png,D:\Soft_glove\models\qu_cubic\index\L_theta\index_Flex_active.csv,428
index,Flex,∠BCD_smooth,"-3.23302, 18.8833","-1.79433, -13.4517, 9.51791","0.00104765, -1.78543, -13.4318, 9.52656",0.5817057063610038,21.70925772028813,0.9789701129657238,1.0914402715941978,0.9789703966230671,1.0914255499246361,D:\Soft_glove\models\qu_cubic\index\L_theta\index_Flex_∠BCD_smooth_vs_Lrel.png,D:\Soft_glove\models\qu_cubic\index\L_theta\index_Flex_active.csv,428
index,Extend,θ_total,"13.9911, 46.916","12.7013, 63.7265, 78.3464","-3.00092, -4.8712, 36.7039, 70.2347",0.5001295505274864,265.8159365937004,0.9395911270643189,32.123605536019745,0.9641695953740766,19.05352191597153,D:\Soft_glove\models\qu_cubic\index\L_theta\index_Extend_θ_total_vs_Lrel.png,D:\Soft_glove\models\qu_cubic\index\L_theta\index_Extend_active.csv,429
index,Extend,∠ABC_smooth,"7.80006, 30.0086","8.04943, 39.3197, 49.9275","-1.98052, -3.54791, 21.4856, 44.574",0.43369055704782544,107.93668452355871,0.9261384254197511,14.077768917858052,0.956006734496926,8.384969169880993,D:\Soft_glove\models\qu_cubic\index\L_theta\index_Extend_∠ABC_smooth_vs_Lrel.png,D:\Soft_glove\models\qu_cubic\index\L_theta\index_Extend_active.csv,429
index,Extend,∠BCD_smooth,"6.19109, 16.9075","4.65191, 24.4068, 28.4189","-1.02041, -1.32329, 15.2183, 25.6607",0.5956008486691269,35.35804694501962,0.9541346674628848,4.010168111528505,0.9714183567381299,2.4989940777401767,D:\Soft_glove\models\qu_cubic\index\L_theta\index_Extend_∠BCD_smooth_vs_Lrel.png,D:\Soft_glove\models\qu_cubic\index\L_theta\index_Extend_active.csv,429
