Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
44374,1,Flex,>>,2916,256.35,356,323,471
44486,1,Flex,>>,2877,256.35,356,321,472
44597,1,Flex,>>,2838,254.15,355,322,470
44708,1,Flex,>>,2799,250.81,353,323,471
44819,1,Flex,>>,2760,247.47,353,319,468
44931,1,Flex,>>,2721,244.13,353,320,469
45041,1,Flex,>>,2682,240.62,354,323,468
45151,1,Flex,>>,2643,237.27,354,321,468
45262,1,Flex,>>,2604,233.85,355,325,470
45373,1,Flex,>>,2565,230.51,353,322,468
45484,1,Flex,>>,2526,227.08,354,322,470
45596,1,Flex,>>,2487,223.74,353,321,469
45706,1,Flex,>>,2448,220.31,354,321,468
45817,1,Flex,>>,2409,216.88,354,322,470
45927,1,Flex,>>,2370,213.54,353,324,470
46038,1,Flex,>>,2331,210.11,353,320,470
46150,1,Flex,>>,2292,206.77,353,320,468
46261,1,Flex,>>,2253,203.52,354,321,469
46372,1,Flex,>>,2214,200.26,356,321,471
46484,1,Flex,>>,2175,196.92,357,320,473
46595,1,Flex,>>,2136,193.49,356,320,473
46706,1,Flex,>>,2097,190.07,358,321,478
46818,1,Flex,>>,2058,186.73,361,323,480
46929,1,Flex,>>,2019,183.47,362,321,483
47040,1,Flex,>>,1980,180.13,374,326,486
47151,1,Flex,>>,1941,176.7,380,327,489
47262,1,Flex,>>,1902,173.27,380,330,494
47374,1,Flex,>>,1863,169.85,391,334,497
47486,1,Flex,>>,1824,166.51,396,336,500
47597,1,Flex,>>,1785,162.99,404,344,508
47708,1,Flex,>>,1746,159.65,403,348,512
47820,1,Flex,>>,1707,156.48,408,355,518
47931,1,Flex,>>,1668,153.05,410,360,523
48042,1,Flex,>>,1629,149.71,416,369,530
48152,1,Flex,>>,1590,146.29,414,376,536
48264,1,Flex,>>,1551,143.03,420,382,546
48374,1,Flex,>>,1512,139.69,428,395,560
48486,1,Flex,>>,1473,136.35,430,399,562
48598,1,Flex,>>,1434,133.1,429,406,569
48709,1,Flex,>>,1395,129.76,434,416,580
48820,1,Flex,>>,1356,126.42,441,419,580
48931,1,Flex,>>,1317,123.08,449,426,592
49042,1,Flex,>>,1278,119.74,454,432,594
49153,1,Flex,>>,1239,116.66,459,446,605
49264,1,Flex,>>,1200,113.76,464,457,620
49376,1,Flex,>>,1161,110.59,467,466,627
49487,1,Flex,>>,1122,107.34,469,474,635
49598,1,Flex,>>,1083,104.18,475,488,652
49709,1,Flex,>>,1044,100.92,476,497,659
49821,1,Flex,>>,1005,97.67,484,513,675
49933,1,Flex,>>,966,94.51,492,529,691
50043,1,Flex,>>,927,91.43,493,531,700
50153,1,Flex,>>,888,88.18,498,534,705
50265,1,Flex,>>,849,85.01,500,547,754
50376,1,Flex,>>,810,81.67,504,552,750
50488,1,Flex,>>,771,78.42,515,560,776
50599,1,Flex,>>,732,75.25,522,564,780
50711,1,Flex,>>,693,72.09,529,573,802
50822,1,Flex,>>,654,69.1,537,578,780
50933,1,Flex,>>,615,65.85,542,582,759
51045,1,Flex,>>,576,62.42,546,589,767
51156,1,Flex,<<,576,59.43,552,594,771
51267,1,Flex,<<,615,58.9,562,602,776
51378,1,Flex,<<,654,58.99,569,612,794
51490,1,Flex,<<,693,58.99,566,608,790
51601,1,Flex,<<,732,61.1,558,600,779
51713,1,Flex,<<,771,64.09,551,594,770
51824,1,Flex,<<,810,67.34,542,585,762
51935,1,Flex,<<,849,70.51,541,577,758
52046,1,Flex,<<,888,73.76,533,567,744
52157,1,Flex,<<,927,77.19,530,560,737
52268,1,Flex,<<,966,80.7,524,553,732
52378,1,Flex,<<,1005,84.04,520,541,726
52489,1,Flex,<<,1044,87.3,511,535,714
52601,1,Flex,<<,1083,90.81,494,526,708
52712,1,Flex,<<,1122,94.24,481,519,699
52823,1,Flex,<<,1161,97.67,471,513,692
52935,1,Flex,<<,1200,101.01,463,505,683
53047,1,Flex,<<,1239,104.44,454,500,678
53158,1,Flex,<<,1278,107.96,452,496,676
53268,1,Flex,<<,1317,111.3,446,486,669
53380,1,Flex,<<,1356,114.64,438,489,666
53492,1,Flex,<<,1395,117.98,433,483,656
53602,1,Flex,<<,1434,121.41,432,478,650
53713,1,Flex,<<,1473,124.92,429,474,643
53824,1,Flex,<<,1512,128.26,425,470,640
53934,1,Flex,<<,1551,131.69,423,466,636
54044,1,Flex,<<,1590,135.03,419,460,630
54154,1,Flex,<<,1629,138.46,417,458,619
54264,1,Flex,<<,1668,141.8,415,453,607
54373,1,Flex,<<,1707,145.23,413,449,598
54483,1,Flex,<<,1746,148.66,412,446,593
54593,1,Flex,<<,1785,152.09,409,443,592
54702,1,Flex,<<,1824,155.52,409,440,588
54812,1,Flex,<<,1863,158.86,408,435,583
54921,1,Flex,<<,1902,162.37,407,428,576
55031,1,Flex,<<,1941,165.8,405,425,573
55141,1,Flex,<<,1980,169.14,403,424,567
55250,1,Flex,<<,2019,172.57,403,417,565
55360,1,Flex,<<,2058,176.09,404,417,565
55469,1,Flex,<<,2097,179.52,405,416,561
55579,1,Flex,<<,2136,183.03,403,411,558
55688,1,Flex,<<,2175,186.37,404,412,558
55799,1,Flex,<<,2214,189.8,403,407,552
55908,1,Flex,<<,2253,193.41,402,407,551
56018,1,Flex,<<,2292,196.75,403,407,550
56127,1,Flex,<<,2331,200.09,401,403,549
56237,1,Flex,<<,2370,203.6,400,403,550
56347,1,Flex,<<,2409,207.12,399,395,551
56456,1,Flex,<<,2448,210.55,400,395,550
56566,1,Flex,<<,2487,214.07,400,397,549
56675,1,Flex,<<,2526,217.49,399,396,548
56785,1,Flex,<<,2565,220.92,400,398,547
56894,1,Flex,<<,2604,224.35,400,394,549
57004,1,Flex,<<,2643,227.78,399,394,547
57114,1,Flex,<<,2682,231.21,398,388,547
57224,1,Flex,<<,2721,234.73,400,395,546
57333,1,Flex,<<,2760,237.98,397,391,547
57443,1,Flex,<<,2799,241.49,399,392,546
57553,1,Flex,<<,2838,244.92,396,392,543
57662,1,Flex,<<,2877,248.18,395,392,543
57772,1,Flex,<<,2916,251.78,396,391,546
74801,1,Flex,>>,2916,256.35,350,321,459
74910,1,Flex,>>,2877,256.35,350,320,457
75020,1,Flex,>>,2838,254.15,349,318,457
75129,1,Flex,>>,2799,250.9,348,318,456
75239,1,Flex,>>,2760,247.47,348,319,456
75349,1,Flex,>>,2721,244.13,346,318,456
75459,1,Flex,>>,2682,240.62,347,319,456
75569,1,Flex,>>,2643,237.19,348,318,455
75678,1,Flex,>>,2604,233.85,347,319,456
75788,1,Flex,>>,2565,230.51,348,317,455
75898,1,Flex,>>,2526,227.16,348,319,457
76007,1,Flex,>>,2487,223.74,347,319,454
76117,1,Flex,>>,2448,220.31,350,321,455
76226,1,Flex,>>,2409,216.88,348,321,455
76335,1,Flex,>>,2370,213.54,346,318,456
76445,1,Flex,>>,2331,210.11,348,317,455
76555,1,Flex,>>,2292,206.68,347,317,455
76665,1,Flex,>>,2253,203.34,349,319,455
76774,1,Flex,>>,2214,200.0,348,319,455
76884,1,Flex,>>,2175,196.66,348,319,453
76994,1,Flex,>>,2136,193.32,348,317,456
77103,1,Flex,>>,2097,189.89,350,318,460
77213,1,Flex,>>,2058,186.46,350,319,461
77322,1,Flex,>>,2019,183.21,352,319,465
77432,1,Flex,>>,1980,179.96,353,319,467
77542,1,Flex,>>,1941,176.53,356,324,472
77652,1,Flex,>>,1902,173.19,360,328,479
77761,1,Flex,>>,1863,169.76,361,329,482
77871,1,Flex,>>,1824,166.51,367,332,489
77981,1,Flex,>>,1785,162.99,376,336,500
78090,1,Flex,>>,1746,159.56,390,342,506
78200,1,Flex,>>,1707,156.13,397,347,513
78310,1,Flex,>>,1668,152.7,397,352,518
78419,1,Flex,>>,1629,149.36,406,363,528
78529,1,Flex,>>,1590,145.93,410,367,535
78639,1,Flex,>>,1551,142.59,416,376,547
78748,1,Flex,>>,1512,139.34,422,381,561
78858,1,Flex,>>,1473,136.0,428,397,575
78968,1,Flex,>>,1434,132.84,428,407,588
79077,1,Flex,>>,1395,129.49,434,414,598
79187,1,Flex,>>,1356,126.33,440,430,616
79296,1,Flex,>>,1317,122.99,444,439,626
79406,1,Flex,>>,1278,119.74,451,453,638
79516,1,Flex,>>,1239,116.75,457,464,649
79625,1,Flex,>>,1200,113.76,450,473,662
79735,1,Flex,>>,1161,110.68,452,484,677
79845,1,Flex,>>,1122,107.52,460,495,688
79954,1,Flex,>>,1083,104.26,468,507,696
80064,1,Flex,>>,1044,100.92,470,515,702
80173,1,Flex,>>,1005,97.67,477,523,715
80283,1,Flex,>>,966,94.59,481,528,725
80393,1,Flex,>>,927,91.6,493,538,735
80503,1,Flex,>>,888,88.26,499,542,745
80612,1,Flex,>>,849,85.01,505,545,746
80722,1,Flex,>>,810,81.67,511,546,739
80832,1,Flex,>>,771,78.33,514,549,747
