Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
44389,2,Flex,>>,1150,101.1,357,324,471
44501,2,Flex,>>,1086,101.1,354,321,469
44612,2,Flex,>>,1022,97.41,353,321,467
44723,2,Flex,>>,958,91.78,355,320,468
44834,2,Flex,>>,894,86.24,352,321,467
44945,2,Flex,>>,830,80.53,352,319,466
45056,2,Flex,>>,766,74.99,353,324,466
45165,2,Flex,>>,702,69.36,354,320,466
45277,2,Flex,>>,638,63.74,352,320,468
45388,2,Flex,>>,574,58.2,353,321,467
45499,2,Flex,>>,510,52.57,351,321,467
45610,2,Flex,>>,446,46.95,354,321,467
45722,2,Flex,>>,382,41.58,352,318,467
45831,2,Flex,>>,318,36.04,351,321,467
45942,2,Flex,>>,254,30.51,356,319,466
46054,2,Flex,>>,190,24.88,352,319,467
46165,2,Flex,>>,126,19.25,351,318,468
46276,2,Flex,>>,62,13.98,353,320,466
46388,2,Flex,>>,-2,8.26,353,318,468
46499,2,Flex,>>,-66,2.64,356,322,471
46610,2,Flex,>>,-130,-2.81,353,320,472
46722,2,Flex,>>,-194,-8.35,355,318,472
46833,2,Flex,>>,-258,-13.8,355,319,476
46944,2,Flex,>>,-322,-19.25,361,322,482
47054,2,Flex,>>,-386,-24.79,373,322,483
47166,2,Flex,>>,-450,-30.33,375,325,487
47277,2,Flex,>>,-514,-35.87,379,329,492
47389,2,Flex,>>,-578,-41.49,390,333,494
47501,2,Flex,>>,-642,-47.03,396,337,497
47612,2,Flex,>>,-706,-52.4,399,338,504
47723,2,Flex,>>,-770,-57.93,403,348,508
47835,2,Flex,>>,-834,-63.38,402,353,513
47946,2,Flex,>>,-898,-68.92,405,359,520
48057,2,Flex,>>,-962,-74.29,411,365,528
48167,2,Flex,>>,-1026,-79.91,415,375,533
48279,2,Flex,>>,-1090,-85.36,417,383,548
48389,2,Flex,>>,-1154,-90.99,428,393,555
48501,2,Flex,>>,-1218,-96.7,424,394,560
48613,2,Flex,>>,-1282,-102.33,428,406,565
48724,2,Flex,>>,-1346,-107.87,433,411,574
48835,2,Flex,>>,-1410,-113.23,440,416,579
48946,2,Flex,>>,-1474,-118.77,447,424,585
49057,2,Flex,>>,-1538,-124.31,451,432,592
49168,2,Flex,>>,-1602,-129.93,453,443,605
49279,2,Flex,>>,-1666,-135.56,460,457,618
49391,2,Flex,>>,-1730,-141.19,463,463,626
49502,2,Flex,>>,-1794,-146.55,466,474,634
49613,2,Flex,>>,-1858,-152.09,471,485,647
49724,2,Flex,>>,-1922,-157.63,476,497,659
49836,2,Flex,>>,-1986,-163.25,479,510,676
49947,2,Flex,>>,-2050,-168.7,483,519,682
50057,2,Flex,>>,-2114,-174.07,486,528,698
50167,2,Flex,>>,-2178,-179.34,495,538,705
50280,2,Flex,>>,-2242,-184.79,497,544,749
50391,2,Flex,>>,-2306,-190.07,500,546,769
50504,2,Flex,>>,-2370,-195.25,508,557,778
50615,2,Flex,>>,-2434,-200.53,517,561,776
50726,2,Flex,>>,-2498,-205.71,522,562,772
50837,2,Flex,>>,-2562,-210.73,533,573,787
50949,2,Flex,>>,-2626,-215.82,536,575,755
51060,2,Flex,>>,-2690,-220.48,542,584,763
51171,2,Flex,<<,-2690,-225.23,553,596,776
51282,2,Flex,<<,-2626,-226.11,569,609,790
51393,2,Flex,<<,-2562,-226.11,573,613,795
51505,2,Flex,<<,-2498,-224.53,564,604,786
51616,2,Flex,<<,-2434,-219.87,555,599,777
51728,2,Flex,<<,-2370,-214.77,545,590,765
51839,2,Flex,<<,-2306,-209.49,539,582,758
51950,2,Flex,<<,-2242,-204.13,537,573,754
52061,2,Flex,<<,-2178,-198.51,534,566,745
52172,2,Flex,<<,-2114,-192.97,525,558,736
52283,2,Flex,<<,-2050,-187.34,520,547,728
52393,2,Flex,<<,-1986,-181.63,515,542,720
52504,2,Flex,<<,-1922,-176.18,508,530,712
52616,2,Flex,<<,-1858,-170.64,489,524,704
52727,2,Flex,<<,-1794,-164.92,477,514,696
52839,2,Flex,<<,-1730,-159.21,470,510,689
52951,2,Flex,<<,-1666,-153.67,460,502,681
53062,2,Flex,<<,-1602,-148.04,453,497,677
53173,2,Flex,<<,-1538,-142.42,450,491,669
53284,2,Flex,<<,-1474,-136.97,443,489,666
53395,2,Flex,<<,-1410,-131.25,438,486,665
53506,2,Flex,<<,-1346,-125.71,433,482,653
53617,2,Flex,<<,-1282,-120.18,429,476,647
53728,2,Flex,<<,-1218,-114.29,426,471,640
53839,2,Flex,<<,-1154,-108.84,423,465,637
53949,2,Flex,<<,-1090,-103.12,421,464,633
54059,2,Flex,<<,-1026,-97.49,418,460,626
54169,2,Flex,<<,-962,-92.04,415,455,616
54278,2,Flex,<<,-898,-86.42,411,454,603
54388,2,Flex,<<,-834,-80.7,411,447,593
54497,2,Flex,<<,-770,-74.99,410,444,590
54607,2,Flex,<<,-706,-69.45,408,441,590
54717,2,Flex,<<,-642,-63.82,406,437,585
54826,2,Flex,<<,-578,-58.2,405,428,581
54936,2,Flex,<<,-514,-52.57,404,427,576
55045,2,Flex,<<,-450,-47.03,404,426,570
55155,2,Flex,<<,-386,-41.41,402,419,565
55265,2,Flex,<<,-322,-35.87,402,418,565
55374,2,Flex,<<,-258,-30.15,403,417,562
55484,2,Flex,<<,-194,-24.44,401,415,558
55593,2,Flex,<<,-130,-18.9,402,411,556
55703,2,Flex,<<,-66,-13.27,401,410,552
55813,2,Flex,<<,-2,-7.65,399,406,548
55923,2,Flex,<<,62,-2.02,400,405,549
56032,2,Flex,<<,126,3.52,400,403,548
56142,2,Flex,<<,190,9.32,397,403,547
56251,2,Flex,<<,254,14.86,400,398,549
56361,2,Flex,<<,318,20.4,403,397,548
56471,2,Flex,<<,382,26.11,400,396,548
56581,2,Flex,<<,446,31.74,399,394,546
56690,2,Flex,<<,510,37.27,398,394,547
56800,2,Flex,<<,574,42.99,398,396,546
56909,2,Flex,<<,638,48.44,397,395,547
57019,2,Flex,<<,702,54.33,397,392,545
57128,2,Flex,<<,766,59.87,396,392,543
57238,2,Flex,<<,830,65.41,396,387,543
57348,2,Flex,<<,894,71.12,395,391,543
57458,2,Flex,<<,958,76.66,395,389,543
57567,2,Flex,<<,1022,82.29,395,390,541
57677,2,Flex,<<,1086,88.0,395,389,545
57786,2,Flex,<<,1150,93.54,395,389,540
74815,2,Flex,>>,1150,101.1,349,320,459
74925,2,Flex,>>,1086,101.1,345,319,454
75034,2,Flex,>>,1022,97.41,346,319,456
75144,2,Flex,>>,958,91.87,347,317,454
75254,2,Flex,>>,894,86.33,345,316,453
75364,2,Flex,>>,830,80.62,347,320,456
75473,2,Flex,>>,766,74.99,345,318,455
75583,2,Flex,>>,702,69.45,345,319,451
75693,2,Flex,>>,638,64.0,346,319,453
75803,2,Flex,>>,574,58.46,348,319,455
75912,2,Flex,>>,510,52.92,345,318,452
76022,2,Flex,>>,446,47.21,347,319,453
76131,2,Flex,>>,382,41.85,346,316,452
76241,2,Flex,>>,318,36.31,347,316,450
76350,2,Flex,>>,254,30.77,346,316,453
76460,2,Flex,>>,190,25.14,346,318,453
76570,2,Flex,>>,126,19.43,346,316,453
76679,2,Flex,>>,62,14.07,345,316,452
76789,2,Flex,>>,-2,8.35,347,318,454
76899,2,Flex,>>,-66,2.64,347,318,452
77008,2,Flex,>>,-130,-2.9,346,317,456
77118,2,Flex,>>,-194,-8.44,346,316,459
77227,2,Flex,>>,-258,-13.98,348,316,460
77337,2,Flex,>>,-322,-19.52,351,320,462
77447,2,Flex,>>,-386,-25.05,352,318,465
77557,2,Flex,>>,-450,-30.59,352,321,469
77666,2,Flex,>>,-514,-36.13,358,325,475
77776,2,Flex,>>,-578,-41.67,362,331,482
77886,2,Flex,>>,-642,-47.12,365,332,489
77995,2,Flex,>>,-706,-52.48,376,334,497
78105,2,Flex,>>,-770,-58.11,386,340,505
78214,2,Flex,>>,-834,-63.47,397,346,509
78324,2,Flex,>>,-898,-69.01,398,353,520
78434,2,Flex,>>,-962,-74.46,404,358,525
78543,2,Flex,>>,-1026,-80.09,408,367,533
78653,2,Flex,>>,-1090,-85.45,413,375,546
78763,2,Flex,>>,-1154,-91.16,418,384,558
78872,2,Flex,>>,-1218,-96.88,425,398,574
78982,2,Flex,>>,-1282,-102.59,426,406,585
79092,2,Flex,>>,-1346,-108.13,432,414,598
79201,2,Flex,>>,-1410,-113.58,439,425,614
79311,2,Flex,>>,-1474,-119.21,441,437,620
79421,2,Flex,>>,-1538,-125.01,444,450,638
79530,2,Flex,>>,-1602,-130.55,450,461,647
79640,2,Flex,>>,-1666,-136.18,445,472,662
79749,2,Flex,>>,-1730,-141.71,447,483,676
