Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
59177,6,Extend,>>,1081,95.03,399,392,546
59287,6,Extend,>>,1033,95.03,395,388,543
59396,6,Extend,>>,985,92.4,394,387,542
59506,6,Extend,>>,937,88.18,394,389,542
59615,6,Extend,>>,889,83.96,396,388,540
59725,6,Extend,>>,841,79.65,396,388,540
59835,6,Extend,>>,793,75.43,392,387,540
59944,6,Extend,>>,745,71.38,395,387,539
60054,6,Extend,>>,697,67.25,395,386,537
60163,6,Extend,>>,649,63.03,393,385,538
60273,6,Extend,>>,601,58.81,393,385,535
60382,6,Extend,>>,553,54.77,393,384,535
60492,6,Extend,>>,505,50.64,392,387,532
60601,6,Extend,>>,457,46.51,393,386,533
60711,6,Extend,>>,409,42.46,393,386,532
60820,6,Extend,>>,361,38.42,393,384,528
60930,6,Extend,>>,313,34.46,393,384,525
61040,6,Extend,>>,265,30.51,392,383,524
61150,6,Extend,>>,217,26.46,391,381,519
61259,6,Extend,>>,169,22.51,391,375,519
61369,6,Extend,>>,121,18.64,388,373,516
61478,6,Extend,>>,73,14.77,390,371,511
61588,6,Extend,>>,25,10.73,387,370,506
61697,6,Extend,>>,-23,6.59,385,371,502
61807,6,Extend,>>,-71,2.64,383,367,498
61917,6,Extend,>>,-119,-1.23,382,363,496
62026,6,Extend,>>,-167,-5.19,380,361,492
62136,6,Extend,>>,-215,-9.14,379,360,484
62246,6,Extend,>>,-263,-13.27,374,358,477
62355,6,Extend,>>,-311,-17.23,373,355,470
62465,6,Extend,>>,-359,-21.27,370,352,462
62575,6,Extend,>>,-407,-25.32,367,345,451
62684,6,Extend,>>,-455,-29.54,363,337,438
62794,6,Extend,>>,-503,-33.76,359,335,424
62904,6,Extend,>>,-551,-37.8,354,332,419
63014,6,Extend,>>,-599,-41.85,350,326,413
63123,6,Extend,>>,-647,-45.8,347,322,403
63233,6,Extend,>>,-695,-49.93,342,315,401
63344,6,Extend,>>,-743,-54.07,335,317,396
63453,6,Extend,>>,-791,-58.11,330,314,385
63564,6,Extend,>>,-839,-62.24,320,305,379
63674,6,Extend,>>,-887,-66.29,316,303,374
63784,6,Extend,>>,-935,-70.51,314,297,371
63894,6,Extend,>>,-983,-74.37,309,297,370
64003,6,Extend,>>,-1031,-78.59,306,294,364
64113,6,Extend,>>,-1079,-82.55,303,293,366
64223,6,Extend,>>,-1127,-86.68,300,286,366
64333,6,Extend,>>,-1175,-90.81,302,283,362
64443,6,Extend,>>,-1223,-94.68,297,279,365
64553,6,Extend,>>,-1271,-98.81,296,274,367
64663,6,Extend,>>,-1319,-102.86,296,274,366
64773,6,Extend,>>,-1367,-107.16,295,273,366
64883,6,Extend,>>,-1415,-111.12,296,271,367
64992,6,Extend,>>,-1463,-115.25,293,269,362
65102,6,Extend,>>,-1511,-119.12,294,269,362
65211,6,Extend,>>,-1559,-123.25,295,267,361
65321,6,Extend,>>,-1607,-126.95,293,264,361
65431,6,Extend,>>,-1655,-130.9,293,266,359
65541,6,Extend,>>,-1703,-135.12,295,266,359
65651,6,Extend,>>,-1751,-138.81,294,264,355
65761,6,Extend,>>,-1799,-142.95,291,263,357
65871,6,Extend,<<,-1799,-146.46,298,268,366
65981,6,Extend,<<,-1751,-147.78,305,273,370
66091,6,Extend,<<,-1703,-147.87,307,276,372
66200,6,Extend,<<,-1655,-147.78,308,275,373
66310,6,Extend,<<,-1607,-145.05,309,273,375
66420,6,Extend,<<,-1559,-141.45,307,273,373
66530,6,Extend,<<,-1511,-137.58,308,274,376
66640,6,Extend,<<,-1463,-133.36,308,275,375
66749,6,Extend,<<,-1415,-129.41,309,276,372
66859,6,Extend,<<,-1367,-125.19,309,276,372
66969,6,Extend,<<,-1319,-120.97,309,275,369
67079,6,Extend,<<,-1271,-116.84,310,277,369
67189,6,Extend,<<,-1223,-112.62,311,280,366
67298,6,Extend,<<,-1175,-108.4,310,278,365
67408,6,Extend,<<,-1127,-104.26,310,279,366
67518,6,Extend,<<,-1079,-100.13,310,281,367
67628,6,Extend,<<,-1031,-95.91,310,283,370
67737,6,Extend,<<,-983,-91.69,308,291,369
67847,6,Extend,<<,-935,-87.47,309,295,372
67957,6,Extend,<<,-887,-83.34,309,296,377
68066,6,Extend,<<,-839,-79.3,309,298,382
68176,6,Extend,<<,-791,-74.9,314,301,388
68285,6,Extend,<<,-743,-70.68,313,298,391
68395,6,Extend,<<,-695,-66.37,318,303,394
68505,6,Extend,<<,-647,-62.33,325,305,402
68614,6,Extend,<<,-599,-58.02,329,310,409
68724,6,Extend,<<,-551,-53.89,330,307,415
68833,6,Extend,<<,-503,-49.58,336,310,415
68943,6,Extend,<<,-455,-45.45,336,310,417
69053,6,Extend,<<,-407,-41.32,337,310,421
69163,6,Extend,<<,-359,-37.01,336,308,423
69272,6,Extend,<<,-311,-32.88,337,310,425
69382,6,Extend,<<,-263,-28.66,340,311,427
69492,6,Extend,<<,-215,-24.44,343,312,433
69601,6,Extend,<<,-167,-20.31,339,311,439
69711,6,Extend,<<,-119,-16.09,343,312,442
69820,6,Extend,<<,-71,-11.87,343,312,444
69930,6,Extend,<<,-23,-7.56,344,313,446
70040,6,Extend,<<,25,-3.34,341,315,447
70150,6,Extend,<<,73,0.97,345,316,448
70259,6,Extend,<<,121,5.1,344,322,464
70369,6,Extend,<<,169,9.41,342,320,463
70478,6,Extend,<<,217,13.63,342,321,466
70588,6,Extend,<<,265,17.85,342,319,469
70698,6,Extend,<<,313,22.07,343,321,467
70807,6,Extend,<<,361,26.11,343,320,469
70917,6,Extend,<<,409,30.33,342,319,465
71027,6,Extend,<<,457,34.46,342,320,465
71137,6,Extend,<<,505,38.77,342,319,465
71246,6,Extend,<<,553,42.9,341,321,465
71356,6,Extend,<<,601,47.12,343,322,464
71465,6,Extend,<<,649,51.34,348,320,463
71575,6,Extend,<<,697,55.65,347,320,463
71684,6,Extend,<<,745,59.78,349,320,462
71794,6,Extend,<<,793,64.0,348,320,460
71903,6,Extend,<<,841,68.13,348,320,461
72013,6,Extend,<<,889,72.44,349,321,461
72124,6,Extend,<<,937,76.66,350,321,461
72234,6,Extend,<<,985,80.79,350,320,458
72343,6,Extend,<<,1033,84.92,349,320,460
72453,6,Extend,<<,1081,89.14,348,320,460
89488,6,Extend,>>,1077,94.68,408,414,581
89599,6,Extend,>>,1029,94.68,406,410,575
89710,6,Extend,>>,981,92.04,406,411,575
89821,6,Extend,>>,933,87.74,404,411,574
89932,6,Extend,>>,885,83.6,405,411,572
90043,6,Extend,>>,837,79.38,406,409,575
90153,6,Extend,>>,789,75.08,405,409,573
90264,6,Extend,>>,741,71.03,403,409,573
90376,6,Extend,>>,693,66.81,404,409,574
90487,6,Extend,>>,645,62.68,405,409,573
90598,6,Extend,>>,597,58.46,405,407,572
90709,6,Extend,>>,549,54.51,404,406,570
90821,6,Extend,>>,501,50.37,403,406,568
90932,6,Extend,>>,453,46.24,405,405,564
91043,6,Extend,>>,405,42.29,403,400,562
91156,6,Extend,>>,357,38.24,403,399,558
91267,6,Extend,>>,309,34.46,402,397,556
91378,6,Extend,>>,261,30.42,402,396,553
91490,6,Extend,>>,213,26.37,397,389,551
91601,6,Extend,>>,165,22.42,399,391,549
91713,6,Extend,>>,117,18.55,396,387,541
91825,6,Extend,>>,69,14.51,391,381,534
91936,6,Extend,>>,21,10.46,389,371,527
92046,6,Extend,>>,-27,6.33,391,368,515
92157,6,Extend,>>,-75,2.37,387,365,507
