Time(ms),MotorID,Phase,Direction,Position,Angle(deg),Frame,∠ABC,∠BCD
51249,2,Flex,<<,-22,-9.05,1535.0,138.08748304360546,147.88535151828142
51351,2,Flex,<<,38,-3.96,1538.0,138.3485948144569,147.51019712746094
51454,2,Flex,<<,98,1.32,1542.0,138.08748304360546,147.88535151828142
51556,2,Flex,<<,158,6.77,1545.0,138.29481005572342,147.99831059297165
51659,2,Flex,<<,218,11.96,1548.0,138.38855699072354,148.01850330228075
51761,2,Flex,<<,278,17.23,1551.0,138.79778837096748,147.77453950264785
51863,2,Flex,<<,338,22.33,1554.0,138.21713538997307,148.07618529551115
51966,2,Flex,<<,398,27.78,1557.0,138.74555886901425,147.77453950264785
52068,2,Flex,<<,458,32.97,1560.0,138.34192271190304,148.53704693542485
52171,2,Flex,<<,518,38.24,1563.0,138.4841284778347,148.5211500605473
52274,2,Flex,<<,578,43.52,1566.0,138.83272511505507,148.212054126833
52376,2,Flex,<<,638,48.7,1569.0,138.84195467100633,147.94092978348579
52478,2,Flex,<<,698,54.15,1572.0,138.87742642677196,148.34417328358037
52580,2,Flex,<<,758,59.34,1575.0,139.1695557461218,148.5374564866358
52682,2,Flex,<<,818,64.62,1578.0,138.86192705241498,148.96213784220032
52785,2,Flex,<<,878,69.8,1581.0,139.20620712655867,148.99213895776836
52887,2,Flex,<<,938,75.08,1585.0,139.00353769217557,149.17433203655443
52989,2,Flex,<<,998,80.35,1588.0,139.36757480684287,150.04157609969909
53091,2,Flex,<<,1058,85.71,1591.0,141.49675790078444,149.69002164937993
53193,2,Flex,<<,1118,90.9,1594.0,142.1212854956444,151.88657916045707
53296,2,Flex,<<,1178,96.35,1597.0,145.1501852570904,152.66903595495023
53436,2,Flex,<<,1238,102.51,1601.0,147.63621798948253,153.9177303464956
54805,5,Extend,>>,195,17.14,1642.0,167.17901848730088,167.38933206949417
54908,5,Extend,>>,158,17.14,1645.0,168.93418246100032,168.09090764492436
55010,5,Extend,>>,121,15.03,1648.0,170.18976597693083,169.05788777177548
55112,5,Extend,>>,84,11.96,1651.0,173.0067137929919,169.8984964068696
55215,5,Extend,>>,47,8.79,1654.0,174.1466243569843,172.03344367030692
55317,5,Extend,>>,10,5.63,1657.0,175.88101581641206,172.3099749719249
55419,5,Extend,>>,-27,2.46,1661.0,177.8578978868402,173.55306066464735
55522,5,Extend,>>,-64,-0.88,1664.0,179.78691073157242,173.76028589608973
55624,5,Extend,>>,-101,-4.13,1667.0,179.43413415675357,175.13617676390328
55726,5,Extend,>>,-138,-7.38,1670.0,178.69151368704166,176.15969840332033
55829,5,Extend,>>,-175,-10.64,1673.0,178.0312327934763,176.78301308929238
55931,5,Extend,>>,-212,-13.71,1676.0,176.39507291262387,176.64521374312926
56034,5,Extend,>>,-249,-16.97,1679.0,175.91821322007596,177.30979957302245
56137,5,Extend,>>,-286,-20.04,1682.0,175.50908984963002,177.26498540909049
56239,5,Extend,>>,-323,-23.21,1685.0,175.5891456470824,177.61450117555938
56341,5,Extend,>>,-360,-26.46,1688.0,174.7199582637952,177.86020302805446
56443,5,Extend,>>,-397,-29.54,1691.0,174.2566177053193,178.1441769462247
56546,5,Extend,>>,-434,-32.88,1694.0,174.75686172372045,178.89597551080766
56648,5,Extend,>>,-471,-36.04,1697.0,174.75686172372045,178.89597551080766
56751,5,Extend,>>,-508,-39.3,1700.0,174.35035074984788,178.48946453693557
56853,5,Extend,>>,-545,-42.37,1704.0,174.91368534216627,178.90751522600368
56956,5,Extend,>>,-582,-45.54,1707.0,175.35142932318863,178.60827913083486
57058,5,Extend,>>,-619,-48.88,1710.0,175.48414781004797,177.47843385964012
57161,5,Extend,>>,-656,-52.13,1713.0,176.32337698687707,177.56335175318972
57263,5,Extend,>>,-693,-55.21,1716.0,176.8871561136475,177.62117530940466
57365,5,Extend,>>,-730,-58.29,1719.0,177.94691283290732,177.30979957302245
57468,5,Extend,>>,-767,-61.45,1722.0,178.76536829459593,177.38045120460546
57570,5,Extend,>>,-804,-64.62,1725.0,178.93124443245222,176.64231136840328
57672,5,Extend,>>,-841,-67.87,1728.0,179.5927574448599,176.3741816420215
57774,5,Extend,>>,-878,-71.03,1731.0,178.12535517352794,175.3665475863818
57877,5,Extend,>>,-915,-74.2,1734.0,176.37900780038143,175.08383730179656
57979,5,Extend,>>,-952,-77.45,1737.0,175.2772223093161,174.83193687502518
58083,5,Extend,>>,-989,-80.62,1740.0,174.45416654239415,174.55585223568738
58185,5,Extend,>>,-1026,-83.69,1743.0,174.29046899692696,173.4322053367905
58288,5,Extend,>>,-1063,-86.86,1747.0,173.4690033523727,172.98655036764671
58390,5,Extend,>>,-1100,-90.11,1750.0,172.65253385614054,173.07664636251093
58492,5,Extend,>>,-1137,-93.36,1753.0,171.59336133215598,172.70714589019192
58595,5,Extend,>>,-1174,-96.62,1756.0,170.7265412328135,172.63176470172212
58697,5,Extend,>>,-1211,-99.69,1759.0,170.160510692932,171.9184353835955
58800,5,Extend,>>,-1248,-102.86,1762.0,169.26188495113612,170.9451800211576
58903,5,Extend,>>,-1285,-106.02,1765.0,168.19824187530546,170.60541321089715
59006,5,Extend,>>,-1322,-109.1,1768.0,167.38922936551748,169.90981239865206
59108,5,Extend,>>,-1359,-112.44,1771.0,166.32309456995566,169.57126137233007
59211,5,Extend,>>,-1396,-115.78,1774.0,165.12591817094395,169.4466455779485
59314,5,Extend,>>,-1433,-118.95,1777.0,164.57914241230955,169.0034031608894
59416,5,Extend,>>,-1470,-122.2,1780.0,163.89147793050788,167.72822827298197
59519,5,Extend,>>,-1507,-125.36,1784.0,162.37962822683772,168.28040090500588
59622,5,Extend,>>,-1544,-128.44,1787.0,161.4168981158481,167.57143474207837
59724,5,Extend,>>,-1581,-131.6,1790.0,160.1046973870361,167.25600058079712
59827,5,Extend,>>,-1618,-134.95,1793.0,159.019929828158,167.00039341662787
59930,5,Extend,>>,-1655,-138.11,1796.0,157.8975193581223,166.8376680501448
60033,5,Extend,>>,-1692,-141.36,1799.0,156.78452834638642,166.40324227376115
60136,5,Extend,>>,-1729,-144.53,1802.0,156.03843342214773,166.12222652209607
60239,5,Extend,>>,-1766,-147.6,1805.0,155.56748150276752,165.86610723673746
60341,5,Extend,>>,-1803,-150.77,1808.0,155.1824468878598,165.218992139201
60444,5,Extend,>>,-1840,-153.85,1811.0,154.25116676164657,165.10644426328741
60546,5,Extend,>>,-1877,-157.19,1814.0,153.86548940943115,164.9884905024925
60649,5,Extend,>>,-1914,-160.53,1817.0,153.85694883228402,164.223055706525
60752,5,Extend,>>,-1951,-163.69,1820.0,153.17636227651795,164.85767737042713
60855,5,Extend,>>,-1988,-166.68,1824.0,153.2095978531328,164.60986578536145
60958,5,Extend,>>,-2025,-169.76,1827.0,152.87909691346061,164.64559257889147
61060,5,Extend,<<,-2025,-172.92,1830.0,153.17594079524937,164.43235684352106
61164,5,Extend,<<,-1988,-173.98,1833.0,152.77564789497808,164.94204848772972
61267,5,Extend,<<,-1951,-174.07,1836.0,152.45058211986728,164.5466705730695
61369,5,Extend,<<,-1914,-171.87,1839.0,152.42530898796082,164.51644476792902
61472,5,Extend,<<,-1877,-168.97,1842.0,152.1526381720327,164.28142706105905
61575,5,Extend,<<,-1840,-165.98,1845.0,151.53128737754892,163.68884665482656
61678,5,Extend,<<,-1803,-162.73,1848.0,150.63586195050277,163.76633799754947
61780,5,Extend,<<,-1766,-159.56,1851.0,150.34908606379773,162.9245087649777
61883,5,Extend,<<,-1729,-156.31,1854.0,149.9917044810329,163.52679918909683
61985,5,Extend,<<,-1692,-153.05,1857.0,150.65154966179847,162.7405182352109
62088,5,Extend,<<,-1655,-149.71,1861.0,150.04925923767925,162.7087789634596
62190,5,Extend,<<,-1618,-146.55,1864.0,149.45435381714466,162.61373815711286
62293,5,Extend,<<,-1581,-143.21,1867.0,148.9016615248748,162.10445940574178
62395,5,Extend,<<,-1544,-139.96,1870.0,149.51390931383122,161.79817015092314
62498,5,Extend,<<,-1507,-136.79,1873.0,149.2076200590126,161.78041544438605
62600,5,Extend,<<,-1470,-133.45,1876.0,148.9076783083462,161.58836987835534
62703,5,Extend,<<,-1433,-130.29,1879.0,148.85141901380499,162.21611155730744
62806,5,Extend,<<,-1396,-127.03,1882.0,148.30137942091793,162.68665608248077
62908,5,Extend,<<,-1359,-123.78,1885.0,149.15456845751913,161.58836987835534
63011,5,Extend,<<,-1322,-120.53,1888.0,148.60452886463207,162.05755291084134
63114,5,Extend,<<,-1285,-117.36,1891.0,148.24182392423143,162.68665608248077
63216,5,Extend,<<,-1248,-114.11,1894.0,149.15456845751913,161.58836987835534
63319,5,Extend,<<,-1211,-110.95,1898.0,148.24182392423143,162.5192610010216
63422,5,Extend,<<,-1174,-107.6,1901.0,148.18777570298045,162.49461051645
63524,5,Extend,<<,-1137,-104.44,1904.0,148.73309402421233,162.1946687657836
63627,5,Extend,<<,-1100,-101.19,1907.0,148.79086689736098,161.89151932206946
63729,5,Extend,<<,-1063,-97.85,1910.0,148.85141901380499,161.72969376848548
63831,5,Extend,<<,-1026,-94.59,1913.0,149.0977856349283,161.72969376848548
63935,5,Extend,<<,-989,-91.34,1916.0,148.5482695700909,162.36070235455546
64038,5,Extend,<<,-952,-88.09,1919.0,148.85141901380499,161.8962369654934
64140,5,Extend,<<,-915,-84.84,1922.0,148.91249467652,161.72969376848548
64243,5,Extend,<<,-878,-81.76,1925.0,148.60934523280588,162.36070235455546
64346,5,Extend,<<,-841,-78.33,1928.0,148.91249467652,161.72969376848548
64448,5,Extend,<<,-804,-74.99,1931.0,148.79463619121415,162.0328432121996
64552,5,Extend,<<,-767,-71.82,1934.0,148.79463619121415,162.0328432121996
64654,5,Extend,<<,-730,-68.57,1938.0,148.79463619121415,162.0328432121996
64756,5,Extend,<<,-693,-65.23,1941.0,148.5482695700909,162.0328432121996
64859,5,Extend,<<,-656,-61.98,1944.0,148.48827905825306,162.66705948751652
64961,5,Extend,<<,-619,-58.81,1947.0,148.48827905825306,162.33920034516066
65063,5,Extend,<<,-582,-55.56,1950.0,148.48827905825306,162.66705948751652
65166,5,Extend,<<,-545,-52.31,1953.0,148.48827905825306,162.50574354216855
65269,5,Extend,<<,-508,-48.97,1956.0,148.85670932219142,162.0328432121996
65371,5,Extend,<<,-471,-45.63,1959.0,148.85670932219142,161.86820062079212
65474,5,Extend,<<,-434,-42.37,1962.0,148.7971785797617,162.33920034516066
65577,5,Extend,<<,-397,-39.3,1965.0,148.85670932219142,161.70308355768105
65680,5,Extend,<<,-360,-36.04,1968.0,149.40668515643688,161.72969376848548
65782,5,Extend,<<,-323,-32.7,1971.0,149.10353571272276,162.1993864092075
65885,5,Extend,<<,-286,-29.45,1974.0,148.55676757152503,162.99845785771655
65988,5,Extend,<<,-249,-26.2,1978.0,149.10353571272276,161.705428957799
66090,5,Extend,<<,-212,-22.95,1981.0,149.10353571272276,161.21898444615985
66192,5,Extend,<<,-175,-19.69,1984.0,148.7971785797617,161.3676282986508
66295,5,Extend,<<,-138,-16.53,1987.0,148.7971785797617,160.88722881222816
66397,5,Extend,<<,-101,-13.19,1990.0,149.34657484592847,160.4313494375525
66499,5,Extend,<<,-64,-10.02,1993.0,149.41441712434403,159.92671422987772
66601,5,Extend,<<,-27,-6.68,1996.0,149.10805999138293,160.2330713628388
66703,5,Extend,<<,10,-3.43,1999.0,148.43409123306787,160.66283001554783
66805,5,Extend,<<,47,-0.18,2002.0,149.045174896993,160.2129923862993
66907,5,Extend,<<,84,3.08,2005.0,149.045174896993,159.88159375829244
67009,5,Extend,<<,121,6.24,2008.0,148.81155528830197,159.84825296578808
67112,5,Extend,<<,158,9.49,2011.0,148.49882273142225,159.82617104590543
67214,5,Extend,<<,195,12.84,2014.0,148.7459534400647,159.48966328083242
69584,2,Flex,>>,1237,108.84,2085.0,130.5433787017803,143.608363615789
69686,2,Flex,>>,1177,108.75,2089.0,128.94164711940817,143.3325935314476
69788,2,Flex,>>,1117,105.49,2092.0,127.8588275672907,141.79376668407966
69890,2,Flex,>>,1057,100.48,2095.0,126.8254802136969,140.87385140971034
69993,2,Flex,>>,997,95.21,2098.0,126.64571645085863,140.98601809389584
70095,2,Flex,>>,937,89.93,2101.0,125.90496369522641,141.48103114271242
70198,2,Flex,>>,877,84.66,2104.0,125.16465259417828,141.06149134661032
70301,2,Flex,>>,817,79.38,2107.0,125.0844569084978,140.64331828053398
70403,2,Flex,>>,757,74.2,2110.0,125.2566496155186,140.56297496662376
70506,2,Flex,>>,697,69.01,2113.0,124.71512986731302,140.9433802567543
70608,2,Flex,>>,637,63.82,2116.0,123.87133420333542,140.49578271915357
70710,2,Flex,>>,577,58.64,2119.0,123.66138904823941,139.75748428505568
70813,2,Flex,>>,517,53.36,2122.0,122.4450503226898,140.28044185781155
70915,2,Flex,>>,457,48.0,2125.0,121.90255792260437,139.85794858964613
71017,2,Flex,>>,397,42.9,2128.0,121.36008215767505,139.91303522009233
71120,2,Flex,>>,337,37.63,2132.0,120.92264292141883,138.85544252287252
71222,2,Flex,>>,277,32.35,2135.0,120.4568954061063,139.32119003818502
71325,2,Flex,>>,217,27.08,2138.0,120.4568954061063,139.32119003818502
71427,2,Flex,>>,157,21.71,2141.0,120.6764378950197,139.72286422456324
71529,2,Flex,>>,97,16.53,2144.0,121.22037449209796,139.66522005857834
71631,2,Flex,>>,37,11.25,2147.0,122.78132349627474,139.44275533119085
71733,2,Flex,>>,-23,6.07,2150.0,123.46792168579543,139.6352128390734
71835,2,Flex,>>,-83,0.79,2153.0,123.21807249540247,140.52454593778873
71938,2,Flex,>>,-143,-4.4,2156.0,124.19340605388882,140.11041756103123
72040,2,Flex,>>,-203,-9.58,2159.0,125.59889412806788,139.59810981504015
72143,2,Flex,>>,-263,-14.86,2162.0,125.61984392258648,139.74728988141436
72245,2,Flex,>>,-323,-20.04,2165.0,126.2917217603021,139.71979818638593
72348,2,Flex,>>,-383,-25.41,2168.0,127.1850252005114,140.435888172444
72451,2,Flex,>>,-443,-30.51,2171.0,128.1092553179831,140.0669099910499
72554,2,Flex,>>,-503,-35.87,2175.0,128.26091253245036,140.40379136024973
72656,2,Flex,>>,-563,-41.05,2178.0,129.17490834495317,140.23496698768778
72758,2,Flex,>>,-623,-46.24,2181.0,129.342852891715,140.23007625534294
72860,2,Flex,>>,-683,-51.43,2184.0,130.2549474515142,139.8593916208911
72963,2,Flex,>>,-743,-56.79,2187.0,129.97284694713608,140.40575401497827
73066,2,Flex,>>,-803,-61.98,2190.0,130.1510423849669,140.38441660059766
73168,2,Flex,>>,-863,-67.08,2193.0,130.40233805217585,141.10603003084762
73270,2,Flex,>>,-923,-72.26,2196.0,129.9716960365942,141.1886159632416
73373,2,Flex,>>,-983,-77.63,2199.0,130.80013150467602,141.2693377584764
73475,2,Flex,>>,-1043,-82.9,2202.0,131.81467332085393,140.4175284268419
73578,2,Flex,>>,-1103,-88.18,2205.0,131.8838580257859,140.66624936956327
73680,2,Flex,>>,-1163,-93.36,2208.0,132.28311932588645,141.07043912606977
73783,2,Flex,>>,-1223,-98.64,2211.0,133.16233047242957,140.8743501901517
73886,2,Flex,>>,-1283,-103.91,2215.0,133.03283689861584,141.54335329139641
73988,2,Flex,>>,-1343,-109.19,2218.0,133.5340649183571,141.93494995722864
74090,2,Flex,>>,-1403,-114.29,2221.0,135.0462311192136,141.6974541677774
74192,2,Flex,>>,-1463,-119.65,2224.0,135.2984775926065,142.5571573399695
74295,2,Flex,>>,-1523,-124.92,2227.0,135.16604751954983,143.7417778288698
74397,2,Flex,>>,-1583,-130.02,2230.0,136.50085608729344,143.15997502064266
74500,2,Flex,>>,-1643,-135.12,2233.0,136.65590936357714,143.75366727663877
74603,2,Flex,>>,-1703,-140.31,2236.0,136.8476102659946,144.30273041113023
74705,2,Flex,>>,-1763,-145.49,2239.0,138.1744917602755,144.4921601996662
74807,2,Flex,>>,-1823,-150.51,2242.0,138.75030337679897,144.80531552018968
74910,2,Flex,>>,-1883,-155.78,2245.0,139.56574664189588,145.99842450912197
75013,2,Flex,>>,-1943,-160.79,2248.0,140.57410566302795,145.76100560852277
75116,2,Flex,>>,-2003,-165.98,2251.0,140.99369627839124,146.71864138874767
75218,2,Flex,>>,-2063,-171.25,2254.0,142.03141840314663,146.51477099622937
75321,2,Flex,>>,-2123,-176.18,2258.0,142.25775795300132,147.443096647936
75423,2,Flex,>>,-2183,-181.19,2261.0,143.26643209355416,147.73278985743306
75526,2,Flex,>>,-2243,-186.11,2264.0,143.6538435213324,148.60977587939007
75628,2,Flex,>>,-2303,-191.21,2267.0,145.66424466169926,148.51078102168134
75731,2,Flex,>>,-2363,-195.96,2270.0,145.93607741766755,148.5506668972453
75833,2,Flex,<<,-2363,-200.88,2273.0,145.341830869657,149.22229827592432
75936,2,Flex,<<,-2303,-202.37,2276.0,145.4368830272957,148.9347728064775
76039,2,Flex,<<,-2243,-202.37,2279.0,145.81454202237236,149.01004512521038
76141,2,Flex,<<,-2183,-198.15,2282.0,144.9928780328348,149.83494773208537
76243,2,Flex,<<,-2123,-193.23,2285.0,145.43572181631984,150.34255618427792
76347,2,Flex,<<,-2063,-188.22,2288.0,145.45368028937196,150.46165278481905
76449,2,Flex,<<,-2003,-182.95,2291.0,145.68438153551458,150.92288971653008
76552,2,Flex,<<,-1943,-177.76,2294.0,145.81102558999604,151.04308010803456
76654,2,Flex,<<,-1883,-172.57,2298.0,145.57501740740733,150.71333884915802
76757,2,Flex,<<,-1823,-167.21,2301.0,146.18980743558458,150.4112183195377
76859,2,Flex,<<,-1763,-161.93,2304.0,145.79964660992724,151.11523876497455
76962,2,Flex,<<,-1703,-156.75,2307.0,146.1296958624211,150.4112183195377
77065,2,Flex,<<,-1643,-151.38,2310.0,146.1296958624211,150.4112183195377
77167,2,Flex,<<,-1583,-146.29,2313.0,146.18980743558458,150.32396332547353
77270,2,Flex,<<,-1523,-140.92,2316.0,145.24527614853076,151.04308010803456
77372,2,Flex,<<,-1463,-135.65,2319.0,145.24527614853076,151.04308010803456
77474,2,Flex,<<,-1403,-130.46,2322.0,145.49783407392422,151.04308010803456
77577,2,Flex,<<,-1343,-125.19,2325.0,145.19949352504233,151.3414206569165
77679,2,Flex,<<,-1283,-119.91,2328.0,145.49783407392422,150.9558251139704
77781,2,Flex,<<,-1223,-114.55,2331.0,145.49783407392422,150.58301712061393
77883,2,Flex,<<,-1163,-109.36,2334.0,145.81102558999604,150.9558251139704
77986,2,Flex,<<,-1103,-104.09,2338.0,145.7498649502815,150.58301712061393
78088,2,Flex,<<,-1043,-98.81,2341.0,145.5126850411141,150.88135766949588
78191,2,Flex,<<,-983,-93.54,2344.0,145.1186953462995,150.46529846325868
78294,2,Flex,<<,-923,-88.44,2347.0,145.4323938302897,150.46529846325868
78396,2,Flex,<<,-863,-83.08,2350.0,144.88535889643234,150.38377003326832
78498,2,Flex,<<,-803,-77.8,2353.0,145.09610551579746,150.80158677775086
78601,2,Flex,<<,-743,-72.53,2356.0,144.80206817295195,150.71959860102436
78703,2,Flex,<<,-683,-67.16,2359.0,145.09610551579746,150.34869548793506
78805,2,Flex,<<,-623,-61.98,2362.0,144.54953032867627,150.64273283078057
78908,2,Flex,<<,-563,-56.62,2365.0,144.9470616546418,149.9322274744126
79010,2,Flex,<<,-503,-51.34,2368.0,144.9470616546418,149.9322274744126
79113,2,Flex,<<,-443,-46.24,2371.0,144.54953032867627,150.34255618427792
79215,2,Flex,<<,-383,-40.88,2374.0,145.09610551579746,149.9740186993231
79318,2,Flex,<<,-323,-35.69,2377.0,144.80206817295195,150.71959860102436
79420,2,Flex,<<,-263,-30.24,2381.0,144.80206817295195,150.71959860102436
79523,2,Flex,<<,-203,-25.05,2384.0,144.54953032867627,150.34255618427792
79625,2,Flex,<<,-143,-19.69,2387.0,145.09610551579746,149.9740186993231
79728,2,Flex,<<,-83,-14.59,2390.0,144.61123308688576,150.64273283078057
79830,2,Flex,<<,-23,-9.14,2393.0,144.80206817295195,150.71959860102436
79933,2,Flex,<<,37,-4.04,2396.0,144.54953032867627,150.71959860102436
80035,2,Flex,<<,97,1.23,2399.0,144.54953032867627,150.71959860102436
80138,2,Flex,<<,157,6.68,2402.0,144.54953032867627,150.71959860102436
80240,2,Flex,<<,217,11.87,2405.0,145.09610551579746,150.04851884143244
80343,2,Flex,<<,277,17.14,2408.0,145.09610551579746,150.42556125817885
80445,2,Flex,<<,337,22.24,2411.0,144.9470616546418,150.38377003326832
80548,2,Flex,<<,397,27.69,2414.0,144.9470616546418,150.38377003326832
80650,2,Flex,<<,457,32.88,2417.0,144.96752240136325,150.7223748956079
80752,2,Flex,<<,517,38.15,2420.0,145.0093136262738,150.38377003326832
80856,2,Flex,<<,577,43.43,2424.0,145.30381071585546,150.08927294368667
80958,2,Flex,<<,637,48.62,2427.0,145.30381071585546,150.46529846325868
81060,2,Flex,<<,697,54.07,2430.0,145.30381071585546,150.46529846325868
81163,2,Flex,<<,757,59.25,2433.0,145.30381071585546,150.92288971653008
81265,2,Flex,<<,817,64.53,2436.0,145.04860807425686,151.2991303131971
81368,2,Flex,<<,877,69.8,2439.0,145.34656447419079,150.9162303246621
81470,2,Flex,<<,937,74.99,2442.0,145.09081375653946,151.3762933120827
81573,2,Flex,<<,997,80.26,2445.0,145.7258394965906,151.95491385966886
81675,2,Flex,<<,1057,85.63,2448.0,145.65997727625583,151.73642197293123
81777,2,Flex,<<,1117,90.81,2451.0,146.11723056697878,152.31435870772592
81879,2,Flex,<<,1177,96.18,2454.0,147.00575242482995,152.79676629290293
81981,2,Flex,<<,1237,101.45,2457.0,146.81373559948298,153.33002639707746
83350,5,Extend,>>,195,17.14,2498.0,165.70425590427587,164.16745178135946
83453,5,Extend,>>,158,17.14,2502.0,168.812233182027,165.60702204384833
83555,5,Extend,>>,121,15.03,2505.0,170.77285330734227,167.71194193173335
83657,5,Extend,>>,84,11.87,2508.0,172.91997267213227,168.40796145042208
83760,5,Extend,>>,47,8.62,2511.0,174.940353948583,170.27909581316644
83863,5,Extend,>>,10,5.54,2514.0,176.6426575444683,171.393569373765
83965,5,Extend,>>,-27,2.29,2517.0,177.7091089503724,172.57274797923534
84067,5,Extend,>>,-64,-0.97,2520.0,179.97198250614392,172.85651731090272
84169,5,Extend,>>,-101,-4.22,2523.0,178.97034454390695,173.88252272977505
84272,5,Extend,>>,-138,-7.38,2526.0,177.46359256553703,173.82128349484987
84374,5,Extend,>>,-175,-10.73,2529.0,177.53538884597086,174.8786834892213
84476,5,Extend,>>,-212,-13.89,2532.0,176.6355791307775,174.73991133099813
84579,5,Extend,>>,-249,-17.05,2535.0,176.32158791725035,175.0502024681478
84681,5,Extend,>>,-286,-20.22,2538.0,175.59701408883436,175.72089144459818
84783,5,Extend,>>,-323,-23.47,2541.0,174.89197104523328,175.9989513293976
84886,5,Extend,>>,-360,-26.73,2545.0,175.13345344980783,177.11748741900917
84988,5,Extend,>>,-397,-29.8,2548.0,174.8263814981337,176.68645109242968
85090,5,Extend,>>,-434,-33.05,2551.0,174.67136842909636,176.65744757053776
85192,5,Extend,>>,-471,-36.31,2554.0,174.79509253859467,176.6551621328907
85294,5,Extend,>>,-508,-39.47,2557.0,174.7032873723924,177.05927253011225
85397,5,Extend,>>,-545,-42.64,2560.0,174.88556068729264,176.74547350332398
85498,5,Extend,>>,-582,-45.8,2563.0,175.04724974298145,176.77547739348
85601,5,Extend,>>,-619,-49.05,2566.0,175.84253691951693,176.44734136178255
85703,5,Extend,>>,-656,-52.31,2569.0,177.06147818058037,176.187143628579
85806,5,Extend,>>,-693,-55.47,2572.0,177.9488080851321,175.95074339998274
85908,5,Extend,>>,-730,-58.55,2575.0,178.67672563559177,175.28478461161484
86010,5,Extend,>>,-767,-61.63,2578.0,179.62870602652842,175.32629766008193
86113,5,Extend,>>,-804,-64.97,2581.0,179.62674852786327,175.50766104087617
86215,5,Extend,>>,-841,-68.13,2584.0,178.6438746844847,175.49799707751293
86317,5,Extend,>>,-878,-71.3,2587.0,178.44462066808515,174.47364887815485
86420,5,Extend,>>,-915,-74.46,2591.0,177.5587959079478,174.19238435377324
86522,5,Extend,>>,-952,-77.71,2594.0,176.35447981267583,174.68643527834527
86624,5,Extend,>>,-989,-80.88,2597.0,175.64364771985953,174.0063037216088
86727,5,Extend,>>,-1026,-83.96,2600.0,173.26951606538432,172.78573796079328
86829,5,Extend,>>,-1063,-87.12,2603.0,171.08126743893664,172.3254268534025
86931,5,Extend,>>,-1100,-90.46,2606.0,169.20866923439826,171.3694357645143
87033,5,Extend,>>,-1137,-93.8,2609.0,167.9651954194932,170.81528853018304
87135,5,Extend,>>,-1174,-96.97,2612.0,165.85758514521416,170.69071458154215
87239,5,Extend,>>,-1211,-100.13,2615.0,163.8497890155044,170.01849218364546
87341,5,Extend,>>,-1248,-103.21,2618.0,161.91266135662295,169.60372417344598
87445,5,Extend,>>,-1285,-106.37,2621.0,160.55846126664505,168.88089417474674
87547,5,Extend,>>,-1322,-109.45,2624.0,159.22142822718823,168.8980717999746
87650,5,Extend,>>,-1359,-112.97,2627.0,158.62775037950092,167.36561456026794
87752,5,Extend,>>,-1396,-116.22,2630.0,157.98338017311744,166.9792495446627
87856,5,Extend,>>,-1433,-119.47,2634.0,156.7908155650269,166.07582604537555
87958,5,Extend,>>,-1470,-122.64,2637.0,155.61616192017513,166.4290995795253
88061,5,Extend,>>,-1507,-125.8,2640.0,155.2570691792112,165.97790363783864
88164,5,Extend,>>,-1544,-128.88,2643.0,155.46417409928793,165.19949450459433
88266,5,Extend,>>,-1581,-132.04,2646.0,155.16310489234993,164.75964064218843
88369,5,Extend,>>,-1618,-135.47,2649.0,154.51409261440622,164.6099146785452
88472,5,Extend,>>,-1655,-138.73,2652.0,154.5387292014262,164.34010592846548
88574,5,Extend,>>,-1692,-141.8,2655.0,154.49530489799335,164.10544602081922
88678,5,Extend,>>,-1729,-145.05,2658.0,153.71586989620346,164.71289035693158
88781,5,Extend,>>,-1766,-148.13,2661.0,154.3107045014402,164.11152640327109
88883,5,Extend,>>,-1803,-151.38,2664.0,153.9559270213335,163.88130269755567
88985,5,Extend,>>,-1840,-154.64,2667.0,153.9559270213335,163.88130269755567
89088,5,Extend,>>,-1877,-157.89,2671.0,154.19541208047423,163.88130269755567
89191,5,Extend,>>,-1914,-161.14,2674.0,154.19541208047423,163.36709236592202
89294,5,Extend,>>,-1951,-164.22,2677.0,153.90605833678302,163.65644610961323
89397,5,Extend,>>,-1988,-167.3,2680.0,153.34779682394966,163.65557394333518
89499,5,Extend,>>,-2025,-170.46,2683.0,153.58728188309038,163.85007994623737
89602,5,Extend,<<,-2025,-173.63,2686.0,153.58728188309038,163.65557394333518
89705,5,Extend,<<,-1988,-174.77,2689.0,153.58728188309038,163.65557394333518
89808,5,Extend,<<,-1951,-174.68,2692.0,153.6568419424129,163.46323341817686
89910,5,Extend,<<,-1914,-172.22,2695.0,153.89666305885015,163.3337599319765
90013,5,Extend,<<,-1877,-169.14,2698.0,153.0405953918669,163.14257862567888
90116,5,Extend,<<,-1840,-166.07,2701.0,153.6568419424129,163.14257862567888
90218,5,Extend,<<,-1803,-162.81,2704.0,153.0481619399078,164.26425394584032
90321,5,Extend,<<,-1766,-159.56,2708.0,153.89666305885015,163.00977896247736
90424,5,Extend,<<,-1729,-156.31,2711.0,152.97860188058527,163.94243993448157
90526,5,Extend,<<,-1692,-153.05,2714.0,152.97860188058527,163.94243993448157
90629,5,Extend,<<,-1655,-149.8,2717.0,153.60377567726346,163.43546600726557
90731,5,Extend,<<,-1618,-146.55,2720.0,152.73911682144453,163.75125862818402
90834,5,Extend,<<,-1581,-143.3,2723.0,153.60377567726346,163.43546600726557
90936,5,Extend,<<,-1544,-140.04,2726.0,153.29439450150366,163.11267629830584
