Frame,Time(ms),∠ABC,∠BCD
197,6635,169.32870877607823,173.24093673544243
198,6669,169.32870877607823,173.5617152449219
199,6702,169.5661782670688,173.5617152449219
200,6735,169.5661782670688,173.5617152449219
201,6769,169.95807997853396,172.8490350239773
202,6802,169.95807997853396,172.8490350239773
203,6835,169.43080984919678,173.0121625857479
204,6869,169.32870877607823,173.5617152449219
205,6902,169.32870877607823,173.5617152449219
206,6935,169.95807997853396,172.8490350239773
207,6969,169.32870877607823,173.24093673544243
208,7002,169.32870877607823,173.5617152449219
209,7035,169.32870877607823,173.5617152449219
210,7069,169.32870877607823,173.5617152449219
211,7102,169.32870877607823,173.5617152449219
212,7135,169.32870877607823,173.24093673544243
213,7169,169.32870877607823,173.24093673544243
214,7202,169.32870877607823,173.5617152449219
215,7235,169.32870877607823,173.5617152449219
216,7269,169.32870877607823,173.5617152449219
217,7302,169.32870877607823,173.5617152449219
218,7335,169.31195245438076,173.43656994809115
219,7369,169.31195245438076,173.43656994809115
220,7402,169.32870877607823,173.43656994809115
221,7435,169.32870877607823,173.5617152449219
222,7469,169.32870877607823,173.24093673544243
223,7502,169.97595883571728,172.8490350239773
224,7535,170.07557387035968,172.6227469127588
225,7569,170.07557387035968,172.6227469127588
226,7602,169.32870877607823,173.11426365886646
227,7635,169.32870877607823,173.11426365886646
228,7669,169.32870877607823,173.11426365886646
229,7702,169.95807997853396,172.72236194740134
230,7735,169.5661782670688,173.43656994809115
231,7769,169.32870877607823,173.11426365886646
232,7802,169.32870877607823,173.11426365886646
233,7835,169.32870877607823,173.11426365886646
234,7869,169.32870877607823,173.11426365886646
235,7902,169.95807997853396,172.72236194740134
236,7935,169.32870877607823,173.11426365886646
237,7969,169.95807997853396,172.72236194740134
238,8002,169.95807997853396,172.72236194740134
239,8035,169.95807997853396,172.72236194740134
240,8069,169.95807997853396,172.72236194740134
241,8102,169.95807997853396,172.72236194740134
242,8135,169.95807997853396,172.72236194740134
243,8169,169.95807997853396,172.72236194740134
244,8202,169.95807997853396,172.72236194740134
245,8235,169.95807997853396,172.72236194740134
246,8269,169.5661782670688,173.11426365886646
247,8302,169.5484469556337,173.11426365886646
248,8335,169.5661782670688,173.11426365886646
249,8369,169.5661782670688,173.11426365886646
250,8402,169.44494204702826,173.34444164404792
251,8435,169.46267335846335,173.34444164404792
252,8469,169.44494204702826,173.34444164404792
253,8502,169.5661782670688,173.11426365886646
254,8535,169.5661782670688,173.11426365886646
255,8569,169.80350021734853,173.11426365886646
256,8602,169.8223602469986,172.79338731157486
257,8635,169.65016863115017,173.18388530940055
258,8669,169.6700078891915,173.05426652994885
259,8702,169.6700078891915,172.73333800761637
260,8735,169.6700078891915,172.73333800761637
261,8769,169.90798798262588,172.73333800761637
262,8802,169.801996211028,172.51987482394753
263,8835,169.41047250852222,172.77733435576206
264,8869,169.14584932615992,172.64242511492836
265,8902,169.01548496311068,172.26084079450976
266,8935,168.11714221350942,172.5313894530793
267,8969,168.20527096366496,172.31293338466685
268,9002,167.69745038037203,172.30861909917343
269,9035,167.80631010539636,171.81911586242836
270,9069,168.0448524204927,171.9722903273824
271,9102,167.9131785765108,171.64359893276287
272,9135,167.7635246598592,171.8734004751796
273,9169,167.85326611881868,171.79176979308488
274,9202,167.26140033054122,171.40033935233475
275,9235,166.9751979360541,171.1503454289772
276,9269,166.86346093341444,171.0597196336218
277,9302,166.2436669875989,171.82268321691558
278,9335,166.1357020677109,171.13492796132323
279,9369,165.69499257995406,170.6216537007871
280,9402,165.66748682814782,170.8725045422421
281,9435,165.73790296936764,169.98594493832135
282,9469,165.2206830611415,170.26219978609015
283,9502,164.7126106454056,170.33187870759087
284,9535,163.9675452336148,170.11232627191364
285,9569,163.65321314450193,169.41836447905615
286,9602,163.42736334913823,168.86571434215992
287,9635,162.73284659394258,168.3507356431294
288,9669,161.68959471665016,168.03283064159552
289,9702,160.7325198577895,167.72294047630967
290,9735,160.41824606684608,166.86270833825324
291,9769,159.0200570512182,167.0501455267212
292,9802,158.75821013365172,165.95031140955717
293,9835,158.12882073021265,165.30854767352662
294,9869,157.24142991171692,165.2712274855254
295,9902,156.4142817322009,164.88615274598413
296,9935,156.17285997898995,163.91956379135098
297,9969,155.52760083060164,163.59047107809923
298,10002,154.6931386084836,163.21538209060685
299,10035,154.1472139729452,162.5678429345452
300,10069,153.84499619734834,162.68252924486458
301,10102,152.75778420731498,162.03815823092066
302,10135,152.15959014788868,161.3950345261977
303,10169,152.45323228185822,160.62865079141778
304,10202,151.85364717490023,160.6396227829886
305,10235,151.30138359359898,160.58772923660902
306,10269,150.69939872251504,160.42089801891268
307,10302,150.42481165161075,159.8404255763431
308,10335,149.82451388088032,159.19316077949748
309,10369,149.54155050932675,159.16822135059712
310,10402,148.9863777020025,158.99443485296948
311,10435,148.69671495490638,158.3541827653398
312,10469,148.38116310475766,157.72715656912663
313,10502,147.82534037404236,157.55331540185276
314,10535,147.82534037404236,156.77470934010663
315,10569,146.61308191773435,157.66607568382906
316,10602,146.3602360427573,156.54097591853846
317,10635,146.0019798472133,156.6971890249243
318,10669,144.89557522674326,156.49851442192212
319,10702,144.49039002722702,155.66686863942925
320,10735,143.9369830409576,155.16394852887672
321,10769,142.93841609618747,155.74334234970624
322,10802,142.43070314367716,155.04281669021896
323,10835,142.4112713560184,154.84135037730263
324,10869,141.806690823667,154.85048956120252
325,10902,141.55318171607158,154.07519802436127
326,10935,141.25868305878038,153.98708844952867
327,10969,141.12136742661835,153.62675320575252
328,11002,140.57337066657504,153.53217822218616
329,11035,139.71642752395707,153.01526396685207
330,11069,139.17111234726798,153.26522300322802
331,11102,138.98780912572704,152.90024728900764
332,11135,138.73446209194697,152.04004671758855
333,11169,138.44875520333227,151.93113769365902
334,11202,138.1673421059713,151.4618321417395
335,11235,137.2164621200348,151.3418666968494
336,11269,137.0056473713886,150.9634923687684
337,11302,136.72703707076295,150.8679222134926
338,11335,136.19770547480965,149.655163836866
339,11369,135.4920988891792,149.54464031165807
340,11402,134.78349344732024,149.4272601082997
341,11435,134.73100770630353,149.08301170463213
342,11469,134.84478844679268,148.5750559132326
343,11502,134.34272944706032,148.59488563272592
344,11535,134.087461416244,148.23330179413276
345,11569,133.881679614258,147.69143969162127
346,11602,133.95326844412534,146.96580590341816
347,11635,133.82859833941106,147.3467952413159
348,11669,134.08426558036552,146.6226800867868
349,11702,134.0309641132194,147.00637340673825
350,11735,133.3716856744106,146.8285913799799
351,11769,133.44706993629117,146.8285913799799
352,11802,133.70244343625467,146.10369055777784
353,11835,133.57000587326965,145.71927525937355
354,11869,133.90316031943945,145.35660415975798
355,11902,132.9321383883603,146.2758683998452
356,11935,133.18645380818043,145.18514671336328
357,11969,132.6093180402816,145.76228248126205
358,12002,132.94481324010727,145.3387008817919
359,12035,133.02743688166055,145.03881225871405
360,12069,133.53647411467503,144.61236499361536
361,12102,132.74732595452917,145.03959012539008
362,12135,133.00071841681373,144.24501940855012
363,12169,132.51356759319373,144.01801593777287
364,12202,132.11506914329814,144.13567830561908
365,12235,131.96779369545004,144.09515148455648
366,12269,132.13846574220136,142.9382645235455
367,12302,131.65266359880061,143.06668422287137
368,12335,130.93173493553857,143.49609960643102
369,12369,131.27566733406533,142.78116906958874
370,12402,131.36737310950082,142.07123233680585
371,12435,130.39556160592352,142.5829136922459
372,12469,131.05333419193443,141.67777098517237
373,12502,130.73281816680853,141.63065086500046
374,12535,130.1647386221844,141.7329213268596
375,12569,130.57101813392245,140.88325027219454
376,12602,129.32926292745455,141.39925769368202
377,12635,129.51522701388316,140.99825082622988
378,12669,129.6132354361029,140.17377008218565
379,12702,128.90237140334494,140.53982917310918
380,12735,128.8640285064169,140.19517123008592
381,12769,128.30457148722112,139.58455755607486
382,12802,128.13486073727455,139.37152969307215
383,12835,127.83326987366162,139.33187516036568
384,12869,128.0640592635859,138.624139317945
385,12902,127.20221747845508,138.65108025012105
386,12935,126.76856746847605,138.5841192333732
387,12969,126.32313604972414,138.1221304621157
388,13002,126.14569181167813,137.3832632752552
389,13035,125.3772057152036,137.56151323304795
390,13069,124.93832891092647,137.0192071510484
391,13102,124.75455743817032,136.75228802681934
392,13135,124.22058556883982,136.76658453701464
393,13169,124.14358665193775,137.00770149892915
394,13202,124.59735358240613,136.27509693686522
395,13235,123.88001904947201,136.51836866256156
396,13269,123.80277759294047,136.753295970866
397,13302,124.05732754281199,135.90369776692555
398,13335,123.27979107484653,136.4797143000048
399,13369,123.08675736042107,136.17649805875337
400,13402,123.00846032516536,135.77836328026618
401,13435,122.93091730092726,135.692193584983
402,13469,123.18400701389852,134.61636712515502
403,13502,121.97518132894314,135.03217779034557
404,13535,121.9504604864708,135.43065705013737
405,13569,121.49738127130531,135.3425910262183
406,13602,121.87286866814924,134.8003185705749
407,13635,121.6717011419453,134.16659440542182
408,13669,120.7620319573817,134.53117725326172
409,13702,120.27372747745574,134.21624889446014
410,13735,120.1980019165662,134.40889141713015
411,13769,120.60558771471212,133.54066258624601
412,13802,120.39986571650176,133.4470887466378
413,13835,119.94273796554201,133.62236283774584
414,13869,119.73513261672733,133.81109607256784
415,13902,119.88362674872006,133.5133081909725
416,13935,119.99635565333028,132.70938995736148
417,13969,119.08058039126118,133.34837616725284
418,14002,118.8727203200696,132.98163962840837
419,14035,118.20523104705651,133.06319961377895
420,14069,117.88077557789546,132.96880353600127
421,14102,117.67124801723632,132.5828035948487
422,14135,117.2019844228094,132.792351662947
423,14169,117.12447476457903,132.4063690765618
424,14202,116.68147498793509,132.2481589734676
425,14235,116.66302224154795,132.01384985240855
426,14269,116.66302224154795,132.01384985240855
427,14302,116.66302224154795,132.01384985240855
428,14335,116.66302224154795,131.76374548016366
429,14369,116.66302224154795,131.76374548016366
430,14402,116.66302224154795,131.46014114309673
431,14435,116.66302224154795,131.46014114309673
432,14469,116.89143160144347,132.03260215242403
433,14502,117.12447476457903,131.30229295713258
434,14535,117.12447476457903,131.55239732937747
435,14569,116.5264380587174,132.56855221513453
436,14602,117.12447476457903,132.36300425644995
437,14635,117.72393770607889,131.90131184126756
438,14669,117.58616717976143,132.2010017256938
439,14702,117.58616717976143,132.46001014712823
440,14735,118.42619694471378,132.5650959346477
441,14769,119.0316521256034,132.65943883097677
442,14802,119.74488129694222,132.75425743410491
443,14835,120.21069037970722,133.12325009685225
444,14869,120.88337905918057,133.05237681662126
445,14902,121.22037449209796,133.69908438325987
446,14935,122.15045590850455,133.891981952183
447,14969,122.83116882164086,133.52442930114532
448,15002,122.69339829532339,134.38035076511872
449,15035,123.83415461897128,133.81549014265278
450,15069,123.29290584497468,134.15657804534595
451,15102,123.66138904823941,134.7748837963356
452,15135,123.73899861689247,134.56608633031985
453,15169,123.8174166138858,134.66164303073475
454,15202,124.4072287224776,135.06782167702727
455,15235,124.48357309717164,134.85175188140568
456,15269,124.10302458028417,135.403800687588
457,15302,124.76394114017715,134.48964321634006
458,15335,124.70557368218135,135.52200176975538
459,15369,125.54820758795478,134.4469647881023
460,15402,125.29470042053975,134.67936786398195
461,15435,125.74792788774063,134.5445369489104
462,15469,125.37049262965586,135.09362047144046
463,15502,125.57953160875618,135.56300269324674
464,15535,125.78213380545992,135.32964087255615
465,15569,125.78213380545992,135.65288961435797
466,15602,125.66146510111176,135.97862915424832
467,15635,126.4351952595139,135.28925778858792
468,15669,126.5684857570868,135.61644413567677
469,15702,126.76682593673247,135.70770398104725
470,15735,126.74117375094528,136.15507255857062
471,15769,126.84479308707301,136.33633459977898
472,15802,126.82446337257393,136.23983966138675
473,15835,127.17644413957146,135.88785889438924
474,15869,127.36995390512249,135.9766879895146
475,15902,127.47314958836027,136.20808565781735
476,15935,127.56084612391614,136.40028952227559
477,15969,127.55332100832015,136.48889681076355
478,16002,128.00027147548826,136.37857424189153
479,16035,128.1909498203866,136.27224494202943
480,16069,127.82421203876653,136.80215750060324
481,16102,128.26767464239188,136.35869489697788
482,16135,127.90278118672182,136.88578011518894
483,16169,128.52857832133756,136.52851204771144
484,16202,128.47417793381604,136.48446691674496
485,16235,128.55208618365185,136.5636457082005
486,16269,128.19289063101147,137.25498746551756
487,16302,128.3724524842479,137.33402750589096
488,16335,128.58874140442018,137.27338199803725
489,16369,129.20002001014228,136.56549248661887
490,16402,128.9408736558308,137.26309228681745
491,16435,129.534604905296,137.1832900653753
492,16469,129.01746115390728,137.68977032315047
493,16502,129.18687143360233,137.61422288222678
494,16535,129.67590729469808,137.5351633980609
495,16569,129.84369688056202,137.60704621832247
496,16602,130.10337166884588,137.9625665585101
497,16635,130.2687960962195,137.8947420335037
498,16669,130.59916048552716,138.22725503658123
499,16702,130.08731864363565,138.7489179597136
500,16735,130.67555774190544,138.29342592986612
501,16769,130.84002371618433,138.22904286947139
502,16802,130.75152805660383,138.58919616219183
503,16835,131.17194109483827,138.53054916909394
504,16869,131.7656025683962,138.06209345423187
505,16902,131.24495162921212,138.59919611606887
506,16935,131.83855786422617,138.48807994304474
507,16969,132.2537892815431,138.79903694465028
508,17002,132.58049078334366,138.8636347475922
509,17035,133.1784866483989,138.63025267409319
510,17069,133.33113593689288,139.05817511925375
511,17102,133.7379839702423,139.38571826857137
512,17135,134.45578204967475,139.04920576151378
513,17169,134.62731068255655,139.7867054805834
514,17202,135.03294409624112,140.20941141009885
515,17235,135.43570095126773,139.80665455507224
516,17269,135.35206847047147,140.17717772511924
517,17302,135.96142342117034,140.39026594881028
518,17335,136.27749715841819,140.36265754416362
519,17369,136.67351203855813,140.7825242651973
520,17402,136.5558283728895,141.31076498365547
521,17435,137.20265469753497,141.28941621209995
522,17469,137.59457756268625,141.2719045407238
523,17502,137.51312767531965,141.647105574259
524,17535,138.1269119550159,141.4644854550093
525,17569,138.51451586654733,141.45116273318962
526,17602,138.51451586654733,142.2017523026413
527,17635,138.66345178489524,141.9720757241543
528,17669,139.46540381939022,142.00701991183803
529,17702,139.6819279666204,141.99836463132965
530,17735,140.31038046113017,142.33129738916236
531,17769,140.4660401662278,142.88365002892277
532,17802,141.05297815109708,142.50702723194243
533,17835,140.8916622057491,142.8842799978609
534,17869,141.75536443422465,143.02273631007097
535,17902,142.12554516630803,143.03079791716632
536,17935,141.8789465558154,143.40930501993668
537,17969,142.37516818602634,143.5533756024837
538,18002,142.49682503263355,143.18512014538385
539,18035,142.04894987350622,143.92982728253315
540,18069,142.66285862140546,143.56157182543333
541,18102,142.41720533060607,144.31493110528717
542,18135,142.78222939958886,144.32674965447157
543,18169,143.56628038158735,144.46232220802563
544,18202,143.92598010132104,144.10262248829193
545,18235,143.60299936975758,144.47956296788908
546,18269,143.86380729785785,144.97250551142966
547,18302,144.48641260915045,144.71679698791658
548,18335,144.57551950389353,145.01415258524779
549,18369,144.84159706254994,145.10976736139463
550,18402,144.84159706254994,145.48357359089422
551,18435,144.84159706254994,145.50078322163998
552,18469,145.19347775499676,145.5249316072361
553,18502,145.2976291845921,145.17633497001572
554,18535,145.2976291845921,145.92758233073812
555,18569,145.64296207877263,145.58224943655762
556,18602,145.7355962453345,146.4064115804864
557,18635,146.27999538704336,146.12768138344435
558,18669,146.27999538704336,146.53347284909628
559,18702,146.38098738364494,146.52684352891077
560,18735,146.38098738364494,146.93651014988473
561,18769,146.62356864415432,146.93651014988473
562,18802,146.44461956526612,146.87287796826345
563,18835,146.30561156607973,147.30906472498364
564,18869,146.30561156607973,147.68107822792118
565,18902,146.64587179426556,147.34081799973535
566,18935,146.9257889091387,147.43234319823299
567,18969,147.26337503035958,147.1414528934974
568,19002,147.02108256387586,147.46559836784013
569,19035,147.35535986508353,147.552966461731
570,19069,147.63974534041228,148.0116816224037
571,19102,147.32393973861488,148.3821497480145
572,19135,147.41283320325766,148.4203625288613
573,19169,147.4578092578665,148.80387483659936
574,19202,147.78643648596523,148.5405736241469
575,19235,147.5426261298611,148.5405736241469
576,19269,147.47317673416086,148.5405736241469
577,19302,147.43607681147654,148.8773450448642
578,19335,147.2297275319935,148.90783364097913
579,19369,147.52165664956445,148.61590452340812
580,19402,147.8473308809409,148.29023029203168
581,19435,147.8473308809409,148.6566193479692
582,19469,147.83195715286564,148.36100584785402
583,19502,147.29270372182214,149.46190425306835
584,19535,147.29270372182214,149.46190425306835
585,19569,147.83195715286564,149.0910644540119
586,19602,147.60330141064466,149.46190425306835
587,19635,147.35869847996437,149.3866779541271
588,19669,147.35869847996437,149.3866779541271
589,19702,147.29270372182214,149.7502952598632
590,19735,147.83195715286564,149.8969714493999
591,19769,147.9109554607498,149.20948982607163
592,19802,148.15459539167816,149.57433321058738
593,19835,148.15459539167816,149.57433321058738
594,19869,148.15459539167816,149.20948982607163
595,19902,147.85869339894796,149.50539181880183
596,19935,147.52288198991386,149.53212806488412
597,19969,147.76556578105863,149.53212806488412
598,20002,147.52288198991386,149.53212806488412
599,20035,147.76556578105863,149.53212806488412
600,20069,147.76556578105863,149.53212806488412
601,20102,147.46995228094343,149.82774156499931
602,20135,147.46995228094343,149.82774156499931
603,20169,147.7120766846923,149.46190425306835
604,20202,147.7120766846923,149.46190425306835
605,20235,147.7120766846923,149.46190425306835
606,20269,147.77941721649304,149.3866779541271
607,20302,147.7120766846923,149.3866779541271
608,20335,148.3175311666888,149.0910644540119
609,20369,147.77941721649304,149.3866779541271
610,20402,147.69624343519723,150.15341579637575
611,20435,147.40431431762622,150.07950760201578
612,20469,148.02191766657364,149.3866779541271
613,20502,148.33364232554302,149.0221106814591
614,20535,147.95830768428456,149.712702245082
615,20569,147.95830768428456,149.712702245082
616,20602,147.34149496750885,150.3295149618577
617,20635,147.82422606388997,150.3295149618577
618,20669,147.75164133079295,149.96176789684682
619,20702,147.75164133079295,149.96176789684682
620,20735,147.75164133079295,149.96176789684682
621,20769,147.82422606388997,149.96176789684682
622,20802,147.82422606388997,149.96176789684682
623,20835,147.82422606388997,149.89103541369232
624,20869,148.3928723902322,149.19644985636864
625,20902,148.68148860562172,148.90783364097913
626,20935,148.68148860562172,148.90783364097913
627,20969,148.22561987452858,149.26490940501222
628,21002,147.91136018381388,149.26490940501222
629,21035,147.82422606388997,149.5931059063984
630,21069,148.02089238375044,149.93481891878787
631,21102,147.49273060015355,150.22253087742874
632,21135,147.73318042510962,149.9246013701348
633,21169,147.73318042510962,149.9246013701348
634,21202,147.49273060015355,149.85614182149124
635,21235,147.49273060015355,149.85614182149124
636,21269,147.2083451248248,149.7732672799878
637,21302,147.73318042510962,149.48888180465906
638,21335,147.73318042510962,149.48888180465906
639,21369,147.73318042510962,149.48888180465906
640,21402,147.63818970046827,150.19096370942006
641,21435,148.16459069952114,149.47118319243447
642,21469,147.877396215014,149.82370369258788
643,21502,147.877396215014,149.82370369258788
644,21535,148.28814731860885,149.12077800210514
645,21569,147.59355532640637,149.73944077864155
646,21602,147.76365231719004,149.4051634774339
647,21635,148.28814731860885,149.12077800210514
648,21669,148.36471475480306,148.75185799259773
649,21702,148.28814731860885,148.6911041243792
650,21735,147.877396215014,149.02592601230805
651,21769,147.76365231719004,149.03624346792648
652,21802,147.42937501598234,149.73944077864155
653,21835,147.53922079597714,149.73072766787925
654,21869,147.25596920518552,150.07702689986243
655,21902,147.3318984208516,150.07702689986243
656,21935,147.25596920518552,150.07702689986243
657,21969,147.66948454207244,149.73944077864155
658,22002,147.66948454207244,149.73944077864155
659,22035,147.66948454207244,149.73944077864155
660,22069,147.74605197826662,149.37052076913415
661,22102,147.74605197826662,149.67639313745002
662,22135,147.98642442451643,149.37052076913415
663,22169,147.3318984208516,149.708106890355
664,22202,147.3318984208516,149.6473530221365
665,22235,147.3318984208516,149.6473530221365
666,22269,147.3318984208516,149.6473530221365
