Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
26230,5,Extend,>>,195,17.14
26333,5,Extend,>>,158,17.23
26436,5,Extend,>>,121,15.12
26538,5,Extend,>>,84,12.04
26640,5,Extend,>>,47,8.88
26743,5,Extend,>>,10,5.71
26845,5,Extend,>>,-27,2.55
26947,5,Extend,>>,-64,-0.62
27050,5,Extend,>>,-101,-4.13
27152,5,Extend,>>,-138,-7.3
27255,5,Extend,>>,-175,-10.55
27357,5,Extend,>>,-212,-13.71
27459,5,Extend,>>,-249,-16.88
27561,5,Extend,>>,-286,-19.96
27664,5,Extend,>>,-323,-23.21
27766,5,Extend,>>,-360,-26.37
27868,5,Extend,>>,-397,-29.54
27970,5,Extend,>>,-434,-32.88
28072,5,Extend,>>,-471,-36.04
28174,5,Extend,>>,-508,-39.21
28276,5,Extend,>>,-545,-42.37
28378,5,Extend,>>,-582,-45.54
28480,5,Extend,>>,-619,-48.7
28583,5,Extend,>>,-656,-52.04
28685,5,Extend,>>,-693,-55.21
28787,5,Extend,>>,-730,-58.29
28890,5,Extend,>>,-767,-61.45
28992,5,Extend,>>,-804,-64.62
29094,5,Extend,>>,-841,-67.87
29196,5,Extend,>>,-878,-71.12
29298,5,Extend,>>,-915,-74.37
29400,5,Extend,>>,-952,-77.54
29502,5,Extend,>>,-989,-80.7
29605,5,Extend,>>,-1026,-83.78
29707,5,Extend,>>,-1063,-86.86
29810,5,Extend,>>,-1100,-90.2
29912,5,Extend,>>,-1137,-93.54
30014,5,Extend,>>,-1174,-96.7
30117,5,Extend,>>,-1211,-99.78
30219,5,Extend,>>,-1248,-102.95
30321,5,Extend,>>,-1285,-106.11
30424,5,Extend,>>,-1322,-109.27
30527,5,Extend,>>,-1359,-112.79
30629,5,Extend,>>,-1396,-116.04
30732,5,Extend,>>,-1433,-119.3
30834,5,Extend,>>,-1470,-122.55
30937,5,Extend,>>,-1507,-125.71
31039,5,Extend,>>,-1544,-128.88
31142,5,Extend,>>,-1581,-132.13
31245,5,Extend,>>,-1618,-135.38
31347,5,Extend,>>,-1655,-138.55
31450,5,Extend,>>,-1692,-141.71
31552,5,Extend,>>,-1729,-144.88
31655,5,Extend,>>,-1766,-147.96
31757,5,Extend,>>,-1803,-151.12
31860,5,Extend,>>,-1840,-154.37
31962,5,Extend,>>,-1877,-157.63
32065,5,Extend,>>,-1914,-160.88
32167,5,Extend,>>,-1951,-163.96
32269,5,Extend,>>,-1988,-167.03
32372,5,Extend,>>,-2025,-170.11
32474,5,Extend,<<,-2025,-173.19
32577,5,Extend,<<,-1988,-174.33
32679,5,Extend,<<,-1951,-174.33
32782,5,Extend,<<,-1914,-172.04
32885,5,Extend,<<,-1877,-169.05
32987,5,Extend,<<,-1840,-166.07
33090,5,Extend,<<,-1803,-162.81
33193,5,Extend,<<,-1766,-159.47
33296,5,Extend,<<,-1729,-156.31
33398,5,Extend,<<,-1692,-153.05
33501,5,Extend,<<,-1655,-149.71
33604,5,Extend,<<,-1618,-146.46
33706,5,Extend,<<,-1581,-143.21
33808,5,Extend,<<,-1544,-140.04
33911,5,Extend,<<,-1507,-136.79
34014,5,Extend,<<,-1470,-133.45
34117,5,Extend,<<,-1433,-130.29
34219,5,Extend,<<,-1396,-127.03
34322,5,Extend,<<,-1359,-123.69
34424,5,Extend,<<,-1322,-120.53
34526,5,Extend,<<,-1285,-117.27
34629,5,Extend,<<,-1248,-114.11
34731,5,Extend,<<,-1211,-110.86
34834,5,Extend,<<,-1174,-107.52
34936,5,Extend,<<,-1137,-104.35
35039,5,Extend,<<,-1100,-101.1
35141,5,Extend,<<,-1063,-97.85
35244,5,Extend,<<,-1026,-94.59
35346,5,Extend,<<,-989,-91.34
