Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
12485,2,Flex,>>,1233,108.4
12587,2,Flex,>>,1173,108.4
12689,2,Flex,>>,1113,105.14
12791,2,Flex,>>,1053,100.31
12893,2,Flex,>>,993,95.12
12995,2,Flex,>>,933,89.93
13097,2,Flex,>>,873,84.66
13199,2,Flex,>>,813,79.47
13302,2,Flex,>>,753,74.2
13404,2,Flex,>>,693,68.92
13506,2,Flex,>>,633,63.82
13608,2,Flex,>>,573,58.64
13711,2,Flex,>>,513,53.54
13813,2,Flex,>>,453,48.09
13915,2,Flex,>>,393,42.9
14018,2,Flex,>>,333,37.71
14120,2,Flex,>>,273,32.53
14222,2,Flex,>>,213,27.25
14324,2,Flex,>>,153,21.8
14427,2,Flex,>>,93,16.62
14529,2,Flex,>>,33,11.34
14631,2,Flex,>>,-27,6.15
14733,2,Flex,>>,-87,0.79
14835,2,Flex,>>,-147,-4.4
14938,2,Flex,>>,-207,-9.58
15040,2,Flex,>>,-267,-14.86
15143,2,Flex,>>,-327,-20.04
15245,2,Flex,>>,-387,-25.49
15347,2,Flex,>>,-447,-30.68
15450,2,Flex,>>,-507,-36.04
15552,2,Flex,>>,-567,-41.23
15654,2,Flex,>>,-627,-46.42
15757,2,Flex,>>,-687,-51.6
15859,2,Flex,>>,-747,-56.97
15961,2,Flex,>>,-807,-62.15
16064,2,Flex,>>,-867,-67.34
16166,2,Flex,>>,-927,-72.62
16269,2,Flex,>>,-987,-77.8
16371,2,Flex,>>,-1047,-82.99
16473,2,Flex,>>,-1107,-88.09
16575,2,Flex,>>,-1167,-93.36
16677,2,Flex,>>,-1227,-98.64
16780,2,Flex,>>,-1287,-103.82
16882,2,Flex,>>,-1347,-109.01
16984,2,Flex,>>,-1407,-114.2
17087,2,Flex,>>,-1467,-119.38
17189,2,Flex,>>,-1527,-124.66
17291,2,Flex,>>,-1587,-129.85
17394,2,Flex,>>,-1647,-134.95
17496,2,Flex,>>,-1707,-140.04
17599,2,Flex,>>,-1767,-145.23
17701,2,Flex,>>,-1827,-150.33
17803,2,Flex,>>,-1887,-155.6
17905,2,Flex,>>,-1947,-160.7
18008,2,Flex,>>,-2007,-165.71
18111,2,Flex,>>,-2067,-170.9
18213,2,Flex,>>,-2127,-175.82
18315,2,Flex,>>,-2187,-181.01
18417,2,Flex,>>,-2247,-186.02
18520,2,Flex,>>,-2307,-191.03
18622,2,Flex,>>,-2367,-196.04
18724,2,Flex,<<,-2367,-200.97
18826,2,Flex,<<,-2307,-202.64
18928,2,Flex,<<,-2247,-202.64
19031,2,Flex,<<,-2187,-198.42
19133,2,Flex,<<,-2127,-193.49
19235,2,Flex,<<,-2067,-188.48
19338,2,Flex,<<,-2007,-183.21
19440,2,Flex,<<,-1947,-178.02
19542,2,Flex,<<,-1887,-172.92
19644,2,Flex,<<,-1827,-167.47
19746,2,Flex,<<,-1767,-162.29
19849,2,Flex,<<,-1707,-156.92
19951,2,Flex,<<,-1647,-151.74
20054,2,Flex,<<,-1587,-146.55
20156,2,Flex,<<,-1527,-141.19
20259,2,Flex,<<,-1467,-135.91
20362,2,Flex,<<,-1407,-130.73
20464,2,Flex,<<,-1347,-125.54
20567,2,Flex,<<,-1287,-120.35
20669,2,Flex,<<,-1227,-114.81
20772,2,Flex,<<,-1167,-109.71
20874,2,Flex,<<,-1107,-104.35
20976,2,Flex,<<,-1047,-99.08
21079,2,Flex,<<,-987,-93.89
21181,2,Flex,<<,-927,-88.7
21284,2,Flex,<<,-867,-83.34
21386,2,Flex,<<,-807,-78.07
21488,2,Flex,<<,-747,-72.79
21591,2,Flex,<<,-687,-67.52
21693,2,Flex,<<,-627,-62.24
21795,2,Flex,<<,-567,-56.97
21897,2,Flex,<<,-507,-51.69
22000,2,Flex,<<,-447,-46.51
22102,2,Flex,<<,-387,-41.23
22205,2,Flex,<<,-327,-35.96
22307,2,Flex,<<,-267,-30.68
22409,2,Flex,<<,-207,-25.41
22511,2,Flex,<<,-147,-20.04
22613,2,Flex,<<,-87,-14.86
22716,2,Flex,<<,-27,-9.49
22818,2,Flex,<<,33,-4.31
22920,2,Flex,<<,93,0.97
23022,2,Flex,<<,153,6.33
23125,2,Flex,<<,213,11.6
23227,2,Flex,<<,273,16.79
23329,2,Flex,<<,333,21.98
23432,2,Flex,<<,393,27.34
23534,2,Flex,<<,453,32.53
23636,2,Flex,<<,513,37.8
23738,2,Flex,<<,573,43.08
23840,2,Flex,<<,633,48.35
23942,2,Flex,<<,693,53.71
24044,2,Flex,<<,753,58.9
24146,2,Flex,<<,813,64.18
24249,2,Flex,<<,873,69.45
24351,2,Flex,<<,933,74.73
24453,2,Flex,<<,993,79.91
24555,2,Flex,<<,1053,85.27
24657,2,Flex,<<,1113,90.55
24759,2,Flex,<<,1173,95.91
24862,2,Flex,<<,1233,101.19
40964,2,Flex,>>,1235,108.57
41067,2,Flex,>>,1175,108.57
41169,2,Flex,>>,1115,105.32
41271,2,Flex,>>,1055,100.4
41373,2,Flex,>>,995,95.12
41476,2,Flex,>>,935,89.93
41578,2,Flex,>>,875,84.66
41681,2,Flex,>>,815,79.47
41783,2,Flex,>>,755,74.29
41886,2,Flex,>>,695,69.01
41988,2,Flex,>>,635,63.82
42090,2,Flex,>>,575,58.64
42192,2,Flex,>>,515,53.36
