Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
26243,6,Extend,>>,1126,98.99
26345,6,Extend,>>,1084,98.99
26448,6,Extend,>>,1042,96.79
26550,6,Extend,>>,1000,93.27
26652,6,Extend,>>,958,89.49
26754,6,Extend,>>,916,85.8
26857,6,Extend,>>,874,82.11
26959,6,Extend,>>,832,78.42
27062,6,Extend,>>,790,74.73
27164,6,Extend,>>,748,71.3
27267,6,Extend,>>,706,67.52
27369,6,Extend,>>,664,64.09
27471,6,Extend,>>,622,60.31
27574,6,Extend,>>,580,56.79
27676,6,Extend,>>,538,53.27
27778,6,Extend,>>,496,49.76
27880,6,Extend,>>,454,46.07
27982,6,Extend,>>,412,42.55
28084,6,Extend,>>,370,39.03
28186,6,Extend,>>,328,35.6
28288,6,Extend,>>,286,32.0
28391,6,Extend,>>,244,28.4
28493,6,Extend,>>,202,24.7
28595,6,Extend,>>,160,21.45
28698,6,Extend,>>,118,18.02
28800,6,Extend,>>,76,14.59
28902,6,Extend,>>,34,10.99
29004,6,Extend,>>,-8,7.38
29106,6,Extend,>>,-50,3.69
29208,6,Extend,>>,-92,0.35
29310,6,Extend,>>,-134,-3.25
29412,6,Extend,>>,-176,-6.68
29515,6,Extend,>>,-218,-10.2
29617,6,Extend,>>,-260,-13.8
29720,6,Extend,>>,-302,-17.32
29822,6,Extend,>>,-344,-21.01
29924,6,Extend,>>,-386,-24.62
30026,6,Extend,>>,-428,-28.22
30129,6,Extend,>>,-470,-32.09
30231,6,Extend,>>,-512,-35.6
30334,6,Extend,>>,-554,-39.38
30436,6,Extend,>>,-596,-42.9
30539,6,Extend,>>,-638,-46.68
30641,6,Extend,>>,-680,-50.46
30744,6,Extend,>>,-722,-54.07
30846,6,Extend,>>,-764,-57.49
30949,6,Extend,>>,-806,-61.1
31052,6,Extend,>>,-848,-64.62
31154,6,Extend,>>,-890,-68.31
31257,6,Extend,>>,-932,-71.56
31359,6,Extend,>>,-974,-75.08
31462,6,Extend,>>,-1016,-78.77
31564,6,Extend,>>,-1058,-82.2
31667,6,Extend,>>,-1100,-85.89
31769,6,Extend,>>,-1142,-89.23
31872,6,Extend,>>,-1184,-92.75
31974,6,Extend,>>,-1226,-96.26
32077,6,Extend,>>,-1268,-99.6
32179,6,Extend,>>,-1310,-103.3
32282,6,Extend,>>,-1352,-106.99
32384,6,Extend,>>,-1394,-110.42
32486,6,Extend,<<,-1394,-114.11
32589,6,Extend,<<,-1352,-115.34
32692,6,Extend,<<,-1310,-115.43
32794,6,Extend,<<,-1268,-114.9
32897,6,Extend,<<,-1226,-111.82
33000,6,Extend,<<,-1184,-108.4
33102,6,Extend,<<,-1142,-104.88
33205,6,Extend,<<,-1100,-101.45
33308,6,Extend,<<,-1058,-97.76
33410,6,Extend,<<,-1016,-94.07
33513,6,Extend,<<,-974,-90.37
33616,6,Extend,<<,-932,-86.59
33718,6,Extend,<<,-890,-83.08
33820,6,Extend,<<,-848,-79.56
33923,6,Extend,<<,-806,-75.69
34026,6,Extend,<<,-764,-71.91
34129,6,Extend,<<,-722,-68.31
34231,6,Extend,<<,-680,-64.53
34334,6,Extend,<<,-638,-60.84
34436,6,Extend,<<,-596,-57.23
34539,6,Extend,<<,-554,-53.63
34641,6,Extend,<<,-512,-49.85
34744,6,Extend,<<,-470,-46.24
34846,6,Extend,<<,-428,-42.55
34949,6,Extend,<<,-386,-38.77
35051,6,Extend,<<,-344,-35.08
35153,6,Extend,<<,-302,-31.47
35256,6,Extend,<<,-260,-27.87
35358,6,Extend,<<,-218,-24.18
35461,6,Extend,<<,-176,-20.48
35564,6,Extend,<<,-134,-16.79
35665,6,Extend,<<,-92,-13.1
35766,6,Extend,<<,-50,-9.41
35867,6,Extend,<<,-8,-5.71
35968,6,Extend,<<,34,-2.02
36069,6,Extend,<<,76,1.76
36171,6,Extend,<<,118,5.45
36272,6,Extend,<<,160,9.05
36373,6,Extend,<<,202,12.84
36473,6,Extend,<<,244,16.53
36574,6,Extend,<<,286,20.22
36675,6,Extend,<<,328,23.74
36776,6,Extend,<<,370,27.43
36877,6,Extend,<<,412,31.21
36979,6,Extend,<<,454,34.81
37080,6,Extend,<<,496,38.42
37181,6,Extend,<<,538,42.2
37282,6,Extend,<<,580,45.89
37383,6,Extend,<<,622,49.58
37484,6,Extend,<<,664,53.27
37585,6,Extend,<<,706,56.88
37687,6,Extend,<<,748,60.66
37789,6,Extend,<<,790,64.35
37892,6,Extend,<<,832,67.96
37994,6,Extend,<<,874,71.74
38096,6,Extend,<<,916,75.34
38198,6,Extend,<<,958,79.12
38301,6,Extend,<<,1000,82.81
38403,6,Extend,<<,1042,86.42
38505,6,Extend,<<,1084,90.11
38607,6,Extend,<<,1126,93.89
61762,6,Extend,<<,-1019,-94.42
61865,6,Extend,<<,-977,-90.73
61968,6,Extend,<<,-935,-86.95
62071,6,Extend,<<,-893,-83.34
62174,6,Extend,<<,-851,-79.74
62276,6,Extend,<<,-809,-75.96
62379,6,Extend,<<,-767,-72.26
62482,6,Extend,<<,-725,-68.57
62585,6,Extend,<<,-683,-64.88
62688,6,Extend,<<,-641,-61.1
62791,6,Extend,<<,-599,-57.58
62894,6,Extend,<<,-557,-53.89
62997,6,Extend,<<,-515,-50.11
63100,6,Extend,<<,-473,-46.51
63203,6,Extend,<<,-431,-42.81
63305,6,Extend,<<,-389,-39.03
63407,6,Extend,<<,-347,-35.34
63510,6,Extend,<<,-305,-31.74
63612,6,Extend,<<,-263,-28.13
63714,6,Extend,<<,-221,-24.44
63817,6,Extend,<<,-179,-20.84
63919,6,Extend,<<,-137,-17.14
64022,6,Extend,<<,-95,-13.45
64125,6,Extend,<<,-53,-9.67
64228,6,Extend,<<,-11,-5.89
64330,6,Extend,<<,31,-2.29
64432,6,Extend,<<,73,1.49
64535,6,Extend,<<,115,5.1
64637,6,Extend,<<,157,8.88
64739,6,Extend,<<,199,12.66
64842,6,Extend,<<,241,16.26
64944,6,Extend,<<,283,19.96
65046,6,Extend,<<,325,23.47
65149,6,Extend,<<,367,27.25
65251,6,Extend,<<,409,30.95
65353,6,Extend,<<,451,34.55
65456,6,Extend,<<,493,38.24
65558,6,Extend,<<,535,41.93
65660,6,Extend,<<,577,45.63
65762,6,Extend,<<,619,49.32
65865,6,Extend,<<,661,53.01
65967,6,Extend,<<,703,56.7
66070,6,Extend,<<,745,60.31
66172,6,Extend,<<,787,64.09
66275,6,Extend,<<,829,67.78
66377,6,Extend,<<,871,71.47
66479,6,Extend,<<,913,75.08
66581,6,Extend,<<,955,78.86
66684,6,Extend,<<,997,82.46
66787,6,Extend,<<,1039,86.24
66889,6,Extend,<<,1081,89.93
66991,6,Extend,<<,1123,93.54
83167,6,Extend,>>,1122,98.73
83269,6,Extend,>>,1080,98.64
83371,6,Extend,>>,1038,96.35
83473,6,Extend,>>,996,92.84
83576,6,Extend,>>,954,89.05
83679,6,Extend,>>,912,85.36
83781,6,Extend,>>,870,81.67
83883,6,Extend,>>,828,77.98
83985,6,Extend,>>,786,74.29
84088,6,Extend,>>,744,70.77
84190,6,Extend,>>,702,67.16
84293,6,Extend,>>,660,63.56
84395,6,Extend,>>,618,59.78
84497,6,Extend,>>,576,56.18
84599,6,Extend,>>,534,52.66
84702,6,Extend,>>,492,49.05
84804,6,Extend,>>,450,45.54
84907,6,Extend,>>,408,41.93
85009,6,Extend,>>,366,38.42
85111,6,Extend,>>,324,34.99
85213,6,Extend,>>,282,31.56
85316,6,Extend,>>,240,27.87
85418,6,Extend,>>,198,24.35
85520,6,Extend,>>,156,20.92
85622,6,Extend,>>,114,17.49
85724,6,Extend,>>,72,14.15
85826,6,Extend,>>,30,10.64
85928,6,Extend,>>,-12,6.95
86031,6,Extend,>>,-54,3.43
86133,6,Extend,>>,-96,0.09
86235,6,Extend,>>,-138,-3.43
86338,6,Extend,>>,-180,-6.86
86440,6,Extend,>>,-222,-10.37
86543,6,Extend,>>,-264,-13.89
86645,6,Extend,>>,-306,-17.41
86748,6,Extend,>>,-348,-21.1
86850,6,Extend,>>,-390,-24.7
86952,6,Extend,>>,-432,-28.31
87054,6,Extend,>>,-474,-32.09
87157,6,Extend,>>,-516,-35.6
87259,6,Extend,>>,-558,-39.21
87362,6,Extend,>>,-600,-42.9
87465,6,Extend,>>,-642,-46.51
87567,6,Extend,>>,-684,-50.29
87670,6,Extend,>>,-726,-53.98
87772,6,Extend,>>,-768,-57.58
87875,6,Extend,>>,-810,-61.27
87978,6,Extend,>>,-852,-64.97
88080,6,Extend,>>,-894,-68.84
88183,6,Extend,>>,-936,-72.35
88285,6,Extend,>>,-978,-76.04
88388,6,Extend,>>,-1020,-79.74
88491,6,Extend,>>,-1062,-83.16
88594,6,Extend,>>,-1104,-86.77
88697,6,Extend,>>,-1146,-90.46
88800,6,Extend,>>,-1188,-93.8
88903,6,Extend,>>,-1230,-97.23
89006,6,Extend,>>,-1272,-100.57
89108,6,Extend,>>,-1314,-104.26
89211,6,Extend,>>,-1356,-107.87
89313,6,Extend,>>,-1398,-111.21
89416,6,Extend,<<,-1398,-114.64
89518,6,Extend,<<,-1356,-115.96
89621,6,Extend,<<,-1314,-115.96
89724,6,Extend,<<,-1272,-115.25
89826,6,Extend,<<,-1230,-112.26
89929,6,Extend,<<,-1188,-108.84
90032,6,Extend,<<,-1146,-105.32
90135,6,Extend,<<,-1104,-101.8
90238,6,Extend,<<,-1062,-98.2
90341,6,Extend,<<,-1020,-94.51
