Time(ms),MotorID,angle_smooth,dmotor,cycle,L_cm,L_rel_cm,SensorA2
107888,3,-182.402,-5.731999999999971,3,-3.183515462222697,-3.27493580844216,637
107998,3,-188.13400000000001,-5.732000000000028,3,-3.283557734947012,-3.3749780811664754,649
108107,3,-193.882,-5.7479999999999905,3,-3.383879260351646,-3.475299606571109,656
108217,3,-199.648,-5.765999999999991,3,-3.484514945021639,-3.575935291241102,670
108327,3,-205.43200000000002,-5.78400000000002,3,-3.5854647889569913,-3.6768851351764544,680
108436,3,-211.234,-5.8019999999999925,3,-3.686728792157702,-3.7781491383771653,693
108546,3,-217.036,-5.8019999999999925,3,-3.787992795358413,-3.879413141577876,697
108656,3,-222.82199999999997,-5.785999999999973,3,-3.8889775458788045,-3.9803978920982677,711
108765,3,-228.59,-5.768000000000029,3,-3.989648137133838,-4.081068483353301,726
108876,3,-234.358,-5.768000000000001,3,-4.090318728388871,-4.181739074608334,734
108986,3,-240.12399999999997,-5.765999999999963,3,-4.190954413058863,-4.282374759278326,751
109096,3,-245.856,-5.732000000000028,3,-4.2909966857831785,-4.382417032002642,751
109205,3,-251.60399999999998,-5.7479999999999905,3,-4.391318211187813,-4.482738557407276,758
109315,3,-257.3,-5.696000000000026,3,-4.49073216538141,-4.5821525116008734,762
109424,3,-262.962,-5.661999999999978,3,-4.589552707629329,-4.680973053848792,767
109534,3,-268.58799999999997,-5.625999999999976,3,-4.687744931346529,-4.779165277565992,767
109644,3,-274.162,-5.574000000000012,3,-4.785029583852693,-4.876449930072156,766
109753,3,-279.736,-5.574000000000012,3,-4.882314236358858,-4.973734582578321,768
109863,3,-285.31,-5.574000000000012,3,-4.979598888865022,-5.071019235084485,772
109972,3,-290.88399999999996,-5.573999999999955,3,-5.076883541371185,-5.168303887590648,767
110082,3,-296.44,-5.55600000000004,3,-5.17385403461199,-5.265274380831453,774
110192,3,-302.012,-5.572000000000003,3,-5.271103780533115,-5.362524126752578,767
110301,3,-307.586,-5.574000000000012,3,-5.368388433039279,-5.459808779258742,767
110411,3,-313.142,-5.555999999999983,3,-5.465358926280083,-5.556779272499546,770
110520,3,-318.66200000000003,-5.520000000000039,3,-5.561701100990171,-5.653121447209634,791
110630,3,-323.428,-4.765999999999963,3,-5.64488349314022,-5.7363038393596835,805
110739,3,-327.06800000000004,-3.640000000000043,3,-5.708413477912814,-5.7998338241322775,793
110849,3,-328.65,-1.5819999999999368,3,-5.736024586679363,-5.8274449328988265,794
134589,3,5.256,-1.4939999999999998,4,0.09173450548482197,0.0,487
134698,3,1.0900000000000005,-4.1659999999999995,4,0.019024088846738202,-0.07271041663808377,486
134808,3,-4.2379999999999995,-5.328,4,-0.07396705369951968,-0.16570155918434165,488
134918,3,-9.969999999999999,-5.731999999999999,4,-0.17400932642383463,-0.2657438319086566,485
135028,3,-15.754,-5.784000000000001,4,-0.27495917035918666,-0.36669367584400864,488
135137,3,-21.503999999999998,-5.749999999999998,4,-0.3753156023488606,-0.46705010783368256,486
135247,3,-27.272000000000002,-5.768000000000004,4,-0.4759861936038936,-0.5677206990887156,486
135357,3,-33.038,-5.765999999999995,4,-0.5766218782738866,-0.6683563837587085,487
135467,3,-38.788,-5.75,4,-0.6769783102635605,-0.7687128157483825,487
135576,3,-44.501999999999995,-5.713999999999999,4,-0.7767064237225164,-0.8684409292073384,486
135686,3,-50.286,-5.784000000000006,4,-0.8776562676578685,-0.9693907731426905,484
135796,3,-56.052,-5.765999999999998,4,-0.9782919523278616,-1.0700264578126835,486
135905,3,-61.82000000000001,-5.768000000000008,4,-1.0789625435828947,-1.1706970490677167,486
136015,3,-67.604,-5.783999999999992,4,-1.1799123875182465,-1.2716468930030684,486
136125,3,-73.39,-5.786000000000001,4,-1.2808971380386385,-1.3726316435234605,489
136234,3,-79.122,-5.731999999999999,4,-1.3809394107629533,-1.4726739162477753,485
136345,3,-84.89,-5.768000000000001,4,-1.4816100020179863,-1.5733445075028083,488
136454,3,-90.63799999999999,-5.7479999999999905,4,-1.5819315274226202,-1.6736660329074422,487
136565,3,-96.37,-5.7320000000000135,4,-1.6819738001469355,-1.7737083056317575,487
136674,3,-102.1,-5.72999999999999,4,-1.7819811662862104,-1.8737156717710324,491
136784,3,-107.85,-5.75,4,-1.8823375982758843,-1.9740721037607063,493
136894,3,-113.546,-5.696000000000012,4,-1.9817515524694815,-2.0734860579543035,497
137004,3,-119.244,-5.697999999999993,4,-2.0812004132481183,-2.17293491873294,499
137114,3,-124.94000000000001,-5.696000000000012,4,-2.1806143674417156,-2.2723488729265373,503
137224,3,-130.672,-5.731999999999985,4,-2.2806566401660304,-2.372391145650852,510
137333,3,-136.386,-5.713999999999999,4,-2.3803847536249862,-2.472119259109808,515
