Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
27141,4,Extend,>>,1468,129.05,386,302,589
27251,4,Extend,>>,1423,129.05,385,300,587
27361,4,Extend,>>,1378,126.33,384,300,585
27471,4,Extend,>>,1333,122.46,383,300,587
27581,4,Extend,>>,1288,118.59,385,299,585
27691,4,Extend,>>,1243,114.73,382,299,586
27800,4,Extend,>>,1198,110.68,384,299,585
27910,4,Extend,>>,1153,106.73,384,300,585
28020,4,Extend,>>,1108,102.68,383,299,582
28129,4,Extend,>>,1063,98.9,384,300,583
28239,4,Extend,>>,1018,94.86,386,299,582
28350,4,Extend,>>,973,90.9,384,300,580
28460,4,Extend,>>,928,86.95,384,300,579
28570,4,Extend,>>,883,83.16,383,299,574
28680,4,Extend,>>,838,79.21,383,300,573
28789,4,Extend,>>,793,75.16,383,299,567
28899,4,Extend,>>,748,71.3,385,298,561
29009,4,Extend,>>,703,67.43,382,299,555
29119,4,Extend,>>,658,63.47,383,299,546
29228,4,Extend,>>,613,59.52,383,299,536
29338,4,Extend,>>,568,55.74,382,298,517
29449,4,Extend,>>,523,51.96,382,298,503
29558,4,Extend,>>,478,47.91,382,299,488
29668,4,Extend,>>,433,43.96,381,298,474
29778,4,Extend,>>,388,40.0,381,298,465
29888,4,Extend,>>,343,36.13,380,299,457
29997,4,Extend,>>,298,32.18,381,298,448
30107,4,Extend,>>,253,28.13,381,298,434
30217,4,Extend,>>,208,24.09,381,298,418
30326,4,Extend,>>,163,20.22,383,296,405
30436,4,Extend,>>,118,16.18,380,299,398
30545,4,Extend,>>,73,12.22,380,297,387
30655,4,Extend,>>,28,8.35,381,297,386
30765,4,Extend,>>,-17,4.48,379,298,381
30876,4,Extend,>>,-62,0.44,380,297,380
30986,4,Extend,>>,-107,-3.43,382,296,378
31095,4,Extend,>>,-152,-7.47,380,295,375
31206,4,Extend,>>,-197,-11.34,381,296,370
31316,4,Extend,>>,-242,-15.3,381,297,368
31426,4,Extend,>>,-287,-19.25,382,296,366
31535,4,Extend,>>,-332,-23.12,382,296,366
31646,4,Extend,>>,-377,-27.08,381,294,365
31756,4,Extend,>>,-422,-30.86,382,294,363
31866,4,Extend,>>,-467,-34.73,383,292,363
31975,4,Extend,>>,-512,-38.77,382,290,362
32086,4,Extend,>>,-557,-42.64,381,286,363
32196,4,Extend,>>,-602,-46.51,380,282,361
32306,4,Extend,>>,-647,-50.37,383,280,360
32416,4,Extend,>>,-692,-54.24,380,279,361
32526,4,Extend,>>,-737,-58.11,379,277,360
32636,4,Extend,>>,-782,-61.98,381,277,360
32745,4,Extend,>>,-827,-65.85,376,275,361
32857,4,Extend,>>,-872,-69.63,376,275,361
32967,4,Extend,>>,-917,-73.41,376,274,361
33078,4,Extend,>>,-962,-77.19,374,274,359
33188,4,Extend,>>,-1007,-81.05,371,272,361
33298,4,Extend,>>,-1052,-84.92,375,271,358
33408,4,Extend,>>,-1097,-88.7,374,272,359
33518,4,Extend,>>,-1142,-92.57,371,271,362
33628,4,Extend,>>,-1187,-96.62,366,270,363
33738,4,Extend,>>,-1232,-100.48,367,268,360
33850,4,Extend,<<,-1232,-104.18,366,269,363
33960,4,Extend,<<,-1187,-105.23,367,271,365
34069,4,Extend,<<,-1142,-104.44,371,276,369
34179,4,Extend,<<,-1097,-101.45,373,278,371
34290,4,Extend,<<,-1052,-97.67,379,277,372
34400,4,Extend,<<,-1007,-93.71,380,274,372
34510,4,Extend,<<,-962,-89.93,383,278,372
34621,4,Extend,<<,-917,-85.98,382,278,370
34730,4,Extend,<<,-872,-82.11,383,278,370
34840,4,Extend,<<,-827,-78.15,384,278,367
34950,4,Extend,<<,-782,-74.2,385,279,367
35060,4,Extend,<<,-737,-70.33,385,280,365
35169,4,Extend,<<,-692,-66.29,385,280,365
35279,4,Extend,<<,-647,-62.33,384,281,363
35389,4,Extend,<<,-602,-58.37,384,283,362
35500,4,Extend,<<,-557,-54.33,385,282,363
35610,4,Extend,<<,-512,-50.37,384,284,363
35720,4,Extend,<<,-467,-46.33,383,282,360
35830,4,Extend,<<,-422,-42.46,385,284,361
35940,4,Extend,<<,-377,-38.59,384,284,361
36050,4,Extend,<<,-332,-34.55,384,284,361
36161,4,Extend,<<,-287,-30.59,383,285,362
36272,4,Extend,<<,-242,-26.81,383,284,361
36381,4,Extend,<<,-197,-22.77,384,284,363
36491,4,Extend,<<,-152,-18.81,383,284,364
36601,4,Extend,<<,-107,-14.77,385,284,365
36711,4,Extend,<<,-62,-10.9,384,284,367
36821,4,Extend,<<,-17,-6.95,385,284,368
36930,4,Extend,<<,28,-2.99,383,284,367
37040,4,Extend,<<,73,1.05,384,284,372
37151,4,Extend,<<,118,4.92,385,285,375
37261,4,Extend,<<,163,8.88,384,285,376
37371,4,Extend,<<,208,12.75,385,284,384
37480,4,Extend,<<,253,16.7,384,285,389
37590,4,Extend,<<,298,20.66,386,286,387
37700,4,Extend,<<,343,24.53,385,285,390
37809,4,Extend,<<,388,28.57,385,285,392
37919,4,Extend,<<,433,32.44,384,286,394
38028,4,Extend,<<,478,36.22,386,286,396
38139,4,Extend,<<,523,40.35,385,286,397
38249,4,Extend,<<,568,44.31,384,286,399
38358,4,Extend,<<,613,48.35,385,284,404
38468,4,Extend,<<,658,52.4,385,286,410
38577,4,Extend,<<,703,56.18,384,286,414
38687,4,Extend,<<,748,60.22,385,286,419
38797,4,Extend,<<,793,64.26,384,286,422
38907,4,Extend,<<,838,68.31,384,286,426
39016,4,Extend,<<,883,72.18,386,285,430
39125,4,Extend,<<,928,76.13,384,286,436
39235,4,Extend,<<,973,80.18,384,286,434
39344,4,Extend,<<,1018,84.13,385,286,434
39454,4,Extend,<<,1063,88.0,384,286,436
39564,4,Extend,<<,1108,91.96,383,286,436
39674,4,Extend,<<,1153,96.09,384,286,437
39783,4,Extend,<<,1198,99.96,385,286,435
39893,4,Extend,<<,1243,103.82,384,285,434
40003,4,Extend,<<,1288,107.87,383,285,434
40112,4,Extend,<<,1333,111.91,384,286,433
40221,4,Extend,<<,1378,115.87,384,286,433
40331,4,Extend,<<,1423,119.74,385,286,433
40441,4,Extend,<<,1468,123.69,384,286,432
57483,4,Extend,>>,1468,129.05,376,301,578
57592,4,Extend,>>,1423,129.05,374,300,577
57702,4,Extend,>>,1378,126.33,372,299,575
57811,4,Extend,>>,1333,122.46,372,299,574
57921,4,Extend,>>,1288,118.59,372,300,573
58030,4,Extend,>>,1243,114.73,373,300,577
58140,4,Extend,>>,1198,110.68,372,299,575
58250,4,Extend,>>,1153,106.73,373,298,574
58360,4,Extend,>>,1108,102.77,373,299,575
58469,4,Extend,>>,1063,98.99,374,300,571
58579,4,Extend,>>,1018,94.95,373,299,569
58689,4,Extend,>>,973,90.99,374,300,570
58798,4,Extend,>>,928,87.03,373,300,568
58908,4,Extend,>>,883,83.25,373,296,565
59019,4,Extend,>>,838,79.3,372,298,563
