Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
27170,6,Extend,>>,1056,92.84,387,302,589
27280,6,Extend,>>,1008,92.84,383,299,584
27390,6,Extend,>>,960,90.11,382,298,584
27500,6,Extend,>>,912,85.98,382,299,584
27610,6,Extend,>>,864,81.76,383,298,584
27720,6,Extend,>>,816,77.63,381,298,583
27829,6,Extend,>>,768,73.41,384,298,581
27939,6,Extend,>>,720,69.27,382,298,582
28049,6,Extend,>>,672,65.23,381,298,580
28159,6,Extend,>>,624,61.1,382,298,580
28269,6,Extend,>>,576,56.97,383,298,576
28380,6,Extend,>>,528,53.1,383,298,576
28490,6,Extend,>>,480,48.97,382,298,570
28599,6,Extend,>>,432,45.01,382,298,570
28709,6,Extend,>>,384,41.05,381,297,568
28819,6,Extend,>>,336,37.1,381,297,562
28929,6,Extend,>>,288,33.14,381,299,559
29038,6,Extend,>>,240,29.1,381,298,551
29148,6,Extend,>>,192,25.05,381,298,539
29257,6,Extend,>>,144,21.1,381,296,531
29367,6,Extend,>>,96,16.97,379,297,514
29478,6,Extend,>>,48,12.92,379,296,495
29588,6,Extend,>>,0,8.62,380,296,479
29697,6,Extend,>>,-48,4.48,379,298,471
29807,6,Extend,>>,-96,0.53,378,296,461
29917,6,Extend,>>,-144,-3.6,379,296,451
30027,6,Extend,>>,-192,-7.47,378,294,439
30136,6,Extend,>>,-240,-11.78,380,297,427
30246,6,Extend,>>,-288,-15.91,379,297,410
30355,6,Extend,>>,-336,-20.13,377,295,399
30465,6,Extend,>>,-384,-24.26,380,296,392
30575,6,Extend,>>,-432,-28.31,376,295,383
30685,6,Extend,>>,-480,-32.44,378,296,382
30795,6,Extend,>>,-528,-36.4,377,295,377
30905,6,Extend,>>,-576,-40.35,377,295,377
31015,6,Extend,>>,-624,-44.22,376,293,375
31125,6,Extend,>>,-672,-48.53,380,297,372
31235,6,Extend,>>,-720,-52.84,378,295,366
31345,6,Extend,>>,-768,-56.79,382,295,363
31455,6,Extend,>>,-816,-60.75,378,292,364
31565,6,Extend,>>,-864,-64.79,378,291,362
31675,6,Extend,>>,-912,-68.92,378,290,360
31785,6,Extend,>>,-960,-72.97,378,290,363
31895,6,Extend,>>,-1008,-77.36,381,287,359
32005,6,Extend,>>,-1056,-81.41,377,286,359
32115,6,Extend,>>,-1104,-85.36,381,284,360
32225,6,Extend,>>,-1152,-89.32,379,281,360
32335,6,Extend,>>,-1200,-93.19,379,278,360
32445,6,Extend,>>,-1248,-97.23,375,276,359
32555,6,Extend,>>,-1296,-101.19,374,274,358
32665,6,Extend,>>,-1344,-105.49,377,275,356
32775,6,Extend,>>,-1392,-109.54,372,272,356
32886,6,Extend,>>,-1440,-113.85,371,272,356
32997,6,Extend,>>,-1488,-117.71,368,270,356
33107,6,Extend,>>,-1536,-121.67,367,270,357
33217,6,Extend,>>,-1584,-125.63,371,270,358
33327,6,Extend,>>,-1632,-129.23,368,269,356
33437,6,Extend,>>,-1680,-133.45,367,268,360
33547,6,Extend,>>,-1728,-137.23,365,270,360
33657,6,Extend,>>,-1776,-141.27,364,269,360
33769,6,Extend,>>,-1824,-145.14,360,267,357
33879,6,Extend,<<,-1824,-148.75,368,271,364
33989,6,Extend,<<,-1776,-149.89,370,273,371
34098,6,Extend,<<,-1728,-149.89,373,276,372
34210,6,Extend,<<,-1680,-149.8,377,276,372
34320,6,Extend,<<,-1632,-147.16,378,275,371
34430,6,Extend,<<,-1584,-143.65,379,275,372
34540,6,Extend,<<,-1536,-139.69,379,276,370
34650,6,Extend,<<,-1488,-135.65,381,276,369
34759,6,Extend,<<,-1440,-131.43,383,277,368
34869,6,Extend,<<,-1392,-127.47,384,278,367
34979,6,Extend,<<,-1344,-123.25,384,279,365
35089,6,Extend,<<,-1296,-119.03,384,279,364
35199,6,Extend,<<,-1248,-114.81,385,281,365
35309,6,Extend,<<,-1200,-110.59,384,281,363
35419,6,Extend,<<,-1152,-106.37,383,283,363
35529,6,Extend,<<,-1104,-102.24,383,282,362
35640,6,Extend,<<,-1056,-98.11,382,282,360
35750,6,Extend,<<,-1008,-93.98,383,283,361
35860,6,Extend,<<,-960,-89.58,381,282,360
35969,6,Extend,<<,-912,-85.45,383,283,360
36080,6,Extend,<<,-864,-81.49,381,283,360
36191,6,Extend,<<,-816,-77.27,383,284,360
36301,6,Extend,<<,-768,-72.97,382,283,361
36411,6,Extend,<<,-720,-68.66,382,284,362
36520,6,Extend,<<,-672,-64.35,383,283,363
36630,6,Extend,<<,-624,-60.13,382,283,364
36740,6,Extend,<<,-576,-56.18,382,284,366
36850,6,Extend,<<,-528,-51.87,383,284,367
36959,6,Extend,<<,-480,-47.56,384,284,369
37070,6,Extend,<<,-432,-43.34,383,284,373
37180,6,Extend,<<,-384,-39.12,384,284,374
37290,6,Extend,<<,-336,-34.9,384,285,375
37400,6,Extend,<<,-288,-30.77,385,285,385
37510,6,Extend,<<,-240,-26.73,383,281,387
37619,6,Extend,<<,-192,-22.42,383,285,388
37729,6,Extend,<<,-144,-18.29,383,285,390
37838,6,Extend,<<,-96,-14.07,382,285,389
37948,6,Extend,<<,-48,-9.76,385,285,394
38058,6,Extend,<<,0,-5.54,384,286,394
38168,6,Extend,<<,48,-1.23,383,284,397
38278,6,Extend,<<,96,2.99,384,285,402
38387,6,Extend,<<,144,7.12,384,285,405
38497,6,Extend,<<,192,11.43,383,285,412
38606,6,Extend,<<,240,15.65,384,284,414
38716,6,Extend,<<,288,19.87,384,285,420
38826,6,Extend,<<,336,24.0,384,284,422
38936,6,Extend,<<,384,28.22,384,284,427
39045,6,Extend,<<,432,32.44,383,285,431
39155,6,Extend,<<,480,36.57,383,285,432
39264,6,Extend,<<,528,40.7,382,285,433
39373,6,Extend,<<,576,45.01,383,286,432
39483,6,Extend,<<,624,49.23,384,286,434
39593,6,Extend,<<,672,53.54,384,285,436
39703,6,Extend,<<,720,57.67,382,286,434
39813,6,Extend,<<,768,61.98,383,286,433
39922,6,Extend,<<,816,66.2,384,286,431
40032,6,Extend,<<,864,70.33,385,286,433
40141,6,Extend,<<,912,74.46,384,286,431
40250,6,Extend,<<,960,78.77,383,285,432
40360,6,Extend,<<,1008,82.99,382,286,433
40470,6,Extend,<<,1056,87.12,384,285,432
57512,6,Extend,>>,1053,92.66,374,301,579
57621,6,Extend,>>,1005,92.57,372,298,573
57731,6,Extend,>>,957,89.85,370,298,576
57840,6,Extend,>>,909,85.8,371,297,572
57950,6,Extend,>>,861,81.49,372,299,574
58059,6,Extend,>>,813,77.27,373,298,571
58170,6,Extend,>>,765,73.05,372,298,572
58279,6,Extend,>>,717,68.92,372,299,573
58389,6,Extend,>>,669,64.88,373,299,570
58498,6,Extend,>>,621,60.75,371,297,570
58608,6,Extend,>>,573,56.7,371,298,571
58718,6,Extend,>>,525,52.75,370,298,568
58827,6,Extend,>>,477,48.62,373,298,564
58938,6,Extend,>>,429,44.66,372,298,561
59048,6,Extend,>>,381,40.7,372,299,559
59157,6,Extend,>>,333,36.75,369,297,556
59267,6,Extend,>>,285,32.79,371,299,553
59376,6,Extend,>>,237,28.84,371,297,552
59486,6,Extend,>>,189,24.79,371,297,549
59595,6,Extend,>>,141,20.92,368,295,538
59705,6,Extend,>>,93,16.79,370,297,530
59815,6,Extend,>>,45,12.84,369,296,516
59924,6,Extend,>>,-3,8.62,366,296,500
60034,6,Extend,>>,-51,4.31,368,296,480
60144,6,Extend,>>,-99,0.26,368,295,464
60253,6,Extend,>>,-147,-3.87,366,295,458
60363,6,Extend,>>,-195,-7.74,368,296,445
60473,6,Extend,>>,-243,-12.04,369,295,440
60583,6,Extend,>>,-291,-16.18,369,296,429
60694,6,Extend,>>,-339,-20.31,367,295,416
60804,6,Extend,>>,-387,-24.53,368,295,402
60914,6,Extend,>>,-435,-28.66,369,297,396
61024,6,Extend,>>,-483,-32.88,370,296,391
61135,6,Extend,>>,-531,-36.92,369,295,386
61245,6,Extend,>>,-579,-40.88,368,296,381
61355,6,Extend,>>,-627,-44.75,369,293,375
61464,6,Extend,>>,-675,-48.97,368,295,379
61574,6,Extend,>>,-723,-53.01,368,294,373
61685,6,Extend,>>,-771,-57.05,366,293,369
61796,6,Extend,>>,-819,-61.1,367,292,371
61906,6,Extend,>>,-867,-65.05,365,291,368
62016,6,Extend,>>,-915,-69.36,367,291,369
62126,6,Extend,>>,-963,-73.32,369,287,363
62235,6,Extend,>>,-1011,-77.54,366,286,364
62345,6,Extend,>>,-1059,-81.58,368,284,362
62455,6,Extend,>>,-1107,-85.71,366,280,363
62566,6,Extend,>>,-1155,-89.67,365,278,361
62676,6,Extend,>>,-1203,-93.63,367,275,359
62786,6,Extend,>>,-1251,-97.85,363,274,358
62896,6,Extend,>>,-1299,-101.89,363,273,357
63007,6,Extend,>>,-1347,-106.11,362,273,357
63116,6,Extend,>>,-1395,-109.98,363,272,360
63226,6,Extend,>>,-1443,-114.02,362,270,356
63337,6,Extend,>>,-1491,-117.98,363,272,359
63447,6,Extend,>>,-1539,-121.85,363,272,359
63556,6,Extend,>>,-1587,-125.8,359,268,356
63666,6,Extend,>>,-1635,-129.49,358,270,360
63777,6,Extend,>>,-1683,-133.71,357,269,358
63888,6,Extend,>>,-1731,-137.41,355,267,357
63997,6,Extend,>>,-1779,-141.45,355,269,361
64107,6,Extend,>>,-1827,-145.23,352,266,359
