Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
27156,5,Extend,>>,205,18.02,388,301,591
27266,5,Extend,>>,161,18.02,383,300,586
27376,5,Extend,>>,117,15.47,384,299,586
27486,5,Extend,>>,73,11.69,382,300,585
27596,5,Extend,>>,29,7.82,384,300,585
27705,5,Extend,>>,-15,4.22,383,299,584
27815,5,Extend,>>,-59,0.26,384,301,585
27925,5,Extend,>>,-103,-3.6,382,299,583
28034,5,Extend,>>,-147,-7.56,382,299,582
28144,5,Extend,>>,-191,-11.43,382,299,581
28254,5,Extend,>>,-235,-15.3,383,300,580
28365,5,Extend,>>,-279,-19.08,382,299,577
28475,5,Extend,>>,-323,-22.86,383,299,569
28585,5,Extend,>>,-367,-26.73,384,299,574
28694,5,Extend,>>,-411,-30.59,383,300,570
28804,5,Extend,>>,-455,-34.46,384,299,565
28914,5,Extend,>>,-499,-38.33,383,299,560
29023,5,Extend,>>,-543,-42.11,382,298,553
29133,5,Extend,>>,-587,-45.98,383,300,544
29243,5,Extend,>>,-631,-49.85,381,298,534
29353,5,Extend,>>,-675,-53.8,383,299,512
29463,5,Extend,>>,-719,-57.49,379,298,499
29573,5,Extend,>>,-763,-61.36,382,298,484
29683,5,Extend,>>,-807,-65.14,381,298,474
29792,5,Extend,>>,-851,-69.1,383,298,464
29902,5,Extend,>>,-895,-72.88,380,297,455
30012,5,Extend,>>,-939,-76.66,381,296,445
30122,5,Extend,>>,-983,-80.53,379,296,431
30231,5,Extend,>>,-1027,-84.22,381,298,415
30341,5,Extend,>>,-1071,-87.91,380,298,404
30450,5,Extend,>>,-1115,-91.96,379,297,394
30560,5,Extend,>>,-1159,-95.65,380,296,389
30670,5,Extend,>>,-1203,-99.43,379,297,383
30781,5,Extend,>>,-1247,-103.12,380,300,381
30891,5,Extend,>>,-1291,-106.81,379,296,379
31000,5,Extend,>>,-1335,-110.77,378,297,378
31110,5,Extend,>>,-1379,-114.64,381,295,375
31221,5,Extend,>>,-1423,-118.59,381,296,371
31331,5,Extend,>>,-1467,-122.55,382,294,365
31440,5,Extend,>>,-1511,-126.33,381,295,365
31550,5,Extend,>>,-1555,-130.11,380,293,365
31660,5,Extend,>>,-1599,-133.98,381,295,366
