Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
32499,4,Extend,>>,1471,129.32,447,405,552
32609,4,Extend,>>,1426,129.32,446,402,551
32718,4,Extend,>>,1381,126.59,445,402,548
32828,4,Extend,>>,1336,122.73,443,401,548
32938,4,Extend,>>,1291,118.86,445,402,548
33047,4,Extend,>>,1246,114.99,442,400,547
33157,4,Extend,>>,1201,110.95,444,400,548
33266,4,Extend,>>,1156,106.99,442,399,548
33376,4,Extend,>>,1111,103.03,441,400,547
33485,4,Extend,>>,1066,99.34,443,401,546
33594,4,Extend,>>,1021,95.3,443,402,546
33704,4,Extend,>>,976,91.34,443,400,546
33813,4,Extend,>>,931,87.38,442,402,542
33923,4,Extend,>>,886,83.6,442,399,539
34033,4,Extend,>>,841,79.74,443,400,535
34142,4,Extend,>>,796,75.69,440,400,535
34252,4,Extend,>>,751,71.91,441,398,531
34361,4,Extend,>>,706,68.04,439,397,528
34471,4,Extend,>>,661,64.09,440,397,527
34580,4,Extend,>>,616,60.4,437,394,517
34689,4,Extend,>>,571,56.44,438,397,514
34799,4,Extend,>>,526,52.75,437,394,510
34909,4,Extend,>>,481,48.79,434,391,502
35018,4,Extend,>>,436,44.84,434,390,492
35127,4,Extend,>>,391,40.88,431,391,489
35237,4,Extend,>>,346,37.19,429,388,487
35347,4,Extend,>>,301,33.32,427,383,474
35456,4,Extend,>>,256,29.54,423,379,464
35566,4,Extend,>>,211,25.49,420,375,456
35676,4,Extend,>>,166,21.63,419,366,441
35785,4,Extend,>>,121,17.76,413,357,427
35895,4,Extend,>>,76,13.89,408,351,416
36004,4,Extend,>>,31,10.2,402,347,409
36114,4,Extend,>>,-14,6.33,390,347,400
36224,4,Extend,>>,-59,2.37,377,341,396
36333,4,Extend,>>,-104,-1.49,367,333,391
36444,4,Extend,>>,-149,-5.36,357,335,390
36553,4,Extend,>>,-194,-9.14,349,329,386
36664,4,Extend,>>,-239,-13.01,339,329,384
36774,4,Extend,>>,-284,-16.88,328,325,381
36884,4,Extend,>>,-329,-20.75,322,315,376
36994,4,Extend,>>,-374,-24.44,316,309,375
37104,4,Extend,>>,-419,-28.22,313,307,373
37214,4,Extend,>>,-464,-32.09,308,302,370
37324,4,Extend,>>,-509,-35.87,307,299,369
37434,4,Extend,>>,-554,-39.74,306,296,370
37544,4,Extend,>>,-599,-43.52,305,290,371
37654,4,Extend,>>,-644,-47.38,303,289,372
37764,4,Extend,>>,-689,-51.25,301,281,370
37874,4,Extend,>>,-734,-55.03,301,281,372
37983,4,Extend,>>,-779,-58.81,297,281,372
38093,4,Extend,>>,-824,-62.68,299,279,372
38203,4,Extend,>>,-869,-66.46,298,273,371
38313,4,Extend,>>,-914,-70.15,298,271,370
38423,4,Extend,>>,-959,-73.76,298,270,369
38533,4,Extend,>>,-1004,-77.71,295,269,369
38643,4,Extend,>>,-1049,-81.41,296,267,368
38752,4,Extend,>>,-1094,-85.27,296,268,364
38862,4,Extend,>>,-1139,-88.88,298,265,366
38972,4,Extend,>>,-1184,-92.48,294,265,365
39082,4,Extend,>>,-1229,-96.44,297,265,365
39192,4,Extend,<<,-1229,-99.96,299,267,369
39302,4,Extend,<<,-1184,-101.27,303,270,371
39412,4,Extend,<<,-1139,-101.36,307,272,373
39522,4,Extend,<<,-1094,-99.96,309,274,376
39632,4,Extend,<<,-1049,-96.7,310,275,377
39741,4,Extend,<<,-1004,-92.92,309,275,377
39851,4,Extend,<<,-959,-89.14,309,275,376
39961,4,Extend,<<,-914,-85.27,308,273,377
40071,4,Extend,<<,-869,-81.32,308,274,375
40180,4,Extend,<<,-824,-77.45,310,275,375
40290,4,Extend,<<,-779,-73.58,309,274,375
40400,4,Extend,<<,-734,-69.71,310,276,373
40509,4,Extend,<<,-689,-65.76,310,276,372
40619,4,Extend,<<,-644,-61.89,310,278,369
40729,4,Extend,<<,-599,-57.85,308,278,369
40838,4,Extend,<<,-554,-53.8,310,279,372
40948,4,Extend,<<,-509,-49.93,309,282,370
41058,4,Extend,<<,-464,-45.8,312,284,370
41168,4,Extend,<<,-419,-42.02,317,284,368
41278,4,Extend,<<,-374,-38.07,314,285,371
41387,4,Extend,<<,-329,-34.02,317,287,368
41497,4,Extend,<<,-284,-30.15,319,289,370
41607,4,Extend,<<,-239,-26.29,319,291,372
41717,4,Extend,<<,-194,-22.24,319,296,378
41827,4,Extend,<<,-149,-18.37,318,298,389
41937,4,Extend,<<,-104,-14.42,319,303,392
42047,4,Extend,<<,-59,-10.55,321,303,397
42157,4,Extend,<<,-14,-6.59,321,305,412
42267,4,Extend,<<,31,-2.55,322,307,414
42376,4,Extend,<<,76,1.41,324,304,416
42486,4,Extend,<<,121,5.27,323,308,421
42596,4,Extend,<<,166,9.23,325,310,438
42706,4,Extend,<<,211,13.19,328,310,440
42816,4,Extend,<<,256,17.05,328,313,441
42926,4,Extend,<<,301,21.01,330,312,444
43035,4,Extend,<<,346,24.97,331,312,452
