Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
32514,5,Extend,>>,205,18.02,449,402,552
32623,5,Extend,>>,161,18.02,443,403,547
32733,5,Extend,>>,117,15.47,443,400,548
32842,5,Extend,>>,73,11.69,444,398,548
32952,5,Extend,>>,29,7.91,446,401,548
33062,5,Extend,>>,-15,4.22,444,401,548
33171,5,Extend,>>,-59,0.26,443,400,548
33280,5,Extend,>>,-103,-3.52,442,399,547
33390,5,Extend,>>,-147,-7.47,444,399,545
33499,5,Extend,>>,-191,-11.34,443,401,544
33609,5,Extend,>>,-235,-15.21,445,400,543
33718,5,Extend,>>,-279,-18.9,442,399,543
33828,5,Extend,>>,-323,-22.77,441,399,541
33937,5,Extend,>>,-367,-26.64,441,397,537
34047,5,Extend,>>,-411,-30.42,442,399,535
34156,5,Extend,>>,-455,-34.29,439,398,534
34266,5,Extend,>>,-499,-38.15,438,396,531
34375,5,Extend,>>,-543,-42.02,439,396,528
34485,5,Extend,>>,-587,-45.89,437,396,525
34595,5,Extend,>>,-631,-49.76,436,394,518
34704,5,Extend,>>,-675,-53.63,436,394,514
34814,5,Extend,>>,-719,-57.23,437,394,508
34923,5,Extend,>>,-763,-61.01,432,390,500
35032,5,Extend,>>,-807,-64.79,433,388,491
35142,5,Extend,>>,-851,-68.75,432,386,488
35252,5,Extend,>>,-895,-72.44,428,384,481
35361,5,Extend,>>,-939,-76.22,423,379,471
35471,5,Extend,>>,-983,-80.09,424,377,463
35581,5,Extend,>>,-1027,-83.78,419,370,448
35690,5,Extend,>>,-1071,-87.56,416,365,442
35800,5,Extend,>>,-1115,-91.43,415,356,423
35909,5,Extend,>>,-1159,-95.3,409,352,416
36019,5,Extend,>>,-1203,-99.08,398,345,407
36129,5,Extend,>>,-1247,-102.68,392,341,402
36238,5,Extend,>>,-1291,-106.37,376,341,393
36348,5,Extend,>>,-1335,-110.15,364,334,391
36458,5,Extend,>>,-1379,-114.02,356,332,387
36569,5,Extend,>>,-1423,-117.8,346,330,387
36678,5,Extend,>>,-1467,-121.49,337,326,382
36788,5,Extend,>>,-1511,-125.27,328,321,380
36899,5,Extend,>>,-1555,-128.97,321,312,375
37009,5,Extend,>>,-1599,-132.66,313,311,373
37119,5,Extend,>>,-1643,-136.62,312,306,373
37229,5,Extend,>>,-1687,-140.4,306,299,368
37339,5,Extend,>>,-1731,-144.18,305,298,370
37449,5,Extend,>>,-1775,-147.78,305,293,368
37558,5,Extend,>>,-1819,-151.56,298,290,367
37668,5,Extend,>>,-1863,-155.34,302,287,370
37779,5,Extend,>>,-1907,-159.3,300,282,371
37888,5,Extend,>>,-1951,-162.99,302,280,370
37998,5,Extend,>>,-1995,-166.59,299,278,371
38108,5,Extend,>>,-2039,-170.2,297,275,371
38218,5,Extend,>>,-2083,-173.8,297,273,372
38328,5,Extend,>>,-2127,-177.76,295,270,369
38438,5,Extend,>>,-2171,-181.54,296,270,368
38548,5,Extend,>>,-2215,-185.23,296,270,369
38657,5,Extend,>>,-2259,-189.01,295,267,368
38767,5,Extend,>>,-2303,-192.44,297,266,365
38877,5,Extend,>>,-2347,-196.4,293,264,364
38987,5,Extend,>>,-2391,-200.26,294,265,366
39097,5,Extend,>>,-2435,-204.13,296,262,363
39207,5,Extend,<<,-2435,-207.91,301,268,369
39317,5,Extend,<<,-2391,-209.14,304,269,374
39427,5,Extend,<<,-2347,-209.14,306,271,372
39536,5,Extend,<<,-2303,-206.51,309,272,374
39646,5,Extend,<<,-2259,-203.16,309,272,375
39756,5,Extend,<<,-2215,-199.3,310,274,377
39866,5,Extend,<<,-2171,-195.69,307,272,377
39975,5,Extend,<<,-2127,-191.91,308,275,376
40085,5,Extend,<<,-2083,-188.04,309,273,375
40195,5,Extend,<<,-2039,-184.18,307,272,376
40305,5,Extend,<<,-1995,-180.22,310,276,376
40414,5,Extend,<<,-1951,-176.44,309,277,371
40524,5,Extend,<<,-1907,-172.66,310,275,371
40634,5,Extend,<<,-1863,-168.79,310,277,371
40743,5,Extend,<<,-1819,-165.01,309,278,370
40853,5,Extend,<<,-1775,-161.05,311,280,370
40963,5,Extend,<<,-1731,-157.27,310,280,368
41073,5,Extend,<<,-1687,-153.41,312,282,369
41183,5,Extend,<<,-1643,-149.54,314,282,370
41292,5,Extend,<<,-1599,-145.58,315,284,371
41402,5,Extend,<<,-1555,-141.71,317,287,370
41512,5,Extend,<<,-1511,-137.93,317,289,370
41622,5,Extend,<<,-1467,-134.07,318,290,372
41732,5,Extend,<<,-1423,-130.29,319,297,381
41842,5,Extend,<<,-1379,-126.24,319,300,391
41951,5,Extend,<<,-1335,-122.55,319,302,393
42062,5,Extend,<<,-1291,-118.68,317,303,398
42171,5,Extend,<<,-1247,-114.81,319,308,412
42281,5,Extend,<<,-1203,-110.95,322,307,414
42391,5,Extend,<<,-1159,-107.08,323,307,414
42501,5,Extend,<<,-1115,-103.3,324,310,426
42611,5,Extend,<<,-1071,-99.43,326,312,437
42720,5,Extend,<<,-1027,-95.56,330,312,439
42831,5,Extend,<<,-983,-91.69,329,312,442
42940,5,Extend,<<,-939,-87.74,328,312,445
43050,5,Extend,<<,-895,-83.96,330,313,451
43159,5,Extend,<<,-851,-80.09,329,312,452
43269,5,Extend,<<,-807,-76.22,330,314,453
43379,5,Extend,<<,-763,-72.35,331,315,457
43488,5,Extend,<<,-719,-68.4,330,316,457
43598,5,Extend,<<,-675,-64.44,330,314,459
43708,5,Extend,<<,-631,-60.66,329,316,464
43817,5,Extend,<<,-587,-56.88,331,319,465
43927,5,Extend,<<,-543,-53.01,331,314,464
44037,5,Extend,<<,-499,-49.05,332,316,463
44147,5,Extend,<<,-455,-45.1,331,316,463
44256,5,Extend,<<,-411,-41.23,332,316,463
44366,5,Extend,<<,-367,-37.45,333,316,463
44475,5,Extend,<<,-323,-33.49,330,317,460
44585,5,Extend,<<,-279,-29.63,332,316,461
44695,5,Extend,<<,-235,-25.85,332,317,460
44804,5,Extend,<<,-191,-21.89,331,315,461
44914,5,Extend,<<,-147,-18.02,331,316,460
45023,5,Extend,<<,-103,-14.15,331,317,460
45133,5,Extend,<<,-59,-10.37,332,315,459
