Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
32876,6,Extend,>>,1069,93.98,411,301,587
32986,6,Extend,>>,1021,93.98,407,299,582
33096,6,Extend,>>,973,91.25,405,299,583
33205,6,Extend,>>,925,87.3,407,299,581
33315,6,Extend,>>,877,83.25,406,298,581
33425,6,Extend,>>,829,79.12,403,298,576
33535,6,Extend,>>,781,75.08,405,299,575
33645,6,Extend,>>,733,71.12,403,299,574
33755,6,Extend,>>,685,67.16,404,297,570
33864,6,Extend,>>,637,63.12,401,298,569
33974,6,Extend,>>,589,59.08,399,297,567
34084,6,Extend,>>,541,55.21,403,298,559
34194,6,Extend,>>,493,51.08,399,296,552
34304,6,Extend,>>,445,47.03,400,297,546
34414,6,Extend,>>,397,42.99,400,297,532
34524,6,Extend,>>,349,38.95,399,296,513
34634,6,Extend,>>,301,34.81,397,296,500
34743,6,Extend,>>,253,30.59,398,297,477
34853,6,Extend,>>,205,26.37,398,299,453
34962,6,Extend,>>,157,22.07,398,300,434
35071,6,Extend,>>,109,17.85,396,297,420
35181,6,Extend,>>,61,13.63,396,299,411
35291,6,Extend,>>,13,9.49,396,299,400
35401,6,Extend,>>,-35,5.27,393,297,390
35510,6,Extend,>>,-83,1.23,393,297,380
35620,6,Extend,>>,-131,-2.9,393,298,377
35730,6,Extend,>>,-179,-6.95,392,300,372
35840,6,Extend,>>,-227,-11.08,391,299,369
35950,6,Extend,>>,-275,-15.12,390,299,366
36059,6,Extend,>>,-323,-19.25,388,295,365
36169,6,Extend,>>,-371,-23.3,389,296,367
36278,6,Extend,>>,-419,-27.16,387,295,363
36388,6,Extend,>>,-467,-31.21,386,293,364
36498,6,Extend,>>,-515,-35.08,383,292,363
36608,6,Extend,>>,-563,-38.95,382,289,362
36719,6,Extend,>>,-611,-42.81,379,288,361
36829,6,Extend,>>,-659,-46.68,379,290,361
36939,6,Extend,>>,-707,-50.81,378,289,363
37049,6,Extend,>>,-755,-54.68,374,285,361
37159,6,Extend,>>,-803,-58.73,375,284,361
37269,6,Extend,>>,-851,-62.59,373,284,360
37380,6,Extend,>>,-899,-66.73,374,285,361
37490,6,Extend,>>,-947,-70.77,373,281,357
37599,6,Extend,>>,-995,-74.73,375,282,359
37709,6,Extend,>>,-1043,-79.03,381,280,355
