Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
18194,1,Flex,>>,2916,256.35,389,293,433
18303,1,Flex,>>,2877,256.35,388,291,431
18412,1,Flex,>>,2838,254.15,386,290,428
18522,1,Flex,>>,2799,250.81,387,291,430
18631,1,Flex,>>,2760,247.47,387,291,430
18741,1,Flex,>>,2721,244.13,387,292,429
18850,1,Flex,>>,2682,240.62,387,291,430
18960,1,Flex,>>,2643,237.19,386,292,432
19070,1,Flex,>>,2604,233.85,386,292,433
19179,1,Flex,>>,2565,230.42,386,291,434
19289,1,Flex,>>,2526,227.08,387,291,440
19398,1,Flex,>>,2487,223.65,387,290,447
19508,1,Flex,>>,2448,220.22,385,291,450
19618,1,Flex,>>,2409,216.79,386,291,456
19727,1,Flex,>>,2370,213.36,384,290,469
19837,1,Flex,>>,2331,209.93,387,288,487
19946,1,Flex,>>,2292,206.59,384,289,496
20056,1,Flex,>>,2253,203.08,385,292,499
20166,1,Flex,>>,2214,199.82,384,289,504
20275,1,Flex,>>,2175,196.4,384,291,509
20385,1,Flex,>>,2136,192.97,384,291,509
20494,1,Flex,>>,2097,189.54,384,291,515
20604,1,Flex,>>,2058,186.11,383,290,538
20714,1,Flex,>>,2019,182.77,383,291,552
20823,1,Flex,>>,1980,179.52,384,290,570
20933,1,Flex,>>,1941,176.0,384,291,578
21042,1,Flex,>>,1902,172.66,385,291,594
21152,1,Flex,>>,1863,169.14,384,290,605
21261,1,Flex,>>,1824,165.8,384,289,613
21371,1,Flex,>>,1785,162.29,386,290,620
21481,1,Flex,>>,1746,158.95,384,291,625
21590,1,Flex,>>,1707,155.6,384,290,625
21700,1,Flex,>>,1668,152.18,384,289,630
21809,1,Flex,>>,1629,148.66,385,290,633
21920,1,Flex,>>,1590,145.23,385,290,635
22029,1,Flex,>>,1551,141.89,387,290,639
22139,1,Flex,>>,1512,138.55,388,286,649
22249,1,Flex,>>,1473,135.3,392,290,665
22358,1,Flex,>>,1434,131.87,395,289,682
22468,1,Flex,>>,1395,128.53,397,289,685
22578,1,Flex,>>,1356,125.27,403,290,697
22688,1,Flex,>>,1317,121.93,404,292,697
22798,1,Flex,>>,1278,118.59,406,290,708
22908,1,Flex,>>,1239,115.25,408,290,708
23018,1,Flex,>>,1200,112.09,412,290,720
23128,1,Flex,>>,1161,108.75,417,291,730
23239,1,Flex,>>,1122,105.32,418,290,736
23349,1,Flex,>>,1083,101.98,420,292,745
23459,1,Flex,>>,1044,98.81,422,292,747
23568,1,Flex,>>,1005,95.47,424,293,745
23678,1,Flex,>>,966,92.31,427,294,742
23788,1,Flex,>>,927,88.97,424,291,735
23898,1,Flex,>>,888,85.63,425,293,725
24007,1,Flex,>>,849,82.2,425,295,727
24117,1,Flex,>>,810,78.95,428,298,731
24227,1,Flex,>>,771,75.6,427,298,745
24337,1,Flex,>>,732,72.62,431,297,738
24447,1,Flex,>>,693,69.71,433,298,740
24558,1,Flex,>>,654,66.73,434,297,749
24667,1,Flex,>>,615,63.65,436,302,744
24777,1,Flex,>>,576,60.48,437,302,738
24886,1,Flex,<<,576,57.49,441,304,747
24996,1,Flex,<<,615,57.23,440,304,751
25106,1,Flex,<<,654,57.14,450,312,764
25215,1,Flex,<<,693,57.67,448,315,766
25325,1,Flex,<<,732,60.4,450,312,759
25435,1,Flex,<<,771,63.82,451,312,756
25544,1,Flex,<<,810,67.08,448,312,752
25654,1,Flex,<<,849,70.24,447,310,747
25764,1,Flex,<<,888,73.58,443,309,744
25874,1,Flex,<<,927,77.01,440,307,735
25984,1,Flex,<<,966,80.44,438,307,733
26093,1,Flex,<<,1005,83.87,434,306,728
26203,1,Flex,<<,1044,87.12,432,306,721
26313,1,Flex,<<,1083,90.64,427,305,712
26423,1,Flex,<<,1122,94.07,424,305,705
26533,1,Flex,<<,1161,97.49,422,304,698
26643,1,Flex,<<,1200,100.75,421,303,692
26752,1,Flex,<<,1239,104.26,417,304,687
26863,1,Flex,<<,1278,107.69,416,301,682
26974,1,Flex,<<,1317,111.12,416,304,677
27083,1,Flex,<<,1356,114.46,415,303,671
27194,1,Flex,<<,1395,117.89,414,302,666
27303,1,Flex,<<,1434,121.23,416,302,657
27412,1,Flex,<<,1473,124.75,414,303,648
27522,1,Flex,<<,1512,128.18,414,302,642
27631,1,Flex,<<,1551,131.6,413,302,633
27741,1,Flex,<<,1590,134.95,415,302,626
27851,1,Flex,<<,1629,138.29,414,302,622
27960,1,Flex,<<,1668,141.63,413,302,618
28070,1,Flex,<<,1707,145.14,412,302,610
28180,1,Flex,<<,1746,148.57,413,304,610
28289,1,Flex,<<,1785,152.0,412,301,606
28399,1,Flex,<<,1824,155.43,412,301,603
28509,1,Flex,<<,1863,158.77,412,301,601
28619,1,Flex,<<,1902,162.29,412,301,602
28728,1,Flex,<<,1941,165.8,412,300,596
28838,1,Flex,<<,1980,169.14,412,301,596
28949,1,Flex,<<,2019,172.57,411,301,596
29058,1,Flex,<<,2058,176.09,412,300,594
29168,1,Flex,<<,2097,179.52,412,301,594
29277,1,Flex,<<,2136,182.95,411,300,592
29387,1,Flex,<<,2175,186.29,412,300,591
29497,1,Flex,<<,2214,189.8,413,300,592
29606,1,Flex,<<,2253,193.32,412,300,590
29716,1,Flex,<<,2292,196.66,411,301,591
29825,1,Flex,<<,2331,200.09,411,301,589
29935,1,Flex,<<,2370,203.52,410,300,588
30044,1,Flex,<<,2409,207.03,410,300,591
30154,1,Flex,<<,2448,210.55,411,301,587
30264,1,Flex,<<,2487,214.07,412,299,587
30374,1,Flex,<<,2526,217.41,410,301,588
30484,1,Flex,<<,2565,220.92,411,301,588
30594,1,Flex,<<,2604,224.26,409,301,586
30704,1,Flex,<<,2643,227.78,411,301,587
30813,1,Flex,<<,2682,231.12,410,299,585
30922,1,Flex,<<,2721,234.64,411,301,585
31032,1,Flex,<<,2760,237.89,409,300,586
31142,1,Flex,<<,2799,241.49,411,300,585
31252,1,Flex,<<,2838,244.92,409,300,585
31361,1,Flex,<<,2877,248.18,411,300,585
31471,1,Flex,<<,2916,251.69,410,302,586
48515,1,Flex,>>,2916,256.35,395,305,466
48625,1,Flex,>>,2877,256.35,393,305,462
48734,1,Flex,>>,2838,254.07,392,304,462
48844,1,Flex,>>,2799,250.81,392,304,461
48953,1,Flex,>>,2760,247.47,391,302,461
49063,1,Flex,>>,2721,244.04,392,304,463
49172,1,Flex,>>,2682,240.53,393,304,461
49282,1,Flex,>>,2643,237.1,394,304,459
49393,1,Flex,>>,2604,233.76,392,304,463
49503,1,Flex,>>,2565,230.42,394,305,462
49612,1,Flex,>>,2526,227.08,394,304,461
49722,1,Flex,>>,2487,223.65,392,305,462
49831,1,Flex,>>,2448,220.22,392,303,461
49941,1,Flex,>>,2409,216.79,392,302,462
50050,1,Flex,>>,2370,213.36,393,304,465
50160,1,Flex,>>,2331,209.93,392,303,469
50270,1,Flex,>>,2292,206.59,392,303,470
50380,1,Flex,>>,2253,203.08,392,304,472
50489,1,Flex,>>,2214,199.82,393,303,474
50599,1,Flex,>>,2175,196.48,392,305,479
50709,1,Flex,>>,2136,192.97,393,305,487
50818,1,Flex,>>,2097,189.54,393,304,493
50928,1,Flex,>>,2058,186.11,393,303,501
51038,1,Flex,>>,2019,182.77,393,305,507
51147,1,Flex,>>,1980,179.43,393,303,512
51257,1,Flex,>>,1941,176.0,392,303,515
51367,1,Flex,>>,1902,172.57,392,303,525
51477,1,Flex,>>,1863,169.05,393,303,531
51586,1,Flex,>>,1824,165.71,393,303,536
51696,1,Flex,>>,1785,162.2,393,303,545
51806,1,Flex,>>,1746,158.86,391,303,549
51915,1,Flex,>>,1707,155.43,393,302,554
52025,1,Flex,>>,1668,152.09,393,300,563
52135,1,Flex,>>,1629,148.57,395,304,573
52244,1,Flex,>>,1590,145.23,394,304,585
52354,1,Flex,>>,1551,141.8,394,302,591
52464,1,Flex,>>,1512,138.37,396,303,604
52574,1,Flex,>>,1473,135.21,396,304,626
52684,1,Flex,>>,1434,131.78,396,302,641
52793,1,Flex,>>,1395,128.53,398,303,660
52903,1,Flex,>>,1356,125.1,398,303,678
53013,1,Flex,>>,1317,121.85,399,302,680
53122,1,Flex,>>,1278,118.59,402,302,696
53232,1,Flex,>>,1239,115.43,405,302,700
53343,1,Flex,>>,1200,112.26,407,302,708
53453,1,Flex,>>,1161,108.92,409,301,719
53564,1,Flex,>>,1122,105.49,412,300,723
53674,1,Flex,>>,1083,102.24,416,301,741
53783,1,Flex,>>,1044,98.99,416,301,746
53893,1,Flex,>>,1005,95.56,420,300,751
54003,1,Flex,>>,966,92.31,422,300,748
54112,1,Flex,>>,927,89.05,425,298,749
54222,1,Flex,>>,888,85.89,427,301,763
54332,1,Flex,>>,849,82.55,425,302,761
54442,1,Flex,>>,810,79.3,431,303,764
54551,1,Flex,>>,771,76.04,446,303,760
54661,1,Flex,>>,732,72.53,454,305,766
54771,1,Flex,>>,693,69.1,452,303,761
54880,1,Flex,>>,654,65.93,448,305,761
54991,1,Flex,>>,615,62.95,447,307,765
55100,1,Flex,>>,576,59.78,443,306,763
55210,1,Flex,<<,576,56.97,440,306,766
55320,1,Flex,<<,615,56.26,441,307,769
55430,1,Flex,<<,654,56.26,450,313,782
55540,1,Flex,<<,693,57.58,448,313,782
55649,1,Flex,<<,732,60.31,448,314,780
55759,1,Flex,<<,771,63.56,447,314,774
55869,1,Flex,<<,810,66.9,444,313,770
55979,1,Flex,<<,849,70.15,442,311,765
56090,1,Flex,<<,888,73.49,441,313,758
56200,1,Flex,<<,927,76.92,438,312,755
56309,1,Flex,<<,966,80.44,437,311,744
56420,1,Flex,<<,1005,83.87,434,311,742
56530,1,Flex,<<,1044,87.12,432,310,736
56641,1,Flex,<<,1083,90.64,428,309,729
56751,1,Flex,<<,1122,94.07,427,309,726
56861,1,Flex,<<,1161,97.41,424,309,720
56971,1,Flex,<<,1200,100.75,423,308,713
57081,1,Flex,<<,1239,104.18,422,309,705
57191,1,Flex,<<,1278,107.6,421,310,699
57301,1,Flex,<<,1317,111.12,420,309,690
57410,1,Flex,<<,1356,114.46,420,309,680
57520,1,Flex,<<,1395,117.8,418,308,674
57629,1,Flex,<<,1434,121.23,418,308,669
57740,1,Flex,<<,1473,124.66,417,308,663
57849,1,Flex,<<,1512,128.09,416,309,653
57959,1,Flex,<<,1551,131.52,415,311,643
58069,1,Flex,<<,1590,134.95,416,308,637
58179,1,Flex,<<,1629,138.29,416,308,631
58289,1,Flex,<<,1668,141.63,415,308,621
58399,1,Flex,<<,1707,145.14,416,308,609
58509,1,Flex,<<,1746,148.48,416,307,604
58620,1,Flex,<<,1785,152.0,417,308,599
58731,1,Flex,<<,1824,155.34,415,308,595
58841,1,Flex,<<,1863,158.77,414,307,593
58951,1,Flex,<<,1902,162.29,415,307,593
59061,1,Flex,<<,1941,165.71,415,307,589
59171,1,Flex,<<,1980,169.05,415,307,585
59281,1,Flex,<<,2019,172.48,414,308,582
59391,1,Flex,<<,2058,176.0,414,306,583
59500,1,Flex,<<,2097,179.43,415,308,584
59610,1,Flex,<<,2136,182.86,414,307,582
59720,1,Flex,<<,2175,186.29,414,308,584
59830,1,Flex,<<,2214,189.71,415,308,583
59939,1,Flex,<<,2253,193.23,414,308,582
60049,1,Flex,<<,2292,196.66,415,306,582
60159,1,Flex,<<,2331,200.0,414,307,583
60269,1,Flex,<<,2370,203.52,414,307,582
60378,1,Flex,<<,2409,206.95,415,306,581
60489,1,Flex,<<,2448,210.55,414,307,583
60598,1,Flex,<<,2487,213.98,414,306,581
60708,1,Flex,<<,2526,217.41,414,307,583
60817,1,Flex,<<,2565,220.84,412,307,582
60927,1,Flex,<<,2604,224.26,414,307,583
61037,1,Flex,<<,2643,227.69,415,307,579
61147,1,Flex,<<,2682,231.03,414,308,582
61258,1,Flex,<<,2721,234.64,413,306,581
61369,1,Flex,<<,2760,237.98,413,306,578
61480,1,Flex,<<,2799,241.41,415,307,581
61591,1,Flex,<<,2838,244.84,414,306,581
61702,1,Flex,<<,2877,248.09,413,307,582
61812,1,Flex,<<,2916,251.69,414,306,580
79047,1,Flex,>>,2916,256.35,382,285,477
79158,1,Flex,>>,2877,256.35,381,285,475
79267,1,Flex,>>,2838,254.07,380,284,473
79379,1,Flex,>>,2799,250.81,379,283,473
79490,1,Flex,>>,2760,247.47,379,283,472
79603,1,Flex,>>,2721,243.96,380,284,473
79714,1,Flex,>>,2682,240.53,380,284,475
79825,1,Flex,>>,2643,237.1,379,284,473
79937,1,Flex,>>,2604,233.76,380,283,473
80047,1,Flex,>>,2565,230.42,380,283,475
80158,1,Flex,>>,2526,227.08,380,283,472
80269,1,Flex,>>,2487,223.65,380,285,471
80380,1,Flex,>>,2448,220.22,380,283,473
80492,1,Flex,>>,2409,216.79,381,284,472
80604,1,Flex,>>,2370,213.36,381,284,472
80715,1,Flex,>>,2331,210.02,379,284,471
80826,1,Flex,>>,2292,206.59,381,285,473
80938,1,Flex,>>,2253,203.08,379,285,475
81050,1,Flex,>>,2214,199.82,380,284,476
81161,1,Flex,>>,2175,196.4,380,285,477
81273,1,Flex,>>,2136,192.97,380,284,481
81383,1,Flex,>>,2097,189.54,381,282,484
81493,1,Flex,>>,2058,186.11,380,282,488
81604,1,Flex,>>,2019,182.77,380,283,495
81715,1,Flex,>>,1980,179.43,379,286,500
81826,1,Flex,>>,1941,176.0,380,284,507
81938,1,Flex,>>,1902,172.57,379,284,512
82048,1,Flex,>>,1863,169.14,382,284,517
82160,1,Flex,>>,1824,165.71,379,282,523
82271,1,Flex,>>,1785,162.2,380,284,527
82382,1,Flex,>>,1746,158.86,380,285,537
82493,1,Flex,>>,1707,155.43,378,284,544
82604,1,Flex,>>,1668,152.09,380,284,560
82715,1,Flex,>>,1629,148.57,382,284,564
82827,1,Flex,>>,1590,145.23,380,283,585
82939,1,Flex,>>,1551,141.8,382,284,610
83050,1,Flex,>>,1512,138.37,383,283,628
83162,1,Flex,>>,1473,135.12,382,283,636
83273,1,Flex,>>,1434,131.87,385,283,645
83382,1,Flex,>>,1395,128.53,388,284,659
83494,1,Flex,>>,1356,125.19,391,283,665
83606,1,Flex,>>,1317,121.85,392,282,675
83718,1,Flex,>>,1278,118.59,395,280,684
83830,1,Flex,>>,1239,115.43,399,282,695
83941,1,Flex,>>,1200,112.26,404,283,707
84053,1,Flex,>>,1161,108.92,405,283,707
84164,1,Flex,>>,1122,105.49,412,283,719
84275,1,Flex,>>,1083,102.15,412,281,723
84387,1,Flex,>>,1044,98.9,415,282,727
84496,1,Flex,>>,1005,95.56,421,282,735
84607,1,Flex,>>,966,92.57,427,282,744
