Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
18223,3,Flex,>>,124,10.9,389,293,433
18332,3,Flex,>>,58,10.9,383,289,427
18441,3,Flex,>>,-8,7.12,385,289,427
18551,3,Flex,>>,-74,1.49,382,287,427
18660,3,Flex,>>,-140,-4.22,384,287,424
18770,3,Flex,>>,-206,-9.93,380,288,426
18880,3,Flex,>>,-272,-15.56,382,287,427
18989,3,Flex,>>,-338,-21.19,385,289,426
19099,3,Flex,>>,-404,-26.9,382,288,429
19208,3,Flex,>>,-470,-32.62,383,287,432
19318,3,Flex,>>,-536,-38.24,385,290,440
19427,3,Flex,>>,-602,-44.13,380,289,443
19537,3,Flex,>>,-668,-49.76,381,287,444
19647,3,Flex,>>,-734,-55.38,382,288,458
19756,3,Flex,>>,-800,-61.27,381,288,475
19866,3,Flex,>>,-866,-66.99,382,289,486
19975,3,Flex,>>,-932,-72.79,381,287,490
20085,3,Flex,>>,-998,-78.68,381,289,494
20195,3,Flex,>>,-1064,-84.31,381,288,504
20304,3,Flex,>>,-1130,-90.02,380,287,505
20413,3,Flex,>>,-1196,-95.82,379,286,506
20523,3,Flex,>>,-1262,-101.54,379,287,514
20633,3,Flex,>>,-1328,-107.43,381,287,537
20743,3,Flex,>>,-1394,-113.14,379,288,556
20852,3,Flex,>>,-1460,-118.95,381,288,566
20962,3,Flex,>>,-1526,-124.75,379,285,580
21071,3,Flex,>>,-1592,-130.64,381,288,591
21181,3,Flex,>>,-1658,-136.35,381,286,602
21290,3,Flex,>>,-1724,-142.24,379,290,613
21400,3,Flex,>>,-1790,-147.96,381,290,618
21510,3,Flex,>>,-1856,-153.67,380,287,616
21619,3,Flex,>>,-1922,-159.3,381,286,617
21729,3,Flex,>>,-1988,-164.92,379,288,627
21839,3,Flex,>>,-2054,-170.73,382,289,630
21949,3,Flex,>>,-2120,-176.18,382,289,630
22058,3,Flex,>>,-2186,-181.89,384,288,636
22168,3,Flex,>>,-2252,-187.52,385,286,644
22278,3,Flex,>>,-2318,-193.23,387,284,657
22387,3,Flex,>>,-2384,-198.95,391,287,675
22497,3,Flex,>>,-2450,-204.66,389,286,680
22607,3,Flex,>>,-2516,-210.64,399,288,690
22717,3,Flex,>>,-2582,-216.44,401,286,691
22827,3,Flex,>>,-2648,-222.15,400,286,700
22938,3,Flex,>>,-2714,-228.04,403,286,700
23047,3,Flex,>>,-2780,-233.67,410,289,713
23158,3,Flex,>>,-2846,-239.38,415,287,720
23268,3,Flex,>>,-2912,-245.01,414,290,732
23378,3,Flex,>>,-2978,-250.64,416,288,742
23488,3,Flex,>>,-3044,-256.26,417,289,743
23598,3,Flex,>>,-3110,-261.8,421,291,736
23708,3,Flex,>>,-3176,-267.08,418,289,736
23817,3,Flex,>>,-3242,-272.7,421,289,723
23927,3,Flex,>>,-3308,-278.07,421,291,723
24037,3,Flex,>>,-3374,-283.25,417,290,712
24146,3,Flex,>>,-3440,-288.62,421,293,731
24257,3,Flex,>>,-3506,-294.51,423,294,729
24366,3,Flex,>>,-3572,-300.04,425,295,733
24477,3,Flex,>>,-3638,-305.23,427,295,727
24587,3,Flex,>>,-3704,-310.42,425,295,732
24696,3,Flex,>>,-3770,-315.87,425,294,730
24806,3,Flex,>>,-3836,-321.05,431,298,722
24915,3,Flex,<<,-3836,-326.51,441,304,744
25025,3,Flex,<<,-3770,-328.26,451,310,764
25135,3,Flex,<<,-3704,-328.35,451,311,767
25245,3,Flex,<<,-3638,-325.36,447,308,762
25354,3,Flex,<<,-3572,-320.62,446,309,756
25464,3,Flex,<<,-3506,-314.99,448,310,752
25574,3,Flex,<<,-3440,-309.36,445,309,747
25683,3,Flex,<<,-3374,-303.65,444,308,739
25793,3,Flex,<<,-3308,-297.93,439,307,741
25903,3,Flex,<<,-3242,-292.22,436,306,735
26013,3,Flex,<<,-3176,-286.51,432,305,726
26122,3,Flex,<<,-3110,-280.7,429,304,722
26232,3,Flex,<<,-3044,-274.9,427,304,715
26342,3,Flex,<<,-2978,-269.1,424,304,704
26452,3,Flex,<<,-2912,-263.47,421,303,701
26562,3,Flex,<<,-2846,-257.58,419,304,692
26672,3,Flex,<<,-2780,-251.87,418,301,685
26782,3,Flex,<<,-2714,-246.07,414,302,682
26893,3,Flex,<<,-2648,-240.26,412,303,674
27003,3,Flex,<<,-2582,-234.55,413,302,672
27113,3,Flex,<<,-2516,-228.75,412,303,666
27223,3,Flex,<<,-2450,-222.95,412,301,660
27332,3,Flex,<<,-2384,-217.14,410,301,655
27441,3,Flex,<<,-2318,-211.34,411,302,645
27551,3,Flex,<<,-2252,-205.54,411,299,638
27661,3,Flex,<<,-2186,-199.65,410,301,629
27770,3,Flex,<<,-2120,-193.85,411,299,620
27879,3,Flex,<<,-2054,-188.13,411,299,615
27989,3,Flex,<<,-1988,-182.33,411,301,612
28099,3,Flex,<<,-1922,-176.44,410,300,608
28209,3,Flex,<<,-1856,-170.64,409,299,605
28318,3,Flex,<<,-1790,-165.01,409,299,600
28428,3,Flex,<<,-1724,-159.21,408,299,600
28538,3,Flex,<<,-1658,-153.32,408,299,598
28648,3,Flex,<<,-1592,-147.6,408,299,596
28758,3,Flex,<<,-1526,-141.71,408,298,594
28868,3,Flex,<<,-1460,-135.91,409,299,593
28978,3,Flex,<<,-1394,-130.11,409,298,591
29087,3,Flex,<<,-1328,-124.4,408,299,592
29197,3,Flex,<<,-1262,-118.68,409,298,591
29306,3,Flex,<<,-1196,-112.7,410,298,588
29416,3,Flex,<<,-1130,-106.9,409,298,587
29526,3,Flex,<<,-1064,-101.1,408,298,587
29635,3,Flex,<<,-998,-95.3,409,299,585
