Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABD_smooth,angle_smooth,dmotor,L_cm,cycle,L_rel_cm
16540,1,Flex,>>,1473,136.26,583,429,660,46.26851180842557,142.84,-3.3060000000000116,2.4930283035487,0,-1.9693713503086694
16650,1,Flex,>>,1434,133.19,585,446,677,45.48568337601161,139.58800000000002,-3.251999999999981,2.436270196273845,0,-2.0261294575835245
16760,1,Flex,>>,1395,129.85,583,455,686,44.57474572736525,136.336,-3.2520000000000095,2.379512088998989,0,-2.0828875648583804
16869,1,Flex,>>,1356,126.42,582,457,691,43.546457154706914,133.048,-3.288000000000011,2.3221256631934155,0,-2.140273990663954
16979,1,Flex,>>,1317,123.08,585,466,697,42.13548111234296,129.76000000000002,-3.2879999999999825,2.2647392373878423,0,-2.1976604164695273
17089,1,Flex,>>,1278,119.74,587,473,700,40.37456688527924,126.45599999999999,-3.3040000000000305,2.207073558901949,0,-2.2553260949554206
17199,1,Flex,>>,1239,116.66,584,479,710,39.23380438927042,123.15,-3.305999999999983,2.1493729738310168,0,-2.313026680026353
17309,1,Flex,>>,1200,113.58,583,481,712,38.11467186865001,119.896,-3.254000000000005,2.0925799599711215,0,-2.369819693886248
17419,1,Flex,>>,1161,110.42,585,487,714,37.27956651345298,116.696,-3.200000000000003,2.036729423907303,0,-2.4256702299500668
17529,1,Flex,>>,1122,106.99,590,490,719,36.82282588350839,113.478,-3.2180000000000035,1.9805647285781252,0,-2.4818349252792444
17640,1,Flex,>>,1083,103.56,584,491,720,36.44226195201971,110.242,-3.23599999999999,1.9240858739835889,0,-2.5383137798737807
17750,1,Flex,>>,1044,100.31,589,515,724,36.14806548837917,106.97200000000001,-3.269999999999996,1.8670136074433743,0,-2.5953860464139953
17861,1,Flex,>>,1005,97.05,578,511,723,35.70365596706436,103.66600000000001,-3.3059999999999974,1.8093130223724418,0,-2.6530866314849275
17971,1,Flex,>>,966,93.98,581,512,726,35.165527059224054,100.378,-3.288000000000011,1.7519265965668682,0,-2.7104730572905016
18081,1,Flex,>>,927,90.9,583,519,729,34.7249599117628,97.16,-3.2180000000000035,1.6957619012376905,0,-2.766637752619679
18191,1,Flex,>>,888,87.65,580,517,727,34.53688369938348,93.97800000000001,-3.181999999999988,1.6402255244392312,0,-2.8221741294181384
18301,1,Flex,>>,849,84.31,585,520,732,34.30292497940272,90.778,-3.200000000000003,1.5843749883754126,0,-2.878024665481957
18410,1,Flex,>>,810,80.88,592,521,731,33.95403643712918,87.54400000000001,-3.2339999999999947,1.527931040365916,0,-2.9344686134914535
18522,1,Flex,>>,771,77.54,598,525,736,33.62535492900776,84.256,-3.288000000000011,1.4705446145603422,0,-2.991855039297027
18633,1,Flex,>>,732,74.46,600,529,741,33.42659912461699,80.96799999999999,-3.288000000000011,1.4131581887547686,0,-3.049241465102601
18743,1,Flex,>>,693,71.38,604,531,742,33.29186294482378,77.714,-3.2539999999999907,1.3563651748948733,0,-3.1060344789624965
18854,1,Flex,>>,654,68.31,606,537,740,32.83539736952759,74.514,-3.200000000000003,1.3005146388310547,0,-3.161885015026315
18964,1,Flex,>>,615,65.23,604,532,740,32.714989902188805,71.384,-3.1299999999999955,1.2458858332436322,0,-3.2165138206137374
19074,1,Flex,>>,576,62.24,606,542,746,32.96368163679294,68.324,-3.0600000000000023,1.1924787581326057,0,-3.2699208957247636
19184,1,Flex,<<,576,59.43,611,546,747,32.69996465208752,65.31800000000001,-3.005999999999986,1.1400141608176564,0,-3.322385493039713
19294,1,Flex,<<,615,58.9,613,547,754,32.58688761539758,62.822,-2.4960000000000093,1.0964507426878778,0,-3.365948911169492
19405,1,Flex,<<,654,58.9,627,559,772,32.66049588696017,60.94,-1.882000000000005,1.0636036461653444,0,-3.398796007692025
19515,1,Flex,<<,693,58.99,626,558,771,32.459809390624045,59.69199999999999,-1.2480000000000047,1.0418219371004551,0,-3.4205777167569145
19625,1,Flex,<<,732,61.1,624,558,769,32.54557981748083,59.464,-0.22799999999999443,1.0378425864059082,0,-3.4245570674514614
43282,1,Flex,>>,2760,247.74,393,355,523,50.05730198266964,253.152,-0.7720000000000482,4.418335908008685,1,0.0
43393,1,Flex,>>,2721,244.4,392,356,527,51.46211035277099,250.762,-2.3899999999999864,4.3766225388860205,1,-0.041713369122664545
43503,1,Flex,>>,2682,241.05,395,356,524,52.14767829463136,247.702,-3.0600000000000023,4.323215463774994,1,-0.09512044423369126
43613,1,Flex,>>,2643,237.71,395,357,524,52.97965996296814,244.39600000000002,-3.305999999999983,4.265514878704062,1,-0.15282102930462305
43723,1,Flex,>>,2604,234.46,398,355,524,54.5452027372211,241.07200000000003,-3.323999999999984,4.207500134367771,1,-0.21083577364091433
43832,1,Flex,>>,2565,231.03,399,357,523,55.60873268107285,237.73000000000002,-3.342000000000013,4.14917123076612,1,-0.2691646772425651
43942,1,Flex,>>,2526,227.78,402,355,523,56.24677042011933,234.406,-3.3240000000000123,4.091156486429829,1,-0.3271794215788564
44051,1,Flex,>>,2487,224.53,403,357,523,57.10548093244428,231.102,-3.304000000000002,4.033490807943935,1,-0.3848451000647497
44162,1,Flex,>>,2448,221.19,405,355,524,57.629486878683096,227.798,-3.304000000000002,3.975825129458043,1,-0.44251077855064214
44272,1,Flex,>>,2409,217.85,408,358,522,57.504957719268376,224.47600000000003,-3.3219999999999743,3.917845291706792,1,-0.5004906163018932
44381,1,Flex,>>,2370,214.42,409,354,521,57.36653220212902,221.154,-3.322000000000031,3.8598654539555395,1,-0.5584704540531455
44491,1,Flex,>>,2331,211.16,413,356,523,57.57314390680021,217.83,-3.323999999999984,3.801850709619248,1,-0.6164851983894368
44601,1,Flex,>>,2292,207.65,421,353,522,57.62224376739323,214.454,-3.3760000000000048,3.7429283940719196,1,-0.6754075139367655
44710,1,Flex,>>,2253,204.31,430,354,523,57.9624880082858,211.07800000000003,-3.3759999999999764,3.6840060785245914,1,-0.7343298294840936
44820,1,Flex,>>,2214,200.97,437,352,521,58.03293598491095,207.702,-3.376000000000033,3.6250837629772623,1,-0.7932521450314227
44930,1,Flex,>>,2175,197.63,440,352,521,57.92128250577085,204.344,-3.358000000000004,3.5664756066952927,1,-0.8518603013133923
45040,1,Flex,>>,2136,194.2,456,351,527,57.85841686510622,200.952,-3.391999999999996,3.5072740384676453,1,-0.9110618695410397
45151,1,Flex,>>,2097,190.51,466,349,528,57.89083106804053,197.52399999999997,-3.4280000000000257,3.447444151709279,1,-0.9708917562994062
45261,1,Flex,>>,2058,187.16,467,348,529,57.84316150598487,194.094,-3.4299999999999784,3.387579358365874,1,-1.030756549642811
45371,1,Flex,>>,2019,183.82,467,349,531,57.51890837028583,190.664,-3.430000000000007,3.327714565022468,1,-1.0906213429862168
45481,1,Flex,>>,1980,180.57,470,350,539,56.66369458074709,187.252,-3.4119999999999777,3.268163930944422,1,-1.150171977064263
45591,1,Flex,>>,1941,177.23,471,357,551,55.556864078012,183.858,-3.3940000000000055,3.2089274561317347,1,-1.2094084518769503
45701,1,Flex,>>,1902,173.89,471,358,559,54.89596879537158,180.53399999999996,-3.3240000000000407,3.150912711795442,1,-1.267423196213243
45810,1,Flex,>>,1863,170.55,473,365,573,54.11403505691668,177.212,-3.3219999999999743,3.092932874044191,1,-1.325403033964494
45920,1,Flex,>>,1824,167.3,473,386,616,53.32303014467245,173.908,-3.304000000000002,3.0352671955582986,1,-1.3830687124503864
46030,1,Flex,>>,1785,163.78,480,396,633,52.83251094192775,170.55,-3.3579999999999757,2.976659039276329,1,-1.441676868732356
46140,1,Flex,>>,1746,160.44,485,412,655,52.21008349779842,167.19199999999998,-3.3580000000000325,2.918050882994359,1,-1.500285025014326
46250,1,Flex,>>,1707,157.1,489,413,653,51.41983791626154,163.834,-3.3579999999999757,2.85944272671239,1,-1.5588931812962952
46359,1,Flex,>>,1668,153.76,503,419,660,49.85347995739628,160.476,-3.358000000000004,2.8008345704304203,1,-1.6175013375782648
46469,1,Flex,>>,1629,150.15,509,428,661,48.66330193367863,157.046,-3.430000000000007,2.7409697770870145,1,-1.6773661309216705
46579,1,Flex,>>,1590,146.73,514,441,673,47.55162974840973,153.636,-3.4099999999999966,2.681454049594008,1,-1.736881858414677
46689,1,Flex,>>,1551,143.21,521,444,685,45.67977710262648,150.19,-3.445999999999998,2.6213100035702834,1,-1.7970259044384016
46799,1,Flex,>>,1512,140.04,519,449,682,44.32861593595294,146.778,-3.412000000000006,2.5617593694922367,1,-1.8565765385164483
46909,1,Flex,>>,1473,136.79,522,454,685,43.27102253378276,143.384,-3.3940000000000055,2.502522894679549,1,-1.915813013329136
47018,1,Flex,>>,1434,133.63,529,460,688,41.95949945914609,140.07999999999998,-3.304000000000002,2.4448572161936566,1,-1.9734786918150284
47128,1,Flex,>>,1395,130.37,533,469,691,41.13006103498623,136.808,-3.2719999999999914,2.387750043068402,1,-2.030585864940283
47238,1,Flex,>>,1356,126.95,547,481,699,40.43230865127224,133.55599999999998,-3.2520000000000095,2.3309919357935467,1,-2.0873439722151383
47348,1,Flex,>>,1317,123.52,553,491,704,39.885795005737,130.252,-3.3039999999999736,2.2733262573076543,1,-2.145009650701031
47458,1,Flex,>>,1278,120.18,562,499,709,39.25321469234193,126.93000000000002,-3.3219999999999885,2.2153464195564028,1,-2.2029894884522823
47567,1,Flex,>>,1239,117.01,573,507,710,38.67178568098396,123.60600000000002,-3.323999999999998,2.1573316752201115,1,-2.2610042327885735
47677,1,Flex,>>,1200,113.93,577,511,717,38.244641669184745,120.31800000000001,-3.288000000000011,2.0999452494145374,1,-2.3183906585941476
47787,1,Flex,>>,1161,110.68,575,511,719,37.44973841024847,117.06400000000001,-3.254000000000005,2.043152235554642,1,-2.375183672454043
47897,1,Flex,>>,1122,107.34,582,516,722,37.02792674325726,113.828,-3.236000000000004,1.9866733809601056,1,-2.431662527048579
48007,1,Flex,>>,1083,104.09,584,518,725,37.01317668978289,110.61000000000001,-3.2179999999999893,1.9305086856309281,1,-2.487827222377757
48116,1,Flex,>>,1044,100.84,591,524,730,36.6235601180846,107.376,-3.234000000000009,1.8740647376214314,1,-2.544271170387254
48226,1,Flex,>>,1005,97.67,590,524,729,36.244044372803245,104.124,-3.2520000000000095,1.8173066303465757,1,-2.6010292776621093
48336,1,Flex,>>,966,94.59,594,527,733,35.78605380559476,100.906,-3.2179999999999893,1.7611419350173982,1,-2.657193972991287
48446,1,Flex,>>,927,91.69,599,531,731,35.352461926668504,97.776,-3.1300000000000097,1.7065131294299756,1,-2.7118227785787097
48555,1,Flex,>>,888,88.35,601,536,739,35.25141552419092,94.628,-3.147999999999996,1.651570164577194,1,-2.766765743431491
48665,1,Flex,>>,849,85.27,600,534,737,34.893269549665334,91.514,-3.1140000000000043,1.5972206116700907,1,-2.8211152963385944
48775,1,Flex,>>,810,81.85,601,540,740,34.44720050394983,88.35,-3.1640000000000015,1.5419983941369901,1,-2.876337513871695
48885,1,Flex,>>,771,78.51,606,541,739,34.18316400076111,85.13399999999999,-3.216000000000008,1.4858686053928523,1,-2.9324673026158328
48994,1,Flex,>>,732,75.6,596,539,740,34.101153341754355,81.916,-3.2179999999999893,1.429703910063675,1,-2.98863199794501
49104,1,Flex,>>,693,72.44,596,542,744,33.91270005855443,78.73400000000001,-3.181999999999988,1.3741675332652157,1,-3.044168374743469
49214,1,Flex,>>,654,69.54,598,543,743,33.77545693436987,75.588,-3.146000000000015,1.3192594749974738,1,-3.099076433011211
49323,1,Flex,>>,615,66.37,595,540,743,33.43662764937341,72.492,-3.0959999999999894,1.2652240813557294,1,-3.153111826652956
49433,1,Flex,>>,576,63.12,593,541,741,33.04725124888203,69.41400000000002,-3.0779999999999887,1.2115028469793443,1,-3.2068330610293407
49543,1,Flex,<<,576,60.13,593,544,749,33.13254337949355,66.32000000000001,-3.0940000000000083,1.1575023599226395,1,-3.2608335480860458
49652,1,Flex,<<,615,59.34,598,552,759,32.93917949874397,63.7,-2.6200000000000045,1.111774733520388,1,-3.306561174488297
49762,1,Flex,<<,654,59.34,609,559,771,32.85236972230597,61.660000000000004,-2.039999999999999,1.0761700167797037,1,-3.3421658912289813
49871,1,Flex,<<,693,59.43,609,560,771,32.99838058837282,60.272000000000006,-1.3879999999999981,1.0519448467620225,1,-3.3663910612466625
49981,1,Flex,<<,732,61.27,608,557,765,32.76025994091699,59.902,-0.37000000000000455,1.0454871285296432,1,-3.3728487794790416
73624,1,Flex,>>,2760,247.74,395,336,495,38.212285621454704,253.152,-0.7720000000000482,4.418335908008685,2,0.0
73737,1,Flex,>>,2721,244.4,391,333,494,38.95596812120296,250.762,-2.3899999999999864,4.3766225388860205,2,-0.041713369122664545
73848,1,Flex,>>,2682,241.05,394,336,495,39.91620550546886,247.702,-3.0600000000000023,4.323215463774994,2,-0.09512044423369126
73959,1,Flex,>>,2643,237.71,394,335,494,40.91822840187268,244.39600000000002,-3.305999999999983,4.265514878704062,2,-0.15282102930462305
74070,1,Flex,>>,2604,234.46,395,334,495,41.60661556843984,241.07200000000003,-3.323999999999984,4.207500134367771,2,-0.21083577364091433
74180,1,Flex,>>,2565,231.12,395,335,494,42.24308635012111,237.748,-3.3240000000000407,4.1494853900314785,2,-0.2688505179772065
74292,1,Flex,>>,2526,227.87,395,335,493,43.690664196507406,234.442,-3.305999999999983,4.091784804960546,2,-0.32655110304813917
74403,1,Flex,>>,2487,224.62,400,333,494,44.92376376727425,231.15600000000003,-3.285999999999973,4.034433285740013,2,-0.3839026222686721
74515,1,Flex,>>,2448,221.36,402,335,495,46.12632197011131,227.88600000000002,-3.2700000000000102,3.9773610191997983,2,-0.4409748888088867
74625,1,Flex,>>,2409,218.02,408,335,493,47.594160193887326,224.598,-3.288000000000011,3.9199745933942247,2,-0.4983613146144603
74736,1,Flex,>>,2370,214.51,409,332,492,48.32042590770336,221.276,-3.3220000000000027,3.861994755642973,2,-0.5563411523657122
74848,1,Flex,>>,2331,211.16,416,333,493,49.462371727316985,217.93400000000003,-3.3419999999999845,3.8036658520413225,2,-0.6146700559673626
74959,1,Flex,>>,2292,207.65,425,334,491,51.46066149394399,214.54000000000002,-3.3940000000000055,3.744429377228635,2,-0.6739065307800503
75070,1,Flex,>>,2253,204.4,432,335,492,52.36964330640271,211.148,-3.3920000000000243,3.685227809000987,2,-0.7331080990076981
75181,1,Flex,>>,2214,201.05,431,331,490,52.65124919223244,207.754,-3.3940000000000055,3.625991334188299,2,-0.7923445738203858
75293,1,Flex,>>,2175,197.8,437,330,494,53.136010043294746,204.412,-3.3419999999999845,3.567662430586649,2,-0.8506734774220361
75404,1,Flex,>>,2136,194.37,442,336,494,53.49742626870067,201.05400000000003,-3.3579999999999757,3.5090542743046798,2,-0.9092816337040053
75514,1,Flex,>>,2097,190.86,445,335,499,53.374286285465686,197.696,-3.3580000000000325,3.4504461180227097,2,-0.9678897899859753
75625,1,Flex,>>,2058,187.43,449,335,500,53.39196416689501,194.302,-3.3940000000000055,3.391209643210022,2,-1.027126264798663
75737,1,Flex,>>,2019,184.09,451,334,499,53.252354450286674,190.91000000000003,-3.3919999999999675,3.332008074982375,2,-1.08632783302631
75849,1,Flex,>>,1980,180.75,455,339,506,52.678557317312425,187.5,-3.410000000000025,3.2724923474893677,2,-1.1458435605193174
75961,1,Flex,>>,1941,177.49,459,338,505,52.37069091795345,184.124,-3.3760000000000048,3.213570031942039,2,-1.204765876066646
76073,1,Flex,>>,1902,174.07,464,338,509,52.26912083176347,180.76600000000002,-3.3579999999999757,3.15496187566007,2,-1.2633740323486151
76185,1,Flex,>>,1863,170.64,464,343,515,51.163643539902736,177.40800000000002,-3.358000000000004,3.0963537193781003,2,-1.3219821886305847
76297,1,Flex,>>,1824,167.3,466,354,525,50.19432683682852,174.05,-3.358000000000004,3.0377455630961308,2,-1.3805903449125543
76409,1,Flex,>>,1785,163.87,469,358,543,49.85943905611806,170.674,-3.3760000000000048,2.978823247548802,2,-1.439512660459883
76520,1,Flex,>>,1746,160.53,469,362,557,49.26086367061632,167.282,-3.391999999999996,2.9196216793211547,2,-1.4987142286875303
76632,1,Flex,>>,1707,157.27,471,369,571,48.34979108342019,163.922,-3.3600000000000136,2.860978616454145,2,-1.5573572915545402
76743,1,Flex,>>,1668,154.02,470,374,581,47.51623657441487,160.598,-3.323999999999984,2.8029638721178536,2,-1.6153720358908314
76855,1,Flex,>>,1629,150.51,478,382,593,46.59264395570916,157.24,-3.358000000000004,2.744355715835884,2,-1.673980192172801
76967,1,Flex,>>,1590,147.08,477,389,613,45.706424218606784,153.882,-3.358000000000004,2.6857475595539144,2,-1.7325883484547706
77078,1,Flex,>>,1551,143.65,478,405,632,44.79415300218412,150.50600000000003,-3.3759999999999764,2.6268252440065862,2,-1.7915106640020988
77189,1,Flex,>>,1512,140.48,486,421,646,43.68048926843736,147.148,-3.3580000000000325,2.5682170877246158,2,-1.8501188202840693
77300,1,Flex,>>,1473,137.32,490,424,650,42.94719083026621,143.808,-3.3400000000000034,2.5099230907080052,2,-1.9084128173006798
77412,1,Flex,>>,1434,134.24,488,428,654,42.17002534183875,140.554,-3.2539999999999907,2.45313007684811,2,-1.9652058311605751
77523,1,Flex,>>,1395,130.99,487,429,659,40.79156692542184,137.33599999999998,-3.2180000000000177,2.3969653815189322,2,-2.021370526489753
77636,1,Flex,>>,1356,127.65,495,435,663,39.76204061737394,134.13600000000002,-3.19999999999996,2.3411148454551145,2,-2.0772210625535705
77747,1,Flex,>>,1317,124.4,495,441,665,38.97509942979267,130.92000000000002,-3.216000000000008,2.2849850567109766,2,-2.1333508512977084
77858,1,Flex,>>,1278,121.23,500,449,673,38.10978434721712,127.70200000000003,-3.2179999999999893,2.2288203613817994,2,-2.1895155466268856
77969,1,Flex,>>,1239,118.24,504,457,683,37.454761227271824,124.502,-3.2000000000000313,2.17296982531798,2,-2.245366082690705
78080,1,Flex,>>,1200,114.99,507,465,686,36.93994068851594,121.30199999999999,-3.200000000000003,2.1171192892541617,2,-2.3012166187545233
78190,1,Flex,>>,1161,112.18,509,472,691,36.55465771768485,118.208,-3.093999999999994,2.063118802197457,2,-2.355217105811228
78302,1,Flex,>>,1122,108.92,510,479,697,36.096165181847226,115.11200000000001,-3.0959999999999894,2.0090834085557128,2,-2.4092524994529723
78413,1,Flex,>>,1083,105.58,516,483,702,35.596091550491266,111.982,-3.1300000000000097,1.95445460296829,2,-2.463881305040395
78524,1,Flex,>>,1044,102.15,531,494,713,35.10322921284892,108.76400000000001,-3.2179999999999893,1.8982899076391129,2,-2.520046000369572
78636,1,Flex,>>,1005,98.64,536,495,715,34.68897827581237,105.494,-3.2700000000000102,1.841217641098898,2,-2.577118266909787
78746,1,Flex,>>,966,95.38,539,500,719,34.31345685554597,102.13399999999999,-3.3600000000000136,1.7825745782318883,2,-2.6357613297767966
78857,1,Flex,>>,927,92.22,536,506,725,33.95887281356929,98.79400000000001,-3.339999999999975,1.7242805812152782,2,-2.694055326793407
78969,1,Flex,>>,888,89.05,548,512,728,33.603886901082184,95.488,-3.3060000000000116,1.6665799961443455,2,-2.7517559118643398
79079,1,Flex,>>,849,85.63,555,525,741,33.28067215112765,92.184,-3.304000000000002,1.6089143176584526,2,-2.809421590350232
79191,1,Flex,>>,810,82.02,566,522,746,32.87108366563022,88.85999999999999,-3.3240000000000123,1.5508995733221609,2,-2.8674363346865244
79302,1,Flex,>>,771,78.59,573,526,746,32.8062062082653,85.502,-3.35799999999999,1.4922914170401915,2,-2.9260444909684935
79414,1,Flex,>>,732,75.43,573,528,748,32.575720718211414,82.144,-3.35799999999999,1.4336832607582222,2,-2.9846526472504626
79525,1,Flex,>>,693,72.35,581,532,751,31.90412259524304,78.804,-3.3400000000000034,1.3753892637416114,2,-3.0429466442670736
79635,1,Flex,>>,654,69.27,586,536,754,31.88140591527899,75.532,-3.2720000000000056,1.318282090616357,2,-3.100053817392328
79748,1,Flex,>>,615,65.85,597,544,761,31.852513560680407,72.298,-3.2339999999999947,1.2618381426068603,2,-3.1564977654018245
79859,1,Flex,>>,576,62.42,589,540,757,31.70371682132155,69.064,-3.234000000000009,1.2053941945973636,2,-3.2129417134113214
79971,1,Flex,<<,576,59.52,594,547,767,31.54667031190429,65.882,-3.181999999999988,1.1498578177989043,2,-3.268478090209781
80082,1,Flex,<<,615,58.99,593,549,769,31.63944545839405,63.21,-2.672000000000004,1.1032226201856157,2,-3.3151132878230696
80194,1,Flex,<<,654,58.99,612,563,784,31.515787596681196,61.15400000000001,-2.0559999999999903,1.0673386507646125,2,-3.3509972572440727
80305,1,Flex,<<,693,58.99,606,560,784,31.3062204629191,59.782,-1.372000000000014,1.04339273342725,2,-3.374943174581435
80416,1,Flex,<<,732,61.19,605,556,778,31.292330942977173,59.536,-0.2459999999999951,1.039099223467344,2,-3.379236684541341
104314,1,Flex,>>,2760,247.74,395,362,544,47.00935253800508,253.15200000000004,-0.7719999999999914,4.418335908008686,3,0.0
104425,1,Flex,>>,2721,244.4,395,363,543,47.73133881830394,250.762,-2.390000000000043,4.3766225388860205,3,-0.041713369122665434
104537,1,Flex,>>,2682,240.97,395,361,545,48.80927305793273,247.686,-3.0759999999999934,4.322936211094675,3,-0.09539969691401051
104649,1,Flex,>>,2643,237.63,399,364,546,49.92047776568327,244.36400000000003,-3.3219999999999743,4.264956373343424,3,-0.15337953466526155
104760,1,Flex,>>,2604,234.37,399,363,548,51.237763838063486,241.02200000000002,-3.342000000000013,4.206627469741774,3,-0.21170843826691232
104872,1,Flex,>>,2565,230.95,400,362,545,52.68904941486193,237.664,-3.3580000000000325,4.148019313459804,3,-0.27031659454888235
104983,1,Flex,>>,2526,227.78,402,361,542,53.83737034025592,234.33999999999997,-3.3240000000000123,4.090004569123511,3,-0.3283313388851745
105094,1,Flex,>>,2487,224.53,405,362,543,55.25751078462892,231.052,-3.2879999999999825,4.032618143317938,3,-0.3857177646907477
105206,1,Flex,>>,2448,221.19,407,362,543,57.09933437898151,227.76399999999998,-3.288000000000011,3.9752317175123646,3,-0.4431041904963213
105317,1,Flex,>>,2409,217.76,411,361,542,58.68585087310804,224.442,-3.3219999999999743,3.917251879761113,3,-0.5010840282475728
105428,1,Flex,>>,2370,214.42,418,361,542,60.13062529135709,221.13599999999997,-3.30600000000004,3.85955129469018,3,-0.5587846133185059
105538,1,Flex,>>,2331,211.08,419,360,541,61.13166988842322,217.796,-3.339999999999975,3.80125729767357,3,-0.617078610335116
105649,1,Flex,>>,2292,207.65,424,363,537,61.906137420077286,214.42,-3.3760000000000048,3.7423349821262413,3,-0.6760009258824446
105760,1,Flex,>>,2253,204.31,432,360,541,62.44828695721388,211.044,-3.3759999999999764,3.683412666578913,3,-0.7349232414297728
105872,1,Flex,>>,2214,200.97,435,360,543,62.93718486023076,207.686,-3.358000000000004,3.6248045102969435,3,-0.7935313977117424
