Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth,θ_total,angle_smooth,dmotor,L_cm,cycle,L_rel_cm
136125,3,Flex,>>,-1064,-84.84,371,287,489,21.05430581559517,9.047336589987474,30.101642405582645,-73.39,-5.786000000000001,-1.2808971380386385,4,-1.3726316435234605
136234,3,Flex,>>,-1130,-90.55,369,285,485,21.19383036665012,8.981736300065434,30.175566666715554,-79.122,-5.731999999999999,-1.3809394107629533,4,-1.4726739162477753
136345,3,Flex,>>,-1196,-96.44,371,286,488,20.797174702792624,9.223932139082114,30.02110684187474,-84.89,-5.768000000000001,-1.4816100020179863,4,-1.5733445075028083
136454,3,Flex,>>,-1262,-102.15,370,286,487,20.67607621995452,9.273691620018363,29.949767839972885,-90.63799999999999,-5.7479999999999905,-1.5819315274226202,4,-1.6736660329074422
136565,3,Flex,>>,-1328,-107.87,372,287,487,20.826520249466235,9.128963202204895,29.955483451671128,-96.37,-5.7320000000000135,-1.6819738001469355,4,-1.7737083056317575
136674,3,Flex,>>,-1394,-113.49,370,285,491,20.81474025546676,9.161715842442026,29.976456097908788,-102.1,-5.72999999999999,-1.7819811662862104,4,-1.8737156717710324
136784,3,Flex,>>,-1460,-119.3,369,286,493,20.91688911504237,9.285492138478396,30.202381253520766,-107.85,-5.75,-1.8823375982758843,4,-1.9740721037607063
136894,3,Flex,>>,-1526,-124.92,371,286,497,21.032699644254578,9.218981648461552,30.25168129271613,-113.546,-5.696000000000012,-1.9817515524694815,4,-2.0734860579543035
137004,3,Flex,>>,-1592,-130.64,368,285,499,21.38639756294943,9.10479993398258,30.49119749693201,-119.244,-5.697999999999993,-2.0812004132481183,4,-2.17293491873294
137114,3,Flex,>>,-1658,-136.35,369,287,503,21.25435178284766,9.413611340444646,30.667963123292306,-124.94000000000001,-5.696000000000012,-2.1806143674417156,4,-2.2723488729265373
137224,3,Flex,>>,-1724,-142.15,369,286,510,21.17340226539077,9.255131206548684,30.428533471939453,-130.672,-5.731999999999985,-2.2806566401660304,4,-2.372391145650852
137333,3,Flex,>>,-1790,-147.87,367,283,515,21.41496580371635,8.832251717486265,30.247217521202614,-136.386,-5.713999999999999,-2.3803847536249862,4,-2.472119259109808
137443,3,Flex,>>,-1856,-153.49,369,285,525,21.575039829948803,8.752440583450982,30.327480413399783,-142.1,-5.713999999999999,-2.480112867083942,4,-2.571847372568764
137552,3,Flex,>>,-1922,-159.3,370,284,540,21.3621319991858,8.978659422673662,30.34079142185946,-147.83200000000002,-5.732000000000028,-2.580155139808258,4,-2.6718896452930796
137663,3,Flex,>>,-1988,-165.1,367,285,557,21.21608921766879,9.15485111033551,30.370940328004302,-153.582,-5.749999999999972,-2.6805115717979313,4,-2.772246077282753
137772,3,Flex,>>,-2054,-170.81,369,284,569,21.163788884169108,9.441789537694998,30.605578421864106,-159.31400000000002,-5.732000000000028,-2.7805538445222466,4,-2.8722883500070684
137882,3,Flex,>>,-2120,-176.53,368,285,585,21.090897754356384,9.20620970879948,30.297107463155864,-165.046,-5.731999999999971,-2.880596117246561,4,-2.972330622731383
137991,3,Flex,>>,-2186,-182.42,365,285,616,20.89905824573425,9.246053336081497,30.145111581815748,-170.832,-5.786000000000001,-2.981580867766953,4,-3.073315373251775
138101,3,Flex,>>,-2252,-188.31,367,283,638,20.70682157458124,9.414384663705423,30.121206238286664,-176.634,-5.8019999999999925,-3.082844870967664,4,-3.1745793764524857
138211,3,Flex,>>,-2318,-194.02,370,287,647,20.606014760382187,9.339807878202985,29.94582263858517,-182.418,-5.78400000000002,-3.183794714903016,4,-3.275529220387838
138320,3,Flex,>>,-2384,-199.82,364,285,663,20.795823176885257,9.407283045370034,30.203106222255293,-188.21999999999997,-5.801999999999964,-3.2850587181037265,4,-3.3767932235885483
138430,3,Flex,>>,-2450,-205.54,365,285,674,20.822027463420845,9.41615497476442,30.238182438185266,-194.022,-5.802000000000021,-3.386322721304438,4,-3.4780572267892595
138540,3,Flex,>>,-2516,-211.52,367,286,683,20.884152324633423,9.31393529130493,30.198087615938352,-199.842,-5.820000000000022,-3.487900883770508,4,-3.57963538925533
138650,3,Flex,>>,-2582,-217.23,366,286,693,20.916978889993715,9.319994126166849,30.23697301616056,-205.62599999999998,-5.783999999999963,-3.5888507277058594,4,-3.680585233190681
138760,3,Flex,>>,-2648,-223.03,366,286,698,20.763728637008093,9.327705980696848,30.09143461770494,-211.42799999999997,-5.8019999999999925,-3.6901147309065707,4,-3.7818492363913925
138870,3,Flex,>>,-2714,-228.66,365,286,703,20.98673236895487,9.01110281020124,29.99783517915611,-217.196,-5.768000000000029,-3.790785322161604,4,-3.882519827646426
138979,3,Flex,>>,-2780,-234.29,363,285,708,21.042583782925927,9.276801338823487,30.319385121749413,-222.946,-5.75,-3.891141754151278,4,-3.9828762596361
139089,3,Flex,>>,-2846,-240.0,364,284,716,21.00531495939339,9.436141802675673,30.441456762069066,-228.642,-5.695999999999998,-3.990555708344875,4,-4.082290213829697
139199,3,Flex,>>,-2912,-245.63,364,284,717,20.876348925757974,9.393321979354337,30.26967090511231,-234.32199999999997,-5.679999999999978,-4.089690409858153,4,-4.181424915342975
139309,3,Flex,>>,-2978,-251.43,362,282,723,21.064654010445253,8.967322833479052,30.031976843924305,-240.002,-5.680000000000035,-4.188825111371431,4,-4.2805596168562525
139419,3,Flex,>>,-3044,-256.88,362,284,732,21.35831992781745,8.629181955294356,29.987501883111808,-245.64600000000002,-5.6440000000000055,-4.287331494353991,4,-4.379065999838812
139528,3,Flex,>>,-3110,-262.51,362,285,735,21.50120614754748,8.60529764167496,30.106503789222444,-251.29000000000002,-5.6440000000000055,-4.385837877336551,4,-4.477572382821373
139638,3,Flex,>>,-3176,-267.96,361,282,740,21.646806209965906,8.538641691030115,30.18544790099602,-256.882,-5.5919999999999845,-4.483436689108074,4,-4.575171194592896
139748,3,Flex,>>,-3242,-273.49,361,283,741,21.427786759752344,8.673678747092982,30.101465506845326,-262.454,-5.572000000000003,-4.580686435029198,4,-4.672420940514019
139857,3,Flex,>>,-3308,-278.95,360,284,752,21.46575472460095,8.806837846925154,30.272592571526104,-267.95799999999997,-5.503999999999962,-4.676749357058965,4,-4.768483862543786
139967,3,Flex,>>,-3374,-284.31,359,281,747,21.423443932354445,9.191684985321574,30.615128917676017,-273.444,-5.486000000000047,-4.772498119823375,4,-4.864232625308197
140076,3,Flex,>>,-3440,-289.93,360,284,755,21.273178039314928,9.599994275073144,30.87317231438807,-278.928,-5.4839999999999804,-4.868211976002743,4,-4.959946481487565
140186,3,Flex,>>,-3506,-295.47,362,281,751,21.19567356278896,9.629966811669682,30.825640374458644,-284.43,-5.5020000000000095,-4.964239991447472,4,-5.0559744969322935
140295,3,Flex,>>,-3572,-301.1,359,284,763,21.20663433370544,9.626880014058283,30.833514347763725,-289.952,-5.521999999999991,-5.060617072742598,4,-5.15235157822742
140405,3,Flex,>>,-3638,-306.55,363,286,765,21.334246627053982,9.891766947349346,31.22601357440333,-295.472,-5.519999999999982,-5.156959247452685,4,-5.248693752937506
140516,3,Flex,>>,-3704,-312.0,361,288,766,21.17378201259256,10.238362100588262,31.412144113180823,-301.01,-5.538000000000011,-5.253615581428131,4,-5.345350086912953
140625,3,Flex,>>,-3770,-317.63,358,290,775,20.95820060068424,10.78187711631595,31.74007771700019,-306.55,-5.5400000000000205,-5.350306821988617,4,-5.442041327473439
140735,3,Flex,>>,-3836,-322.99,358,288,769,21.487767040508977,11.21409337625965,32.701860416768625,-312.05400000000003,-5.504000000000019,-5.446369744018385,4,-5.538104249503207
140845,3,Flex,<<,-3836,-328.53,366,297,791,21.863231472406788,11.792661722522276,33.655893194929064,-317.54,-5.48599999999999,-5.542118506782795,4,-5.6338530122676165
140954,3,Flex,<<,-3770,-330.02,378,302,805,21.67627147135665,12.563161909072068,34.23943338042872,-322.23400000000004,-4.694000000000017,-5.624044261871409,4,-5.71577876735623
141064,3,Flex,<<,-3704,-330.02,377,300,800,21.951290242340008,13.187094565194524,35.138384807534536,-325.838,-3.603999999999985,-5.686945928113284,4,-5.7786804335981055
141174,3,Flex,<<,-3638,-326.07,375,301,793,22.585734224359232,13.507729267713486,36.093463492072715,-327.52599999999995,-1.6879999999999313,-5.716407085886947,4,-5.808141591371768
164907,3,Flex,>>,-140,-4.22,370,286,523,25.27106944198446,11.19992195360436,36.47099139558882,5.256,-1.5120000000000005,0.09173450548482197,5,0.0
165016,3,Flex,>>,-206,-10.02,371,288,522,24.924727576258867,11.46839024652216,36.39311782278103,1.0720000000000005,-4.183999999999999,0.018709929581379223,5,-0.07302457590344275
165126,3,Flex,>>,-272,-15.74,369,285,521,25.017093275464973,11.755495569787096,36.772588845252066,-4.255999999999999,-5.327999999999999,-0.07428121296487865,5,-0.16601571844970062
165236,3,Flex,>>,-338,-21.54,370,288,522,24.924193637027685,11.929579228460607,36.853772865488295,-9.988,-5.732,-0.17432348568919362,5,-0.2660579911740156
165346,3,Flex,>>,-404,-27.16,370,286,523,25.28454743571107,12.37759108448738,37.66213852019845,-15.735999999999999,-5.747999999999999,-0.27464501109382766,5,-0.36637951657864964
165455,3,Flex,>>,-470,-33.05,371,286,519,25.83106876656064,12.643583350133593,38.47465211669423,-21.502,-5.766,-0.3752806957638207,5,-0.4670152012486427
165565,3,Flex,>>,-536,-38.68,372,287,521,26.084775674731382,12.47460695362572,38.5593826283571,-27.233999999999998,-5.731999999999999,-0.47532296848813566,5,-0.5670574739729576
165675,3,Flex,>>,-602,-44.48,369,284,521,26.00162358192152,12.468515702266256,38.47013928418778,-32.98199999999999,-5.747999999999994,-0.5756444938927696,5,-0.6673789993775916
165785,3,Flex,>>,-668,-50.29,370,286,523,25.62458352803736,12.622540527930116,38.247124055967475,-38.732,-5.750000000000007,-0.6760009258824438,5,-0.7677354313672657
165895,3,Flex,>>,-734,-56.0,371,286,519,25.943484229798692,12.53009526368736,38.47357949348605,-44.5,-5.768000000000001,-0.7766715171374766,5,-0.8684060226222986
166004,3,Flex,>>,-800,-61.89,370,286,523,26.19408625685273,12.38079730438756,38.57488356124029,-50.267999999999994,-5.767999999999994,-0.8773421083925095,5,-0.9690766138773315
166114,3,Flex,>>,-866,-67.6,371,286,522,26.456554876193938,12.212296144233749,38.66885102042769,-56.052,-5.784000000000006,-0.9782919523278616,5,-1.0700264578126835
166223,3,Flex,>>,-932,-73.49,370,285,522,26.32770365110268,12.46985699142483,38.797560642527515,-61.854,-5.802,-1.0795559555285725,5,-1.1712904610133945
166333,3,Flex,>>,-998,-79.3,369,285,516,25.957916482567995,12.792509364744172,38.750425847312165,-67.65599999999999,-5.8019999999999925,-1.1808199587292834,5,-1.2725544642141053
166444,3,Flex,>>,-1064,-85.1,371,286,520,25.911036469829803,12.885511758754197,38.796548228584,-73.476,-5.820000000000007,-1.2823981211953535,5,-1.3741326266801754
166553,3,Flex,>>,-1130,-90.73,372,288,521,25.924251235337785,12.92746263090951,38.851713866247295,-79.244,-5.768000000000001,-1.3830687124503864,5,-1.4748032179352084
166663,3,Flex,>>,-1196,-96.62,372,286,519,25.750584155371406,12.944520563850816,38.69510471922222,-85.048,-5.804000000000002,-1.4843676222361375,5,-1.5761021277209595
166772,3,Flex,>>,-1262,-102.42,373,286,519,25.530893662808097,12.91896514329613,38.44985880610423,-90.83399999999999,-5.785999999999987,-1.585352372756529,5,-1.677086878241351
166882,3,Flex,>>,-1328,-108.13,371,286,523,25.865593485890724,12.642284696880166,38.50787818277089,-96.6,-5.766000000000005,-1.6859880574265222,5,-1.7777225629113442
166992,3,Flex,>>,-1394,-113.85,371,286,524,25.88860126324873,12.515098875193624,38.40370013844235,-102.35,-5.75,-1.7863444894161962,5,-1.8780789949010182
167102,3,Flex,>>,-1460,-119.47,370,286,525,25.489239857856298,12.71083544987124,38.20007530772754,-108.098,-5.748000000000005,-1.8866660148208303,5,-1.9784005203056523
167212,3,Flex,>>,-1526,-125.27,368,285,533,25.502830978288024,12.902591899357796,38.40542287764582,-113.828,-5.730000000000004,-1.9866733809601056,5,-2.0784078864449276
167322,3,Flex,>>,-1592,-131.08,370,285,537,25.813899939364426,12.583000369521804,38.39690030888623,-119.55999999999999,-5.731999999999985,-2.0867156536844202,5,-2.178450159169242
167432,3,Flex,>>,-1658,-136.7,369,285,548,25.96578192266786,12.4783393868047,38.44412130947256,-125.274,-5.714000000000013,-2.1864437671433765,5,-2.2781782726281983
167541,3,Flex,>>,-1724,-142.51,371,287,562,25.727805463790453,12.73340380528724,38.46120926907769,-131.006,-5.731999999999999,-2.2864860398676914,5,-2.378220545352513
167651,3,Flex,>>,-1790,-148.31,369,287,576,25.68992309461385,12.889018258371287,38.57894135298514,-136.77399999999997,-5.767999999999972,-2.387156631122724,5,-2.4788911366075457
167761,3,Flex,>>,-1856,-154.11,370,286,582,25.691091037998177,13.13570341900137,38.82679445699955,-142.542,-5.768000000000029,-2.4878272223777573,5,-2.579561727862579
167870,3,Flex,>>,-1922,-159.74,368,286,602,25.811793363846185,12.943483870105084,38.75527723395127,-148.27400000000003,-5.732000000000028,-2.5878694951020726,5,-2.6796040005868944
167980,3,Flex,>>,-1988,-165.71,370,286,620,26.20790759951158,12.546255696083442,38.75416329559502,-154.076,-5.801999999999964,-2.689133498302783,5,-2.780868003787605
168089,3,Flex,>>,-2054,-171.43,370,287,628,26.280412092026072,12.587175675548329,38.8675877675744,-159.86,-5.78400000000002,-2.7900833422381353,5,-2.881817847722957
