Time(ms),MotorID,angle_smooth,dmotor,cycle,L_cm,L_rel_cm,SensorA2
65498,6,9.742,-3.9720000000000013,1,0.1700299757292876,-1.3940991933229905,518
65610,6,5.75,-3.992000000000001,1,0.10035643198967395,-1.4637727370626041,518
65723,6,1.7759999999999998,-3.974,1,0.03099704751541929,-1.5331321215368587,511
65835,6,-2.18,-3.956,1,-0.03804817769347639,-1.6021773467457545,503
65946,6,-6.118,-3.938,1,-0.10677924363701309,-1.6709084126892912,496
66058,6,-10.110000000000001,-3.992000000000001,1,-0.17645278737662673,-1.7405819564289047,493
66170,6,-14.118,-4.007999999999999,1,-0.24640558379655944,-1.8105347528488376,480
66280,6,-18.162,-4.043999999999999,1,-0.31698669874721014,-1.8811158677994881,470
66391,6,-22.259999999999998,-4.097999999999999,1,-0.38851029149393773,-1.9526394605462158,473
66501,6,-26.339999999999996,-4.079999999999998,1,-0.45971972497530633,-2.0238488940275845,467
66611,6,-30.436,-4.096000000000004,1,-0.5312084111369941,-2.0953375801892724,461
66721,6,-34.534000000000006,-4.098000000000006,1,-0.6027320038837218,-2.1668611729359997,455
66830,6,-38.647999999999996,-4.11399999999999,1,-0.6745348493107685,-2.2386640183630466,443
66942,6,-42.778,-4.130000000000003,1,-0.7466169474181342,-2.3107461164704124,436
67054,6,-46.91,-4.131999999999998,1,-0.8187339521105399,-2.382863121162818,435
67165,6,-51.041999999999994,-4.131999999999998,1,-0.8908509568029456,-2.4549801258552235,429
67277,6,-55.138,-4.096000000000004,1,-0.9623396429646334,-2.5264688120169114,427
67388,6,-59.21600000000001,-4.07800000000001,1,-1.0335141698609622,-2.5976433389132403,419
67498,6,-63.24400000000001,-4.027999999999999,1,-1.103816032131294,-2.667945201183572,409
67611,6,-67.288,-4.04399999999999,1,-1.1743971470819443,-2.738526316134222,393
67723,6,-71.42,-4.132000000000005,1,-1.24651415177435,-2.810643320826628,384
67834,6,-75.586,-4.165999999999997,1,-1.319224568412434,-2.883353737464712,376
67946,6,-79.806,-4.219999999999999,1,-1.3928774628465945,-2.9570066318988726,370
68057,6,-84.008,-4.201999999999998,1,-1.4662161980153963,-3.0303453670676745,368
68169,6,-88.192,-4.1839999999999975,1,-1.539240773918839,-3.103369942971117,366
68281,6,-92.272,-4.0800000000000125,1,-1.6104502074002078,-3.1745793764524857,367
68391,6,-96.388,-4.116,1,-1.6822879594122944,-3.2464171284645724,366
68502,6,-100.45,-4.061999999999998,1,-1.753183233628304,-3.317312402680582,369
68613,6,-104.546,-4.096000000000004,1,-1.8246719197899919,-3.38880108884227,371
68724,6,-108.644,-4.097999999999999,1,-1.8961955125367196,-3.4603246815889976,371
68837,6,-112.74000000000001,-4.096000000000004,1,-1.9676841986984073,-3.5318133677506856,370
68947,6,-116.78400000000002,-4.044000000000011,1,-2.0382653136490583,-3.602394482701336,363
69058,6,-120.75800000000001,-3.9739999999999895,1,-2.1076246981233124,-3.6717538671755907,366
69169,6,-124.75,-3.9919999999999902,1,-2.177298241862926,-3.741427410915204,366
69281,6,-128.722,-3.9720000000000084,1,-2.246622719752141,-3.810751888804419,365
69392,6,-132.714,-3.9919999999999902,1,-2.3162962634917545,-3.8804254325440324,367
69503,6,-136.67000000000002,-3.9560000000000173,1,-2.3853414887006505,-3.9494706577529284,362
69614,6,-140.626,-3.955999999999989,1,-2.454386713909546,-4.018515882961824,370
69726,6,-143.966,-3.3400000000000034,1,-2.5126807109261566,-4.076809879978435,378
69836,6,-146.516,-2.549999999999983,1,-2.557186606852012,-4.12131577590429,381
69948,6,-148.256,-1.740000000000009,1,-2.587555335836713,-4.151684504888991,380
70059,6,-148.606,-0.3499999999999943,1,-2.5936639882186934,-4.157793157270971,379
93915,6,89.672,-1.0360000000000014,2,1.5650716468483552,0.0,550
94024,6,86.614,-3.0579999999999927,2,1.5116994783223687,-0.053372168525986474,553
94134,6,82.712,-3.902000000000001,2,1.4435967309095499,-0.12147491593880533,552
94243,6,78.526,-4.186000000000007,2,1.3705372484210672,-0.19453439842728804,550
94354,6,74.34,-4.185999999999993,2,1.2974777659325847,-0.2675938809157705,550
94463,6,70.154,-4.186000000000007,2,1.224418283444102,-0.34065336340425323,551
94573,6,65.986,-4.167999999999992,2,1.1516729602209783,-0.4133986866273769,549
94682,6,61.86999999999999,-4.116000000000014,2,1.0798352082088916,-0.48523643863946364,548
94792,6,57.75600000000001,-4.113999999999983,2,1.008032362781845,-0.5570392840665102,547
94901,6,53.660000000000004,-4.096000000000004,2,0.9365436766201573,-0.628527970228198,545
95012,6,49.598,-4.062000000000005,2,0.8656484024041475,-0.6994232444442077,542
95121,6,45.572,-4.025999999999996,2,0.7953814467188559,-0.7696902001294993,542
95231,6,41.564,-4.008000000000003,2,0.7254286502989231,-0.8396429965494321,535
95341,6,37.574,-3.990000000000002,2,0.6557900131443494,-0.9092816337040058,535
95450,6,33.6,-3.9739999999999966,2,0.5864306286700948,-0.9786410181782604,532
95559,6,29.68,-3.9200000000000017,2,0.518013721991917,-1.0470579248564382,529
95669,6,25.742,-3.937999999999999,2,0.4492826560483803,-1.115788990799975,526
95779,6,21.768,-3.974,2,0.37992327157412564,-1.1851483752742296,520
95890,6,17.794000000000004,-3.9739999999999966,2,0.3105638870998711,-1.2545077597484842,513
96000,6,13.768,-4.026000000000003,2,0.2402969314145793,-1.324774715433776,507
96109,6,9.742,-4.026,2,0.1700299757292876,-1.3950416711190676,502
96219,6,5.732,-4.010000000000001,2,0.10004227272431497,-1.4650293741240403,497
96328,6,1.7419999999999998,-3.99,2,0.030403635569741218,-1.534668011278614,487
96438,6,-2.25,-3.992,2,-0.039269908169872414,-1.6043415550182276,476
96548,6,-6.242,-3.992,2,-0.10894345190948605,-1.6740150987578413,459
96659,6,-10.303999999999998,-4.0619999999999985,2,-0.1798387261254957,-1.7449103729738509,449
96769,6,-14.4,-4.096000000000002,2,-0.25132741228718347,-1.8163990591355388,441
96879,6,-18.497999999999998,-4.097999999999997,2,-0.322851005033911,-1.8879226518822663,427
96988,6,-22.612,-4.114000000000001,2,-0.39465385046095774,-1.959725497309313,416
97098,6,-26.689999999999998,-4.077999999999999,2,-0.4658283773572865,-2.030900024205642,406
97208,6,-30.77,-4.080000000000002,2,-0.5370378108386552,-2.1021094576870105,395
97317,6,-34.83200000000001,-4.062000000000008,2,-0.607933085054665,-2.17300473190302,389
97427,6,-38.946000000000005,-4.113999999999997,2,-0.6797359304817117,-2.244807577330067,385
97538,6,-43.077999999999996,-4.131999999999991,2,-0.7518529351741172,-2.316924582022472,380
97648,6,-47.176,-4.098000000000006,2,-0.8233765279208449,-2.3884481747692003,378
97759,6,-51.29,-4.113999999999997,2,-0.8951793733478917,-2.460251020196247,374
97869,6,-55.44,-4.149999999999999,2,-0.9676105373056563,-2.5326821841540115,367
97980,6,-59.660000000000004,-4.220000000000006,2,-1.041263431739817,-2.606335078588172,367
98092,6,-63.81,-4.149999999999999,2,-1.1136945956975817,-2.6787662425459366,363
98203,6,-68.082,-4.271999999999991,2,-1.1882550613427794,-2.7533267081911346,365
98315,6,-72.388,-4.306000000000012,2,-1.2634089389336554,-2.8284805857820103,363
98426,6,-76.624,-4.23599999999999,2,-1.337341086048135,-2.90241273289649,364
98537,6,-80.756,-4.132000000000005,2,-1.4094580907405407,-2.974529737588896,362
98648,6,-84.888,-4.132000000000005,2,-1.4815750954329465,-3.0466467422813017,363
98760,6,-88.914,-4.025999999999996,2,-1.5518420511182383,-3.1169136979665932,363
98871,6,-92.836,-3.921999999999997,2,-1.6202938643814557,-3.185365511229811,365
98982,6,-96.828,-3.9920000000000044,2,-1.6899674081210694,-3.2550390549694246,362
99094,6,-100.78399999999999,-3.955999999999989,2,-1.759012633329965,-3.32408428017832,363
99206,6,-104.792,-4.00800000000001,2,-1.8289654297498978,-3.394037076598253,366
99317,6,-108.80199999999999,-4.009999999999991,2,-1.8989531327548703,-3.4640247796032257,366
99428,6,-112.828,-4.0260000000000105,2,-1.9692200884401623,-3.5342917352885177,363
99540,6,-116.82000000000001,-3.9920000000000044,2,-2.038893632179776,-3.603965279028131,364
99651,6,-120.776,-3.955999999999989,2,-2.1079388573886715,-3.673010504237027,362
99762,6,-124.75,-3.9740000000000038,2,-2.177298241862926,-3.7423698887112815,361
99874,6,-128.706,-3.955999999999989,2,-2.2463434670718216,-3.8114151139201766,359
99986,6,-132.662,-3.9560000000000173,2,-2.3153886922807176,-3.8804603391290726,359
100097,6,-136.6,-3.937999999999988,2,-2.384119758224254,-3.949191405072609,360
100208,6,-140.538,-3.9380000000000166,2,-2.452850824167791,-4.0179224710161465,365
100319,6,-143.878,-3.339999999999975,2,-2.511144821184401,-4.076216468032756,374
100430,6,-146.44400000000002,-2.566000000000031,2,-2.555929969790576,-4.121001616638932,378
100542,6,-148.21999999999997,-1.7759999999999536,2,-2.5869270173059946,-4.15199866415435,377
100653,6,-148.588,-0.3680000000000234,2,-2.5933498289533343,-4.158421475801689,377
124424,6,89.672,-1.0720000000000027,3,1.5650716468483552,0.0,540
124534,6,86.596,-3.0759999999999934,3,1.5113853190570097,-0.05368632779134552,541
124644,6,82.676,-3.9200000000000017,3,1.442968412378832,-0.1221032344695232,539
124753,6,78.49000000000001,-4.185999999999993,3,1.3699089298903495,-0.1951627169580057,538
124863,6,74.304,-4.186000000000007,3,1.2968494474018666,-0.2682221994464886,538
124972,6,70.11800000000001,-4.185999999999993,3,1.223789964913384,-0.3412816819349711,539
125082,6,65.95,-4.168000000000006,3,1.1510446416902604,-0.41402700515809476,538
125191,6,61.836,-4.114000000000004,3,1.0792417962632137,-0.4858298505851415,536
125301,6,57.688,-4.147999999999996,3,1.006845538890489,-0.5582261079578663,535
125411,6,53.574,-4.114000000000004,3,0.935042693463442,-0.6300289533849132,534
125520,6,49.495999999999995,-4.078000000000003,3,0.8638681665671133,-0.7012034802812419,531
125630,6,45.452,-4.043999999999997,3,0.7932870516164626,-0.7717845952318926,527
125739,6,41.44199999999999,-4.010000000000005,3,0.7232993486114899,-0.8417722982368653,524
125849,6,37.45,-3.9919999999999902,3,0.6536258048718765,-0.9114458419764787,521
125958,6,33.442,-4.008000000000003,3,0.5836730084519437,-0.9813986383964115,520
126068,6,29.486,-3.9559999999999995,3,0.514627783243048,-1.0504438636053073,517
126177,6,25.548,-3.9380000000000024,3,0.4458967172995113,-1.1191749295488438,513
126287,6,21.573999999999998,-3.974,3,0.37653733282525664,-1.1885343140230986,509
126396,6,17.6,-3.9739999999999966,3,0.30717794835100204,-1.2578936984973532,502
126506,6,13.608,-3.992000000000001,3,0.2375044046113884,-1.3275672422369669,500
126616,6,9.598000000000003,-4.009999999999998,3,0.1675167016064158,-1.3975549452419394,495
126726,6,5.572,-4.0260000000000025,3,0.09724974592112404,-1.467821900927231,491
126836,6,1.546,-4.026,3,0.026982790235832336,-1.5380888566125228,485
126945,6,-2.462,-4.008,3,-0.0429700061841004,-1.6080416530324555,482
127055,6,-6.454000000000001,-3.9920000000000004,3,-0.11264354992371405,-1.6777151967720692,478
127164,6,-10.48,-4.026,3,-0.18291050560900574,-1.7479821524573609,464
127274,6,-14.524000000000001,-4.0440000000000005,3,-0.25349162055965646,-1.8185632674080117,459
127383,6,-18.568,-4.0440000000000005,3,-0.32407273551030713,-1.8891443823586624,451
127494,6,-22.648000000000003,-4.080000000000002,3,-0.3952821689916758,-1.960353815840031,443
127603,6,-26.691999999999997,-4.043999999999993,3,-0.4658632839423264,-2.0309349307906817,436
127713,6,-30.753999999999998,-4.062000000000001,3,-0.5367585581583361,-2.1018302050066913,428
127823,6,-34.815999999999995,-4.061999999999998,3,-0.6076538323743457,-2.172725479222701,420
127933,6,-38.894,-4.078000000000003,3,-0.6788283592706745,-2.2439000061190297,410
128043,6,-42.989999999999995,-4.0959999999999965,3,-0.7503170454323622,-2.3153886922807176,406
128152,6,-47.104,-4.114000000000004,3,-0.822119890859409,-2.387191537707764,392
128262,6,-51.236000000000004,-4.132000000000005,3,-0.8942368955518147,-2.45930854240017,381
128372,6,-55.35,-4.113999999999997,3,-0.9660397409788615,-2.5311113878272167,380
128481,6,-59.536,-4.186,3,-1.039099223467344,-2.6041708703156994,372
128592,6,-63.65,-4.113999999999997,3,-1.1109020688943907,-2.675973715742746,371
128701,6,-67.816,-4.166000000000004,3,-1.1836124855324746,-2.7486841323808298,368
128811,6,-71.982,-4.165999999999997,3,-1.2563229021705582,-2.8213945490189136,367
128921,6,-76.114,-4.132000000000005,3,-1.328439906862964,-2.893511553711319,372
129030,6,-80.19200000000001,-4.078000000000003,3,-1.3996144337592928,-2.964686080607648,367
129140,6,-84.272,-4.079999999999998,3,-1.4708238672406615,-3.0358955140890167,365
129250,6,-88.282,-4.009999999999991,3,-1.540811570245634,-3.1058832170939894,370
129359,6,-92.22,-3.9380000000000024,3,-1.6095426361891707,-3.174614283037526,366
129470,6,-96.264,-4.043999999999997,3,-1.6801237511398213,-3.2451953979881765,367
129581,6,-100.29,-4.0260000000000105,3,-1.7503907068251132,-3.3154623536734684,367
129690,6,-104.352,-4.061999999999998,3,-1.8212859810411228,-3.386357627889478,368
129801,6,-108.46600000000001,-4.114000000000004,3,-1.8930888264681696,-3.458160473316525,370
129911,6,-112.598,-4.131999999999991,3,-1.9652058311605751,-3.53027747800893,367
130022,6,-116.678,-4.079999999999998,3,-2.036415264641944,-3.6014869114902988,363
130131,6,-120.67,-3.9920000000000044,3,-2.1060888083815574,-3.671160455229913,366
130241,6,-124.678,-4.007999999999996,3,-2.1760416048014903,-3.7411132516498453,366
130351,6,-128.63400000000001,-3.9560000000000173,3,-2.2450868300103863,-3.8101584768587413,362
130460,6,-132.608,-3.9739999999999895,3,-2.3144462144846405,-3.879517861332996,361
130570,6,-136.52800000000002,-3.920000000000016,3,-2.3828631211628184,-3.947934768011174,363
130680,6,-140.46599999999998,-3.9379999999999598,3,-2.4515941871063545,-4.016665833954709,367
130789,6,-143.824,-3.3580000000000325,3,-2.510202343388325,-4.07527399023668,377
130899,6,-146.408,-2.5839999999999748,3,-2.5553016512598576,-4.120373298108213,378
131009,6,-148.184,-1.7760000000000105,3,-2.5862986987752774,-4.151370345623633,377
131119,6,-148.57,-0.3859999999999957,3,-2.5930356696879753,-4.158107316536331,377
154743,6,89.636,-1.0900000000000034,4,1.564443328317637,0.0,553
154853,6,86.55999999999999,-3.0760000000000076,4,1.5107570005262914,-0.053686327791345745,557
154962,6,82.64000000000001,-3.9199999999999733,4,1.4423400938481141,-0.12210323446952298,551
155072,6,78.47200000000001,-4.168000000000006,4,1.3695947706249905,-0.19484855769264664,551
155181,6,74.28599999999999,-4.186000000000021,4,1.2965352881365073,-0.2679080401811298,551
155292,6,70.1,-4.185999999999993,4,1.2234758056480248,-0.3409675226696123,549
155402,6,65.932,-4.167999999999992,4,1.1507304824249014,-0.4137128458927357,549
155512,6,61.818,-4.114000000000004,4,1.0789276369978547,-0.48551569131978245,549
155621,6,57.67,-4.147999999999996,4,1.0065313796251298,-0.5579119486925073,548
155731,6,53.538,-4.132000000000005,4,0.9344143749327241,-0.630028953384913,545
155841,6,49.477999999999994,-4.060000000000002,4,0.8635540073017542,-0.7008893210158829,546
155950,6,45.416000000000004,-4.0619999999999905,4,0.7926587330857447,-0.7717845952318924,544
156060,6,41.388,-4.028000000000006,4,0.7223568708154131,-0.842086457502224,540
156170,6,37.396,-3.9919999999999973,4,0.6526833270757995,-0.9117600012418376,539
156280,6,33.406,-3.990000000000002,4,0.5830446899212257,-0.9813986383964114,530
156390,6,29.45,-3.9559999999999995,4,0.51399946471233,-1.050443863605307,533
156500,6,25.511999999999997,-3.9380000000000024,4,0.4452683987687933,-1.1191749295488438,531
156611,6,21.54,-3.9719999999999978,4,0.37594392087957856,-1.1884994074380586,528
156721,6,17.583999999999996,-3.956000000000003,4,0.30689869567068284,-1.2575446326469542,525
156831,6,13.61,-3.9739999999999966,4,0.23753931119642824,-1.3269040171212088,520
156941,6,9.636,-3.974,4,0.16817992672217358,-1.3962634015954636,516
157051,6,5.698,-3.937999999999999,4,0.0994488607786369,-1.4649944675390003,510
157161,6,1.7579999999999998,-3.9400000000000004,4,0.03068288825006031,-1.5337604400675768,507
157270,6,-2.18,-3.9379999999999997,4,-0.03804817769347639,-1.6024915060111136,498
157380,6,-6.136,-3.956,4,-0.10709340290237206,-1.6715367312200091,491
157490,6,-10.145999999999999,-4.009999999999999,4,-0.17708110590734466,-1.7415244342249818,482
157599,6,-14.207999999999998,-4.061999999999999,4,-0.24797638012335432,-1.8124197084409914,468
157709,6,-18.286,-4.078000000000003,4,-0.3191509070196831,-1.8835942353373203,463
157818,6,-22.4,-4.113999999999997,4,-0.3909537524467298,-1.9553970807643668,451
157928,6,-26.498,-4.0980000000000025,4,-0.46247734519345746,-2.0269206735110945,445
158038,6,-30.630000000000003,-4.1320000000000014,4,-0.5345943498858632,-2.0990376782035005,438
158148,6,-34.726,-4.0959999999999965,4,-0.6060830360475509,-2.170526364365188,431
158258,6,-38.858000000000004,-4.132000000000005,4,-0.6782000407399567,-2.2426433690575935,423
158368,6,-43.008,-4.149999999999999,4,-0.7506312046977213,-2.315074533015358,404
158477,6,-47.138,-4.1299999999999955,4,-0.822713302805087,-2.387156631122724,390
158587,6,-51.286,-4.148000000000003,4,-0.8951095601778118,-2.459552888495449,382
158697,6,-55.470000000000006,-4.184000000000005,4,-0.9681341360812548,-2.5325774643988916,370
158807,6,-59.69,-4.219999999999992,4,-1.0417870305154153,-2.606230358833052,368
158918,6,-63.874,-4.184000000000005,4,-1.114811606418858,-2.679254934736495,367
159028,6,-68.112,-4.237999999999992,4,-1.1887786601183776,-2.7532219884360147,366
159138,6,-72.35,-4.2379999999999995,4,-1.2627457138178972,-2.8271890421355343,365
159247,6,-76.554,-4.204000000000008,4,-1.336119355571739,-2.900562683889376,362
159358,6,-80.704,-4.1499999999999915,4,-1.4085505195295036,-2.9729938478471407,363
159468,6,-84.82000000000001,-4.116000000000014,4,-1.4803882715415904,-3.0448315998592275,362
159578,6,-88.882,-4.061999999999998,4,-1.5512835457576,-3.115726874075237,362
159688,6,-92.89000000000001,-4.00800000000001,4,-1.6212363421775329,-3.18567967049517,362
159799,6,-96.96799999999999,-4.0779999999999745,4,-1.6924108690738613,-3.2568541973914984,360
159909,6,-101.012,-4.044000000000011,4,-1.762991984024512,-3.327435312342149,363
160018,6,-105.09,-4.078000000000003,4,-1.834166510920841,-3.3986098392384783,360
