Time(ms),MotorID,angle_smooth,dmotor,cycle,L_cm,L_rel_cm,SensorA2
55201,3,-328.28000000000003,-1.6000000000000227,1,-5.729566868446986,-5.820673055401089,780
79102,3,5.202,-1.5120000000000013,2,0.09079202768874502,0.0,463
79213,3,1.0000000000000007,-4.201999999999999,2,0.017453292519943306,-0.07333873516880171,467
79324,3,-4.361999999999999,-5.362,2,-0.07613126197199264,-0.16692328966073766,469
79435,3,-10.11,-5.748,2,-0.1764527873766267,-0.26724481506537173,468
79547,3,-15.912,-5.802000000000001,2,-0.2777167905773377,-0.3685088182660827,466
79658,3,-21.695999999999998,-5.783999999999997,2,-0.3786666345126897,-0.46945866220143473,468
79769,3,-27.464,-5.768000000000001,2,-0.47933722576772264,-0.5701292534564677,469
79880,3,-33.214,-5.75,2,-0.5796936577573966,-0.6704856854461416,467
79991,3,-38.946,-5.731999999999999,2,-0.6797359304817115,-0.7705279581704566,466
80102,3,-44.641999999999996,-5.695999999999998,2,-0.7791498846753085,-0.8699419123640536,467
80213,3,-50.373999999999995,-5.731999999999999,2,-0.8791921573996235,-0.9699841850883686,459
80324,3,-56.104,-5.730000000000004,2,-0.9791995235388986,-1.0699915512276437,464
80436,3,-61.86999999999999,-5.765999999999991,2,-1.0798352082088916,-1.1706272358976366,465
80547,3,-67.65599999999999,-5.786000000000001,2,-1.1808199587292834,-1.2716119864180284,464
80658,3,-73.458,-5.802000000000007,2,-1.2820839619299946,-1.3728759896187397,465
80769,3,-79.226,-5.768000000000001,2,-1.3827545531850276,-1.4735465808737727,464
80881,3,-85.01199999999999,-5.785999999999987,2,-1.4837393037054192,-1.5745313313941642,465
80992,3,-90.76199999999999,-5.75,2,-1.584095735695093,-1.6748877633838382,464
81102,3,-96.51,-5.748000000000019,2,-1.6844172610997274,-1.7752092887884725,466
81212,3,-102.24199999999999,-5.731999999999985,2,-1.7844595338240423,-1.8752515615127874,465
81324,3,-107.97200000000001,-5.730000000000018,2,-1.8844668999633176,-1.9752589276520627,469
81436,3,-113.68599999999999,-5.713999999999984,2,-1.9841950134222734,-2.0749870411110183,472
81546,3,-119.41799999999998,-5.731999999999985,2,-2.084237286146588,-2.175029313835333,475
81656,3,-125.098,-5.680000000000021,2,-2.1833719876598665,-2.2741640153486116,477
81766,3,-130.81199999999998,-5.713999999999984,2,-2.283100101118822,-2.373892128807567,480
81878,3,-136.528,-5.716000000000008,2,-2.382863121162818,-2.473655148851563,486
81989,3,-142.24200000000002,-5.714000000000027,2,-2.4825912346217747,-2.5733832623105197,494
82100,3,-147.922,-5.679999999999978,2,-2.581725936135052,-2.6725179638237972,500
82212,3,-153.65400000000002,-5.732000000000028,2,-2.6817682088593675,-2.7725602365481126,505
82323,3,-159.352,-5.697999999999979,2,-2.781217069638004,-2.872009097326749,515
82435,3,-165.012,-5.659999999999997,2,-2.880002705300883,-2.9707947329896283,521
82545,3,-170.67399999999998,-5.661999999999978,2,-2.9788232475488017,-3.0696152752375467,532
82655,3,-176.334,-5.660000000000025,2,-3.0776088832116812,-3.1684009109004263,546
82767,3,-181.99599999999998,-5.661999999999978,2,-3.1764294254595997,-3.267221453148345,561
82878,3,-187.71,-5.714000000000027,2,-3.276157538918556,-3.366949566607301,578
82988,3,-193.45999999999998,-5.749999999999972,2,-3.3765139709082295,-3.4673059985969745,596
83099,3,-199.244,-5.78400000000002,2,-3.477463814843582,-3.568255842532327,613
83210,3,-205.08200000000002,-5.838000000000022,2,-3.5793561365750115,-3.6701481642637566,622
83321,3,-210.91800000000003,-5.836000000000013,2,-3.6812135517214006,-3.7720055794101457,637
83433,3,-216.738,-5.819999999999965,2,-3.78279171418747,-3.873583741876215,649
83545,3,-222.57599999999996,-5.837999999999965,2,-3.884684035918898,-3.975476063607643,660
83656,3,-228.39600000000002,-5.82000000000005,2,-3.9862621983849693,-4.077054226073714,668
83767,3,-234.198,-5.8019999999999925,2,-4.08752620158568,-4.178318229274425,679
83877,3,-239.984,-5.786000000000001,2,-4.188510952106072,-4.279302979794817,686
83987,3,-245.73200000000003,-5.748000000000019,2,-4.288832477510707,-4.379624505199452,702
84098,3,-251.464,-5.731999999999971,2,-4.388874750235021,-4.479666777923766,701
84208,3,-257.144,-5.680000000000007,2,-4.488009451748299,-4.578801479437044,715
84319,3,-262.82399999999996,-5.67999999999995,2,-4.587144153261576,-4.677936180950321,724
84430,3,-268.502,-5.678000000000054,2,-4.686243948189815,-4.77703597587856,727
84542,3,-274.146,-5.6440000000000055,2,-4.784750331172375,-4.87554235886112,731
84652,3,-279.79,-5.6440000000000055,2,-4.883256714154935,-4.97404874184368,741
84763,3,-285.46799999999996,-5.67799999999994,2,-4.982356509083172,-5.073148536771917,778
84874,3,-291.13,-5.662000000000035,2,-5.081177051331092,-5.171969079019837,758
84986,3,-296.704,-5.574000000000012,2,-5.178461703837256,-5.269253731526001,774
85097,3,-302.242,-5.538000000000011,2,-5.275118037812702,-5.365910065501447,750
85208,3,-307.762,-5.519999999999982,2,-5.371460212522789,-5.462252240211534,765
85320,3,-313.15999999999997,-5.397999999999968,2,-5.465673085545442,-5.556465113234187,784
85431,3,-318.434,-5.274000000000058,2,-5.557721750295624,-5.648513777984369,762
85542,3,-322.93600000000004,-4.5020000000000095,2,-5.636296473220408,-5.7270885009091534,779
85653,3,-326.4,-3.463999999999942,2,-5.696754678509492,-5.787546706198237,779
85764,3,-327.894,-1.4940000000000282,2,-5.722829897534287,-5.813621925223032,775
109699,3,5.220000000000001,-1.5300000000000011,3,0.09110618695410401,0.0,472
109809,3,1.0180000000000007,-4.202,3,0.017767451785302285,-0.07333873516880172,471
109920,3,-4.343999999999999,-5.362,3,-0.07581710270663367,-0.16692328966073766,474
110031,3,-10.11,-5.766,3,-0.1764527873766267,-0.2675589743307307,472
110143,3,-15.894,-5.784000000000001,3,-0.27740263131197873,-0.3685088182660827,471
110254,3,-21.66,-5.766,3,-0.3780383159819718,-0.4691445029360758,473
110366,3,-27.410000000000004,-5.7500000000000036,3,-0.4783947479716458,-0.5695009349257498,467
110477,3,-33.142,-5.731999999999999,3,-0.5784370206959607,-0.6695432076500647,470
110588,3,-38.858,-5.715999999999994,3,-0.6782000407399565,-0.7693062276940605,472
110699,3,-44.571999999999996,-5.713999999999999,3,-0.7779281541989125,-0.8690343411530165,471
110810,3,-50.322,-5.750000000000007,3,-0.8782845861885865,-0.9693907731426905,470
110922,3,-56.06999999999999,-5.7479999999999905,3,-0.9786061115932204,-1.0697122985473244,472
111034,3,-61.838,-5.768000000000008,3,-1.0792767028482535,-1.1703828898023576,468
111144,3,-67.63999999999999,-5.801999999999985,3,-1.1805407060489643,-1.2716468930030684,468
111255,3,-73.442,-5.802000000000007,3,-1.2818047092496754,-1.3729108962037795,469
111367,3,-79.21,-5.768000000000001,3,-1.3824753005047083,-1.4735814874588125,470
111478,3,-84.99600000000001,-5.786000000000016,3,-1.4834600510251006,-1.5745662379792047,468
111589,3,-90.762,-5.765999999999991,3,-1.5840957356950933,-1.6752019226491974,470
111700,3,-96.50999999999999,-5.7479999999999905,3,-1.6844172610997272,-1.7755234480538313,471
111813,3,-102.26,-5.750000000000014,3,-1.7847736930894016,-1.8758798800435057,473
111923,3,-107.99000000000001,-5.730000000000004,3,-1.8847810592286767,-1.9758872461827808,476
112034,3,-113.704,-5.713999999999984,3,-1.9845091726876323,-2.0756153596417364,477
112145,3,-119.436,-5.7320000000000135,3,-2.0845514454119476,-2.1756576323660517,479
112256,3,-125.13400000000001,-5.6980000000000075,3,-2.1840003061905846,-2.2751064931446887,486
112368,3,-130.848,-5.713999999999999,3,-2.2837284196495404,-2.3748346066036445,490
112627,3,-137.74200000000002,-6.8940000000000055,3,-2.40405141828203,-2.495157605236134,499
112737,3,-144.598,-6.8559999999999945,3,-2.523711191798761,-2.614817378752865,506
112847,3,-151.42000000000002,-6.822000000000003,3,-2.642777553369814,-2.7338837403239182,509
112956,3,-158.24200000000002,-6.822000000000003,3,-2.7618439149408673,-2.8529501018949714,514
113066,3,-165.012,-6.769999999999982,3,-2.880002705300883,-2.9711088922549873,516
113176,3,-170.602,-5.590000000000003,3,-2.9775666104873664,-3.0686727974414705,525
113285,3,-176.23,-5.627999999999986,3,-3.075793740789607,-3.166899927743711,535
113395,3,-181.856,-5.626000000000005,3,-3.173985964506808,-3.265092151460912,543
113505,3,-187.51799999999997,-5.661999999999978,3,-3.2728065067547263,-3.3639126937088304,564
113615,3,-193.23200000000003,-5.7140000000000555,3,-3.3725346202136834,-3.4636408071677875,574
113726,3,-199.01799999999997,-5.7859999999999445,3,-3.473519370734074,-3.5646255576881782,600
113836,3,-204.85399999999998,-5.836000000000013,3,-3.5753767858804637,-3.666482972834568,618
113946,3,-210.72799999999998,-5.873999999999995,3,-3.6778974261426103,-3.7690036130967144,623
114055,3,-216.618,-5.890000000000015,3,-3.7806973190850766,-3.8718035060391807,633
114165,3,-222.50799999999998,-5.889999999999986,3,-3.8834972120275424,-3.9746033989816465,646
114274,3,-228.362,-5.854000000000013,3,-3.9856687864392906,-4.076774973393395,659
114384,3,-234.18199999999996,-5.819999999999965,3,-4.08724694890536,-4.178353135859464,676
114494,3,-240.0,-5.8180000000000405,3,-4.1887902047863905,-4.279896391740494,691
114604,3,-245.766,-5.765999999999991,3,-4.289425889456384,-4.380532076410487,694
114713,3,-251.516,-5.75,3,-4.389782321446058,-4.480888508400161,695
114823,3,-257.212,-5.695999999999998,3,-4.489196275639655,-4.5803024625937585,714
114933,3,-262.91,-5.698000000000036,3,-4.588645136418292,-4.679751323372396,715
115042,3,-268.55400000000003,-5.6440000000000055,3,-4.687151519400852,-4.778257706354956,728
115152,3,-274.162,-5.607999999999947,3,-4.785029583852693,-4.876135770806797,729
115262,3,-279.752,-5.590000000000032,3,-4.882593489039177,-4.973699675993281,743
115371,3,-285.344,-5.5919999999999845,3,-4.9801923008107,-5.071298487764803,738
115481,3,-290.88199999999995,-5.537999999999954,3,-5.076848634786145,-5.167954821740248,731
