Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth,θ_total,angle_smooth,dmotor,cycle
125505,5,Extend,>>,-411,-30.42,423,366,535,28.49294244583546,13.709401745338209,42.202344191173665,-22.734,-3.8160000000000025,3
125615,5,Extend,>>,-455,-34.29,421,367,530,26.109134367855265,12.817023346788735,38.926157714644,-26.568,-3.8339999999999996,3
125725,5,Extend,>>,-499,-38.15,421,365,528,24.5106608701706,11.563734967567983,36.074395837738585,-30.418,-3.849999999999998,3
125834,5,Extend,>>,-543,-41.85,421,364,524,23.419868485887527,10.56343272267199,33.98330120855952,-34.251999999999995,-3.833999999999996,3
125944,5,Extend,>>,-587,-45.8,421,365,521,20.715144023352096,9.62466453548647,30.339808558838566,-38.102,-3.8500000000000014,3
126053,5,Extend,>>,-631,-49.67,418,363,519,18.148375239785853,8.230652603122547,26.3790278429084,-41.952,-3.8500000000000014,3
126163,5,Extend,>>,-675,-53.63,417,363,517,16.20851290025299,6.700701606547056,22.909214506800048,-45.82,-3.868000000000002,3
126272,5,Extend,>>,-719,-57.32,417,362,513,15.2718602541164,5.464868785079014,20.736729039195414,-49.653999999999996,-3.833999999999996,3
126382,5,Extend,>>,-763,-61.1,418,363,504,14.463114089710466,4.200595113397632,18.663709203108098,-53.504,-3.8500000000000014,3
126491,5,Extend,>>,-807,-64.88,415,362,500,13.563254791382882,3.4893356428334297,17.052590434216313,-57.32000000000001,-3.8160000000000096,3
126601,5,Extend,>>,-851,-68.84,414,359,495,12.32935191911259,2.8904132111273158,15.219765130239905,-61.153999999999996,-3.833999999999989,3
126711,5,Extend,>>,-895,-72.62,410,356,493,10.627789530495914,2.268033841228749,12.895823371724664,-64.952,-3.798000000000002,3
126821,5,Extend,>>,-939,-76.4,407,355,490,9.545841447295658,1.6340238740509658,11.179865321346623,-68.768,-3.8160000000000025,3
126931,5,Extend,>>,-983,-80.18,401,353,483,8.590657197951373,0.8961754610066175,9.48683265895799,-72.584,-3.8160000000000025,3
127040,5,Extend,>>,-1027,-83.78,395,351,475,7.4613355530821455,0.2000179553326115,7.661353508414757,-76.364,-3.780000000000001,3
127150,5,Extend,>>,-1071,-87.56,386,347,472,5.877177582987236,-0.6474731016717896,5.229704481315446,-80.10799999999999,-3.7439999999999856,3
127259,5,Extend,>>,-1115,-91.52,377,343,462,4.832526306058686,-1.6535516355228816,3.178974670535804,-83.888,-3.7800000000000153,3
127369,5,Extend,>>,-1159,-95.38,375,339,455,3.467206661391113,-2.0808540004684564,1.3863526609226566,-87.684,-3.7959999999999923,3
127479,5,Extend,>>,-1203,-99.16,366,334,447,2.2149071710218,-2.5815425751814907,-0.36663540415969065,-91.47999999999999,-3.7959999999999923,3
127589,5,Extend,>>,-1247,-102.86,358,332,440,1.7251879673707586,-3.35971430384606,-1.6345263364753015,-95.296,-3.8160000000000167,3
127698,5,Extend,>>,-1291,-106.55,351,326,430,1.2155474540946154,-3.874137103947752,-2.6585896498531367,-99.094,-3.7979999999999876,3
127808,5,Extend,>>,-1335,-110.42,341,324,421,0.732871806691853,-4.172734306909925,-3.439862500218072,-102.874,-3.780000000000001,3
127918,5,Extend,>>,-1379,-114.2,334,319,414,0.055835480447238,-4.988920333020233,-4.933084852572995,-106.63799999999999,-3.763999999999996,3
128028,5,Extend,>>,-1423,-117.98,328,317,407,-0.5308027059475975,-5.408906211355744,-5.939708917303341,-110.402,-3.76400000000001,3
128138,5,Extend,>>,-1467,-121.67,322,312,396,-1.135489013016468,-5.278225117348569,-6.413714130365037,-114.16400000000002,-3.7620000000000147,3
128247,5,Extend,>>,-1511,-125.45,314,304,387,-1.206162029830247,-5.910267930525109,-7.116429960355355,-117.944,-3.779999999999987,3
128357,5,Extend,>>,-1555,-129.23,309,298,378,-1.33494672497711,-6.278013794498286,-7.612960519475396,-121.70599999999999,-3.7619999999999862,3
128467,5,Extend,>>,-1599,-132.92,305,296,378,-1.478393378008715,-6.136699513303495,-7.6150928913122105,-125.45,-3.744000000000014,3
128577,5,Extend,>>,-1643,-137.05,309,290,370,-1.1764310905470663,-6.417921885020683,-7.59435297556775,-129.26399999999998,-3.8139999999999787,3
128687,5,Extend,>>,-1687,-140.84,304,288,372,-0.9455943554744326,-6.600460544503308,-7.546054899977741,-133.098,-3.8340000000000316,3
128796,5,Extend,>>,-1731,-144.7,302,283,370,-0.6918743790419577,-6.243821723725148,-6.935696102767105,-136.948,-3.8499999999999943,3
128906,5,Extend,>>,-1775,-148.4,302,281,370,-0.1917004599602957,-5.659682684384421,-5.851383144344717,-140.78199999999998,-3.8339999999999748,3
129016,5,Extend,>>,-1819,-152.09,300,282,370,0.6830518338618216,-5.160099982656731,-4.47704814879491,-144.61599999999999,-3.834000000000003,3
129125,5,Extend,>>,-1863,-155.96,300,279,370,1.5995938644204326,-5.1715814883601485,-3.571987623939716,-148.398,-3.7820000000000107,3
129235,5,Extend,>>,-1907,-159.74,300,275,369,2.193636410797537,-4.854439424626218,-2.660803013828681,-152.178,-3.780000000000001,3
129345,5,Extend,>>,-1951,-163.43,298,275,371,2.950413824967714,-3.995378200106548,-1.044964375138834,-155.92400000000004,-3.7460000000000377,3
129455,5,Extend,>>,-1995,-167.12,297,273,371,3.965560570666757,-3.680601978825504,0.28495859184125294,-159.668,-3.7439999999999714,3
129566,5,Extend,>>,-2039,-170.64,296,273,370,4.766507128069833,-3.6246199956628713,1.1418871324069615,-163.378,-3.7099999999999795,3
129676,5,Extend,>>,-2083,-174.42,293,268,371,5.598144095483921,-2.9628585089541484,2.6352855865297724,-167.07,-3.6920000000000073,3
129786,5,Extend,>>,-2127,-178.29,295,269,372,6.576890456679887,-2.5572972525162903,4.019593204163597,-170.78,-3.710000000000008,3
129896,5,Extend,>>,-2171,-181.98,294,267,370,7.661127716322852,-2.187214366981788,5.473913349341064,-174.48999999999998,-3.7099999999999795,3
130006,5,Extend,>>,-2215,-185.67,295,267,367,8.509264944587235,-1.8590492172881683,6.6502157272990665,-178.2,-3.710000000000008,3
130117,5,Extend,>>,-2259,-189.36,296,265,366,9.95609232302453,-0.9489055912199524,9.007186731804577,-181.944,-3.7439999999999998,3
130226,5,Extend,>>,-2303,-192.79,295,266,363,12.17625049420231,0.4587544059079352,12.635004900110246,-185.618,-3.6740000000000066,3
130336,5,Extend,>>,-2347,-196.75,294,263,364,14.128354535943943,1.5449150772788074,15.67326961322275,-189.31,-3.6920000000000073,3
130446,5,Extend,>>,-2391,-200.53,292,265,364,15.86721808387444,2.749683806558032,18.616901890432473,-193.02,-3.710000000000008,3
130555,5,Extend,>>,-2435,-204.22,294,265,364,17.42344126684756,3.084217172684716,20.50765843953228,-196.73000000000002,-3.710000000000008,3
130665,5,Extend,<<,-2435,-207.91,294,264,367,18.593358266045627,3.276151208300969,21.869509474346597,-200.44,-3.7099999999999795,3
130775,5,Extend,<<,-2391,-209.23,299,268,371,19.168687685955693,3.76323772391769,22.931925409873383,-203.728,-3.288000000000011,3
130884,5,Extend,<<,-2347,-209.23,303,271,376,20.42486991819843,4.254964808301566,24.679834726499994,-206.22400000000002,-2.4960000000000093,3
130994,5,Extend,<<,-2303,-206.51,306,274,378,21.139004316502277,4.972952886204025,26.1119572027063,-207.42,-1.1959999999999695,3
154729,5,Extend,>>,29,7.91,443,389,553,42.81056988595523,23.669535549483168,66.4801054354384,14.222,-0.9860000000000024,4
154838,5,Extend,>>,-15,4.22,440,389,553,42.64341491870755,23.20906342342692,65.85247834213448,11.462,-2.76,4
154948,5,Extend,>>,-59,0.26,440,391,555,41.648591744221285,22.746179606123366,64.39477135034466,7.909999999999999,-3.5520000000000005,4
155057,5,Extend,>>,-103,-3.6,441,390,554,40.453604164210944,22.47088815407438,62.924492318285324,4.096,-3.813999999999999,4
155167,5,Extend,>>,-147,-7.47,442,389,551,39.41841160682788,21.99435988008694,61.41277148691482,0.26400000000000007,-3.832,4
155277,5,Extend,>>,-191,-11.34,441,390,552,38.3294529854757,20.733419827379684,59.06287281285538,-3.586,-3.85,4
155387,5,Extend,>>,-235,-15.21,439,389,551,37.08133266364642,19.552551398715025,56.633884062361446,-7.4719999999999995,-3.8859999999999997,4
155497,5,Extend,>>,-279,-18.9,439,387,549,35.678954048898184,18.97421026999983,54.653164318898014,-11.303999999999998,-3.831999999999999,4
155607,5,Extend,>>,-323,-22.68,440,389,550,34.698015992237615,18.40888313502192,53.10689912725954,-15.12,-3.8160000000000007,4
155717,5,Extend,>>,-367,-26.55,437,388,547,32.584020582137484,17.067793413021224,49.651813995158705,-18.936,-3.8160000000000007,4
155826,5,Extend,>>,-411,-30.33,438,387,546,30.463381055224403,16.434141297232028,46.897522352456434,-22.734,-3.798000000000002,4
155936,5,Extend,>>,-455,-34.29,438,389,545,28.247963446783587,15.455514414011798,43.70347786079539,-26.55,-3.815999999999999,4
156046,5,Extend,>>,-499,-38.15,439,387,542,25.453397424666065,13.08249551411435,38.535892938780414,-30.4,-3.849999999999998,4
156155,5,Extend,>>,-543,-41.93,437,388,541,23.585463698071067,11.87940852748087,35.464872225551936,-34.25,-3.8500000000000014,4
156265,5,Extend,>>,-587,-45.8,437,388,538,22.42979242689901,11.008426229339316,33.43821865623833,-38.1,-3.8500000000000014,4
156375,5,Extend,>>,-631,-49.67,434,386,535,21.20019900384179,10.02529031306135,31.225489316903136,-41.967999999999996,-3.867999999999995,4
156485,5,Extend,>>,-675,-53.54,433,382,529,18.413938282875737,8.336478539700119,26.750416822575858,-45.818,-3.8500000000000014,4
156596,5,Extend,>>,-719,-57.23,432,382,528,16.03289775071116,6.78501416575034,22.8179119164615,-49.634,-3.8160000000000025,4
156706,5,Extend,>>,-763,-61.01,430,380,524,13.535177913918478,5.163379219141823,18.6985571330603,-53.45,-3.8160000000000025,4
156817,5,Extend,>>,-807,-64.79,429,380,522,11.138715013781392,3.9352267588805177,15.07394177266191,-57.248000000000005,-3.798000000000002,4
156927,5,Extend,>>,-851,-68.75,428,380,519,9.86584270031749,3.2742780606844435,13.140120761001933,-61.064,-3.8159999999999954,4
157036,5,Extend,>>,-895,-72.53,425,377,514,8.358816091727135,2.502442825822073,10.861258917549208,-64.862,-3.7979999999999947,4
157146,5,Extend,>>,-939,-76.31,412,377,507,6.5312219776995,1.4528921937458024,7.984114171445302,-68.67800000000001,-3.8160000000000167,4
157256,5,Extend,>>,-983,-80.0,406,374,500,5.231293745259015,0.6618212691322849,5.8931150143913005,-72.476,-3.7979999999999876,4
157365,5,Extend,>>,-1027,-83.69,398,371,493,4.1123903077687896,0.1546141365282588,4.267004444297048,-76.256,-3.780000000000001,4
157475,5,Extend,>>,-1071,-87.47,388,371,484,3.373113876657804,-0.4482407270183371,2.924873149639467,-80.0,-3.7439999999999998,4
157584,5,Extend,>>,-1115,-91.34,384,365,476,2.664527555929137,-1.4165008553309917,1.2480267005981454,-83.762,-3.7620000000000005,4
157694,5,Extend,>>,-1159,-95.21,380,363,466,2.216162878364156,-1.986537344400605,0.2296255339635509,-87.542,-3.780000000000001,4
157804,5,Extend,>>,-1203,-98.9,371,355,451,1.508619276444814,-2.0316726397158043,-0.5230533632709902,-91.322,-3.780000000000001,4
157913,5,Extend,>>,-1247,-102.59,363,353,448,1.326594477159363,-2.7216272615728805,-1.3950327844135175,-95.102,-3.780000000000001,4
158023,5,Extend,>>,-1291,-106.29,353,340,439,1.089368763607505,-3.295115522496036,-2.205746758888531,-98.866,-3.763999999999996,4
158134,5,Extend,>>,-1335,-110.07,346,338,435,0.5508484069298349,-3.58757756733056,-3.036729160400725,-102.612,-3.745999999999995,4
158243,5,Extend,>>,-1379,-114.02,336,333,431,0.1529661988006589,-4.107133447996128,-3.9541672491954696,-106.374,-3.7620000000000005,4
158353,5,Extend,>>,-1423,-117.89,333,331,410,-0.0688652964592667,-4.8639986550767205,-4.932863951535987,-110.172,-3.798000000000002,4
158463,5,Extend,>>,-1467,-121.58,325,315,390,-0.3108280955069505,-5.297291210295592,-5.608119305802543,-113.97,-3.798000000000002,4
158572,5,Extend,>>,-1511,-125.45,319,312,380,-0.4297879158910953,-5.675040876796068,-6.104828792687163,-117.80199999999999,-3.8319999999999936,4
158682,5,Extend,>>,-1555,-129.32,316,304,372,-0.4065207984461048,-6.454644176839855,-6.861164975285959,-121.652,-3.8500000000000085,4
158793,5,Extend,>>,-1599,-133.1,312,299,372,-0.6273763787051485,-6.486159487321672,-7.113535866026821,-125.468,-3.8160000000000025,4
158903,5,Extend,>>,-1643,-136.97,312,298,367,-0.518869388594887,-6.512577572579923,-7.03144696117481,-129.28400000000002,-3.8160000000000167,4
159013,5,Extend,>>,-1687,-140.75,310,294,367,-0.120710064820782,-6.244624116203163,-6.365334181023945,-133.118,-3.8339999999999748,4
159123,5,Extend,>>,-1731,-144.62,307,286,366,0.025359721526809,-5.710748695188554,-5.685388973661746,-136.952,-3.834000000000003,4
159233,5,Extend,>>,-1775,-148.48,307,283,366,0.6122534071237624,-5.447447064544484,-4.835193657420722,-140.784,-3.8319999999999936,4
159343,5,Extend,>>,-1819,-152.35,304,278,364,1.5717335560753614,-4.966003836222484,-3.3942702801471225,-144.634,-3.8499999999999943,4
159453,5,Extend,>>,-1863,-156.13,303,276,365,2.2124347129926183,-4.56264834931928,-2.350213636326662,-148.466,-3.832000000000022,4
159563,5,Extend,>>,-1907,-159.91,301,273,363,2.9362853674324434,-4.203934878512208,-1.2676495110797648,-152.29799999999997,-3.831999999999965,4
159674,5,Extend,>>,-1951,-163.69,300,271,363,3.5015703666597995,-3.740286929848133,-0.23871656318833345,-156.112,-3.8140000000000214,4
159784,5,Extend,>>,-1995,-167.38,298,271,363,4.4789949289023605,-3.151871333458841,1.3271235954435197,-159.892,-3.780000000000001,4
159894,5,Extend,>>,-2039,-171.08,298,270,361,5.830415550669489,-2.869188685154068,2.961226865515421,-163.638,-3.7460000000000093,4
160004,5,Extend,>>,-2083,-174.77,297,268,364,6.7901733868447565,-2.1749694552690304,4.615203931575726,-167.366,-3.7280000000000086,4
160114,5,Extend,>>,-2127,-178.55,298,269,361,7.819948717027671,-1.2242049293284558,6.595743787699215,-171.094,-3.72799999999998,4
160223,5,Extend,>>,-2171,-182.24,297,266,361,8.996338413059249,-0.7895459985701507,8.206792414489097,-174.804,-3.710000000000008,4
160334,5,Extend,>>,-2215,-185.85,296,267,359,10.278057543856864,-0.4161160797875275,9.861941464069336,-178.498,-3.6939999999999884,4
160444,5,Extend,>>,-2259,-189.54,297,267,359,12.47364271927269,0.4574476360501673,12.931090355322857,-182.19,-3.6920000000000073,4
160555,5,Extend,>>,-2303,-192.97,294,264,358,14.386599779280267,1.2905170804910269,15.677116859771294,-185.82999999999998,-3.6399999999999864,4
160665,5,Extend,>>,-2347,-196.84,294,264,358,15.84418443629246,2.0438869112491136,17.888071347541572,-189.488,-3.6580000000000155,4
160775,5,Extend,>>,-2391,-200.62,296,264,359,16.726829761987165,2.5841103670763608,19.310940129063525,-193.16400000000002,-3.676000000000016,4
160885,5,Extend,>>,-2435,-204.4,297,262,360,17.898952331042526,3.0770757446746044,20.97602807571713,-196.874,-3.7099999999999795,4
160995,5,Extend,<<,-2435,-208.0,303,265,365,18.794759012057845,3.555126761341452,22.349885773399297,-200.566,-3.6920000000000073,4
161105,5,Extend,<<,-2391,-209.23,304,270,372,19.43884063808124,4.040759432684601,23.47960007076584,-203.818,-3.2520000000000095,4
161216,5,Extend,<<,-2347,-209.23,307,273,374,20.59721151179781,4.723405853379448,25.320617365177256,-206.296,-2.47799999999998,4
161326,5,Extend,<<,-2303,-206.51,309,273,376,21.33202896509458,5.222909622058901,26.55493858715348,-207.474,-1.1779999999999973,4
185092,5,Extend,>>,29,7.91,404,389,553,43.37673218189046,24.32307397489649,67.69980615678695,14.222,-1.0020000000000007,5
185203,5,Extend,>>,-15,4.22,403,387,550,43.32820590151313,24.095839098749973,67.4240450002631,11.462,-2.76,5
185313,5,Extend,>>,-59,0.35,404,390,554,42.520157401017954,24.078472986798744,66.5986303878167,7.928,-3.534,5
185424,5,Extend,>>,-103,-3.6,404,391,544,41.52577401920068,23.74943826552821,65.2752122847289,4.113999999999999,-3.814000000000001,5
185534,5,Extend,>>,-147,-7.47,404,389,549,40.64276600970607,23.466013482049213,64.10877949175529,0.28200000000000003,-3.831999999999999,5
185644,5,Extend,>>,-191,-11.34,402,388,550,39.98899737724886,22.483376532907734,62.47237391015659,-3.568,-3.85,5
185753,5,Extend,>>,-235,-15.21,401,387,548,39.05993652945365,21.55983013834545,60.6197666677991,-7.453999999999999,-3.885999999999999,5
185863,5,Extend,>>,-279,-18.9,401,388,547,37.98932150657812,20.825762730078228,58.81508423665635,-11.303999999999998,-3.8499999999999996,5
185973,5,Extend,>>,-323,-22.68,401,387,546,37.15419549636617,20.40651500367033,57.5607105000365,-15.12,-3.8160000000000007,5
186083,5,Extend,>>,-367,-26.55,402,388,544,36.35132085896442,19.255924088664752,55.60724494762917,-18.936,-3.8160000000000007,5
186193,5,Extend,>>,-411,-30.42,402,386,543,35.28405859439582,18.695185881425623,53.979244475821446,-22.752,-3.815999999999999,5
186303,5,Extend,>>,-455,-34.29,400,388,539,34.35476299559061,18.005179630836082,52.359942626426694,-26.568,-3.8160000000000025,5
186413,5,Extend,>>,-499,-38.15,399,387,539,32.48952715240011,17.157934791081733,49.647461943481844,-30.418,-3.849999999999998,5
186524,5,Extend,>>,-543,-41.93,399,388,537,30.728766257575536,16.318496222461437,47.04726248003698,-34.267999999999994,-3.8499999999999943,5
186635,5,Extend,>>,-587,-45.8,398,384,532,28.64512909420652,14.930367446470166,43.57549654067669,-38.118,-3.8500000000000085,5
186744,5,Extend,>>,-631,-49.76,400,386,532,24.7035247921695,12.331090245427774,37.03461503759728,-41.986,-3.867999999999995,5
186855,5,Extend,>>,-675,-53.63,396,386,526,21.719385773493045,10.353151535152708,32.07253730864575,-45.854,-3.868000000000002,5
186965,5,Extend,>>,-719,-57.32,395,385,527,18.89664342413912,8.840832607904055,27.737476032043176,-49.688,-3.834000000000003,5
187074,5,Extend,>>,-763,-61.1,394,383,521,16.861291493465636,7.056230479784368,23.917521973250004,-53.522000000000006,-3.834000000000003,5
187184,5,Extend,>>,-807,-64.79,390,384,515,14.752926872841066,5.249777722986138,20.002704595827204,-57.32000000000001,-3.798000000000002,5
187294,5,Extend,>>,-851,-68.75,389,384,507,12.784029548628531,4.5436577711290855,17.327687319757615,-61.11800000000001,-3.798000000000002,5
187404,5,Extend,>>,-895,-72.53,389,382,503,10.888209855947643,4.00975729587081,14.897967151818452,-64.898,-3.779999999999987,5
187514,5,Extend,>>,-939,-76.31,384,380,499,9.16628156115857,2.95557783778251,12.12185939894108,-68.696,-3.798000000000002,5
187625,5,Extend,>>,-983,-80.09,384,379,493,8.247500823761142,2.020136822141721,10.267637645902862,-72.494,-3.798000000000002,5
187734,5,Extend,>>,-1027,-83.78,384,377,485,7.205566093612621,1.6587023552193216,8.864268448831943,-76.292,-3.798000000000002,5
187844,5,Extend,>>,-1071,-87.56,379,376,480,5.649487029663756,0.7884712421492382,6.4379582718129935,-80.054,-3.7620000000000005,5
187954,5,Extend,>>,-1115,-91.43,375,371,472,4.899628450905203,0.0154555694524628,4.915084020357666,-83.834,-3.780000000000001,5
188065,5,Extend,>>,-1159,-95.21,372,368,468,4.464462354056535,-0.7249213403387522,3.7395410137177834,-87.614,-3.780000000000001,5
188175,5,Extend,>>,-1203,-98.99,369,367,469,3.822738729457327,-1.424654464763243,2.3980842646940843,-91.39399999999999,-3.779999999999987,5
188285,5,Extend,>>,-1247,-102.59,364,360,464,2.96673213128974,-2.307933737085946,0.658798394203794,-95.156,-3.7620000000000147,5
188395,5,Extend,>>,-1291,-106.2,358,353,457,2.6664904338894395,-3.0005454314183906,-0.33405499752895107,-98.884,-3.7279999999999944,5
188505,5,Extend,>>,-1335,-109.98,352,351,451,2.045560995365458,-3.1923387686381863,-1.1467777732727282,-102.59400000000001,-3.710000000000008,5
188616,5,Extend,>>,-1379,-113.93,343,349,445,1.18939984459286,-3.673364728811386,-2.4839648842185262,-106.338,-3.7439999999999856,5
188728,5,Extend,>>,-1423,-117.71,335,344,437,0.4573907754086975,-4.211855963360569,-3.7544651879518716,-110.08200000000002,-3.744000000000028,5
188839,5,Extend,>>,-1467,-121.49,327,340,430,-0.2393462894669082,-4.826151940363418,-5.065498229830326,-113.862,-3.7799999999999727,5
188951,5,Extend,>>,-1511,-125.19,323,337,414,-0.8051305029214054,-5.28345435323002,-6.088584856151425,-117.66,-3.798000000000002,5
189062,5,Extend,>>,-1555,-128.97,317,331,401,-1.1485948736732186,-5.321652417919692,-6.47024729159291,-121.458,-3.798000000000002,5
189174,5,Extend,>>,-1599,-132.84,311,317,388,-1.1869608375680114,-5.453748927311786,-6.640709764879797,-125.23999999999998,-3.7819999999999823,5
189286,5,Extend,>>,-1643,-136.79,310,308,380,-1.2629436758493116,-5.37019397622727,-6.633137652076582,-129.05599999999998,-3.8160000000000025,5
189396,5,Extend,>>,-1687,-140.75,308,299,376,-1.2892614422815172,-5.5701586323062005,-6.859420074587717,-132.908,-3.852000000000004,5
189509,5,Extend,>>,-1731,-144.7,305,288,369,-1.10829783791263,-5.39239962614393,-6.50069746405656,-136.81,-3.9020000000000152,5
189621,5,Extend,>>,-1775,-148.48,305,283,367,-0.788464856672547,-4.8939048497122695,-5.682369706384817,-140.712,-3.901999999999987,5
189733,5,Extend,>>,-1819,-152.35,302,280,369,-0.30876432845169,-4.605820691163717,-4.914585019615407,-144.61399999999998,-3.901999999999987,5
189845,5,Extend,>>,-1863,-156.04,303,276,363,0.3531535146959427,-4.146059271896071,-3.7929057572001286,-148.464,-3.8500000000000227,5
189956,5,Extend,>>,-1907,-159.91,302,275,366,0.7708967222171255,-3.434557989510604,-2.6636612672934783,-152.296,-3.8319999999999936,5
190070,5,Extend,>>,-1951,-163.69,301,274,366,1.184650862807518,-3.012012960272202,-1.827362097464684,-156.094,-3.798000000000002,5
190182,5,Extend,>>,-1995,-167.38,299,271,367,2.1294262768726613,-2.978126457818337,-0.8487001809456758,-159.874,-3.780000000000001,5
190296,5,Extend,>>,-2039,-170.99,300,273,367,3.0960873720674256,-2.50273079300564,0.5933565790617856,-163.602,-3.7280000000000086,5
190407,5,Extend,>>,-2083,-174.68,299,270,365,4.077885063783652,-2.037218054778558,2.0406670090050945,-167.33,-3.7280000000000086,5
190519,5,Extend,>>,-2127,-178.46,299,270,363,5.484564483275205,-1.6619965729888484,3.822567910286357,-171.04,-3.7099999999999795,5
190632,5,Extend,>>,-2171,-182.24,302,270,361,6.499977506842625,-1.1538394486045265,5.346138058238099,-174.75,-3.710000000000008,5
190745,5,Extend,>>,-2215,-185.93,302,270,363,8.23292506208891,-0.3856115927856286,7.847313469303281,-178.46,-3.710000000000008,5
190856,5,Extend,>>,-2259,-189.54,302,268,363,9.506338457108557,0.0166453305139448,9.522983787622502,-182.17000000000002,-3.710000000000008,5
190968,5,Extend,>>,-2303,-192.97,301,267,364,10.851865136488346,0.419194583412775,11.271059719901121,-185.82800000000003,-3.6580000000000155,5
191081,5,Extend,>>,-2347,-196.84,298,264,359,12.925015696521674,1.3871724079212917,14.312188104442965,-189.504,-3.6759999999999593,5
191193,5,Extend,>>,-2391,-200.62,301,265,362,14.603091103902798,2.240991286432406,16.844082390335203,-193.18,-3.676000000000016,5
191304,5,Extend,>>,-2435,-204.4,299,261,358,16.08849362904183,2.7199292528458026,18.808422881887633,-196.874,-3.6939999999999884,5
191416,5,Extend,<<,-2435,-208.09,306,267,363,17.283080607042443,3.1749824842302328,20.458063091272678,-200.584,-3.710000000000008,5
191528,5,Extend,<<,-2391,-209.32,308,269,365,18.12062310347937,3.7375136415704215,21.85813674504979,-203.85399999999998,-3.269999999999982,5
191640,5,Extend,<<,-2347,-209.32,311,272,371,19.38380491287944,4.106499809170026,23.490304722049466,-206.35,-2.4960000000000093,5
191752,5,Extend,<<,-2303,-206.51,312,273,372,20.357227448250285,4.750438427105832,25.10766587535612,-207.52799999999996,-1.1779999999999688,5
215824,5,Extend,>>,29,7.82,400,377,529,40.95465274538185,23.12249004921429,64.07714279459614,14.203999999999999,-1.0039999999999996,6
215935,5,Extend,>>,-15,4.22,401,374,529,40.71984391979125,22.701467298499416,63.42131121829067,11.443999999999999,-2.76,6
216047,5,Extend,>>,-59,0.26,400,373,531,40.19311175390908,22.265764947873,62.458876701782074,7.892,-3.5519999999999987,6
216158,5,Extend,>>,-103,-3.6,400,375,530,39.780067618165454,21.809498554150743,61.5895661723162,4.077999999999999,-3.814000000000001,6
216269,5,Extend,>>,-147,-7.47,400,374,531,39.42758121902092,21.368334386779395,60.79591560580032,0.24600000000000008,-3.8319999999999994,6
216380,5,Extend,>>,-191,-11.43,400,375,528,38.90621493613163,21.21492274598095,60.12113768211258,-3.604,-3.85,6
216491,5,Extend,>>,-235,-15.21,400,374,527,38.10018093287455,20.717925642302287,58.81810657517684,-7.49,-3.886,6
216601,5,Extend,>>,-279,-18.9,399,376,529,37.21550410333949,19.915225099388003,57.130729202727494,-11.322,-3.831999999999999,6
216713,5,Extend,>>,-323,-22.77,397,374,526,36.450639238164754,18.978721641059096,55.42936087922385,-15.156,-3.8340000000000014,6
216824,5,Extend,>>,-367,-26.64,400,374,525,35.67175703680931,18.388239642395675,54.059996679204986,-18.990000000000002,-3.8340000000000014,6
216936,5,Extend,>>,-411,-30.42,397,375,524,34.85830125697186,17.944287644861273,52.80258890183313,-22.788,-3.7979999999999983,6
217047,5,Extend,>>,-455,-34.37,397,374,522,33.51026451203548,17.165035091007372,50.675299603042845,-26.619999999999997,-3.831999999999997,6
217158,5,Extend,>>,-499,-38.15,395,374,519,32.08416493900281,16.422587358671386,48.5067522976742,-30.47,-3.8500000000000014,6
217269,5,Extend,>>,-543,-41.93,397,374,516,30.873803736465547,15.891420990577934,46.76522472704348,-34.302,-3.8320000000000007,6
217379,5,Extend,>>,-587,-45.8,395,373,514,29.620936059646787,14.592344449959445,44.213280509606236,-38.134,-3.8320000000000007,6
217490,5,Extend,>>,-631,-49.76,393,372,510,27.893506216834183,13.40436692955294,41.297873146387126,-42.001999999999995,-3.867999999999995,6
217601,5,Extend,>>,-675,-53.63,392,374,507,25.662630048231883,12.198996171837184,37.86162622006907,-45.854,-3.852000000000004,6
217712,5,Extend,>>,-719,-57.32,392,371,505,23.12025239814457,10.538072236141677,33.658324634286245,-49.688,-3.834000000000003,6
217823,5,Extend,>>,-763,-61.1,390,372,503,21.3503500055946,9.271652677971195,30.622002683565796,-53.522000000000006,-3.834000000000003,6
217935,5,Extend,>>,-807,-64.88,389,371,499,19.72947724480789,8.307081498332288,28.036558743140176,-57.338,-3.8159999999999954,6
218046,5,Extend,>>,-851,-68.84,387,373,494,17.757637262448775,6.755815990712802,24.513453253161575,-61.153999999999996,-3.8159999999999954,6
218158,5,Extend,>>,-895,-72.62,388,370,490,15.875008314789657,5.546662303255335,21.421670618044992,-64.952,-3.798000000000002,6
218269,5,Extend,>>,-939,-76.4,386,367,485,14.38936460398909,4.912910079288168,19.302274683277258,-68.768,-3.8160000000000025,6
218379,5,Extend,>>,-983,-80.18,382,366,479,12.5892315967396,3.450405467344292,16.03963706408389,-72.58399999999999,-3.8159999999999883,6
218491,5,Extend,>>,-1027,-83.78,383,363,473,10.951046508366248,2.163815862587905,13.114862370954153,-76.364,-3.7800000000000153,6
218602,5,Extend,>>,-1071,-87.56,380,364,463,9.16743427439806,1.394096869829746,10.561531144227805,-80.108,-3.7439999999999998,6
218713,5,Extend,>>,-1115,-91.52,379,360,459,7.327971642061518,0.289248363006669,7.617220005068187,-83.888,-3.780000000000001,6
