Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth,θ_total,angle_smooth,dmotor,cycle
50910,2,Flex,>>,-450,-30.59,348,318,474,61.11546982270241,31.005215676959807,92.12068549966222,-19.534,-5.555999999999999,1
51019,2,Flex,>>,-514,-36.22,358,325,480,62.40727921775473,31.36653646728868,93.7738156850434,-25.089999999999996,-5.555999999999997,1
51129,2,Flex,>>,-578,-41.67,369,324,491,63.62740509364943,31.46617418754649,95.09357928119591,-30.628000000000004,-5.538000000000007,1
51239,2,Flex,>>,-642,-47.12,382,330,498,64.57412391670832,31.515664738618558,96.08978865532687,-36.148,-5.52,1
51349,2,Flex,>>,-706,-52.57,389,335,508,65.61308535946765,32.22806463221377,97.84114999168142,-41.634,-5.485999999999997,1
51458,2,Flex,>>,-770,-58.2,397,340,514,66.77937475869011,32.84278878087044,99.62216353956055,-47.156,-5.5219999999999985,1
51568,2,Flex,>>,-834,-63.74,404,347,527,68.236561297093,33.034539776034784,101.2711010731278,-52.660000000000004,-5.504000000000005,1
51677,2,Flex,>>,-898,-69.19,405,353,534,69.69683436339696,33.4915627877611,103.18839715115806,-58.164,-5.503999999999998,1
51787,2,Flex,>>,-962,-74.73,412,357,544,70.72182162861219,33.56408145556083,104.28590308417301,-63.686,-5.5219999999999985,1
51897,2,Flex,>>,-1026,-80.35,411,364,555,71.4978131753764,33.7281846226049,105.2259977979813,-69.24199999999999,-5.55599999999999,1
52006,2,Flex,>>,-1090,-85.8,419,370,570,72.16722211611221,33.765835378392296,105.93305749450451,-74.762,-5.52000000000001,1
52116,2,Flex,>>,-1154,-91.43,425,387,584,72.96292977634563,33.78598374537124,106.74891352171687,-80.3,-5.537999999999997,1
52226,2,Flex,>>,-1218,-97.23,425,404,603,73.47824600868225,34.06450921635715,107.5427552250394,-85.908,-5.608000000000004,1
52335,2,Flex,>>,-1282,-102.86,424,407,604,73.84870903170707,34.356798192812576,108.20550722451965,-91.53399999999999,-5.625999999999991,1
52445,2,Flex,>>,-1346,-108.4,429,413,608,74.46482270869197,34.33159829973091,108.79642100842288,-97.144,-5.610000000000014,1
52556,2,Flex,>>,-1410,-113.76,430,424,618,74.67653847843349,34.081050330782425,108.75758880921592,-102.73600000000002,-5.592000000000013,1
52666,2,Flex,>>,-1474,-119.56,431,437,631,74.17859165994733,34.07775877656112,108.25635043650846,-108.36200000000001,-5.625999999999991,1
52776,2,Flex,>>,-1538,-125.1,431,437,634,73.76018726846284,34.040978515738416,107.80116578420126,-113.93599999999999,-5.573999999999984,1
52885,2,Flex,>>,-1602,-130.46,434,450,645,73.44008327446213,34.190063573278564,107.63014684774069,-119.45599999999999,-5.519999999999996,1
52995,2,Flex,>>,-1666,-136.09,432,459,659,72.99517212991927,34.328866507617384,107.32403863753666,-124.994,-5.538000000000011,1
53104,2,Flex,>>,-1730,-141.63,440,470,670,71.7780009038624,34.08143333671095,105.85943424057336,-130.568,-5.574000000000012,1
53214,2,Flex,>>,-1794,-147.08,441,476,681,69.70642940175846,33.277154284269855,102.98358368602831,-136.07199999999997,-5.503999999999962,1
53323,2,Flex,>>,-1858,-152.7,449,491,693,68.42277671488372,32.98697297521965,101.40974969010338,-141.592,-5.520000000000039,1
53433,2,Flex,>>,-1922,-158.15,453,497,700,66.87821679675152,33.18976108344448,100.067977880196,-147.13,-5.5379999999999825,1
53543,2,Flex,>>,-1986,-163.69,462,502,708,65.29303533758144,33.014495217096616,98.30753055467807,-152.65,-5.52000000000001,1
53652,2,Flex,>>,-2050,-169.14,469,503,710,64.29410761116766,32.77993604787105,97.07404365903871,-158.152,-5.501999999999981,1
53762,2,Flex,>>,-2114,-174.33,475,508,727,63.20395633303227,32.67394958823833,95.8779059212706,-163.602,-5.450000000000017,1
53872,2,Flex,>>,-2178,-179.69,484,517,734,62.179034607745926,32.421122921230484,94.60015752897641,-169.0,-5.397999999999996,1
53981,2,Flex,>>,-2242,-184.97,494,522,754,60.79482821341252,32.29826946875252,93.09309768216505,-174.364,-5.364000000000004,1
54091,2,Flex,>>,-2306,-190.33,506,531,732,59.82652953797387,32.191247944049266,92.01777748202313,-179.692,-5.328000000000003,1
54200,2,Flex,>>,-2370,-195.52,515,538,744,59.04303443569002,31.75688155768608,90.79991599337609,-184.96800000000002,-5.2760000000000105,1
54310,2,Flex,>>,-2434,-200.79,516,539,745,57.80747880857615,31.482026470204683,89.28950527878084,-190.26,-5.291999999999973,1
54420,2,Flex,>>,-2498,-205.89,521,544,766,56.9884553477651,31.31082676718852,88.29928211495361,-195.5,-5.240000000000009,1
54529,2,Flex,>>,-2562,-210.99,523,544,743,56.36809577594693,31.054541471272746,87.42263724721967,-200.704,-5.204000000000008,1
54639,2,Flex,>>,-2626,-215.91,527,548,748,55.51869385678384,30.85634329363128,86.37503715041512,-205.82000000000002,-5.116000000000014,1
54748,2,Flex,>>,-2690,-220.48,522,546,754,54.48217077891582,30.527299176975465,85.00946995589129,-210.81199999999998,-4.991999999999962,1
54858,2,Flex,<<,-2690,-225.32,533,559,763,54.03062808467311,30.416460960278805,84.44708904495192,-215.718,-4.906000000000006,1
54967,2,Flex,<<,-2626,-226.29,544,569,778,53.77484997827708,30.21043970717475,83.98528968545183,-219.798,-4.0800000000000125,1
55077,2,Flex,<<,-2562,-226.29,553,577,790,53.30437711630585,30.18993741778113,83.49431453408698,-222.858,-3.0600000000000023,1
55186,2,Flex,<<,-2498,-224.53,541,567,778,53.121186907516325,29.825509509397392,82.94669641691371,-224.58200000000002,-1.724000000000018,1
79087,2,Flex,>>,894,86.33,356,326,470,32.1432835840001,12.134495430557408,44.27777901455751,95.562,-1.4240000000000066,2
79198,2,Flex,>>,830,80.62,355,327,470,32.24899371794897,12.2994766562971,44.54847037424607,91.466,-4.096000000000004,2
79309,2,Flex,>>,766,75.08,355,327,472,32.60491884635019,12.96239958188972,45.56731842823991,86.26200000000001,-5.203999999999979,2
79420,2,Flex,>>,702,69.45,355,328,468,32.72317951150701,13.863797136345926,46.586976647852936,80.67,-5.592000000000013,2
79531,2,Flex,>>,638,63.91,356,327,468,33.280845054715215,14.215430358712624,47.49627541342784,75.078,-5.591999999999999,2
79642,2,Flex,>>,574,58.37,356,327,468,33.2472033405261,14.976440187540884,48.22364352806699,69.486,-5.591999999999999,2
79754,2,Flex,>>,510,52.75,356,330,469,33.354271912886645,15.631150377970528,48.98542229085717,63.912,-5.574000000000005,2
79865,2,Flex,>>,446,47.12,356,327,467,34.77548158750129,16.129888267183688,50.90536985468498,58.32000000000001,-5.591999999999992,2
79976,2,Flex,>>,382,41.67,355,326,467,36.84400476605349,17.510270353093077,54.354275119146564,52.763999999999996,-5.556000000000012,2
80087,2,Flex,>>,318,36.13,357,328,471,38.44501623628912,18.695940281363438,57.140956517652555,47.208,-5.555999999999997,2
80198,2,Flex,>>,254,30.59,357,329,469,40.54885257514343,19.859160244255307,60.408012819398735,41.652,-5.555999999999997,2
80309,2,Flex,>>,190,25.05,356,326,466,43.77554582179048,20.967517731619505,64.74306355340998,36.112,-5.539999999999999,2
80420,2,Flex,>>,126,19.34,358,326,466,46.12270069534665,21.656357895152933,67.77905859049959,30.556,-5.556000000000001,2
80532,2,Flex,>>,62,14.07,354,325,466,48.4663093899139,22.61192950722736,71.07823889714126,25.036,-5.52,2
80643,2,Flex,>>,-2,8.53,355,329,468,51.312506715434125,23.696768757625986,75.00927547306011,19.516000000000002,-5.52,2
80754,2,Flex,>>,-66,2.81,357,326,467,52.98204709971333,24.70477846489798,77.68682556461131,13.959999999999999,-5.556000000000003,2
80865,2,Flex,>>,-130,-2.81,356,324,467,54.82657039453164,25.58480483169146,80.4113752262231,8.388,-5.571999999999999,2
80977,2,Flex,>>,-194,-8.44,358,326,465,56.86325092089805,26.771580186586306,83.63483110748436,2.832,-5.556,2
81087,2,Flex,>>,-258,-14.07,359,327,466,58.328739614654026,27.53619132798961,85.86493094264364,-2.7960000000000003,-5.628,2
81198,2,Flex,>>,-322,-19.6,362,326,469,59.9573708517878,28.210089646496865,88.16746049828467,-8.422,-5.626,2
81309,2,Flex,>>,-386,-25.32,363,325,470,61.54543390083953,29.607202086175,91.15263598701452,-14.048000000000002,-5.626000000000001,2
81421,2,Flex,>>,-450,-30.86,369,327,476,63.11869826589143,30.62511378274348,93.74381204863491,-19.657999999999998,-5.609999999999996,2
81532,2,Flex,>>,-514,-36.48,370,327,475,64.56775149612997,31.59129334605022,96.1590448421802,-25.266,-5.6080000000000005,2
81641,2,Flex,>>,-578,-41.85,378,329,479,66.22222824694134,32.09903038932878,98.32125863627013,-30.821999999999996,-5.555999999999997,2
81752,2,Flex,>>,-642,-47.3,383,329,480,68.04638329847576,33.04028270120881,101.08666599968457,-36.362,-5.540000000000006,2
