Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
26221,4,Extend,>>,1487,130.73
26323,4,Extend,>>,1449,130.73
26425,4,Extend,>>,1411,128.7
26527,4,Extend,>>,1373,125.63
26629,4,Extend,>>,1335,122.37
26731,4,Extend,>>,1297,119.12
26834,4,Extend,>>,1259,115.87
26937,4,Extend,>>,1221,112.44
27039,4,Extend,>>,1183,109.27
27142,4,Extend,>>,1145,105.93
27244,4,Extend,>>,1107,102.68
27346,4,Extend,>>,1069,99.52
27448,4,Extend,>>,1031,96.18
27550,4,Extend,>>,993,92.84
27653,4,Extend,>>,955,89.58
27755,4,Extend,>>,917,86.42
27857,4,Extend,>>,879,83.08
27959,4,Extend,>>,841,79.82
28061,4,Extend,>>,803,76.57
28163,4,Extend,>>,765,73.32
28265,4,Extend,>>,727,69.98
28367,4,Extend,>>,689,66.55
28469,4,Extend,>>,651,63.3
28571,4,Extend,>>,613,60.04
28673,4,Extend,>>,575,56.88
28776,4,Extend,>>,537,53.63
28878,4,Extend,>>,499,50.29
28980,4,Extend,>>,461,46.95
29083,4,Extend,>>,423,43.52
29185,4,Extend,>>,385,40.26
29288,4,Extend,>>,347,37.01
29390,4,Extend,>>,309,33.76
29492,4,Extend,>>,271,30.59
29595,4,Extend,>>,233,27.16
29697,4,Extend,>>,195,23.82
29799,4,Extend,>>,157,20.57
29902,4,Extend,>>,119,17.23
30004,4,Extend,>>,81,13.98
30106,4,Extend,>>,43,10.73
30208,4,Extend,>>,5,7.38
30311,4,Extend,>>,-33,4.22
30414,4,Extend,>>,-71,0.97
30516,4,Extend,>>,-109,-2.29
30618,4,Extend,>>,-147,-5.36
30721,4,Extend,>>,-185,-8.62
30823,4,Extend,>>,-223,-11.87
30926,4,Extend,>>,-261,-15.21
31028,4,Extend,>>,-299,-18.64
31131,4,Extend,>>,-337,-21.98
31233,4,Extend,>>,-375,-25.23
31336,4,Extend,>>,-413,-28.31
31438,4,Extend,>>,-451,-31.74
31541,4,Extend,>>,-489,-34.9
31643,4,Extend,>>,-527,-38.33
31746,4,Extend,>>,-565,-41.67
