Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
26233,5,Extend,>>,195,17.23
26335,5,Extend,>>,158,17.14
26437,5,Extend,>>,121,15.21
26539,5,Extend,>>,84,12.22
26641,5,Extend,>>,47,9.05
26744,5,Extend,>>,10,5.89
26846,5,Extend,>>,-27,2.64
26949,5,Extend,>>,-64,-0.53
27051,5,Extend,>>,-101,-3.78
27154,5,Extend,>>,-138,-7.03
27256,5,Extend,>>,-175,-10.29
27358,5,Extend,>>,-212,-13.54
27460,5,Extend,>>,-249,-16.79
27562,5,Extend,>>,-286,-19.87
27665,5,Extend,>>,-323,-23.21
27767,5,Extend,>>,-360,-26.37
27869,5,Extend,>>,-397,-29.63
27971,5,Extend,>>,-434,-32.97
28073,5,Extend,>>,-471,-36.13
28175,5,Extend,>>,-508,-39.47
28277,5,Extend,>>,-545,-42.55
28379,5,Extend,>>,-582,-45.89
28481,5,Extend,>>,-619,-49.23
28583,5,Extend,>>,-656,-52.48
28686,5,Extend,>>,-693,-55.65
28788,5,Extend,>>,-730,-58.81
28890,5,Extend,>>,-767,-61.98
28992,5,Extend,>>,-804,-65.23
29095,5,Extend,>>,-841,-68.57
29197,5,Extend,>>,-878,-71.82
29300,5,Extend,>>,-915,-74.99
29402,5,Extend,>>,-952,-78.24
29504,5,Extend,>>,-989,-81.49
29606,5,Extend,>>,-1026,-84.66
29709,5,Extend,>>,-1063,-87.82
29811,5,Extend,>>,-1100,-91.16
29914,5,Extend,>>,-1137,-94.42
30016,5,Extend,>>,-1174,-97.58
30118,5,Extend,>>,-1211,-100.84
30221,5,Extend,>>,-1248,-104.0
30323,5,Extend,>>,-1285,-107.16
30426,5,Extend,>>,-1322,-110.51
30528,5,Extend,>>,-1359,-113.85
30631,5,Extend,>>,-1396,-117.1
30733,5,Extend,>>,-1433,-120.26
30835,5,Extend,>>,-1470,-123.52
30938,5,Extend,>>,-1507,-126.68
31040,5,Extend,>>,-1544,-129.85
31143,5,Extend,>>,-1581,-133.01
31245,5,Extend,>>,-1618,-136.35
31348,5,Extend,>>,-1655,-139.6
31450,5,Extend,>>,-1692,-142.77
31553,5,Extend,>>,-1729,-146.02
31655,5,Extend,>>,-1766,-149.19
31758,5,Extend,>>,-1803,-152.53
31861,5,Extend,>>,-1840,-155.78
31963,5,Extend,>>,-1877,-158.95
